0168 73.52417 +2.71011 0.10995 0.00012 -19.206 -18.861 3
0169 73.48392 +2.66319 0.27216 0.00009 -20.209 -19.837 3
0170 73.49712 +2.70394 0.21577 0.00007 -19.990 -19.519 2
0171 73.45159 +2.68861 0.19873 0.00062 -20.644 -19.952 1
0172 73.51163 +2.74925 0.12317 0.00017 -19.387 -18.980 3
0173 73.48766 +2.73567 0.20238 0.00009 -19.663 -19.276 1
0174 73.45883 +2.65658 0.35589 0.00061 -20.903 -20.342 3
0175 73.40679 +2.59400 0.02890 0.00003 -17.056 -16.640 3
0176 73.79854 +3.23000 0.33440 0.00001 -21.728 -21.291 3
0177 73.84833 +3.01581 0.25111 0.00079 -21.081 -20.431 3
0178 73.72112 +3.11192 0.31523 0.00030 -22.311 -21.803 3
0179 73.88129 +3.03483 0.18239 0.00006 -21.075 -20.574 2
0180 73.91237 +3.05283 0.28596 0.00020 -21.461 -20.884 3
0181 73.73033 +3.10953 0.19863 0.00011 -19.775 -19.366 1
0182 73.76900 +2.99153 0.33079 0.00102 -20.866 -20.461 3
0183 73.71275 +3.07978 0.09946 0.00011 -20.952 -20.340 3
0184 73.67759 +2.83489 0.19872 0.00046 -20.713 -20.055 1
0185 73.78346 +2.76031 0.42403 0.00200 -21.693 -21.176 3
0186 73.80092 +2.88711 0.27116 0.00016 -21.560 -21.055 3
0187 73.74762 +2.88386 0.22919 0.00067 -20.374 -19.690 3
0188 73.79071 +2.76292 0.21334 0.00006 -20.682 -20.439 2
0189 73.52325 +2.63261 0.16595 0.00020 -19.721 -19.436 3
0190 73.64088 +2.73453 0.16616 0.00004 -19.456 -19.083 3
0191 73.53529 +2.64000 0.16649 0.00022 -21.045 -20.416 3
0192 73.71983 +2.55514 0.37665 0.00020 -22.098 -21.622 3
0193 73.73025 +2.51344 0.06836 0.00006 -16.683 -16.332 3
0194 73.56979 +2.74478 0.25100 0.00024 -19.957 -19.379 3
0195 73.68529 +2.62142 0.22305 0.00073 -20.694 -20.007 3
0196 73.48788 +2.76111 0.23614 0.00014 -21.050 -20.560 3
0197 73.44771 +2.64717 0.23186 0.00043 -20.823 -20.200 3
0198 73.59188 +2.78514 0.20347 0.00009 -21.024 -20.376 1
0199 73.51063 +2.75700 0.20048 0.00030 -21.515 -20.793 1
0200 73.51100 +2.73922 0.19959 0.00033 -21.131 -20.409 1
0201 73.57645 +2.88150 0.20013 0.00011 -22.146 -21.429 1
0202 73.43758 +2.88997 0.23204 0.00040 -20.447 -19.798 3
0203 73.54180 +2.89661 0.20404 0.00043 -20.038 -19.332 1
0204 73.39455 +2.79872 0.20385 0.00040 -21.362 -20.677 1
0205 73.26004 +2.87544 0.41127 0.00200 -21.074 -20.581 3
0206 73.21013 +2.67969 0.20086 0.00048 -20.491 -19.817 1
0207 73.35808 +2.87567 0.25965 0.00014 -20.375 -20.104 3
0208 73.31546 +2.75119 0.25030 0.00011 -21.483 -20.950 3
0209 73.35433 +3.00717 0.19966 0.00037 -20.819 -20.154 1
0210 73.47487 +3.07375 0.13169 0.00004 -20.401 -19.876 3
0211 73.37337 +3.00889 0.19433 0.00039 -20.798 -20.096 1
0212 73.38783 +3.00925 0.21576 0.00039 -21.143 -20.464 2
0213 73.41662 +3.14436 0.19008 0.00043 -20.603 -19.945 1
0214 73.51916 +2.94878 0.20526 0.00031 -20.144 -19.466 1
0215 73.39409 +3.15336 0.22185 0.00025 -20.480 -20.034 2
0216 73.47809 +2.97831 0.20100 0.00037 -20.548 -19.973 1
0217 73.57905 +2.71442 0.18281 0.00019 -19.115 -18.650 2
0218 73.55867 +2.77578 0.19635 0.00053 -20.411 -19.799 1
0219 73.57150 +2.64617 0.16673 0.00021 -20.398 -19.843 3
0220 73.55759 +2.70317 0.21866 0.00023 -20.302 -19.946 2
0221 73.57170 +2.76236 0.20006 0.00032 -20.991 -20.284 1
0222 73.55746 +2.62839 0.16608 0.00011 -22.050 -21.333 3
0223 73.52304 +2.62761 0.27823 0.00030 -20.390 -20.172 3
0224 73.48621 +2.63500 0.19557 0.00007 -20.974 -20.608 1
0225 73.48221 +2.65067 0.23470 0.00035 -21.785 -21.094 3
0226 73.54833 +2.75158 0.27141 0.00042 -22.937 -22.372 3
0227 73.46759 +2.56878 0.32580 0.00005 -21.213 -20.843 3
0228 73.45280 +2.71064 0.20516 0.00011 -21.365 -20.703 1
0229 73.44654 +2.76353 0.20103 0.00028 -21.309 -20.620 1
0230 73.41221 +2.66356 0.20594 0.00009 -19.728 -19.510 1
0231 73.46158 +2.75072 0.27874 0.00026 -20.863 -20.416 3
0232 73.32404 +2.73011 0.20314 0.00002 -19.152 -18.781 1
0233 73.31954 +2.71814 0.21644 0.00011 -21.968 -21.301 2
0234 73.36929 +2.69631 0.20374 0.00055 -20.877 -20.224 1
0235 73.36050 +2.73900 0.20117 0.00020 -20.074 -19.614 1
0236 73.49363 +2.84253 0.20126 0.00061 -20.803 -20.108 1
0237 73.37258 +2.72281 0.19735 0.00030 -21.752 -21.031 1
0238 73.40550 +2.76747 0.19531 0.00006 -19.877 -19.573 1
0239 73.27766 +2.80536 0.22504 0.00002 -19.622 -19.255 3
0240 73.29750 +2.74775 0.19587 0.00013 -21.881 -21.205 1
0241 73.25792 +2.79192 0.19944 0.00011 -23.467 -22.740 1
0242 73.35437 +2.78556 0.20184 0.00024 -21.849 -21.284 1
0243 73.27796 +2.79219 0.20014 0.00043 -20.336 -19.666 1
0244 73.31592 +2.80286 0.20149 0.00037 -20.177 -19.470 1
0245 73.31642 +2.77806 0.19973 0.00030 -21.996 -21.279 1
0246 73.44692 +2.84547 0.20418 0.00043 -20.547 -19.848 1
0247 73.24333 +2.85869 0.27212 0.00008 -22.077 -21.472 3
