tracer	set	bytes	url	vospace_path
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	43200	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_mom2_unc.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_mom2_unc.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	68988	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_mom2_unc.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_mom2_unc.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	259200	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_noise_subcube_slab.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_noise_subcube_slab.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	43200	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_peakT.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_peakT.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	75313	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_peakT.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_peakT.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	11520	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_pvd_major.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_pvd_major.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	66129	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_pvd_major.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_pvd_major.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	1129	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_rad_prof.csv	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_rad_prof.csv
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	62349	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_rad_prof_arcsec_Jyb-1kms-1.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_rad_prof_arcsec_Jyb-1kms-1.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	62773	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_rad_prof_arcsec_Msolpc-2.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_rad_prof_arcsec_Msolpc-2.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	60262	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_rad_prof_kpc_Jyb-1kms-1.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_rad_prof_kpc_Jyb-1kms-1.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	62410	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_radi_prof_kpc_Msolpc-2.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_radi_prof_kpc_Msolpc-2.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	4572	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_spectrum.csv	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_spectrum.csv
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	60334	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_spectrum_freq.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_spectrum_freq.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	60360	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_spectrum_vel.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_spectrum_vel.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	60354	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_spectrum_vel_offset.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_spectrum_vel_offset.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	1690560	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_subcube.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_subcube.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	296640	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_subcube_slab.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_subcube_slab.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	302400	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_unclipped_subcube.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4450/NGC4450_viva_hi_15as_np_round_reproj_unclipped_subcube.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	1975680	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mask_cube.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mask_cube.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	1762560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mask_subcube_slab.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mask_subcube_slab.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_Kkms-1.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_Kkms-1.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	70932	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_Kkms-1.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_Kkms-1.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_Msolpc-2.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_Msolpc-2.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	73288	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_Msolpc-2.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_Msolpc-2.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_SN.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_SN.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	70609	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_SN.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_SN.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_unc.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_unc.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	70496	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_unc.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom0_unc.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom1.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom1.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	78583	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom1.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom1.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom1_unc.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom1_unc.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	72219	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom1_unc.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom1_unc.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom2.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom2.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	103576	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom2.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom2.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom2_unc.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom2_unc.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	72300	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom2_unc.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_mom2_unc.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_noise_subcube_slab.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_noise_subcube_slab.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	34560	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_peakT.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_peakT.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	82097	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_peakT.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_peakT.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	20160	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_pvd_major.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_pvd_major.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	69771	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_pvd_major.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_pvd_major.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	17280	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_pvd_minor.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_pvd_minor.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	66255	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_pvd_minor.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_pvd_minor.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	1254	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_rad_prof.csv	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_rad_prof.csv
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	62363	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_rad_prof_arcsec_Kkms-1.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_rad_prof_arcsec_Kkms-1.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	62942	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_rad_prof_arcsec_Msolpc-2.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_rad_prof_arcsec_Msolpc-2.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	60265	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_rad_prof_kpc_Kkms-1.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_rad_prof_kpc_Kkms-1.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	62550	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_radi_prof_kpc_Msolpc-2.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_radi_prof_kpc_Msolpc-2.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	4855	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_spectrum.csv	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_spectrum.csv
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	60193	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_spectrum_freq.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_spectrum_freq.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	60353	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_spectrum_vel.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_spectrum_vel.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	60349	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_spectrum_vel_offset.pdf	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_spectrum_vel_offset.pdf
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	604800	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_subcube.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_subcube.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	1071360	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_subcube_slab.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_subcube_slab.fits
CO21	VERTICO CO(2-1) native products (DOI 10.11570/23.0018)	636480	https://ws-cadc.canfar.net/vault/files/AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_unclipped_subcube.fits	AstroDataCitationDOI/CISTI.CANFAR/23.0018/data/NGC4457/NGC4457_7m+tp_co21_pbcorr_round_unclipped_subcube.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	12605760	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mask_cube.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mask_cube.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	152640	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mask_subcube_slab.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mask_subcube_slab.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	25920	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_Jyb-1kms-1.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_Jyb-1kms-1.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	69191	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_Jyb-1kms-1.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_Jyb-1kms-1.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	25920	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_Msolpc-2.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_Msolpc-2.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	71422	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_Msolpc-2.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_Msolpc-2.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	25920	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_SN.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_SN.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	67329	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_SN.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_SN.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	25920	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_unc.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_unc.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	67577	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_unc.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom0_unc.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	25920	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom1.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom1.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	64159	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom1.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom1.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	25920	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom1_unc.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom1_unc.fits
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	67615	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom1_unc.pdf	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom1_unc.pdf
HI21cm	VERTICO-reprocessed VIVA HI ~15as products v1.2.3	25920	https://ws-cadc.canfar.net/vault/files/VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom2.fits	VERTICO/public/multiwavelength/viva/products/v1.2.3/NGC4457/NGC4457_viva_hi_15as_np_round_reproj_mom2.fits
