key,file_name,bytes_size,subcategory,sortingCategory,restricted,visible,updated,version
psi-data/PSI-32/Raw Data/2021_144_tabs_to_pngs.csv,2021_144_tabs_to_pngs.csv,63369,Legacy/CAL - Consortium for Ultracold Atoms in Space/2021_144_201204_V33_3689959645_kickA_3PAI_1p5ms_v1_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2021_144_201204_V33_3689959645_kickA_3PAI_1p5ms_v1_Phase_2_L1.zip,2021_144_201204_V33_3689959645_kickA_3PAI_1p5ms_v1_Phase_2_L1.zip,121965860,Legacy/CAL - Consortium for Ultracold Atoms in Space/2021_144_201204_V33_3689959645_kickA_3PAI_1p5ms_v1_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2021_208_210727_V40_3710269133_noAI_Ramp1_200_WFC_v1_tHold_1_L1.zip,2021_208_210727_V40_3710269133_noAI_Ramp1_200_WFC_v1_tHold_1_L1.zip,243416631,Legacy/CAL - Consortium for Ultracold Atoms in Space/2021_208_210727_V40_3710269133_noAI_Ramp1_200_WFC_v1_tHold_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2021_259_210909_V40_3714071503_noAI_Ramp2_Zp_HRC_TOF_v5_TOF_1_L1.zip,2021_259_210909_V40_3714071503_noAI_Ramp2_Zp_HRC_TOF_v5_TOF_1_L1.zip,53232,Legacy/CAL - Consortium for Ultracold Atoms in Space/2021_259_210909_V40_3714071503_noAI_Ramp2_Zp_HRC_TOF_v5_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2021_259_tabs_to_pngs.csv,2021_259_tabs_to_pngs.csv,61350,Legacy/CAL - Consortium for Ultracold Atoms in Space/2021_259_210909_V40_3714071503_noAI_Ramp2_Zp_HRC_TOF_v5_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2021_271_210928_V40_3715715857_noAI_Ramp2_B_WFC_slosh_v1_tHold_1_L1.zip,2021_271_210928_V40_3715715857_noAI_Ramp2_B_WFC_slosh_v1_tHold_1_L1.zip,66832851,Legacy/CAL - Consortium for Ultracold Atoms in Space/2021_271_210928_V40_3715715857_noAI_Ramp2_B_WFC_slosh_v1_tHold_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2021_271_tabs_to_pngs.csv,2021_271_tabs_to_pngs.csv,40592,Legacy/CAL - Consortium for Ultracold Atoms in Space/2021_271_210928_V40_3715715857_noAI_Ramp2_B_WFC_slosh_v1_tHold_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_117_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_1_L1.zip,2022_117_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_1_L1.zip,243170832,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_117_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_117_tabs_to_pngs.csv,2022_117_tabs_to_pngs.csv,81745,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_117_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_117_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_2_L1.zip,2022_117_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_2_L1.zip,242751905,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_117_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_118_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_1_L1.zip,2022_118_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_1_L1.zip,246400445,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_118_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_118_tabs_to_pngs.csv,2022_118_tabs_to_pngs.csv,64591,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_118_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_118_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_2_L1.zip,2022_118_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_2_L1.zip,259223463,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_118_220404_V40_3731959227_V40_Notion220328_Set1_v1_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_118_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_1_L1.zip,2022_118_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_1_L1.zip,190697343,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_118_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_1_L1.zip,2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_1_L1.zip,239367720,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_119_tabs_to_pngs.csv,2022_119_tabs_to_pngs.csv,52457,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_2_L1.zip,2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_2_L1.zip,252323750,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_3_L1.zip,2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_3_L1.zip,252398696,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_4_L1.zip,2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_4_L1.zip,132902730,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_119_220427_V40_3733933153_DiffMZI_30sep_T1p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_122_220430_V40_3734122971_DetScan_ramp2B_60ms_DP1_1_L1.zip,2022_122_220430_V40_3734122971_DetScan_ramp2B_60ms_DP1_1_L1.zip,129179926,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_122_220430_V40_3734122971_DetScan_ramp2B_60ms_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_122_tabs_to_pngs.csv,2022_122_tabs_to_pngs.csv,27805,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_122_220430_V40_3734122971_DetScan_ramp2B_60ms_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_122_220502_V40_3734373230_DetScan_ramp2B_60ms_v1_DP1_1_L1.zip,2022_122_220502_V40_3734373230_DetScan_ramp2B_60ms_v1_DP1_1_L1.zip,239528990,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_122_220502_V40_3734373230_DetScan_ramp2B_60ms_v1_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_122_220502_V40_3734373230_DetScan_ramp2B_60ms_v1_DP1_2_L1.zip,2022_122_220502_V40_3734373230_DetScan_ramp2B_60ms_v1_DP1_2_L1.zip,252551426,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_122_220502_V40_3734373230_DetScan_ramp2B_60ms_v1_DP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_122_220502_V40_3734373230_DetScan_ramp2B_60ms_v1_DP1_3_L1.zip,2022_122_220502_V40_3734373230_DetScan_ramp2B_60ms_v1_DP1_3_L1.zip,66585484,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_122_220502_V40_3734373230_DetScan_ramp2B_60ms_v1_DP1_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_131_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1.zip,2022_131_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1.zip,47519585,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_131_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_131_tabs_to_pngs.csv,2022_131_tabs_to_pngs.csv,33060,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_131_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1.zip,2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1.zip,238667768,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_133_tabs_to_pngs.csv,2022_133_tabs_to_pngs.csv,57470,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_2_L1.zip,2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_2_L1.zip,251741926,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_3_L1.zip,2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_3_L1.zip,239052520,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_133_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_133_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_1_L1.zip,2022_133_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_1_L1.zip,238945695,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_133_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_133_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_2_L1.zip,2022_133_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_2_L1.zip,252189051,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_133_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_133_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_3_L1.zip,2022_133_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_3_L1.zip,39844385,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_133_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_132_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1.zip,2022_132_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1.zip,159296551,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_132_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_132_tabs_to_pngs.csv,2022_132_tabs_to_pngs.csv,10444,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_132_220511_V40_3735134467_DiffMZI_30sep_T2p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_1_L1.zip,2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_1_L1.zip,246408935,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_136_tabs_to_pngs.csv,2022_136_tabs_to_pngs.csv,59958,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_2_L1.zip,2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_2_L1.zip,257408554,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_3_L1.zip,2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_3_L1.zip,257362612,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_4_L1.zip,2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_4_L1.zip,58100632,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_136_220511_V40_3735137735_DiffMZI_30sep_T3p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_1_L1.zip,2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_1_L1.zip,245780869,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_145_tabs_to_pngs.csv,2022_145_tabs_to_pngs.csv,49205,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_2_L1.zip,2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_2_L1.zip,258464899,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_3_L1.zip,2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_3_L1.zip,256935847,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_4_L1.zip,2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_4_L1.zip,23220762,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_145_220525_V40_3736342864_DiffMZI_30sep_T4p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_1_L1.zip,2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_1_L1.zip,238450419,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_tabs_to_pngs.csv,2022_153_tabs_to_pngs.csv,119413,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_2_L1.zip,2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_2_L1.zip,260288699,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_3_L1.zip,2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_3_L1.zip,259986297,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_4_L1.zip,2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_4_L1.zip,23789586,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737033882_DiffMZI_30sep_T6p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_1_L1.zip,2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_1_L1.zip,248059623,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_2_L1.zip,2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_2_L1.zip,259432790,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_3_L1.zip,2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_3_L1.zip,259812819,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_4_L1.zip,2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_4_L1.zip,11846334,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737037480_DiffMZI_30sep_T10p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737043650_ramp2B_15ms_varied_mf_DARP_DARP_1_L1.zip,2022_153_220602_V40_3737043650_ramp2B_15ms_varied_mf_DARP_DARP_1_L1.zip,240830272,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737043650_ramp2B_15ms_varied_mf_DARP_DARP_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737043650_ramp2B_15ms_varied_mf_DARP_DARP_2_L1.zip,2022_153_220602_V40_3737043650_ramp2B_15ms_varied_mf_DARP_DARP_2_L1.zip,240440223,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737043650_ramp2B_15ms_varied_mf_DARP_DARP_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737051744_ramp2B_15ms_mf0_TOF_TOF_1_L1.zip,2022_153_220602_V40_3737051744_ramp2B_15ms_mf0_TOF_TOF_1_L1.zip,238609245,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737051744_ramp2B_15ms_mf0_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_153_220602_V40_3737051744_ramp2B_15ms_mf0_TOF_TOF_2_L1.zip,2022_153_220602_V40_3737051744_ramp2B_15ms_mf0_TOF_TOF_2_L1.zip,154547449,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_153_220602_V40_3737051744_ramp2B_15ms_mf0_TOF_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_166_220613_V40_3738012350_ramp2B_15ms_ARP_Det_20ms_DP1_1_L1.zip,2022_166_220613_V40_3738012350_ramp2B_15ms_ARP_Det_20ms_DP1_1_L1.zip,238293556,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_166_220613_V40_3738012350_ramp2B_15ms_ARP_Det_20ms_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_166_tabs_to_pngs.csv,2022_166_tabs_to_pngs.csv,104982,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_166_220613_V40_3738012350_ramp2B_15ms_ARP_Det_20ms_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_166_220613_V40_3738012350_ramp2B_15ms_ARP_Det_20ms_DP1_2_L1.zip,2022_166_220613_V40_3738012350_ramp2B_15ms_ARP_Det_20ms_DP1_2_L1.zip,178889300,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_166_220613_V40_3738012350_ramp2B_15ms_ARP_Det_20ms_DP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_166_220615_V40_3738157243_ramp2B_15ms_ARP_Det_50ms_DP1_1_L1.zip,2022_166_220615_V40_3738157243_ramp2B_15ms_ARP_Det_50ms_DP1_1_L1.zip,248062098,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_166_220615_V40_3738157243_ramp2B_15ms_ARP_Det_50ms_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_166_220615_V40_3738157243_ramp2B_15ms_ARP_Det_50ms_DP1_2_L1.zip,2022_166_220615_V40_3738157243_ramp2B_15ms_ARP_Det_50ms_DP1_2_L1.zip,142008840,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_166_220615_V40_3738157243_ramp2B_15ms_ARP_Det_50ms_DP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_1_L1.zip,2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_1_L1.zip,238909300,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_2_L1.zip,2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_2_L1.zip,251417004,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_3_L1.zip,2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_3_L1.zip,249987592,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
