galaxy,weighting,level_Msun_pc2,theta_deg,R_kpc,filled
J1318-21,r10_t00,0.01,245.0,24.3425,1
J1318-21,r10_t00,0.01,250.0,19.4858,1
J1318-21,r10_t00,0.01,255.0,18.6702,1
J1318-21,r10_t00,0.01,260.0,15.9503,1
J1318-21,r10_t00,0.01,265.0,15.0474,1
J1318-21,r10_t00,0.01,270.0,14.2154,1
J1318-21,r10_t00,0.01,275.0,14.571,1
J1318-21,r10_t00,0.01,280.0,12.6391,1
J1318-21,r10_t00,0.01,285.0,11.8584,1
J1318-21,r10_t00,0.01,290.0,11.6728,1
J1318-21,r10_t00,0.01,295.0,11.3311,1
J1318-21,r10_t00,0.01,300.0,10.9999,1
J1318-21,r10_t00,0.01,305.0,12.5357,1
J1318-21,r10_t00,0.01,310.0,12.5392,1
J1318-21,r10_t00,0.01,315.0,11.9445,1
J1318-21,r10_t00,0.01,320.0,11.8691,1
J1318-21,r10_t00,0.01,325.0,16.3852,1
J1318-21,r10_t00,0.01,330.0,16.0406,1
J1318-21,r10_t00,0.01,335.0,16.2429,1
J1318-21,r10_t00,0.01,340.0,16.2038,1
J1318-21,r10_t00,0.01,345.0,15.6857,1
J1318-21,r10_t00,0.01,350.0,14.7538,1
J1318-21,r10_t00,0.01,355.0,13.8891,1
J1318-21,r10_t00,0.03,0.0,13.3572,1
J1318-21,r10_t00,0.03,5.0,12.8993,1
J1318-21,r10_t00,0.03,10.0,12.0774,1
J1318-21,r10_t00,0.03,15.0,13.4416,1
J1318-21,r10_t00,0.03,20.0,13.3836,1
J1318-21,r10_t00,0.03,25.0,12.9336,1
J1318-21,r10_t00,0.03,30.0,13.3732,1
J1318-21,r10_t00,0.03,35.0,13.7654,1
J1318-21,r10_t00,0.03,40.0,13.7851,1
J1318-21,r10_t00,0.03,45.0,12.6832,1
J1318-21,r10_t00,0.03,50.0,13.1919,1
J1318-21,r10_t00,0.03,55.0,13.7777,1
J1318-21,r10_t00,0.03,60.0,13.4071,1
J1318-21,r10_t00,0.03,65.0,13.0606,1
J1318-21,r10_t00,0.03,70.0,12.9145,1
J1318-21,r10_t00,0.03,75.0,13.2287,1
J1318-21,r10_t00,0.03,80.0,11.0992,1
J1318-21,r10_t00,0.03,85.0,14.6929,1
J1318-21,r10_t00,0.03,90.0,14.8175,1
J1318-21,r10_t00,0.03,95.0,14.8422,1
J1318-21,r10_t00,0.03,100.0,12.9729,1
J1318-21,r10_t00,0.03,105.0,12.7247,1
J1318-21,r10_t00,0.03,110.0,12.6331,1
J1318-21,r10_t00,0.03,115.0,12.2198,1
J1318-21,r10_t00,0.03,120.0,11.8903,1
J1318-21,r10_t00,0.03,125.0,12.7305,1
J1318-21,r10_t00,0.03,130.0,13.2205,1
J1318-21,r10_t00,0.03,135.0,14.4099,1
J1318-21,r10_t00,0.03,140.0,14.0069,1
J1318-21,r10_t00,0.03,145.0,13.6848,1
J1318-21,r10_t00,0.03,150.0,17.3665,1
J1318-21,r10_t00,0.03,155.0,17.832,1
J1318-21,r10_t00,0.03,160.0,17.5064,1
J1318-21,r10_t00,0.03,165.0,16.6317,1
J1318-21,r10_t00,0.03,170.0,14.5831,1
J1318-21,r10_t00,0.03,175.0,13.8125,1
J1318-21,r10_t00,0.03,180.0,17.6488,1
J1318-21,r10_t00,0.03,185.0,18.1389,1
J1318-21,r10_t00,0.03,190.0,12.3519,1
J1318-21,r10_t00,0.03,195.0,11.8682,1
J1318-21,r10_t00,0.03,200.0,12.1151,1
J1318-21,r10_t00,0.03,205.0,13.3465,1
J1318-21,r10_t00,0.03,210.0,13.8623,1
J1318-21,r10_t00,0.03,215.0,15.8425,1
J1318-21,r10_t00,0.03,220.0,16.5875,1
J1318-21,r10_t00,0.03,225.0,15.5502,1
J1318-21,r10_t00,0.03,230.0,18.1469,1
J1318-21,r10_t00,0.03,235.0,17.4426,1
J1318-21,r10_t00,0.03,240.0,24.1165,1
J1318-21,r10_t00,0.03,245.0,23.9555,1
J1318-21,r10_t00,0.03,250.0,19.4858,1
J1318-21,r10_t00,0.03,255.0,18.5732,1
J1318-21,r10_t00,0.03,260.0,15.8587,1
J1318-21,r10_t00,0.03,265.0,14.9366,1
J1318-21,r10_t00,0.03,270.0,14.0789,1
J1318-21,r10_t00,0.03,275.0,14.4122,1
J1318-21,r10_t00,0.03,280.0,12.5099,1
J1318-21,r10_t00,0.03,285.0,11.8584,1
J1318-21,r10_t00,0.03,290.0,11.5376,1
J1318-21,r10_t00,0.03,295.0,11.1945,1
J1318-21,r10_t00,0.03,300.0,10.9999,1
J1318-21,r10_t00,0.03,305.0,12.5357,1
J1318-21,r10_t00,0.03,310.0,12.4083,1
J1318-21,r10_t00,0.03,315.0,11.5264,1
J1318-21,r10_t00,0.03,320.0,11.7698,1
J1318-21,r10_t00,0.03,325.0,15.943,1
J1318-21,r10_t00,0.03,330.0,15.8705,1
J1318-21,r10_t00,0.03,335.0,16.1346,1
J1318-21,r10_t00,0.03,340.0,16.2038,1
J1318-21,r10_t00,0.03,345.0,15.1047,1
J1318-21,r10_t00,0.03,350.0,14.7538,1
J1318-21,r10_t00,0.03,355.0,13.8891,1
J1318-21,r10_t00,0.1,0.0,13.1475,1
J1318-21,r10_t00,0.1,5.0,12.6174,1
J1318-21,r10_t00,0.1,10.0,11.555,1
J1318-21,r10_t00,0.1,15.0,13.0385,1
J1318-21,r10_t00,0.1,20.0,12.9805,1
J1318-21,r10_t00,0.1,25.0,12.0044,1
J1318-21,r10_t00,0.1,30.0,13.1305,1
J1318-21,r10_t00,0.1,35.0,13.3191,1
J1318-21,r10_t00,0.1,40.0,9.488,1
J1318-21,r10_t00,0.1,45.0,10.1073,1
J1318-21,r10_t00,0.1,50.0,12.7845,1
J1318-21,r10_t00,0.1,55.0,13.4022,1
J1318-21,r10_t00,0.1,60.0,12.7921,1
J1318-21,r10_t00,0.1,65.0,12.8671,1
J1318-21,r10_t00,0.1,70.0,12.4282,1
J1318-21,r10_t00,0.1,75.0,12.7231,1
J1318-21,r10_t00,0.1,80.0,10.5018,1
J1318-21,r10_t00,0.1,85.0,13.3154,1
J1318-21,r10_t00,0.1,90.0,14.5315,1
J1318-21,r10_t00,0.1,95.0,14.2057,1
J1318-21,r10_t00,0.1,100.0,9.3391,1
J1318-21,r10_t00,0.1,105.0,10.1741,1
J1318-21,r10_t00,0.1,110.0,12.2483,1
J1318-21,r10_t00,0.1,115.0,11.5892,1
J1318-21,r10_t00,0.1,120.0,11.5976,1
J1318-21,r10_t00,0.1,125.0,12.3202,1
J1318-21,r10_t00,0.1,130.0,13.0723,1
J1318-21,r10_t00,0.1,135.0,14.0133,1
J1318-21,r10_t00,0.1,140.0,13.1655,1
J1318-21,r10_t00,0.1,145.0,12.6898,1
J1318-21,r10_t00,0.1,150.0,13.1554,1
J1318-21,r10_t00,0.1,155.0,16.6906,1
J1318-21,r10_t00,0.1,160.0,17.0445,1
J1318-21,r10_t00,0.1,165.0,15.4418,1
J1318-21,r10_t00,0.1,170.0,14.1371,1
J1318-21,r10_t00,0.1,175.0,13.4569,1
J1318-21,r10_t00,0.1,180.0,17.3044,1
J1318-21,r10_t00,0.1,185.0,17.3529,1
J1318-21,r10_t00,0.1,190.0,12.0239,1
J1318-21,r10_t00,0.1,195.0,11.0123,1
J1318-21,r10_t00,0.1,200.0,10.9292,1
J1318-21,r10_t00,0.1,205.0,13.0867,1
J1318-21,r10_t00,0.1,210.0,12.8117,1
J1318-21,r10_t00,0.1,215.0,15.4473,1
J1318-21,r10_t00,0.1,220.0,12.4173,1
J1318-21,r10_t00,0.1,225.0,12.04,1
J1318-21,r10_t00,0.1,230.0,11.5076,1
J1318-21,r10_t00,0.1,235.0,17.0653,1
J1318-21,r10_t00,0.1,240.0,23.9238,1
J1318-21,r10_t00,0.1,245.0,19.2884,1
J1318-21,r10_t00,0.1,250.0,19.3737,1
J1318-21,r10_t00,0.1,255.0,18.3663,1
J1318-21,r10_t00,0.1,260.0,15.1585,1
J1318-21,r10_t00,0.1,265.0,12.3288,1
J1318-21,r10_t00,0.1,270.0,12.4153,1
J1318-21,r10_t00,0.1,275.0,12.343,1
J1318-21,r10_t00,0.1,280.0,11.5951,1
J1318-21,r10_t00,0.1,285.0,10.2826,1
J1318-21,r10_t00,0.1,290.0,10.1472,1
J1318-21,r10_t00,0.1,295.0,9.645,1
J1318-21,r10_t00,0.1,300.0,10.5876,1
J1318-21,r10_t00,0.1,305.0,10.6236,1
J1318-21,r10_t00,0.1,310.0,10.6324,1
J1318-21,r10_t00,0.1,315.0,9.7471,1
J1318-21,r10_t00,0.1,320.0,11.5122,1
J1318-21,r10_t00,0.1,325.0,14.887,1
J1318-21,r10_t00,0.1,330.0,15.1947,1
J1318-21,r10_t00,0.1,335.0,15.4958,1
J1318-21,r10_t00,0.1,340.0,15.4578,1
J1318-21,r10_t00,0.1,345.0,15.005,1
J1318-21,r10_t00,0.1,350.0,14.3052,1
J1318-21,r10_t00,0.1,355.0,13.5493,1
J1318-21,r10_t00,0.3,0.0,12.693,1
J1318-21,r10_t00,0.3,5.0,8.9386,1
J1318-21,r10_t00,0.3,10.0,10.3496,1
J1318-21,r10_t00,0.3,15.0,11.1182,1
J1318-21,r10_t00,0.3,20.0,11.5276,1
J1318-21,r10_t00,0.3,25.0,11.4756,1
J1318-21,r10_t00,0.3,30.0,10.2308,1
J1318-21,r10_t00,0.3,35.0,10.2626,1
J1318-21,r10_t00,0.3,40.0,9.1546,1
J1318-21,r10_t00,0.3,45.0,9.111,1
J1318-21,r10_t00,0.3,50.0,9.8334,1
J1318-21,r10_t00,0.3,55.0,10.125,1
J1318-21,r10_t00,0.3,60.0,10.9252,1
J1318-21,r10_t00,0.3,65.0,11.8998,1
J1318-21,r10_t00,0.3,70.0,11.7272,1
J1318-21,r10_t00,0.3,75.0,10.5104,1
J1318-21,r10_t00,0.3,80.0,9.0872,1
J1318-21,r10_t00,0.3,85.0,8.6886,1
J1318-21,r10_t00,0.3,90.0,8.3542,1
J1318-21,r10_t00,0.3,95.0,8.6957,1
J1318-21,r10_t00,0.3,100.0,8.7043,1
J1318-21,r10_t00,0.3,105.0,8.562,1
J1318-21,r10_t00,0.3,110.0,8.8813,1
J1318-21,r10_t00,0.3,115.0,9.8487,1
J1318-21,r10_t00,0.3,120.0,10.0542,1
J1318-21,r10_t00,0.3,125.0,10.6984,1
J1318-21,r10_t00,0.3,130.0,11.3885,1
J1318-21,r10_t00,0.3,135.0,12.1697,1
J1318-21,r10_t00,0.3,140.0,11.6011,1
J1318-21,r10_t00,0.3,145.0,11.9111,1
J1318-21,r10_t00,0.3,150.0,11.9598,1
J1318-21,r10_t00,0.3,155.0,12.1504,1
J1318-21,r10_t00,0.3,160.0,12.2189,1
J1318-21,r10_t00,0.3,165.0,13.6232,1
J1318-21,r10_t00,0.3,170.0,13.4213,1
J1318-21,r10_t00,0.3,175.0,12.3754,1
J1318-21,r10_t00,0.3,180.0,11.7822,1
J1318-21,r10_t00,0.3,185.0,11.3589,1
J1318-21,r10_t00,0.3,190.0,10.9675,1
J1318-21,r10_t00,0.3,195.0,9.4857,1
J1318-21,r10_t00,0.3,200.0,9.2006,1
J1318-21,r10_t00,0.3,205.0,11.9105,1
J1318-21,r10_t00,0.3,210.0,12.1653,1
J1318-21,r10_t00,0.3,215.0,12.3129,1
J1318-21,r10_t00,0.3,220.0,8.8615,1
J1318-21,r10_t00,0.3,225.0,7.6893,1
J1318-21,r10_t00,0.3,230.0,8.3441,1
J1318-21,r10_t00,0.3,235.0,8.4538,1
J1318-21,r10_t00,0.3,240.0,10.0406,1
J1318-21,r10_t00,0.3,245.0,10.6689,1
J1318-21,r10_t00,0.3,250.0,13.9658,1
J1318-21,r10_t00,0.3,255.0,13.6368,1
J1318-21,r10_t00,0.3,260.0,11.1341,1
J1318-21,r10_t00,0.3,265.0,10.7915,1
J1318-21,r10_t00,0.3,270.0,10.1376,1
J1318-21,r10_t00,0.3,275.0,10.8749,1
J1318-21,r10_t00,0.3,280.0,10.2168,1
J1318-21,r10_t00,0.3,285.0,9.3061,1
J1318-21,r10_t00,0.3,290.0,9.2197,1
J1318-21,r10_t00,0.3,295.0,9.2328,1
J1318-21,r10_t00,0.3,300.0,9.2131,1
J1318-21,r10_t00,0.3,305.0,9.1341,1
J1318-21,r10_t00,0.3,310.0,8.8512,1
J1318-21,r10_t00,0.3,315.0,8.575,1
J1318-21,r10_t00,0.3,320.0,8.2079,1
J1318-21,r10_t00,0.3,325.0,7.9929,1
J1318-21,r10_t00,0.3,330.0,7.8058,1
J1318-21,r10_t00,0.3,335.0,9.2586,1
J1318-21,r10_t00,0.3,340.0,12.8609,1
J1318-21,r10_t00,0.3,345.0,13.6846,1
J1318-21,r10_t00,0.3,350.0,12.8729,1
J1318-21,r10_t00,0.3,355.0,12.6321,1
J1318-21,r10_t00,1.0,0.0,7.985,1
J1318-21,r10_t00,1.0,5.0,7.9226,1
J1318-21,r10_t00,1.0,10.0,7.7786,1
J1318-21,r10_t00,1.0,15.0,8.4499,1
J1318-21,r10_t00,1.0,20.0,8.7765,1
J1318-21,r10_t00,1.0,25.0,8.7188,1
J1318-21,r10_t00,1.0,30.0,8.7981,1
J1318-21,r10_t00,1.0,35.0,8.8051,1
J1318-21,r10_t00,1.0,40.0,7.9693,1
J1318-21,r10_t00,1.0,45.0,7.7115,1
J1318-21,r10_t00,1.0,50.0,7.5412,1
J1318-21,r10_t00,1.0,55.0,7.5953,1
J1318-21,r10_t00,1.0,60.0,7.4773,1
J1318-21,r10_t00,1.0,65.0,7.4731,1
J1318-21,r10_t00,1.0,70.0,8.0045,1
J1318-21,r10_t00,1.0,75.0,7.9922,1
J1318-21,r10_t00,1.0,80.0,7.7819,1
J1318-21,r10_t00,1.0,85.0,7.5258,1
J1318-21,r10_t00,1.0,90.0,7.1263,1
J1318-21,r10_t00,1.0,95.0,7.4221,1
J1318-21,r10_t00,1.0,100.0,7.4356,1
J1318-21,r10_t00,1.0,105.0,7.4457,1
J1318-21,r10_t00,1.0,110.0,7.7584,1
J1318-21,r10_t00,1.0,115.0,7.9745,1
J1318-21,r10_t00,1.0,120.0,7.7485,1
J1318-21,r10_t00,1.0,125.0,7.9503,1
J1318-21,r10_t00,1.0,130.0,8.2676,1
J1318-21,r10_t00,1.0,135.0,8.2991,1
J1318-21,r10_t00,1.0,140.0,8.3785,1
J1318-21,r10_t00,1.0,145.0,10.6546,1
J1318-21,r10_t00,1.0,150.0,10.507,1
J1318-21,r10_t00,1.0,155.0,10.1985,1
J1318-21,r10_t00,1.0,160.0,8.1016,1
J1318-21,r10_t00,1.0,165.0,6.841,1
J1318-21,r10_t00,1.0,170.0,6.9859,1
J1318-21,r10_t00,1.0,175.0,6.9965,1
J1318-21,r10_t00,1.0,180.0,10.9202,1
J1318-21,r10_t00,1.0,185.0,10.795,1
J1318-21,r10_t00,1.0,190.0,8.0748,1
J1318-21,r10_t00,1.0,195.0,8.1558,1
J1318-21,r10_t00,1.0,200.0,6.8428,1
J1318-21,r10_t00,1.0,205.0,7.1907,1
J1318-21,r10_t00,1.0,210.0,9.2728,1
J1318-21,r10_t00,1.0,215.0,7.8685,1
J1318-21,r10_t00,1.0,220.0,7.3917,1
J1318-21,r10_t00,1.0,225.0,7.1328,1
J1318-21,r10_t00,1.0,230.0,6.9,1
J1318-21,r10_t00,1.0,235.0,6.5946,1
J1318-21,r10_t00,1.0,240.0,6.5307,1
J1318-21,r10_t00,1.0,245.0,6.4711,1
J1318-21,r10_t00,1.0,250.0,6.4462,1
J1318-21,r10_t00,1.0,255.0,6.7985,1
J1318-21,r10_t00,1.0,260.0,7.0289,1
J1318-21,r10_t00,1.0,265.0,8.6117,1
J1318-21,r10_t00,1.0,270.0,7.4841,1
J1318-21,r10_t00,1.0,275.0,7.3464,1
J1318-21,r10_t00,1.0,280.0,7.2886,1
J1318-21,r10_t00,1.0,285.0,7.2858,1
J1318-21,r10_t00,1.0,290.0,7.2797,1
J1318-21,r10_t00,1.0,295.0,7.4955,1
J1318-21,r10_t00,1.0,300.0,7.4081,1
J1318-21,r10_t00,1.0,305.0,7.3507,1
J1318-21,r10_t00,1.0,310.0,7.4948,1
J1318-21,r10_t00,1.0,315.0,7.262,1
J1318-21,r10_t00,1.0,320.0,6.9826,1
J1318-21,r10_t00,1.0,325.0,7.0376,1
J1318-21,r10_t00,1.0,330.0,7.1056,1
J1318-21,r10_t00,1.0,335.0,7.2165,1
J1318-21,r10_t00,1.0,340.0,8.0945,1
J1318-21,r10_t00,1.0,345.0,8.143,1
J1318-21,r10_t00,1.0,350.0,8.1327,1
J1318-21,r10_t00,1.0,355.0,7.9768,1
J1318-21,r10_t00,3.0,0.0,5.7784,1
J1318-21,r10_t00,3.0,5.0,5.9441,1
J1318-21,r10_t00,3.0,10.0,6.0438,1
J1318-21,r10_t00,3.0,15.0,6.0605,1
J1318-21,r10_t00,3.0,20.0,6.3645,1
J1318-21,r10_t00,3.0,25.0,6.7322,1
J1318-21,r10_t00,3.0,30.0,6.8327,1
J1318-21,r10_t00,3.0,35.0,7.027,1
J1318-21,r10_t00,3.0,40.0,7.0475,1
J1318-21,r10_t00,3.0,45.0,6.6325,1
J1318-21,r10_t00,3.0,50.0,6.2274,1
J1318-21,r10_t00,3.0,55.0,6.1007,1
J1318-21,r10_t00,3.0,60.0,6.0654,1
J1318-21,r10_t00,3.0,65.0,5.8288,1
J1318-21,r10_t00,3.0,70.0,6.4857,1
J1318-21,r10_t00,3.0,75.0,6.7728,1
J1318-21,r10_t00,3.0,80.0,6.7836,1
J1318-21,r10_t00,3.0,85.0,6.6124,1
J1318-21,r10_t00,3.0,90.0,6.4131,1
J1318-21,r10_t00,3.0,95.0,6.4031,1
J1318-21,r10_t00,3.0,100.0,6.6165,1
J1318-21,r10_t00,3.0,105.0,6.6958,1
J1318-21,r10_t00,3.0,110.0,6.6046,1
J1318-21,r10_t00,3.0,115.0,6.5534,1
J1318-21,r10_t00,3.0,120.0,6.5114,1
J1318-21,r10_t00,3.0,125.0,6.4589,1
J1318-21,r10_t00,3.0,130.0,6.3254,1
J1318-21,r10_t00,3.0,135.0,6.0978,1
J1318-21,r10_t00,3.0,140.0,5.9052,1
J1318-21,r10_t00,3.0,145.0,6.1712,1
J1318-21,r10_t00,3.0,150.0,6.2701,1
J1318-21,r10_t00,3.0,155.0,6.1469,1
J1318-21,r10_t00,3.0,160.0,6.1266,1
J1318-21,r10_t00,3.0,165.0,6.2728,1
J1318-21,r10_t00,3.0,170.0,6.3671,1
J1318-21,r10_t00,3.0,175.0,6.4814,1
J1318-21,r10_t00,3.0,180.0,6.3618,1
J1318-21,r10_t00,3.0,185.0,6.1004,1
J1318-21,r10_t00,3.0,190.0,5.8789,1
J1318-21,r10_t00,3.0,195.0,5.5808,1
J1318-21,r10_t00,3.0,200.0,5.3231,1
J1318-21,r10_t00,3.0,205.0,5.3582,1
J1318-21,r10_t00,3.0,210.0,5.4802,1
J1318-21,r10_t00,3.0,215.0,5.6595,1
J1318-21,r10_t00,3.0,220.0,5.7597,1
J1318-21,r10_t00,3.0,225.0,5.9973,1
J1318-21,r10_t00,3.0,230.0,5.9095,1
J1318-21,r10_t00,3.0,235.0,5.7277,1
J1318-21,r10_t00,3.0,240.0,5.7587,1
J1318-21,r10_t00,3.0,245.0,5.7982,1
J1318-21,r10_t00,3.0,250.0,5.8519,1
J1318-21,r10_t00,3.0,255.0,5.8,1
J1318-21,r10_t00,3.0,260.0,5.6226,1
J1318-21,r10_t00,3.0,265.0,5.6714,1
J1318-21,r10_t00,3.0,270.0,6.0295,1
J1318-21,r10_t00,3.0,275.0,6.1524,1
J1318-21,r10_t00,3.0,280.0,6.0095,1
J1318-21,r10_t00,3.0,285.0,6.1257,1
J1318-21,r10_t00,3.0,290.0,6.128,1
J1318-21,r10_t00,3.0,295.0,6.3273,1
J1318-21,r10_t00,3.0,300.0,6.567,1
J1318-21,r10_t00,3.0,305.0,6.3968,1
J1318-21,r10_t00,3.0,310.0,6.2809,1
J1318-21,r10_t00,3.0,315.0,6.2949,1
J1318-21,r10_t00,3.0,320.0,6.1787,1
J1318-21,r10_t00,3.0,325.0,6.1656,1
J1318-21,r10_t00,3.0,330.0,6.2349,1
J1318-21,r10_t00,3.0,335.0,6.2305,1
J1318-21,r10_t00,3.0,340.0,5.9137,1
J1318-21,r10_t00,3.0,345.0,5.6512,1
J1318-21,r10_t00,3.0,350.0,5.6367,1
J1318-21,r10_t00,3.0,355.0,5.6725,1
J1318-21,r10_t00,10.0,0.0,4.7214,1
J1318-21,r10_t00,10.0,5.0,5.096,1
J1318-21,r10_t00,10.0,10.0,5.36,1
J1318-21,r10_t00,10.0,15.0,5.3214,1
J1318-21,r10_t00,10.0,20.0,5.2256,1
J1318-21,r10_t00,10.0,25.0,4.8892,1
J1318-21,r10_t00,10.0,30.0,4.8672,1
J1318-21,r10_t00,10.0,35.0,4.8744,1
J1318-21,r10_t00,10.0,40.0,4.8102,1
J1318-21,r10_t00,10.0,45.0,4.736,1
J1318-21,r10_t00,10.0,50.0,4.4638,1
J1318-21,r10_t00,10.0,55.0,3.1282,1
J1318-21,r10_t00,10.0,60.0,3.2651,1
J1318-21,r10_t00,10.0,65.0,3.34,1
J1318-21,r10_t00,10.0,70.0,4.4638,0
J1318-21,r10_t00,10.0,75.0,4.4638,0
J1318-21,r10_t00,10.0,80.0,4.4638,0
J1318-21,r10_t00,10.0,85.0,2.5794,1
J1318-21,r10_t00,10.0,90.0,2.5343,1
J1318-21,r10_t00,10.0,95.0,2.4612,1
J1318-21,r10_t00,10.0,100.0,3.485,1
J1318-21,r10_t00,10.0,105.0,3.4324,1
J1318-21,r10_t00,10.0,110.0,3.3403,1
J1318-21,r10_t00,10.0,115.0,3.2376,1
J1318-21,r10_t00,10.0,120.0,3.0571,1
J1318-21,r10_t00,10.0,125.0,2.8989,1
J1318-21,r10_t00,10.0,130.0,3.5971,1
J1318-21,r10_t00,10.0,135.0,3.6322,1
J1318-21,r10_t00,10.0,140.0,3.5928,1
J1318-21,r10_t00,10.0,145.0,3.6767,1
J1318-21,r10_t00,10.0,150.0,3.6054,1
J1318-21,r10_t00,10.0,155.0,3.4934,1
J1318-21,r10_t00,10.0,160.0,3.6039,1
J1318-21,r10_t00,10.0,165.0,4.1246,1
J1318-21,r10_t00,10.0,170.0,4.1191,1
J1318-21,r10_t00,10.0,175.0,3.8625,1
J1318-21,r10_t00,10.0,180.0,3.6348,1
J1318-21,r10_t00,10.0,185.0,3.4415,1
J1318-21,r10_t00,10.0,190.0,3.4525,1
J1318-21,r10_t00,10.0,195.0,3.7397,1
J1318-21,r10_t00,10.0,200.0,4.599,1
J1318-21,r10_t00,10.0,205.0,4.7011,1
J1318-21,r10_t00,10.0,210.0,4.5606,1
J1318-21,r10_t00,10.0,215.0,4.4638,0
J1318-21,r10_t00,10.0,220.0,4.4638,0
J1318-21,r10_t00,10.0,225.0,4.7906,1
J1318-21,r10_t00,10.0,230.0,4.9632,1
J1318-21,r10_t00,10.0,235.0,4.9866,1
J1318-21,r10_t00,10.0,240.0,5.1364,1
J1318-21,r10_t00,10.0,245.0,5.1771,1
J1318-21,r10_t00,10.0,250.0,5.2336,1
J1318-21,r10_t00,10.0,255.0,4.8939,1
J1318-21,r10_t00,10.0,260.0,4.7914,1
J1318-21,r10_t00,10.0,265.0,4.6189,1
J1318-21,r10_t00,10.0,270.0,4.5614,1
J1318-21,r10_t00,10.0,275.0,4.6139,1
J1318-21,r10_t00,10.0,280.0,4.4197,1
J1318-21,r10_t00,10.0,285.0,4.8743,1
J1318-21,r10_t00,10.0,290.0,4.8333,1
J1318-21,r10_t00,10.0,295.0,4.7304,1
J1318-21,r10_t00,10.0,300.0,4.5214,1
J1318-21,r10_t00,10.0,305.0,3.9342,1
J1318-21,r10_t00,10.0,310.0,3.6591,1
J1318-21,r10_t00,10.0,315.0,3.2759,1
J1318-21,r10_t00,10.0,320.0,2.9028,1
J1318-21,r10_t00,10.0,325.0,4.4638,0
J1318-21,r10_t00,10.0,330.0,5.2475,1
J1318-21,r10_t00,10.0,335.0,5.1903,1
J1318-21,r10_t00,10.0,340.0,4.4638,0
J1318-21,r10_t00,10.0,345.0,4.4638,0
J1318-21,r10_t00,10.0,350.0,4.4638,0
J1318-21,r10_t00,10.0,355.0,4.6895,1
J1318-21,r10_t90,0.01,0.0,14.833,1
J1318-21,r10_t90,0.01,5.0,14.0802,1
J1318-21,r10_t90,0.01,10.0,13.7628,1
J1318-21,r10_t90,0.01,15.0,14.0004,1
J1318-21,r10_t90,0.01,20.0,13.8354,1
J1318-21,r10_t90,0.01,25.0,13.6501,1
J1318-21,r10_t90,0.01,30.0,14.417,1
J1318-21,r10_t90,0.01,35.0,14.5343,1
J1318-21,r10_t90,0.01,40.0,13.8749,1
J1318-21,r10_t90,0.01,45.0,13.5004,1
J1318-21,r10_t90,0.01,50.0,13.7767,1
J1318-21,r10_t90,0.01,55.0,14.4556,1
J1318-21,r10_t90,0.01,60.0,14.8524,1
J1318-21,r10_t90,0.01,65.0,15.0584,1
J1318-21,r10_t90,0.01,70.0,14.9076,1
J1318-21,r10_t90,0.01,75.0,14.2223,1
J1318-21,r10_t90,0.01,80.0,14.9176,1
J1318-21,r10_t90,0.01,85.0,16.2713,1
J1318-21,r10_t90,0.01,90.0,16.4894,1
J1318-21,r10_t90,0.01,95.0,15.6084,1
J1318-21,r10_t90,0.01,100.0,14.0687,1
J1318-21,r10_t90,0.01,105.0,13.4137,1
J1318-21,r10_t90,0.01,110.0,13.9553,1
J1318-21,r10_t90,0.01,115.0,13.5621,1
J1318-21,r10_t90,0.01,120.0,13.3453,1
J1318-21,r10_t90,0.01,125.0,14.1302,1
J1318-21,r10_t90,0.01,130.0,15.8688,1
J1318-21,r10_t90,0.01,135.0,15.9784,1
J1318-21,r10_t90,0.01,140.0,15.5449,1
J1318-21,r10_t90,0.01,145.0,17.7979,1
J1318-21,r10_t90,0.01,150.0,18.4297,1
J1318-21,r10_t90,0.01,155.0,18.7875,1
J1318-21,r10_t90,0.01,160.0,18.3197,1
J1318-21,r10_t90,0.01,165.0,17.1272,1
J1318-21,r10_t90,0.01,170.0,16.0164,1
J1318-21,r10_t90,0.01,175.0,15.0057,1
J1318-21,r10_t90,0.01,180.0,17.4842,1
J1318-21,r10_t90,0.01,185.0,17.7783,1
J1318-21,r10_t90,0.01,190.0,13.0637,1
J1318-21,r10_t90,0.01,195.0,13.3313,1
J1318-21,r10_t90,0.01,200.0,13.9466,1
J1318-21,r10_t90,0.01,205.0,14.6358,1
J1318-21,r10_t90,0.01,210.0,15.4088,1
J1318-21,r10_t90,0.01,215.0,16.3697,1
J1318-21,r10_t90,0.01,220.0,16.5175,1
J1318-21,r10_t90,0.01,225.0,16.9305,1
J1318-21,r10_t90,0.01,230.0,18.2516,1
J1318-21,r10_t90,0.01,235.0,23.758,1
J1318-21,r10_t90,0.01,240.0,24.8887,1
J1318-21,r10_t90,0.01,245.0,23.6372,1
J1318-21,r10_t90,0.01,250.0,20.2587,1
J1318-21,r10_t90,0.01,255.0,18.3411,1
J1318-21,r10_t90,0.01,260.0,17.7477,1
J1318-21,r10_t90,0.01,265.0,16.1002,1
J1318-21,r10_t90,0.01,270.0,15.1088,1
J1318-21,r10_t90,0.01,275.0,14.9775,1
J1318-21,r10_t90,0.01,280.0,14.5968,1
J1318-21,r10_t90,0.01,285.0,13.1431,1
J1318-21,r10_t90,0.01,290.0,12.6197,1
J1318-21,r10_t90,0.01,295.0,12.4252,1
J1318-21,r10_t90,0.01,300.0,12.1813,1
J1318-21,r10_t90,0.01,305.0,12.1396,1
J1318-21,r10_t90,0.01,310.0,12.1956,1
