galaxy,weighting,level_Msun_pc2,theta_deg,R_kpc,filled
J2257-41,r05_t00,0.01,75.0,25.441,1
J2257-41,r05_t00,0.01,80.0,24.4685,1
J2257-41,r05_t00,0.01,85.0,24.2949,1
J2257-41,r05_t00,0.01,90.0,24.0172,1
J2257-41,r05_t00,0.01,95.0,23.7162,1
J2257-41,r05_t00,0.01,100.0,23.8213,1
J2257-41,r05_t00,0.01,105.0,23.7113,1
J2257-41,r05_t00,0.01,110.0,23.2072,1
J2257-41,r05_t00,0.01,115.0,23.1275,1
J2257-41,r05_t00,0.01,120.0,23.3838,1
J2257-41,r05_t00,0.01,125.0,23.2183,1
J2257-41,r05_t00,0.01,130.0,24.272,1
J2257-41,r05_t00,0.01,135.0,22.322,1
J2257-41,r05_t00,0.01,140.0,22.8385,1
J2257-41,r05_t00,0.01,145.0,22.2937,1
J2257-41,r05_t00,0.01,150.0,35.4025,1
J2257-41,r05_t00,0.01,155.0,35.4713,1
J2257-41,r05_t00,0.01,160.0,22.7697,1
J2257-41,r05_t00,0.01,165.0,22.5062,1
J2257-41,r05_t00,0.01,170.0,22.4419,1
J2257-41,r05_t00,0.01,175.0,22.5225,1
J2257-41,r05_t00,0.01,180.0,21.5181,1
J2257-41,r05_t00,0.01,185.0,20.8798,1
J2257-41,r05_t00,0.01,190.0,20.52,1
J2257-41,r05_t00,0.01,195.0,23.9226,1
J2257-41,r05_t00,0.01,200.0,24.6322,1
J2257-41,r05_t00,0.01,205.0,23.3186,1
J2257-41,r05_t00,0.01,210.0,22.3933,1
J2257-41,r05_t00,0.01,215.0,22.4829,1
J2257-41,r05_t00,0.01,220.0,24.2104,1
J2257-41,r05_t00,0.01,225.0,24.1569,1
J2257-41,r05_t00,0.01,230.0,23.4091,1
J2257-41,r05_t00,0.01,235.0,23.5672,1
J2257-41,r05_t00,0.01,240.0,24.7067,1
J2257-41,r05_t00,0.01,245.0,23.3813,1
J2257-41,r05_t00,0.01,250.0,23.0927,1
J2257-41,r05_t00,0.01,255.0,23.1237,1
J2257-41,r05_t00,0.01,260.0,22.3801,1
J2257-41,r05_t00,0.01,265.0,23.8655,1
J2257-41,r05_t00,0.01,270.0,26.5112,1
J2257-41,r05_t00,0.01,275.0,26.4282,1
J2257-41,r05_t00,0.01,280.0,25.8004,1
J2257-41,r05_t00,0.01,285.0,25.635,1
J2257-41,r05_t00,0.01,290.0,25.9118,1
J2257-41,r05_t00,0.01,295.0,25.2971,1
J2257-41,r05_t00,0.01,300.0,25.1221,1
J2257-41,r05_t00,0.01,305.0,24.6588,1
J2257-41,r05_t00,0.01,310.0,24.0881,1
J2257-41,r05_t00,0.01,315.0,24.2092,1
J2257-41,r05_t00,0.01,320.0,22.9767,1
J2257-41,r05_t00,0.01,325.0,22.1926,1
J2257-41,r05_t00,0.01,330.0,23.6068,1
J2257-41,r05_t00,0.01,335.0,23.222,1
J2257-41,r05_t00,0.01,340.0,23.2444,1
J2257-41,r05_t00,0.01,345.0,22.9219,1
J2257-41,r05_t00,0.01,350.0,23.4611,1
J2257-41,r05_t00,0.01,355.0,24.4798,1
J2257-41,r05_t00,0.03,0.0,24.3093,1
J2257-41,r05_t00,0.03,5.0,23.9662,1
J2257-41,r05_t00,0.03,10.0,24.5715,1
J2257-41,r05_t00,0.03,15.0,25.4644,1
J2257-41,r05_t00,0.03,20.0,25.8282,1
J2257-41,r05_t00,0.03,25.0,26.9323,1
J2257-41,r05_t00,0.03,30.0,26.5014,1
J2257-41,r05_t00,0.03,35.0,26.2918,1
J2257-41,r05_t00,0.03,40.0,26.5842,1
J2257-41,r05_t00,0.03,45.0,26.4874,1
J2257-41,r05_t00,0.03,50.0,26.3743,1
J2257-41,r05_t00,0.03,55.0,25.9363,1
J2257-41,r05_t00,0.03,60.0,25.5736,1
J2257-41,r05_t00,0.03,65.0,25.3201,1
J2257-41,r05_t00,0.03,70.0,24.8238,1
J2257-41,r05_t00,0.03,75.0,25.441,1
J2257-41,r05_t00,0.03,80.0,24.4685,1
J2257-41,r05_t00,0.03,85.0,24.2949,1
J2257-41,r05_t00,0.03,90.0,24.0172,1
J2257-41,r05_t00,0.03,95.0,23.7162,1
J2257-41,r05_t00,0.03,100.0,23.8171,1
J2257-41,r05_t00,0.03,105.0,23.7113,1
J2257-41,r05_t00,0.03,110.0,23.0626,1
J2257-41,r05_t00,0.03,115.0,23.0114,1
J2257-41,r05_t00,0.03,120.0,23.3838,1
J2257-41,r05_t00,0.03,125.0,23.196,1
J2257-41,r05_t00,0.03,130.0,24.272,1
J2257-41,r05_t00,0.03,135.0,22.322,1
J2257-41,r05_t00,0.03,140.0,22.5653,1
J2257-41,r05_t00,0.03,145.0,22.2937,1
J2257-41,r05_t00,0.03,150.0,35.4025,1
J2257-41,r05_t00,0.03,155.0,35.4713,1
J2257-41,r05_t00,0.03,160.0,22.3675,1
J2257-41,r05_t00,0.03,165.0,22.5062,1
J2257-41,r05_t00,0.03,170.0,22.4258,1
J2257-41,r05_t00,0.03,175.0,22.4862,1
J2257-41,r05_t00,0.03,180.0,21.5181,1
J2257-41,r05_t00,0.03,185.0,20.8798,1
J2257-41,r05_t00,0.03,190.0,20.4786,1
J2257-41,r05_t00,0.03,195.0,23.9226,1
J2257-41,r05_t00,0.03,200.0,24.5838,1
J2257-41,r05_t00,0.03,205.0,23.3186,1
J2257-41,r05_t00,0.03,210.0,22.3933,1
J2257-41,r05_t00,0.03,215.0,22.3642,1
J2257-41,r05_t00,0.03,220.0,24.1036,1
J2257-41,r05_t00,0.03,225.0,24.0363,1
J2257-41,r05_t00,0.03,230.0,23.4091,1
J2257-41,r05_t00,0.03,235.0,23.5672,1
J2257-41,r05_t00,0.03,240.0,24.1643,1
J2257-41,r05_t00,0.03,245.0,23.3382,1
J2257-41,r05_t00,0.03,250.0,23.0927,1
J2257-41,r05_t00,0.03,255.0,23.1237,1
J2257-41,r05_t00,0.03,260.0,22.2647,1
J2257-41,r05_t00,0.03,265.0,23.8655,1
J2257-41,r05_t00,0.03,270.0,26.5112,1
J2257-41,r05_t00,0.03,275.0,26.4282,1
J2257-41,r05_t00,0.03,280.0,25.7176,1
J2257-41,r05_t00,0.03,285.0,25.635,1
J2257-41,r05_t00,0.03,290.0,25.9118,1
J2257-41,r05_t00,0.03,295.0,25.2803,1
J2257-41,r05_t00,0.03,300.0,25.0633,1
J2257-41,r05_t00,0.03,305.0,24.6588,1
J2257-41,r05_t00,0.03,310.0,24.0509,1
J2257-41,r05_t00,0.03,315.0,24.1819,1
J2257-41,r05_t00,0.03,320.0,22.9767,1
J2257-41,r05_t00,0.03,325.0,22.0748,1
J2257-41,r05_t00,0.03,330.0,23.6068,1
J2257-41,r05_t00,0.03,335.0,23.1293,1
J2257-41,r05_t00,0.03,340.0,22.9875,1
J2257-41,r05_t00,0.03,345.0,22.8604,1
J2257-41,r05_t00,0.03,350.0,23.2042,1
J2257-41,r05_t00,0.03,355.0,24.451,1
J2257-41,r05_t00,0.1,0.0,24.2384,1
J2257-41,r05_t00,0.1,5.0,23.9584,1
J2257-41,r05_t00,0.1,10.0,24.5032,1
J2257-41,r05_t00,0.1,15.0,25.4644,1
J2257-41,r05_t00,0.1,20.0,25.7508,1
J2257-41,r05_t00,0.1,25.0,26.8619,1
J2257-41,r05_t00,0.1,30.0,26.4639,1
J2257-41,r05_t00,0.1,35.0,26.264,1
J2257-41,r05_t00,0.1,40.0,26.4595,1
J2257-41,r05_t00,0.1,45.0,26.3574,1
J2257-41,r05_t00,0.1,50.0,26.2468,1
J2257-41,r05_t00,0.1,55.0,25.9209,1
J2257-41,r05_t00,0.1,60.0,24.7456,1
J2257-41,r05_t00,0.1,65.0,25.1932,1
J2257-41,r05_t00,0.1,70.0,24.2771,1
J2257-41,r05_t00,0.1,75.0,24.525,1
J2257-41,r05_t00,0.1,80.0,24.3517,1
J2257-41,r05_t00,0.1,85.0,23.994,1
J2257-41,r05_t00,0.1,90.0,23.1387,1
J2257-41,r05_t00,0.1,95.0,23.4297,1
J2257-41,r05_t00,0.1,100.0,23.7238,1
J2257-41,r05_t00,0.1,105.0,23.6053,1
J2257-41,r05_t00,0.1,110.0,22.846,1
J2257-41,r05_t00,0.1,115.0,23.0114,1
J2257-41,r05_t00,0.1,120.0,23.2655,1
J2257-41,r05_t00,0.1,125.0,23.0987,1
J2257-41,r05_t00,0.1,130.0,24.1505,1
J2257-41,r05_t00,0.1,135.0,22.3017,1
J2257-41,r05_t00,0.1,140.0,22.3131,1
J2257-41,r05_t00,0.1,145.0,22.1719,1
J2257-41,r05_t00,0.1,150.0,35.2848,1
J2257-41,r05_t00,0.1,155.0,35.436,1
J2257-41,r05_t00,0.1,160.0,22.2911,1
J2257-41,r05_t00,0.1,165.0,22.4428,1
J2257-41,r05_t00,0.1,170.0,22.369,1
J2257-41,r05_t00,0.1,175.0,22.4516,1
J2257-41,r05_t00,0.1,180.0,21.3572,1
J2257-41,r05_t00,0.1,185.0,20.8798,1
J2257-41,r05_t00,0.1,190.0,20.3328,1
J2257-41,r05_t00,0.1,195.0,22.113,1
J2257-41,r05_t00,0.1,200.0,24.528,1
J2257-41,r05_t00,0.1,205.0,23.188,1
J2257-41,r05_t00,0.1,210.0,22.2456,1
J2257-41,r05_t00,0.1,215.0,22.3642,1
J2257-41,r05_t00,0.1,220.0,24.0941,1
J2257-41,r05_t00,0.1,225.0,24.0363,1
J2257-41,r05_t00,0.1,230.0,23.4047,1
J2257-41,r05_t00,0.1,235.0,23.4101,1
J2257-41,r05_t00,0.1,240.0,24.1314,1
J2257-41,r05_t00,0.1,245.0,23.2123,1
J2257-41,r05_t00,0.1,250.0,22.7908,1
J2257-41,r05_t00,0.1,255.0,23.1237,1
J2257-41,r05_t00,0.1,260.0,22.24,1
J2257-41,r05_t00,0.1,265.0,23.6759,1
J2257-41,r05_t00,0.1,270.0,26.4268,1
J2257-41,r05_t00,0.1,275.0,26.4282,1
J2257-41,r05_t00,0.1,280.0,25.6209,1
J2257-41,r05_t00,0.1,285.0,25.5289,1
J2257-41,r05_t00,0.1,290.0,25.2099,1
J2257-41,r05_t00,0.1,295.0,25.2029,1
J2257-41,r05_t00,0.1,300.0,24.9467,1
J2257-41,r05_t00,0.1,305.0,24.4341,1
J2257-41,r05_t00,0.1,310.0,24.0143,1
J2257-41,r05_t00,0.1,315.0,22.74,1
J2257-41,r05_t00,0.1,320.0,22.9609,1
J2257-41,r05_t00,0.1,325.0,21.8304,1
J2257-41,r05_t00,0.1,330.0,23.024,1
J2257-41,r05_t00,0.1,335.0,23.0871,1
J2257-41,r05_t00,0.1,340.0,22.9277,1
J2257-41,r05_t00,0.1,345.0,22.8204,1
J2257-41,r05_t00,0.1,350.0,23.0723,1
J2257-41,r05_t00,0.1,355.0,24.0655,1
J2257-41,r05_t00,0.3,0.0,23.6997,1
J2257-41,r05_t00,0.3,5.0,23.5373,1
J2257-41,r05_t00,0.3,10.0,24.409,1
J2257-41,r05_t00,0.3,15.0,25.0609,1
J2257-41,r05_t00,0.3,20.0,25.3278,1
J2257-41,r05_t00,0.3,25.0,25.6046,1
J2257-41,r05_t00,0.3,30.0,24.9162,1
J2257-41,r05_t00,0.3,35.0,24.6631,1
J2257-41,r05_t00,0.3,40.0,25.9396,1
J2257-41,r05_t00,0.3,45.0,25.8884,1
J2257-41,r05_t00,0.3,50.0,25.4928,1
J2257-41,r05_t00,0.3,55.0,25.7776,1
J2257-41,r05_t00,0.3,60.0,24.6173,1
J2257-41,r05_t00,0.3,65.0,24.3373,1
J2257-41,r05_t00,0.3,70.0,23.5282,1
J2257-41,r05_t00,0.3,75.0,24.2239,1
J2257-41,r05_t00,0.3,80.0,23.9787,1
J2257-41,r05_t00,0.3,85.0,23.2932,1
J2257-41,r05_t00,0.3,90.0,22.7808,1
J2257-41,r05_t00,0.3,95.0,22.8991,1
J2257-41,r05_t00,0.3,100.0,23.1438,1
J2257-41,r05_t00,0.3,105.0,23.2036,1
J2257-41,r05_t00,0.3,110.0,22.6187,1
J2257-41,r05_t00,0.3,115.0,22.487,1
J2257-41,r05_t00,0.3,120.0,22.9575,1
J2257-41,r05_t00,0.3,125.0,22.9083,1
J2257-41,r05_t00,0.3,130.0,23.9074,1
J2257-41,r05_t00,0.3,135.0,22.0767,1
J2257-41,r05_t00,0.3,140.0,21.9826,1
J2257-41,r05_t00,0.3,145.0,21.9117,1
J2257-41,r05_t00,0.3,150.0,34.9152,1
J2257-41,r05_t00,0.3,155.0,35.2369,1
J2257-41,r05_t00,0.3,160.0,21.9582,1
J2257-41,r05_t00,0.3,165.0,21.3237,1
J2257-41,r05_t00,0.3,170.0,21.7125,1
J2257-41,r05_t00,0.3,175.0,22.108,1
J2257-41,r05_t00,0.3,180.0,20.6632,1
J2257-41,r05_t00,0.3,185.0,20.6383,1
J2257-41,r05_t00,0.3,190.0,19.9722,1
J2257-41,r05_t00,0.3,195.0,21.9517,1
J2257-41,r05_t00,0.3,200.0,23.211,1
J2257-41,r05_t00,0.3,205.0,22.7669,1
J2257-41,r05_t00,0.3,210.0,21.5355,1
J2257-41,r05_t00,0.3,215.0,21.5778,1
J2257-41,r05_t00,0.3,220.0,22.3849,1
J2257-41,r05_t00,0.3,225.0,23.9017,1
J2257-41,r05_t00,0.3,230.0,23.2734,1
J2257-41,r05_t00,0.3,235.0,22.3832,1
J2257-41,r05_t00,0.3,240.0,23.6219,1
J2257-41,r05_t00,0.3,245.0,22.3568,1
J2257-41,r05_t00,0.3,250.0,22.4378,1
J2257-41,r05_t00,0.3,255.0,22.7015,1
J2257-41,r05_t00,0.3,260.0,21.3204,1
J2257-41,r05_t00,0.3,265.0,20.779,1
J2257-41,r05_t00,0.3,270.0,22.7892,1
J2257-41,r05_t00,0.3,275.0,25.5221,1
J2257-41,r05_t00,0.3,280.0,25.4334,1
J2257-41,r05_t00,0.3,285.0,24.7543,1
J2257-41,r05_t00,0.3,290.0,24.7832,1
J2257-41,r05_t00,0.3,295.0,24.9731,1
J2257-41,r05_t00,0.3,300.0,24.6227,1
J2257-41,r05_t00,0.3,305.0,24.2656,1
J2257-41,r05_t00,0.3,310.0,23.6994,1
J2257-41,r05_t00,0.3,315.0,22.3176,1
J2257-41,r05_t00,0.3,320.0,22.7007,1
J2257-41,r05_t00,0.3,325.0,21.3417,1
J2257-41,r05_t00,0.3,330.0,22.668,1
J2257-41,r05_t00,0.3,335.0,22.8971,1
J2257-41,r05_t00,0.3,340.0,22.5941,1
J2257-41,r05_t00,0.3,345.0,22.4931,1
J2257-41,r05_t00,0.3,350.0,22.9665,1
J2257-41,r05_t00,0.3,355.0,23.0884,1
J2257-41,r05_t00,1.0,0.0,18.1844,1
J2257-41,r05_t00,1.0,5.0,18.1706,1
J2257-41,r05_t00,1.0,10.0,18.1431,1
J2257-41,r05_t00,1.0,15.0,17.9534,1
J2257-41,r05_t00,1.0,20.0,18.7554,1
J2257-41,r05_t00,1.0,25.0,18.6107,1
J2257-41,r05_t00,1.0,30.0,18.8685,1
J2257-41,r05_t00,1.0,35.0,17.8727,1
J2257-41,r05_t00,1.0,40.0,17.899,1
J2257-41,r05_t00,1.0,45.0,17.7429,1
J2257-41,r05_t00,1.0,50.0,17.6393,1
J2257-41,r05_t00,1.0,55.0,22.6112,1
J2257-41,r05_t00,1.0,60.0,22.8211,1
J2257-41,r05_t00,1.0,65.0,21.1961,1
J2257-41,r05_t00,1.0,70.0,16.3971,1
J2257-41,r05_t00,1.0,75.0,15.9814,1
J2257-41,r05_t00,1.0,80.0,16.074,1
J2257-41,r05_t00,1.0,85.0,15.8793,1
J2257-41,r05_t00,1.0,90.0,21.5974,1
J2257-41,r05_t00,1.0,95.0,21.4952,1
J2257-41,r05_t00,1.0,100.0,17.3612,1
J2257-41,r05_t00,1.0,105.0,16.9201,1
J2257-41,r05_t00,1.0,110.0,16.3668,1
J2257-41,r05_t00,1.0,115.0,16.0843,1
J2257-41,r05_t00,1.0,120.0,15.8373,1
J2257-41,r05_t00,1.0,125.0,15.9097,1
J2257-41,r05_t00,1.0,130.0,15.9534,1
J2257-41,r05_t00,1.0,135.0,16.3112,1
J2257-41,r05_t00,1.0,140.0,18.3814,1
J2257-41,r05_t00,1.0,145.0,18.6481,1
J2257-41,r05_t00,1.0,150.0,18.4235,1
J2257-41,r05_t00,1.0,155.0,34.9843,1
J2257-41,r05_t00,1.0,160.0,18.3558,1
J2257-41,r05_t00,1.0,165.0,17.7587,1
J2257-41,r05_t00,1.0,170.0,18.0419,1
J2257-41,r05_t00,1.0,175.0,18.0015,1
J2257-41,r05_t00,1.0,180.0,17.8183,1
J2257-41,r05_t00,1.0,185.0,17.371,1
J2257-41,r05_t00,1.0,190.0,17.3475,1
J2257-41,r05_t00,1.0,195.0,17.3779,1
J2257-41,r05_t00,1.0,200.0,17.2788,1
J2257-41,r05_t00,1.0,205.0,17.3792,1
J2257-41,r05_t00,1.0,210.0,17.1006,1
J2257-41,r05_t00,1.0,215.0,17.2393,1
J2257-41,r05_t00,1.0,220.0,18.0242,1
J2257-41,r05_t00,1.0,225.0,19.8435,1
J2257-41,r05_t00,1.0,230.0,20.7873,1
J2257-41,r05_t00,1.0,235.0,20.4293,1
J2257-41,r05_t00,1.0,240.0,19.7538,1
J2257-41,r05_t00,1.0,245.0,19.1236,1
J2257-41,r05_t00,1.0,250.0,18.7782,1
J2257-41,r05_t00,1.0,255.0,18.0595,1
J2257-41,r05_t00,1.0,260.0,18.0789,1
J2257-41,r05_t00,1.0,265.0,16.9879,1
J2257-41,r05_t00,1.0,270.0,17.6473,1
J2257-41,r05_t00,1.0,275.0,18.27,1
J2257-41,r05_t00,1.0,280.0,17.6082,1
J2257-41,r05_t00,1.0,285.0,17.5882,1
J2257-41,r05_t00,1.0,290.0,19.0935,1
J2257-41,r05_t00,1.0,295.0,18.8511,1
J2257-41,r05_t00,1.0,300.0,22.438,1
J2257-41,r05_t00,1.0,305.0,21.2777,1
J2257-41,r05_t00,1.0,310.0,22.1073,1
J2257-41,r05_t00,1.0,315.0,21.2428,1
J2257-41,r05_t00,1.0,320.0,19.8688,1
J2257-41,r05_t00,1.0,325.0,19.526,1
J2257-41,r05_t00,1.0,330.0,19.0926,1
J2257-41,r05_t00,1.0,335.0,19.4551,1
J2257-41,r05_t00,1.0,340.0,19.3677,1
J2257-41,r05_t00,1.0,345.0,18.1726,1
J2257-41,r05_t00,1.0,350.0,18.1913,1
J2257-41,r05_t00,1.0,355.0,18.4206,1
J2257-41,r05_t00,3.0,0.0,13.1984,1
J2257-41,r05_t00,3.0,5.0,13.1216,1
J2257-41,r05_t00,3.0,10.0,13.3096,1
J2257-41,r05_t00,3.0,15.0,12.8666,1
J2257-41,r05_t00,3.0,20.0,13.5751,1
J2257-41,r05_t00,3.0,25.0,13.586,1
J2257-41,r05_t00,3.0,30.0,13.1875,1
J2257-41,r05_t00,3.0,35.0,13.2762,1
J2257-41,r05_t00,3.0,40.0,13.0424,1
J2257-41,r05_t00,3.0,45.0,12.7848,1
J2257-41,r05_t00,3.0,50.0,12.6564,1
J2257-41,r05_t00,3.0,55.0,12.6589,1
J2257-41,r05_t00,3.0,60.0,12.2993,1
J2257-41,r05_t00,3.0,65.0,15.049,1
J2257-41,r05_t00,3.0,70.0,14.968,1
J2257-41,r05_t00,3.0,75.0,14.6582,1
J2257-41,r05_t00,3.0,80.0,14.3315,1
J2257-41,r05_t00,3.0,85.0,14.1873,1
J2257-41,r05_t00,3.0,90.0,14.0463,1
J2257-41,r05_t00,3.0,95.0,14.0109,1
J2257-41,r05_t00,3.0,100.0,15.275,1
J2257-41,r05_t00,3.0,105.0,15.3231,1
J2257-41,r05_t00,3.0,110.0,15.4535,1
J2257-41,r05_t00,3.0,115.0,15.3146,1
J2257-41,r05_t00,3.0,120.0,14.7248,1
J2257-41,r05_t00,3.0,125.0,14.273,1
J2257-41,r05_t00,3.0,130.0,14.337,1
J2257-41,r05_t00,3.0,135.0,14.3185,1
J2257-41,r05_t00,3.0,140.0,13.8208,1
J2257-41,r05_t00,3.0,145.0,13.8072,1
J2257-41,r05_t00,3.0,150.0,13.5864,1
J2257-41,r05_t00,3.0,155.0,34.6516,1
J2257-41,r05_t00,3.0,160.0,14.4434,1
J2257-41,r05_t00,3.0,165.0,16.5285,1
J2257-41,r05_t00,3.0,170.0,16.5202,1
J2257-41,r05_t00,3.0,175.0,16.2664,1
J2257-41,r05_t00,3.0,180.0,16.0737,1
J2257-41,r05_t00,3.0,185.0,16.0817,1
J2257-41,r05_t00,3.0,190.0,16.28,1
J2257-41,r05_t00,3.0,195.0,15.8957,1
J2257-41,r05_t00,3.0,200.0,15.8593,1
J2257-41,r05_t00,3.0,205.0,15.6461,1
J2257-41,r05_t00,3.0,210.0,14.7152,1
J2257-41,r05_t00,3.0,215.0,14.3793,1
J2257-41,r05_t00,3.0,220.0,13.887,1
J2257-41,r05_t00,3.0,225.0,16.6687,1
J2257-41,r05_t00,3.0,230.0,16.6716,1
J2257-41,r05_t00,3.0,235.0,12.9134,1
J2257-41,r05_t00,3.0,240.0,12.6632,1
J2257-41,r05_t00,3.0,245.0,12.6215,1
J2257-41,r05_t00,3.0,250.0,12.7648,1
J2257-41,r05_t00,3.0,255.0,15.3467,1
J2257-41,r05_t00,3.0,260.0,16.1186,1
J2257-41,r05_t00,3.0,265.0,16.0638,1
J2257-41,r05_t00,3.0,270.0,15.8988,1
J2257-41,r05_t00,3.0,275.0,14.9788,1
J2257-41,r05_t00,3.0,280.0,14.7398,1
J2257-41,r05_t00,3.0,285.0,13.6292,1
J2257-41,r05_t00,3.0,290.0,11.5216,1
J2257-41,r05_t00,3.0,295.0,11.3435,1
J2257-41,r05_t00,3.0,300.0,15.208,1
J2257-41,r05_t00,3.0,305.0,15.2852,1
J2257-41,r05_t00,3.0,310.0,15.2465,1
J2257-41,r05_t00,3.0,315.0,15.3258,1
J2257-41,r05_t00,3.0,320.0,15.1463,1
J2257-41,r05_t00,3.0,325.0,14.6883,1
J2257-41,r05_t00,3.0,330.0,14.3085,1
J2257-41,r05_t00,3.0,335.0,14.4503,1
J2257-41,r05_t00,3.0,340.0,13.7874,1
J2257-41,r05_t00,3.0,345.0,13.235,1
J2257-41,r05_t00,3.0,350.0,12.6448,1
J2257-41,r05_t00,3.0,355.0,12.6253,1
J2257-41,r05_t00,10.0,0.0,6.3496,1
J2257-41,r05_t00,10.0,5.0,6.5097,1
J2257-41,r05_t00,10.0,10.0,6.5202,1
J2257-41,r05_t00,10.0,15.0,7.7622,1
J2257-41,r05_t00,10.0,20.0,7.9113,1
J2257-41,r05_t00,10.0,25.0,7.7469,1
J2257-41,r05_t00,10.0,30.0,7.8221,1
J2257-41,r05_t00,10.0,35.0,8.1872,1
J2257-41,r05_t00,10.0,40.0,8.1685,1
J2257-41,r05_t00,10.0,45.0,6.3096,1
J2257-41,r05_t00,10.0,50.0,8.236,1
J2257-41,r05_t00,10.0,55.0,9.3776,1
J2257-41,r05_t00,10.0,60.0,8.4839,1
J2257-41,r05_t00,10.0,65.0,10.2979,1
J2257-41,r05_t00,10.0,70.0,10.0923,1
J2257-41,r05_t00,10.0,75.0,9.5306,1
J2257-41,r05_t00,10.0,80.0,9.5392,1
J2257-41,r05_t00,10.0,85.0,8.8179,1
J2257-41,r05_t00,10.0,90.0,9.9604,1
J2257-41,r05_t00,10.0,95.0,9.5282,1
J2257-41,r05_t00,10.0,100.0,8.5544,1
J2257-41,r05_t00,10.0,105.0,9.4327,1
J2257-41,r05_t00,10.0,110.0,8.9807,1
J2257-41,r05_t00,10.0,115.0,10.6791,1
J2257-41,r05_t00,10.0,120.0,8.6767,1
J2257-41,r05_t00,10.0,125.0,8.7464,1
J2257-41,r05_t00,10.0,130.0,9.2334,1
J2257-41,r05_t00,10.0,135.0,9.1458,1
J2257-41,r05_t00,10.0,140.0,6.8272,1
J2257-41,r05_t00,10.0,145.0,6.2851,1
J2257-41,r05_t00,10.0,150.0,5.9245,1
J2257-41,r05_t00,10.0,155.0,5.4818,1
J2257-41,r05_t00,10.0,160.0,8.2132,1
J2257-41,r05_t00,10.0,165.0,8.2917,1
J2257-41,r05_t00,10.0,170.0,8.2604,1
J2257-41,r05_t00,10.0,175.0,8.2132,0
J2257-41,r05_t00,10.0,180.0,8.2132,0
J2257-41,r05_t00,10.0,185.0,8.2132,0
J2257-41,r05_t00,10.0,190.0,5.76,1
J2257-41,r05_t00,10.0,195.0,5.7207,1
J2257-41,r05_t00,10.0,200.0,5.5357,1
J2257-41,r05_t00,10.0,205.0,12.2408,1
J2257-41,r05_t00,10.0,210.0,5.1503,1
J2257-41,r05_t00,10.0,215.0,9.1933,1
J2257-41,r05_t00,10.0,220.0,5.2963,1
J2257-41,r05_t00,10.0,225.0,8.2132,0
J2257-41,r05_t00,10.0,230.0,8.055,1
J2257-41,r05_t00,10.0,235.0,4.6909,1
J2257-41,r05_t00,10.0,240.0,4.6453,1
J2257-41,r05_t00,10.0,245.0,5.2187,1
J2257-41,r05_t00,10.0,250.0,6.384,1
J2257-41,r05_t00,10.0,255.0,6.1383,1
J2257-41,r05_t00,10.0,260.0,4.6896,1
J2257-41,r05_t00,10.0,265.0,8.2132,0
J2257-41,r05_t00,10.0,270.0,8.2132,0
J2257-41,r05_t00,10.0,275.0,5.1017,1
J2257-41,r05_t00,10.0,280.0,9.4951,1
J2257-41,r05_t00,10.0,285.0,8.5075,1
J2257-41,r05_t00,10.0,290.0,10.5601,1
J2257-41,r05_t00,10.0,295.0,10.3487,1
J2257-41,r05_t00,10.0,300.0,9.312,1
J2257-41,r05_t00,10.0,305.0,9.1972,1
J2257-41,r05_t00,10.0,310.0,9.7596,1
J2257-41,r05_t00,10.0,315.0,9.3213,1
J2257-41,r05_t00,10.0,320.0,8.9253,1
J2257-41,r05_t00,10.0,325.0,8.2624,1
J2257-41,r05_t00,10.0,330.0,7.6615,1
J2257-41,r05_t00,10.0,335.0,6.5148,1
J2257-41,r05_t00,10.0,340.0,6.2735,1
J2257-41,r05_t00,10.0,345.0,6.1626,1
J2257-41,r05_t00,10.0,350.0,5.9346,1
J2257-41,r05_t00,10.0,355.0,8.2132,0
J2257-41,r10_t00,0.01,0.0,24.6618,1
J2257-41,r10_t00,0.01,5.0,24.4325,1
J2257-41,r10_t00,0.01,10.0,24.6426,1
J2257-41,r10_t00,0.01,15.0,25.8524,1
J2257-41,r10_t00,0.01,20.0,27.415,1
J2257-41,r10_t00,0.01,25.0,27.3347,1
J2257-41,r10_t00,0.01,30.0,26.9207,1
J2257-41,r10_t00,0.01,35.0,26.7782,1
J2257-41,r10_t00,0.01,40.0,26.9452,1
J2257-41,r10_t00,0.01,45.0,27.0998,1
J2257-41,r10_t00,0.01,50.0,26.8957,1
J2257-41,r10_t00,0.01,55.0,26.9826,1
J2257-41,r10_t00,0.01,60.0,27.0664,1
J2257-41,r10_t00,0.01,65.0,27.0565,1
J2257-41,r10_t00,0.01,70.0,26.5023,1
J2257-41,r10_t00,0.01,75.0,25.4842,1
J2257-41,r10_t00,0.01,80.0,26.2879,1
J2257-41,r10_t00,0.01,85.0,26.6571,1
J2257-41,r10_t00,0.01,90.0,25.7047,1
J2257-41,r10_t00,0.01,95.0,25.2931,1
J2257-41,r10_t00,0.01,100.0,24.9456,1
J2257-41,r10_t00,0.01,105.0,24.9279,1
J2257-41,r10_t00,0.01,110.0,23.9272,1
J2257-41,r10_t00,0.01,115.0,26.9698,1
J2257-41,r10_t00,0.01,120.0,26.872,1
J2257-41,r10_t00,0.01,125.0,24.2782,1
J2257-41,r10_t00,0.01,130.0,24.5576,1
J2257-41,r10_t00,0.01,135.0,23.6707,1
J2257-41,r10_t00,0.01,140.0,24.4284,1
J2257-41,r10_t00,0.01,145.0,23.3553,1
