row_index,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049,c050,c051
32,-13.571191643063571,-14.320633542718923,-15.615311508813306,-17.400483932735966,-19.5128347889397,-21.755944677355785,-24.0014468960199,-26.244381608343758,-28.534143773125436,-30.92014021047902,-33.36206901965511,-35.741172897436854,-37.94210794294173,-39.89811586158362,-41.710439541594496,-43.55595866776878,-45.63202767523478,-48.033843389863875,-50.713012222261796,-53.50482436018052,-56.21074401860437,-58.67180111355054,-60.77716247431795,-62.453803536915984,-63.643424821021824,-64.32357347927257,-64.50832209933611,-64.26382338192923,-63.70339840496496,-62.967514101339646,-62.160217002858246,-61.33052864143542,-60.4065484034241,-59.20451904225206,-57.51128330218995,-55.18513972368183,-52.23608240182577,-48.810980178420266,-45.11941670382802,-41.300677338182055,-37.37684550443103,-33.2782232056519,-28.9141792311558,-24.262594031214036,-19.38443307190306,-14.403502857617156,-9.462929052017074,-4.744511859809052,-0.4375815651551136,3.290465059750602,6.323384424093803,8.636115462403154
33,-11.497867998418172,-12.311438338546935,-13.601140672968313,-15.285288534398859,-17.194926066956327,-19.15386042667319,-21.076286687666624,-22.99354143705483,-24.982317372425257,-27.09361759544595,-29.27855617929424,-31.39779241645988,-33.32343863123157,-34.9934734766199,-36.542060129292,-38.19401358313729,-40.17915301039022,-42.59841270709171,-45.39044696140826,-48.36809939513603,-51.32406584051438,-54.09837009165983,-56.57391267000611,-58.66187531030653,-60.27803395010915,-61.3783163255946,-61.957370072712024,-62.06751706626318,-61.82088699396792,-61.369195685619275,-60.84229188838759,-60.31110940354574,-59.72522479555607,-58.900375338933486,-57.61573010465759,-55.71135802660547,-53.18555678796585,-50.18137057076797,-46.90725489506579,-43.503102824795974,-39.98624823319008,-36.27202285667312,-32.24869505720639,-27.875523668281772,-23.20018777195753,-18.34107685126844,-13.436613760552973,-8.665156324972855,-4.217480862339386,-0.2804061795080486,2.999289767589545,5.556073852915034
34,-6.92507127140442,-7.639093276656496,-8.712191188618732,-10.054388064545009,-11.518503174224094,-12.974961015744213,-14.393935204558886,-15.838856802047474,-17.39684011148131,-19.103023563346085,-20.89208376032724,-22.61020161560276,-24.131429100572575,-25.413593009809915,-26.624530813620254,-28.02609435498215,-29.86144966999757,-32.21626746574327,-34.99949095747024,-37.994851871852575,-40.985397953108304,-43.823320606909476,-46.409186450998334,-48.66825883302556,-50.51782082509777,-51.90927858733289,-52.819718806283106,-53.277023236275284,-53.373286436930925,-53.2506392518124,-53.047060990249236,-52.8455325501605,-52.61571830128253,-52.183424605155494,-51.338598119022606,-49.92332753459189,-47.932537947719766,-45.501136429648824,-42.823536478080996,-40.02811669267669,-37.125064360260296,-34.02351582588534,-30.601321363469992,-26.806380871332863,-22.671518497671286,-18.298857576200902,-13.805643353640477,-9.3465426796906,-5.09188707025254,-1.228630115536987,2.0782237778472847,4.724775313902768
35,0.1317661124141125,-0.40006628067021666,-1.1377330699550896,-1.995731743824166,-2.8684083486624843,-3.6916112422726144,-4.499748996093047,-5.386474066784274,-6.439720135805146,-7.671227546864827,-8.997675541808633,-10.257827419788896,-11.336210346588757,-12.215509139309972,-13.08645572910416,-14.228219644338196,-15.877644339173116,-18.092078136773296,-20.7431108751519,-23.58547040378818,-26.3921898352811,-29.035911596086464,-31.454572384104154,-33.617086390026145,-35.473386648832445,-36.99066796887166,-38.132420611420855,-38.891794795732494,-39.32083439477964,-39.53082797310276,-39.650588123427156,-39.767370759351195,-39.87070168732947,-39.80757948493567,-39.39424339982253,-38.49092308660204,-37.09397090754962,-35.32468618284494,-33.351505955027875,-31.281582602874778,-29.11527170572242,-26.762935732430094,-24.102157638060504,-21.078476436169808,-17.71446846889819,-14.095528471349184,-10.312644173552997,-6.484248035611756,-2.7399604223978997,0.7581270486595315,3.848148114987964,6.3998355802625895
36,9.213866720361295,8.89346034822654,8.53985130096629,8.227153655013865,8.009418587879566,7.8771404524205195,7.729829065772492,7.442431730418576,6.926084760758442,6.188235887608698,5.3249448844536005,4.498422412377863,3.813568425868368,3.270471655609583,2.677811633678857,1.7658503379204262,0.32306734490009603,-1.6755287356683652,-4.0685776525257324,-6.5924524138436595,-9.016179978964772,-11.23864478303716,-13.247202420203394,-15.07435301780231,-16.726114248068768,-18.199805261426604,-19.448523478639686,-20.422820773537637,-21.120013461892142,-21.60657305651381,-21.99199198805303,-22.365380125012564,-22.737717602587338,-22.98619735424336,-22.96162850456392,-22.549909942031945,-21.748156605301688,-20.658511830240258,-19.4157598177525,-18.10167447732286,-16.706421960428372,-15.147888221770643,-13.311836013444974,-11.149326867796702,-8.679154772329298,-5.974989391308583,-3.104539137695781,-0.1454900307726632,2.8261880542600863,5.6955886162293154,8.326972438694042,10.58226169253308
37,19.482330063335496,19.383214585511155,19.42465592309631,19.66743671042309,20.112987432852748,20.67973625911145,21.204199866960238,21.526234086571833,21.548409083522813,21.285494630921477,20.837803005584874,20.364818301732214,19.968136374321546,19.64787638132475,19.239619752506997,18.510441325893566,17.28885124662935,15.578071833838976,13.557701133717785,11.490993774356468,9.601060329877441,7.959720303785161,6.528455807800697,5.206618393643737,3.9233954162162945,2.6472301434168912,1.4330581616833342,0.3747528721548292,-0.4669203837403302,-1.1118464089930171,-1.6500478977779949,-2.17529897295924,-2.721932154375793,-3.201076135111009,-3.4968780469470744,-3.5182055977732603,-3.2574949843125296,-2.7940682516562845,-2.228482362909716,-1.6205133522019253,-0.9542968550114779,-0.1617129249773086,0.8563447552943728,2.137990444103366,3.664207954421954,5.36955331718724,7.206140122453377,9.137664468586223,11.1464879904741,13.17846539678979,15.140804387364852,16.906264131976712
38,29.771676881684186,29.925733394429585,30.3766772839071,31.170464344929087,32.26052893899072,33.50294261091733,34.679871465074825,35.59400449217685,36.129943581421145,36.296255854253445,36.19026974289383,35.97000901062427,35.74712419512662,35.543444258641046,35.245236912177006,34.67467646169564,33.70398285964859,32.351663191314344,30.79355292233123,29.27145984229861,27.988615976084247,26.990823319430547,26.199948673298138,25.460448190932993,24.64460796397873,23.691970436557085,22.66176321548386,21.68411332503473,20.866096921015355,20.22275369024419,19.67551960247141,19.121855307785097,18.505611436985987,17.88539001267054,17.353432065978552,16.987775407179754,16.80709756357237,16.754859926140597,16.758051102575877,16.769905282760874,16.80495679347652,16.911428162726168,17.168128137371582,17.600202953706116,18.188959213013874,18.87903610162425,19.642526924442024,20.483030444812982,21.436877870424922,22.51161004080373,23.663165985686334,24.78923883265756
39,38.843125875242606,39.33289628224841,40.24161494239934,41.59474944367756,43.30359968539392,45.176542010167196,46.95538494621536,48.40968239621594,49.40150368150364,49.92424922743052,50.069525716156676,50.00021151946473,49.854137292341335,49.69590364534929,49.47729082387133,49.080970871614795,48.414224614807154,47.49121680690598,46.458844652695234,45.518366644026514,44.84480133259461,44.467564756836055,44.29077472915884,44.12990486858172,43.81998237748962,43.28136640777626,42.57075099502646,41.83686415470453,41.21003043210675,40.72191590963098,40.2971550242529,39.82499402264372,39.23455237676913,38.56306888016954,37.89088910109709,37.29281055078911,36.80128907361876,36.37922016274044,35.971233218403455,35.53394221973426,35.072669552408,34.61016766732931,34.199855580726165,33.852732531525334,33.55411334848753,33.265622490073014,32.98485116173191,32.75452881343736,32.656287921638864,32.75095040485954,33.03907413716169,33.45003222194532
40,45.623631338028844,46.5591147653881,47.99028604035712,49.91229025536103,52.19988939547903,54.631106414724684,56.92627157889973,58.833587383781634,60.19541470296048,60.98696772251182,61.29462627150426,61.29376293705076,61.16241516732774,61.02356363659126,60.899076885564995,60.726378251505764,60.430730142173616,60.00053841875541,59.530539300071666,59.1674136770589,59.05471664706312,59.21883319019594,59.5718897406274,59.93048828399253,60.116165635700156,60.03917257731848,59.74429419450087,59.37601782981841,59.061653344803574,58.832514914743285,58.61429809386303,58.29587228574769,57.80338703025919,57.16287134064851,56.45060011257286,55.74253774821,55.08168033509412,54.445010741681074,53.78547990045763,53.056484660605804,52.24876977716653,51.356732894054545,50.40542278787393,49.39209297264301,48.31047727678043,47.14576839187632,45.925677326227685,44.7280270781238,43.66779554414677,42.84566559775831,42.298772268914405,41.990891824553415
41,49.43642126709901,50.891770955730664,52.87165788219127,55.33123714811313,58.11478130137121,60.98798031454086,63.67125760721271,65.90972987447208,67.53587652949878,68.50855890584751,68.90952190971456,68.92974312338083,68.79291114122873,68.68533598594934,68.69421446962014,68.80053937214825,68.93126473767828,69.03418740548736,69.13765102134556,69.32693325364448,69.71406582719277,70.33259461119366,71.12153740782298,71.92149774266639,72.55987543007129,72.94270157782628,73.09476012734248,73.13685314329598,73.17379157423906,73.22789520493359,73.23241508704746,73.08927041500306,72.73481846486777,72.19138467984388,71.53223182980798,70.83168644351585,70.13554392061596,69.42989756156965,68.67045170578163,67.80528704398026,66.80830290799423,65.6453563947517,64.31269536908928,62.79520576434979,61.097155984357386,59.228651369989905,57.24639739837892,55.25521197930766,53.39166317955093,51.78402668254557,50.4997075935575,49.537794718515556
42,50.03939760507674,51.99397056150758,54.46212574688542,57.35530289068629,60.4950599997247,63.6507163646649,66.56267816057431,68.99253941890373,70.77584507353802,71.85893634895723,72.31705336622343,72.35183613026265,72.22605304517805,72.18162528742232,72.35937441563064,72.77295830850173,73.34280103273693,73.97401594875274,74.62812059188627,75.33127639016789,76.1655325341116,77.17424943495348,78.32817429321452,79.49994186108387,80.53189947852266,81.32784608567692,81.88954081991753,82.30507572474767,82.65078268441786,82.94138164010775,83.12889540565527,83.1405532112424,82.9319720814382,82.52434693342445,81.98403267090049,81.37774414448668,80.74713417297005,80.08568503768834,79.35143308121599,78.4890758379969,77.45618807877682,76.19269669594462,74.66849039516114,72.85791343627349,70.77375523776888,68.44482113813595,65.947657897325,63.40148459382644,60.95312515462214,58.74824851680961,56.880764856921786,55.384959199054975
43,47.514991151755055,49.847090128337356,52.656204982040606,55.81396253419982,59.1284059284761,62.38460738626404,65.35802562392769,67.84290855969934,69.68984389748664,70.83596501133619,71.34542783051324,71.41885691559591,71.34206783047205,71.39551760489937,71.75843851898736,72.46883530455486,73.4411222139492,74.5472267628686,75.69344789138577,76.85685789562945,78.09196056734646,79.4475269296849,80.9175681047613,82.40041042731247,83.75207256431665,84.87378998645988,85.74837546324451,86.435480926243,86.9908679070304,87.42960453702847,87.73113827383753,87.8518017338128,87.76729826275641,87.49587272453056,87.0932427912748,86.6160362651407,86.10142150197737,85.55346252865166,84.93667224483562,84.19638642292708,83.27550677932311,82.09156398048574,80.59098524109336,78.73728001114549,76.54452602202565,74.048054707962,71.33073972834129,68.51402703094357,65.74713804410578,63.18607140739226,60.94773872175321,59.09750933339694
44,42.253128868561646,44.7614113636497,47.700456234754085,50.91380789731721,54.20638251263193,57.386389672352806,60.27186433058105,62.698246070255266,64.53826606991424,65.72126736252162,66.2950403428762,66.4458985713776,66.46353907757515,66.64623355520678,67.19482063505933,68.1634443800331,69.46397161079793,70.94954641059167,72.48962489570718,74.028287254042,75.59812878449958,77.24802760590273,78.98167454790322,80.70931936956092,82.29239664699386,83.62739291157592,84.68654292910338,85.5147391373464,86.16359102457369,86.65831063265429,87.00749014638458,87.18933280557124,87.19104718906351,87.02226872742162,86.72665550820909,86.35479008481019,85.94805782880616,85.52984159724102,85.07957390181531,84.54901051981224,83.86917901863387,82.93882831698559,81.68248727674774,80.04914899040298,78.04295167703143,75.69159552520225,73.07138776119098,70.29773657603889,67.51808236165971,64.89291041258596,62.554971038366745,60.58983580828928
45,34.84991772788342,37.30729217376921,40.151755657252664,43.215369979824686,46.310527659336714,49.27179415974604,51.95929087623816,54.249144164206825,56.036568663596256,57.242584046615036,57.89518945553769,58.157417760808926,58.30803563667979,58.645772301279465,59.377366500566325,60.562298587934805,62.108774825786924,63.86066711728307,65.66660610273294,67.45507381328025,69.24691907078832,71.09261115038413,72.99812379494568,74.87490196271435,76.5807839388196,78.00403565046435,79.11382604595923,79.95588188927528,80.59467835869452,81.07337076954695,81.42464893604267,81.63368905065099,81.68399632063318,81.56832699075616,81.3179909583308,80.9855158742576,80.63086046272119,80.30856595061948,80.0247434874085,79.74611825371036,79.39777112281479,78.86498457570795,78.05071088651837,76.88251568003182,75.34070023122774,73.4314860759228,71.21489988746671,68.79707935017495,66.32281025421997,63.95198304677126,61.82211045539839,60.022216164336356
46,26.01198657740028,28.219324815699594,30.780921841300824,33.53528781161134,36.31155442652778,38.97013855084177,41.40505728499372,43.52436121861922,45.239813320329176,46.46306903729973,47.202678202009594,47.5966393066189,47.90559345277748,48.41731660795875,49.330734093776556,50.696810924884005,52.41189803376773,54.3113447525007,56.232027759076146,58.10166886539494,59.943872081492316,61.8230995297443,63.75396258471392,65.6487909001516,67.35650580820595,68.75133630543607,69.7997141178331,70.5576937388208,71.11370578587415,71.53426894855187,71.86933267104067,72.09565984244722,72.17595890141666,72.07554377401172,71.8107839829189,71.4427209602232,71.06382861596563,70.77125378105413,70.61047329778123,70.5741368005948,70.59141345440293,70.54309300226399,70.3123482247967,69.79867514647773,68.9452429766765,67.724291415962,66.17199687867634,64.38370193866163,62.50089129997201,60.677959095623834,59.04491475667186,57.676850531627
47,16.473153144001373,18.294904131571087,20.4518150393352,22.80371893819003,25.20266079714088,27.532303048807563,29.708396693590487,31.65877978838003,33.303687436680406,34.546397001454295,35.381016906860594,35.92500407864611,36.4193549534391,37.132416982518606,38.24137392094326,39.77208556517502,41.595977929502624,43.534480825598706,45.4156297815091,47.176489471183004,48.858798544619674,50.56082608277541,52.32475713964385,54.074625469482015,55.651499341807835,56.90930106237445,57.80453861303482,58.405168767170466,58.827301659584094,59.16535568709648,59.482983362777844,59.73883605492014,59.86067391204472,59.77467288924947,59.4751355803497,59.03151479112762,58.574835242580804,58.25000583248095,58.150457660202875,58.30587633901547,58.66330760374788,59.11336672373656,59.52641384420312,59.77185321580575,59.74682674446447,59.3793238490633,58.67493228453466,57.71540700918257,56.635669064006834,55.57887778526822,54.65623664370642,53.915568699599135
48,6.831029167287994,8.227485819662604,9.95181290567308,11.89178354772551,13.92326715978291,15.94991254333874,17.898506268403963,19.708025323160513,21.30234246406488,22.580908882504218,23.531252888706774,24.25646185512602,24.977439211133117,25.934078839845654,27.267291763888636,28.96222512144314,30.85347626739454,32.74289349867169,34.44929023788083,35.92296569672774,37.235543144057544,38.53971578496362,39.93106356147885,41.363728066121155,42.67809712156051,43.70183108694266,44.36845328509813,44.752582364172184,44.9963500381094,45.228438495627614,45.529724944582,45.840086174630756,46.04413094366444,46.01730885547764,45.7205574537343,45.223467680048316,44.69019403585784,44.308508357914945,44.219891913032455,44.49862294741388,45.12434205732606,46.015857453273696,47.044112592321824,48.053348546251755,48.892502332497855,49.43799663862947,49.658845898660246,49.61863418479038,49.43996289484525,49.24906369907157,49.13015565339515,49.097332762589645
49,-2.446695211865574,-1.4157566832038242,-0.05550852712556775,1.545095714280393,3.279437031506518,5.067300651630063,6.84071256378607,8.54885287946891,10.121304515641924,11.462276466964425,12.561836835732947,13.513671394281488,14.517070710746935,15.773386874919339,17.37364721227314,19.250448384675565,21.19400180554578,22.983363198947046,24.426049510008795,25.48293599651501,26.260468526784678,26.980652751570034,27.81749774979744,28.77590546393253,29.70740606334462,30.410683440765325,30.783078628392673,30.898542045294136,30.921266188768016,31.021483917467975,31.30508899913383,31.69853547748471,32.04070968808452,32.14750274827915,31.935598258652306,31.462967717723615,30.912972321424917,30.502168237040905,30.40986501659694,30.755261554141214,31.56143878312642,32.793100918226656,34.338981771353104,36.029026032309446,37.668984149566796,39.081069266210335,40.194300159627176,41.04953020252799,41.750230881789406,42.40043980799436,43.052270934430766,43.68621548175031
50,-10.990508033947634,-10.19188873284861,-9.057218518137404,-7.666903105566917,-6.122540292551037,-4.492645376795025,-2.8395015860805017,-1.196214998100288,0.38181229276540307,1.8142193407708476,3.10086779473545,4.326784977058395,5.665678600411326,7.271179821360988,9.176009541960354,11.256531463410113,13.25898502767231,14.940675334814983,16.094779945147337,16.683750015219744,16.844859011311797,16.873374764744852,17.038412735598826,17.412444280572714,17.87159438404771,18.18756079854961,18.21353460738044,18.017656545049476,17.782695096845117,17.72669957876917,17.988479075190867,18.487993207838684,19.0198686423619,19.336082950303734,19.302663794919994,18.95615620340166,18.483156450831814,18.11064391438373,18.03838527419893,18.422777715642496,19.333407997900395,20.79219060336692,22.721435691067825,24.950188193914556,27.25175832326488,29.397518852741285,31.277774588529184,32.90892398304672,34.370295561978196,35.74033387711839,37.036692900738444,38.210285715883174
51,-18.486550299233585,-17.761807183686017,-16.692256342171675,-15.368173029593862,-13.90026341754077,-12.349776817513145,-10.769191832458063,-9.163149815530431,-7.560440186430611,-6.0167181319039855,-4.5180861870456965,-2.9896679872033474,-1.286633587914281,0.6925902074389683,2.921361152261113,5.223251973633097,7.306093276199363,8.908463218497161,9.806057307841115,9.951972340364165,9.50495210268133,8.827508643843657,8.288372962247905,8.036232127284705,7.982967737441982,7.87977131978684,7.5354380277559585,7.010614843965726,6.503261890729078,6.2806277732266835,6.517633793680574,7.132854787344371,7.88113634281342,8.452759353014216,8.663993596413945,8.525846181865205,8.21583168608845,7.9547746191994975,7.94435143502983,8.365456208135072,9.329344641442589,10.916991713225968,13.09364057600547,15.698771047552015,18.485938556897622,21.18420414108587,23.651358762304454,25.881972496001396,27.930482726477038,29.84972571015595,31.623323166203733,33.17781344417577
