experiment_index,phi_Rb87_rad,phi_Rb85_rad,dphi_rad
1590,-0.6470553047231071,-1.336142934630768,-0.6890876299076574
1591,-0.2816948755863642,-0.5692794789670295,-0.2875846033806617
1592,-2.0981013230786694,-1.4269485957538812,0.6711527273247846
1593,1.6493474828198735,0.8894176975555048,-0.7599297852643723
1594,1.9492251277239738,1.026769198759336,-0.9224559289646344
1595,-0.7923926968635548,-0.7517037460541296,0.0406889508094288
1596,-1.3030587376572065,-0.33685668442492656,0.9662020532322835
1597,-2.112729393984001,-2.2600180970129777,-0.14728870302897334
1598,1.7743300617436937,0.334533553443368,-1.4397965083003292
1599,0.31920031386700387,-0.1830642805465139,-0.5022645944135142
1600,-2.710037828630984,3.109761129719896,-0.46338634882870267
1601,-2.6061092841726214,-2.7907917631287624,-0.18468247895614454
1602,-0.21069658564999472,-0.7180704857359324,-0.5073739000859341
1603,3.134980957457092,-2.9330581734693304,0.21514617625316745
1604,1.969213604041503,2.0880408930311525,0.11882728898965311
1605,0.7010659917948381,0.3594331631600234,-0.34163282863481115
1606,1.7499086432835007,1.5256754463646836,-0.2242331969188136
1607,2.1696593655425396,1.9392659073879024,-0.23039345815463363
1608,-2.2889010148263047,-2.6103823582875556,-0.32148134346125445
1609,1.1565511510817323,0.46494341510464565,-0.6916077359770831
1610,-1.9847222425054447,2.650118654263533,-1.6483444104105978
1611,0.8849637493859923,0.4167296934459763,-0.46823405594001244
1612,-0.856287912463781,-1.8422984344044373,-0.9860105219406528
1613,1.2776402067263284,1.0335549279834915,-0.24408527874284047
1614,0.4990391641274847,0.33725637533673947,-0.1617827887907417
1615,-2.0286373600947805,2.8537344712567254,-1.4008134758280697
1616,-1.9520609096640236,-2.1292687339236487,-0.17720782425962156
1617,-2.884275875509939,-3.0943300248135976,-0.21005414930365518
1618,1.7856060337353803,2.2961664364386216,0.5105604027032378
1619,3.100161751443526,2.5287597023101007,-0.5714020491334217
1620,0.39020161056500413,-0.28757377254110494,-0.6777753831061055
1621,1.884690239192711,1.775268105065532,-0.1094221341271826
1622,-1.4839452623439477,-2.5232445243124495,-1.0392992619685053
1623,-0.12233488093235323,-1.0065906743545519,-0.8842557934221951
1624,-1.0273752427654834,-1.4396733983142376,-0.4122981555487506
1625,1.4992707671323764,1.0625112775586878,-0.43675948957368504
1626,-0.031030998253381625,-0.6887723924524884,-0.6577413941991033
1627,-2.9006339615998407,3.0877614788350876,-0.29478986674464736
1628,-2.584263281207175,-1.4936269636391124,1.090636317568059
1629,-0.2835648975449594,-0.49928742947852456,-0.2157225319335616
1630,2.9156670734731343,2.3405829965559697,-0.575084076917161
1631,-1.5518306109493345,-1.7143880024468494,-0.16255739149751136
1632,0.5103185664613257,1.5757766825882662,1.065458116126937
1633,-0.13580410700303602,-0.8540748596350021,-0.7182707526319625
1634,-2.215593604982505,2.4140858306150896,-1.6535058715819808
1635,0.32173461707975903,-0.24467884660417027,-0.5664134636839258
1636,1.3131997117215555,0.7036233225510138,-0.6095763891705381
1637,2.706557240000226,-2.944624086301804,0.6320039808775526
1638,-2.126895644588739,-1.8517688877932663,0.27512675679547627
1639,2.466830576651514,1.2356843441039267,-1.2311462325475837
1640,-0.3397850606987127,-0.7306176446889587,-0.39083258399024245
1641,-2.633767129399704,-3.029905944816445,-0.39613881541674445
1642,3.011057054820906,2.456399903823179,-0.5546571509977234
1643,1.9843726276005746,1.9040340050358928,-0.08033862256467827
1644,1.0272756411534836,0.9406346151570126,-0.08664102599646739
1645,3.058852571134974,3.001394853303996,-0.057457717830981636
1646,-2.00679402376365,-2.1975566418460524,-0.19076261808239892
1647,3.0038752292022615,-3.0192356656016166,0.2600744123757117
1648,-0.320013964311908,-0.10298057921147219,0.21703338510043935
1649,-0.8193598865215215,-1.964507013470989,-1.145147126949464
1650,-2.467597219009729,-2.5269693232782195,-0.059372104268486936
1651,1.3846918650751725,-0.6446655132817618,-2.0293573783569308
1652,2.0889085173586857,1.2358244556670321,-0.8530840616916571
1653,-0.5703437420008406,-2.9370034339159368,-2.3666596919150997
1654,0.8693104779127445,0.3966562215540428,-0.4726542563587053
1655,1.5174870353751224,0.9429650072088158,-0.5745220281663102
1656,-1.6579638246932369,-0.811836806643722,0.8461270180495184
1657,-1.9543969152683438,-2.971466998514334,-1.0170700832459936
1658,-2.2357184168497035,-2.511984800640331,-0.27626638379062385
1659,2.973100618311559,2.5733023069729093,-0.3997983113386532
1660,-0.7221218443748647,-1.6694053253330985,-0.9472834809582302
1661,1.724355309076639,1.0111635882528027,-0.7131917208238399
1662,0.5503996932181998,1.2034601531401385,0.6530604599219352
1663,1.079213961781651,0.05862816717692354,-1.0205857946047239
1664,-0.44754465290435164,-1.4559658284416592,-1.008421175537304
1665,1.1692501467414367,-0.21884649070701911,-1.3880966374484522
1666,2.0396786828461195,0.37452683280813304,-1.665151850037983
1667,-1.676793285518908,-2.4575926809059503,-0.7807993953870458
1668,-0.05690633988887939,0.058769100299219446,0.11567544018810239
1669,-2.5920406897811183,-2.2480540217456912,0.34398666803543065
1670,1.7545594989032018,1.2492206784611746,-0.5053388204420308
1671,2.1562553811278953,1.5711065857041184,-0.5851487954237733
1672,-2.6826725074764504,-2.8775265206661764,-0.1948540131897225
1673,2.7562395918548184,1.938577804774571,-0.817661787080251
1674,1.3500831247359208,1.5715584721318514,0.221475347395927
1675,-2.236201659232112,-2.0608469544396435,0.17535470479247195
1676,-1.3658097869335357,-2.4085128581068638,-1.0427030711733316
1677,1.7558961428380861,0.6501720455952018,-1.1057240972428808
1678,-1.520123674296709,2.61990431607094,-2.1431573168119336
1679,2.6102871779022685,2.4604684014452367,-0.14981877645703534
1680,2.3405964231607364,1.0033593602233033,-1.3372370629374295
1681,0.3666940548971276,-0.0443137251494754,-0.41100778004659944
1682,1.7624120457330612,-0.14200004202590932,-1.904412087758967
1683,-1.4734460812187358,-2.6529483360364345,-1.1795022548177023
1684,0.5879930771761828,0.5096692384344301,-0.07832383874174909
1685,2.140086803094878,1.8277664062426844,-0.31232039685219704
1686,-0.12815261980136583,-1.3429000573888707,-1.2147474375875014
1687,1.7154420055072244,1.8205780265385307,0.10513602103130282
1688,-2.3193884266026537,-2.3253591997506753,-0.0059707731480180826
1689,-0.5949644860679619,-1.3779981636194911,-0.7830336775515256
1690,-2.515631137393843,-2.7341166931911864,-0.21848555579733997
1691,-0.14332683835911197,0.1994854044781711,0.3428122428372866
1692,2.492505108284366,1.651965088946671,-0.8405400193376913
1693,-1.649549320296682,-2.750778427224933,-1.1012291069282547
1694,-1.935708361740307,-2.596775677080334,-0.6610673153400306
1695,1.2343640822856905,0.8917752093576787,-0.3425888729280153
1696,-0.9453715448388031,-1.9422856229529764,-0.9969140781141697
1697,3.005880845893433,2.5676533518846476,-0.4382274940087818
1698,-2.0998821495346682,2.9620150391048305,-1.221288118540084
1699,-0.1667180616305437,-1.9405973101303253,-1.773879248499778
1700,0.37198704672831084,-0.785720006272765,-1.1577070530010722
1701,0.2975586635603129,0.09019903372243121,-0.20735962983787815
1702,-2.1064101945100653,2.9320572210720606,-1.2447178915974568
1703,-2.9776032622938438,2.0973064919027244,-1.2082755529830074
1704,1.8129466344491298,1.209078802045287,-0.6038678324038464
1705,-2.9624800315657787,-3.0057388187120857,-0.043258787146310596
1706,-0.3924487506277039,-0.7590801038644308,-0.36663135323672336
1707,-1.1576251892019052,-1.6508661242386715,-0.4932409350367628
1708,-1.909266793618169,-1.8989524412555276,0.010314352362644996
1709,-1.4509371108163513,2.453530871443018,-2.3787173249202134
1710,1.417203389969277,1.0257922018966106,-0.39141118807266295
1711,-3.0590292675263946,2.42327573492312,-0.8008803047300681
1712,-0.7298243343586499,-1.4832399920431634,-0.7534156576845099
1713,2.428670136650883,1.1532775368133876,-1.2753925998374989
1714,-2.782875139980792,2.579781391602868,-0.9205287755959226
1715,0.8182818868022004,0.42638712114143473,-0.3918947656607621
1716,-0.8694938619408639,-1.6729910268611512,-0.8034971649202838
1717,-1.29249974385095,-2.9599665226391956,-1.6674667787882491
1718,1.4658069404064626,1.1752442402244192,-0.290562700182047
1719,2.4181387282428055,1.3814854613710388,-1.0366532668717632
1720,2.531025812256278,1.5073584985643116,-1.0236673136919698
1721,0.0849004064162564,-0.8123235293614179,-0.8972239357776708
1722,-2.9690689893207285,-3.0134389405160853,-0.04436995119536036
1723,-2.684776597737578,2.965947898288885,-0.6324608111531198
1724,-1.2671282760075648,-1.700281114072535,-0.4331528380649665
1725,2.1451074383410607,1.6891630494039056,-0.4559443889371515
1726,3.139415873399738,2.7187723946765594,-0.420643478723175
1727,2.3534510884640305,1.9269065159475893,-0.42654457251644473
1728,2.230276933720429,1.6454662403773561,-0.5848106933430692
1729,-2.1951734923725432,-2.7321159834068247,-0.5369424910342779
1730,2.4885209786682374,-3.1388326994079314,0.6558316291034139
1731,-1.3247045393663903,-1.6656496181657978,-0.34094507879940394
1732,2.8133086470735513,3.094310597769759,0.28100195069621137
1733,1.4828056026176348,0.7290966998689363,-0.753708902748695
1734,-0.5544219708432614,-0.9414128194801883,-0.38699084863692335
1735,-2.2682575429149985,-2.6855224441323493,-0.4172649012173473
1736,0.5439667328581983,-0.31092427083227037,-0.8548910036904651
1737,-0.7726674111861307,-0.9216630867685858,-0.14899567558245153
1738,-2.426456335742497,-3.0747443234090532,-0.6482879876665599
1739,2.4943399823597794,1.7749016746729716,-0.7194383076868114
1740,-2.097991521783708,-2.6244821338559596,-0.5264906120722479
1741,-0.24746443630681014,0.002787963901187851,0.25025240020800155
1742,-1.1361756093112199,-0.4473405552688767,0.6888350540423467
1743,-3.130564202562663,1.6538013568037577,-1.4988197478131546
1744,0.9468246623411609,-0.04271683399909065,-0.989541496340248
1745,-3.123281737936143,-3.0159838998036044,0.10729783813254201
1746,-2.0427723421105206,-2.1428934483449957,-0.10012110623447867
1747,-0.5436950806455023,-0.7162067619631038,-0.17251168131759798
1748,1.3577049901498874,0.6200012485044262,-0.7377037416454577
1749,-3.081426364872126,2.527247889511653,-0.674511052795804
1750,0.43876714733768907,-0.7402417439253064,-1.179008891262992
1751,1.0341379186555635,0.9781347031152627,-0.05600321554029719
1752,-0.07745089961033713,-0.7139332491947776,-0.636482349584437
1753,0.9663948592204044,1.5796631144373485,0.6132682552169406
1754,2.0459204108173417,1.6851292029574516,-0.3607912078598865
1755,-2.075671647229843,-2.5543759431654216,-0.4787042959355823
1756,1.644244094383854,0.8787569752240678,-0.7654871191597827
1757,-1.1173218720733153,-1.90200896124065,-0.7846870891673312
1758,2.354854687355026,2.07459340587393,-0.2802612814810992
1759,-1.3882076044254994,-2.251620426291556,-0.8634128218660599
1760,1.7907586643766287,1.1790480162720947,-0.6117106481045305
1761,-0.25440221431668064,-0.8444750331590534,-0.5900728188423692
1762,0.6673241655380373,0.8521615138606258,0.18483734832259202
1763,1.9226158839173486,1.459038889968344,-0.4635769939490011
1764,0.6831783759921599,-0.2935043221760729,-0.9766826981682293
1765,-0.6103171238074445,-1.4877587318321126,-0.8774416080246645
1766,1.4694268656715046,0.7470585575649586,-0.7223683081065495
1767,0.3966476690699672,0.6380459641461051,0.24139829507614152
1768,1.6642256500246226,1.5574999885033556,-0.1067256615212635
1769,1.5788978949715649,-0.4764769483879512,-2.0553748433595125
1770,0.10027095333206049,-0.3310208690916987,-0.43129182242375563
1771,-2.0355522438925853,2.9888124620539536,-1.2588206012330367
1772,-2.6022295021208315,2.1336339986346538,-1.5473218064240903
1773,-0.5049378658922699,-1.4957320556746758,-0.9907941897824024
1774,-3.0760368857114493,3.018170839368242,-0.18897758209989135
1775,0.5627877470812912,0.22386044385247672,-0.3389273032288109
1776,1.9126793415469656,0.11491161922173276,-1.7977677223252293
1777,-0.014118145908977198,-0.7287152550159668,-0.714597109106986
1778,-0.9876069860619587,-0.9472115481242405,0.04039543793772182
1779,0.5378153895436277,0.01900808965411116,-0.518807299889513
1780,-2.728850911045452,-2.17990910083385,0.5489418102116055
1781,1.7127853869227074,1.9667865335769967,0.25400114665429285
1782,2.951339680434163,2.7710365568435726,-0.18030312359058698
1783,-2.5378671987791925,-2.8192706538486654,-0.2814034550694764
1784,0.32598330159472155,0.18771705693962204,-0.13826624465509596
1785,2.6074141048495285,2.1404417861574423,-0.46697231869208267
1786,2.265212146850832,1.9304177462252063,-0.33479440062562205
1787,-1.6574351973469525,-2.105846123186989,-0.44841092584003306
1788,-2.331986512844278,-2.8390436566394435,-0.5070571437951621
1789,2.4310576061694498,2.043857842986558,-0.3871997631828883
1790,-1.9396330528853376,-2.774851918233157,-0.835218865347823
1791,-2.232426730109861,-3.031838665129154,-0.7994119350192896
1792,0.4828265043901645,0.26767741031007475,-0.2151490940800862
1793,-3.093253833605427,-2.3864825989070333,0.7067712346983974
1794,1.4217536138847144,1.0653108615607927,-0.3564427523239253
1795,-1.4022214034582952,-1.9680557737439095,-0.5658343702856108
1796,0.3425810525761257,0.8008960983800826,0.45831504580396043
1797,-1.54748054925032,-2.2746000580785655,-0.7271195088282489
1798,3.1381345941765026,2.6373821030845086,-0.5007524910919976
1799,3.094053669972144,2.327528795950645,-0.7665248740214956
1800,-0.14631669204349507,-0.859573994637767,-0.7132573025942683
1801,2.6469345737457424,1.878257648479984,-0.7686769252657619
1802,1.3481721764280898,-0.320572120849544,-1.6687442972776374
1803,-0.7322496251669115,-1.61347117901094,-0.8812215538440249
1804,-2.978146730750314,-2.8833693348283482,0.09477739592196954
1805,2.8638028473899872,2.7474480865358224,-0.1163547608541613
1806,2.5698867563798196,0.400413651297189,-2.169473105082627
1807,-1.776739404015597,2.8941116730394647,-1.6123342301245138
1808,1.8837312004043092,2.61910191144133,0.7353707110370244
1809,-0.5968479747146027,-1.330209255469068,-0.7333612807544618
1810,1.5738803106232133,0.7322968864352113,-0.8415834241879985
1811,2.607772066983582,2.143346657784786,-0.4644254091987925
1812,0.938863691665933,1.3344808310614873,0.39561713939555787
1813,1.0465898078853577,0.45022476158337454,-0.5963650463019796
1814,-3.1113704465161156,2.603537807548374,-0.5682770531150929
1815,-1.6147213633351178,-1.6859861961665494,-0.07126483283142804
1816,-0.549885428165549,-1.5011455842031687,-0.9512601560376162
1817,0.20429409751155347,-0.1505894198431541,-0.354883517354704
1818,1.6198077945076257,2.214194825860904,0.594387031353282
1819,1.7087001306635337,0.17686373350146667,-1.5318363971620634
1820,1.8111060446960998,0.22438731431688907,-1.5867187303792143
1821,-2.4947488284220505,-2.84999296361136,-0.35524413518930587
1822,2.1481722678361415,-0.06845782712022341,-2.2166300949563684
1823,0.7684571414407237,0.48091427186439617,-0.287542869576324
1824,-1.8127118629782863,-2.6513216108736835,-0.8386097478954007
1825,-1.080582978128941,-1.6523932702216904,-0.5718102920927457
1826,1.7386154264304743,2.441738159170402,0.7031227327399314
1827,0.5458449978318676,0.5003230612371858,-0.04552193659467818
1828,-2.072916991297131,3.0107671757612415,-1.1995011401212103
1829,1.6722850835751366,0.5094619216676826,-1.1628231619074505
1830,0.290688809787472,-0.28645291474660084,-0.5771417245340693
1831,2.6840028533989404,2.0813546714531093,-0.6026481819458347
1832,1.7716151866114096,-0.07863344035827069,-1.8502486269696838
1833,-1.7794637785398173,-2.6658476072066257,-0.8863838286668049
1834,1.0375132444026143,2.072992255297361,1.0354790108947505
1835,2.4154981415189276,1.1060479599639201,-1.309450181555004
1836,3.1337886652469784,2.270761054235681,-0.8630276110113009
1837,-1.478325985854692,-1.736461370962342,-0.25813538510764644
1838,-0.5105067095988396,-1.1237516572883202,-0.613244947689477
1839,-0.834151383343734,-1.5968778030625508,-0.7627264197188133
1840,-1.2349867678454949,-2.3573509670094843,-1.122364199163993
1841,0.4462952108091578,-0.4857501633797874,-0.9320453741889416
1842,-0.36273585723433754,-0.7469224280845701,-0.384186570850229
1843,1.3184641497380376,0.5759343673355382,-0.7425297824024959
1844,-1.0306362079878504,-2.341635994686275,-1.310999786698428
1845,2.3341033938178377,1.4318577721480032,-0.9022456216698309
1846,-2.9621915499727827,2.9796024718937737,-0.3413912853130192
1847,1.6105032201612026,1.176635132178422,-0.4338680879827841
1848,2.8284553508414767,2.4853620580032008,-0.3430932928382724
1849,-2.247221780951943,-2.4049085444737806,-0.1576867635218342
1850,-1.7412650612341132,-2.393329564032225,-0.6520645027981082
1851,-0.21332838398486942,-1.2549578943138577,-1.0416295103289848
1852,1.6242997099889003,0.6565901911005376,-0.9677095188883662
1853,1.0546065853135964,1.3901054323343693,0.3354988470207765
1854,1.573811080899663,0.8217175561663943,-0.7520935247332652
1855,2.585781718737696,1.624379308198332,-0.9614024105393604
1856,2.683552275346809,2.5958655977754113,-0.08768667757139426
1857,0.2657919318202495,-0.7583020484996261,-1.024093980319872
1858,-1.3109057229281937,-1.7095669074409265,-0.39866118451272925
1859,-0.12570607002565382,-1.9092840588737623,-1.783577988848105
1860,1.7892375458727976,1.4143065955841898,-0.37493095028861134
1861,2.3340055705721774,0.05379774078742017,-2.2802078297847537
1862,-0.7883335673110246,-0.8212130550928087,-0.032879487781780625
1863,-1.2373900322383626,-1.9839801280773237,-0.7465900958389646
1864,-3.0706349389160046,2.6491552072745,-0.5633951609890708
1865,-2.793668653424607,2.6596992738268064,-0.8298173799281692
1866,1.1688071627466563,0.48950202126795617,-0.6793051414787037
1867,-2.5909701543116235,-2.8911037753291104,-0.3001336210174905
1868,0.44021304398714634,0.3240554587812774,-0.11615758520586539
1869,0.050737776215729724,0.3471390731175923,0.2964012969018661
1870,1.5970525082942721,0.5428021962743408,-1.0542503120199278
1871,-1.42021106325927,-1.6523530162813351,-0.23214195302206164
1872,-2.9453985028696117,-3.133707628291287,-0.18830912542167866
1873,1.7355165691216818,-0.5518181943183968,-2.2873347634400822
1874,-0.6766659997141566,-1.949493786889402,-1.2728277871752418
1875,-0.17779963481390482,-0.8726587021192067,-0.6948590673052983
1876,1.0647188362601447,-0.07159318346148424,-1.1363120197216254
1877,-3.1386736801444037,2.506916338842469,-0.6375952881927098
1878,2.4985486825355885,0.817569305759509,-1.680979376776076
1879,-1.3639215445061232,-2.195329417474408,-0.8314078729682812
1880,-2.702477342938206,1.064914375738656,-2.5157935885027136
1881,-2.656182533154702,2.767478436939907,-0.8595243370849737
1882,1.7251898724787615,1.5444601495378372,-0.18072972294092082
1883,-2.631952564193444,-2.9815592826255006,-0.34960671843205304
1884,1.1877579710743653,1.6033706112881951,0.41561264021382627
1885,1.89346870524248,2.91937250929789,1.0259038040554067
1886,1.910049066660637,1.7317166753466786,-0.17833239131395473
1887,-1.081086279311517,0.14636861208940743,1.227454891400928
1888,-1.688885494071311,-2.0319245911767716,-0.3430390971054571
1889,-3.058868761142808,-3.074883886700608,-0.016015125557796495
1890,-0.36044406851921096,-0.9119222898650996,-0.5514782213458851
1891,0.4986719019513579,-0.9848827098752473,-1.4835546118266016
1892,-2.2583777388854394,-1.4715526190727353,0.7868251198127076
1893,1.1090334513268125,-0.9462976840457422,-2.055331135372551
1894,1.2446666582451975,0.9444605236625314,-0.30020613458266254
1895,-0.3609175911305975,-0.23604475090960975,0.12487284022099132
1896,-2.698644325776346,2.487648928797615,-1.0968920526056216
1897,-1.6923895899673589,-2.427244644311667,-0.7348550543443046
1898,2.522867308102871,1.5188526286491033,-1.0040146794537712
1899,0.5693013951656987,-0.5711851448028931,-1.1404865399685882
1900,2.125202452963425,1.3253891060149137,-0.7998133469485076
1901,-1.625566836172876,2.528654200680375,-2.128964270326332
1902,0.2950637580294746,-0.7655750508654471,-1.0606388088949181
1903,2.1723490218718275,1.4634116381783464,-0.7089373836934776
1904,-0.5169057092549103,-1.2212157643830714,-0.7043100551281576
1905,-2.151173123628059,-2.4778381553519147,-0.3266650317238593
1906,2.334626266108149,-2.6135523456778778,1.335006695393556
1907,-0.8037036343549708,-1.5953156242526454,-0.791611989897671
1908,0.5241864038805808,-0.04740958915412463,-0.5715959930347019
1909,-2.6898475600989293,-2.130423115811748,0.5594244442871776
1910,0.12161276778029517,-0.3843055773680071,-0.5059183451482987
1911,2.722256425877209,2.1610757367155564,-0.561180689161656
1912,1.2755106926052555,-0.11678690367997646,-1.3922975962852284
1913,0.6938102380809319,0.04060543069137523,-0.6532048073895531
1914,-0.6118725196227608,-2.7551326923553425,-2.143260172732578
1915,1.4223968465477022,0.4871705087549323,-0.9352263377927663
1916,-0.04936311076759736,-0.34570187971300115,-0.29633876894540023
1917,1.5027361382378253,0.8755588732138087,-0.627177265024013
1918,-0.8745410872419761,-1.5088309676628846,-0.634289880420905
1919,2.90715562014994,2.9192949406270223,0.012139320477078996
1920,-0.810825504726008,-1.046240913217968,-0.2354154084919564
1921,2.495061290320816,1.8893912268169935,-0.605670063503819
1922,1.2494043485724156,0.6373585956670986,-0.6120457529053134
1923,-1.4789031351112065,-2.0282545255199302,-0.5493513904087273
1924,2.9370534379370845,2.259111685870291,-0.677941752066797
1925,1.2708136283223972,0.982658549722661,-0.28815507859973977
1926,-1.6846470779428522,-1.9387863427636312,-0.2541392648207754
1927,-1.250998756914509,2.8437276333518575,-2.1884589169132163
1928,-2.1377495043709196,-2.158786448113414,-0.021036943742497982
1929,0.5216531743361976,-0.2219698047037575,-0.7436229790399516
1930,0.5078506912763352,-1.0448578843358085,-1.5527085756121402
1931,2.8782247150149125,2.665782191603295,-0.21244252341162095
1932,-0.8615772302255316,-2.3287395474906667,-1.4671623172651316
1933,2.046186763701858,1.498365934149259,-0.5478208295526024
1934,1.3195832922153024,0.8804900058990093,-0.4390932863162895
1935,0.05373736063799939,-0.6338563775259125,-0.6875937381639083
1936,-1.602918229680565,2.4509825693487777,-2.22928450815024
1937,-3.1312726620213134,2.163431409994441,-0.9884812351638281
1938,2.118418405160863,1.3302709512634259,-0.7881474538974338
1939,1.955374488208836,1.0005250525038214,-0.954849435705011
1940,2.514988651146968,2.0595936968546162,-0.45539495429235544
1941,2.9206314534941633,1.9608831653146943,-0.9597482881794654
1942,-0.7497088173926834,-0.4188182769718871,0.3308905404207998
1943,2.037813670427436,1.2868939899884175,-0.7509196804390221
1944,2.3226329985717875,2.8097397681117933,0.4871067695400093
1945,-2.676697237051787,-2.9671522588307546,-0.2904550217789641
1946,-0.7973121268053056,-1.112804708838194,-0.3154925820328849
1947,-1.8439329476086321,-2.9922259660180366,-1.148293018409401
1948,-2.038143037870011,-1.1056644389667802,0.9324785989032343
1949,-2.1290488276735395,-1.1079063739445552,1.021142453728988
1950,-0.9242613971680065,-1.4343513963372452,-0.5100899991692351
1951,-2.9572622613030326,-3.0949226399245653,-0.13766037862152913
1952,-2.387443033879837,2.960450005666676,-0.9352922676330699
1953,2.5823351479294097,2.7448710811625254,0.16253593323311932
1954,-1.5627116273186168,-2.2416332040632376,-0.6789215767446244
1955,-0.3507644684640745,-1.373083869365555,-1.0223194009014769
1956,0.5121219827404424,-0.2472450177543486,-0.7593670004947874
1957,2.5090081462530485,1.762997779796489,-0.7460103664565558
1958,0.25330064739799596,0.03174193321935448,-0.22155871417863793
1959,-1.010879580616571,-1.801509876985829,-0.7906302963692546
1960,2.3327180453207212,1.58825444994687,-0.7444635953738548
1961,-1.7082631111183524,-1.7316257110565054,-0.023362599938149486
1962,-0.48947600072640896,-0.5758064179387894,-0.08633041721237689
1963,1.2314569660702936,0.8852491595828447,-0.34620780648745253
1964,-0.475292077534629,-1.6355166070714056,-1.160224529536773
1965,-1.6500245955943136,-1.8970420724705512,-0.2470174768762341
1966,-2.029410810302,-2.5190266853226255,-0.489615875020629
1967,1.6065965920288399,0.5335496073831258,-1.0730469846457105
1968,1.13707568221297,1.3421580880791346,0.20508240586616822
1969,1.3890475208676882,1.949633892837209,0.5605863719695243
1970,0.48263970489020735,-0.668194904291493,-1.1508346091816968
1971,-2.540220403806071,3.014928918200109,-0.7280359851734026
1972,-1.7748083558732155,-1.7043326989746497,0.07047565689856938
1973,2.2483212479924894,1.4778258964969417,-0.7704953514955513
1974,0.8457454675120353,0.7458844418176973,-0.09986102569433442
1975,-2.504080725396509,1.9847295989451048,-1.7943749828379616
1976,0.10680960526217476,-1.1130843215355206,-1.2198939267976918
1977,-2.413285986456632,-3.043368806946166,-0.6300828204895303
1978,0.3950130987661886,-0.08135045043210809,-0.47636354919829316
1979,-1.88225088364376,-2.6952678984655414,-0.8130170148217779
1980,-0.2549621792560792,-0.16028753719831101,0.09467464205777176
1981,1.8900542935569895,0.5470809734319211,-1.3429733201250649
1982,0.050109033419392546,-0.40339384153390867,-0.45350287495329766
1983,2.319764914848374,1.8317242468817376,-0.48804066796664003
1984,2.9465805614242093,2.1992630699585654,-0.7473174914656475
1985,2.1922815030279885,0.6053578283183505,-1.5869236747096345
1986,-0.2637050350372583,-0.13881268991704232,0.12489234512021952
1987,2.319092248837503,1.5679093456552486,-0.7511829031822508
1988,-2.424855867504075,-2.849017585873316,-0.42416171836924477
1989,1.591473909486968,0.7839926719215136,-0.807481237565451
1990,-0.20931212284251544,-1.1266188855080763,-0.9173067626655573
1991,-0.5819585435913375,-1.9824424265082676,-1.4004838829169266
1992,0.6288037133352624,-1.0045267268412594,-1.6333304401765183
1993,-1.3926665614378884,-1.9593974316976066,-0.5667308702597147
1994,1.5406301861433285,1.5590691212788208,0.018438935135495882
1995,2.4521937318542903,2.264489366129933,-0.187704365724354
1996,-2.5316472792695457,-2.9480159488714897,-0.4163686696019475
1997,-1.487452365239104,3.0427716771382656,-1.752961264802206
1998,2.0422943621105354,0.6473310430473624,-1.3949633190631765
1999,0.7875350247660045,-0.7922506682640282,-1.5797856930300291
2000,-0.25350258915345236,-0.3648401849115821,-0.11133759575812618
2001,-2.675452103431784,2.495020171220151,-1.1127130325276475
2002,-2.0232791215083985,-1.6125756754492464,0.41070344605914855
2003,-0.173646660734331,0.06938206785399714,0.2430287285883317
2004,-1.830553585601546,2.9464442241374904,-1.5061874974405463
2005,2.4101987908794236,2.48934852068982,0.0791497298103998
2006,1.4384620122754619,1.2231079612032012,-0.21535405107226424
2007,-1.647655752539503,-1.9671622192096088,-0.3195064666701022
2008,3.1371492702311947,-2.958920069070114,0.187115967878281
2009,1.3857784687705852,0.938383696597743,-0.44739477217283863
2010,-1.8266085046400882,-1.9817544395138107,-0.15514593487372608
2011,2.58110617436132,2.509660788147226,-0.07144538621409069
2012,-1.325413023960845,2.7970302441868746,-2.160742039031856
2013,0.9392653089116614,0.40568379477246097,-0.5335815141391969
2014,2.4304116609846638,1.5685830339932672,-0.8618286269913931
2015,1.8878436828371399,-0.11554705159549528,-2.0033907344326387
2016,-0.7664516848722904,-0.16901856321207376,0.5974331216602202
2017,-1.2297356974228357,-0.280905737975484,0.9488299594473553
2018,0.6459651598269751,0.36012130254066577,-0.2858438572863058
2019,-1.1944296776872925,-2.1271425599498777,-0.9327128822625887
2020,1.3069717816565323,0.4442722866452904,-0.8626994950112383
2021,-1.8262398988686606,-2.791925634143208,-0.965685735274544
2022,-2.062285394809333,-2.496259894948512,-0.4339745001391826
2023,2.533109052148834,1.6259205471457925,-0.9071885050030453
2024,-2.975745862379913,-2.594491633480981,0.38125422889892846
2025,0.18863255065287277,-1.4889983661611517,-1.6776309168140209
2026,-0.48012147248655523,-0.8480951502224165,-0.36797367773585776
2027,-2.082718153940778,-1.8623536534070517,0.22036450053372292
2028,-2.6591441813256615,-2.3782435524454435,0.2809006288802216
2029,-0.6270709209055774,-0.6523487053245525,-0.02527778441897155
2030,2.560635243432312,1.7620786487680284,-0.7985565946642872
2031,-0.4320281362663785,-0.9762036431751078,-0.5441755069087257
2032,-1.8498644254302938,-1.4151297879974258,0.43473463743287155
2033,-1.2368705897098913,-1.4339003402849322,-0.19702975057503735
2034,1.8029183404440623,1.2452819423898482,-0.5576363980542105
2035,-0.13944256414086098,-1.6476094167405755,-1.508166852599711
2036,0.5562341535542465,0.30625753276270373,-0.24997662079153926
