sample_index,phi_accel_rad
550,6.181646472861926
551,8.58549166884298
552,5.25841934969179
553,-9.74422640518911
554,-7.7581730437322705
555,3.320476912695531
556,2.065175335407395
557,-6.056066207967836
558,4.558988425857763
559,2.6342436592511227
560,5.451849547718809
561,2.3352751589630065
562,-10.904205494426682
563,3.2987578183185606
564,1.224061016577094
565,7.41903956927997
566,-1.0530644528627406
567,7.073514198627452
568,-9.584224933970745
569,5.538738302461473
570,2.8797733365170544
571,-2.645346033755456
572,4.3174773171086445
573,3.5593132191130645
574,-16.815135783393696
575,7.706740155388349
576,0.7889856539134275
577,1.6855481816846865
578,-3.9140403658279714
579,-7.9544680272824095
580,15.352685819410539
581,-9.64118157645022
582,-20.023103413423712
583,11.309605093622855
584,8.57828149510482
585,-8.461303207434238
586,5.411746103405614
587,-7.61474714420237
588,2.3056680453467973
589,11.604531574177347
590,-2.27595167038243
591,1.5329680234482648
592,-5.006449801248809
593,-22.57642522715877
594,2.7242618541975037
595,-4.951617093393085
596,1.0142073989289564
597,7.682415563426426
598,-2.285638699883838
599,0.11197794722226255
600,1.6668934106366047
601,-5.620806963898884
602,-3.302546221477578
603,8.751841230205976
604,-14.50902046044073
605,8.701736656482765
606,-2.0505804457457852
607,1.2939421701732396
608,1.1635798697369009
609,-7.694428972443948
610,-1.2003382528730948
611,9.171400914178307
612,2.5938956233839403
613,2.162018927401352
614,-2.132233540086422
615,-14.6220242907239
616,-0.896139594338166
617,6.044497300120631
618,-1.5796947818238625
619,3.3626472586593734
620,3.3493350953979752
621,0.40048580237485903
622,-0.9008173059231561
623,-0.3455093163204784
624,-8.121017063186583
625,4.330282610109104
626,14.604895996388008
627,-1.198505963828893
628,10.592754298576015
629,-16.024659040265945
630,-7.939270140436549
631,-2.0273337968910274
632,3.8640596081037315
633,3.883688166812889
634,7.810292778181885
635,-8.852579665157114
636,-1.1382858039741681
637,-0.8919151305322983
638,-6.677529014300348
639,5.502989653878631
640,6.731260464015898
641,-2.1329368774084294
642,3.489600727292013
643,-4.447163870127369
644,-6.096860146760122
645,3.140294187328943
646,3.7165240121517438
647,3.9650354821427554
648,1.794997696217207
649,-0.9708959149642434
650,-1.1048026566207376
651,0.270882663805351
652,-7.378022192292829
653,4.638921297847273
654,7.375837964488549
655,1.7873793155174302
656,-2.6251279682707604
657,-5.083720325048321
658,-9.39430781457766
659,0.589962736686056
660,4.665340205538444
661,-7.968634747482856
662,4.334639165535581
663,7.945740175027169
664,-2.5143336624841535
665,0.989062153007777
666,-9.220933844214041
667,-0.518682874365132
668,14.790294583635804
669,4.822509701734839
670,-11.239898714702926
671,4.817017291627581
672,-0.32205795120272185
673,3.758287603352414
674,3.93656818033299
675,3.4967849894233485
676,-4.989009460607223
677,2.055172860765776
678,-6.781708483439869
679,-9.9647309407127
680,-6.783868299571484
681,2.669694307222899
682,19.2398944035725
683,0.2497435138025426
684,-11.619892587535622
685,0.03164169571989471
686,-3.001395739064026
687,4.260259654991433
688,6.445924071994286
689,0.3908671815129969
690,-9.470104753137058
691,11.474207577321286
692,-7.776928479310854
693,2.86986541422219
694,1.3820504793724087
695,5.032193760524547
696,8.556814973283547
697,1.9481603537618501
698,-3.9214888869142164
699,-1.485941027478308
700,-2.072167918346125
701,-0.1746260812455168
702,1.6877818593874085
703,4.219867857432642
704,-2.346956550792995
705,-4.83150306964459
706,1.1151738300498895
707,1.1140965892532555
708,-7.469416487987227
709,-3.9085479786575656
710,18.7503459498597
711,2.9494648474779144
712,-9.695296876629879
713,5.501965670813898
714,-6.910596895965479
715,-4.88928173407416
716,11.580890221927989
717,-4.815171705064354
718,4.330045461022555
719,1.8274882111544708
720,-1.918246703375624
721,-6.21858671249146
722,-3.6387338807970298
723,0.6242447357326817
724,11.683617995060068
725,1.2682215354837274
726,-8.148798342741975
727,-2.500212391072074
728,-3.6120757196431508
729,3.556273408568865
730,3.715606047558166
731,-12.155531195128301
732,9.424886734116534
733,-0.8475382342066742
734,-10.643841782709657
735,0.4520281555273962
736,-1.0540224847602222
737,7.459736700674961
738,8.60649104421314
739,-11.097376409678658
740,6.255173867440987
741,12.369178936425124
742,-13.085015597121956
743,5.450113792903209
744,-4.149378022710429
745,-11.935549147707258
746,11.244237462082934
747,5.276392519476508
748,-9.101434187991027
749,1.0957709745854685
750,-10.094334803996885
751,5.174431984773467
752,16.63060382133096
753,-4.801258211795867
754,0.23544250858244772
755,4.339031672755465
756,-18.000475222735353
757,0.9388452878051811
758,3.823550296879988
759,2.2277296786113303
760,2.5913598054899993
761,2.929020762488333
762,-9.775865313000146
763,5.949157376370205
764,-1.0232404658398642
765,3.619283056290061
766,8.038911409604452
767,-5.15802404432091
768,-2.989629473470068
769,1.3632077185899978
770,-4.783924930429779
771,2.494130718308128
772,-1.2509310444287596
773,0.6207924453272897
774,5.995708899951371
775,-4.702049609175697
776,-0.48477405551718117
777,-3.5984119830354198
778,-3.295897782860133
779,1.65014018063375
780,8.94564147426511
781,-2.4072242307170653
782,1.962059097466611
783,-9.481828220676379
784,-3.6283776281764792
