row_index,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049,c050,c051
30,-55.51840739614613,-58.802196946457,-63.5208140787463,-69.7928819761139,-77.56999036955244,-86.66001529014329,-96.77812281626291,-107.60679814538616,-118.8357976520947,-130.1436603301495,-141.21567633470067,-151.7838869819709,-161.65763070622916,-170.76765396578708,-179.10123486572684,-186.68552386030092,-193.53256599450037,-199.6546578540631,-205.10135440302315,-209.88146577584826,-213.94355907270574,-217.11975974811344,-219.1616101569541,-219.83238822738895,-218.97587182796474,-216.48837507619896,-212.31898895008976,-206.45187176363152,-198.92734317254508,-189.87572869834412,-179.54191698790487,-168.2527072915484,-156.36589266918463,-144.24572069411397,-132.18467484697908,-120.4129893506256,-109.08578380301356,-98.3263140372818,-88.2035355737022,-78.75150660246356,-69.91931212188626,-61.60935553737511,-53.71597071107374,-46.20876221803053,-39.19863311110021,-32.9296427868062,-27.71359365673436,-23.780900897038066,-21.190115467173484,-19.79448710169794,-19.30499756206831,-19.393631523199645
31,-44.598526038517775,-46.77583052743398,-50.18378341634684,-55.03838211119,-61.40933830221525,-69.21033271962551,-78.2294970319399,-88.1710076263081,-98.71286843644316,-109.4963375295763,-120.17715711345909,-130.4717469180273,-140.2056241737357,-149.35138196387015,-157.9488880401084,-166.0664547887368,-173.7157508930752,-180.86281262324428,-187.46788229855883,-193.43632585591763,-198.62786290170288,-202.81419217055054,-205.72798086157218,-207.1354901526338,-206.89725687601276,-204.9170354667806,-201.14192933812024,-195.5525416895398,-188.21424510262887,-179.29903279262498,-169.1145925109554,-158.03540309206028,-146.44937884350907,-134.71620771747916,-123.09588520134889,-111.7745711395794,-100.87773370668629,-90.53895240721897,-80.86678108902379,-71.94064943894023,-63.73152842087927,-56.12348194692072,-48.97269957255162,-42.198664656632445,-35.87339882591766,-30.205545761018016,-25.466941637335424,-21.838798440861922,-19.338480464399368,-17.807868368150196,-17.000467627703813,-16.669853768646703
32,-27.45056660518901,-28.22243945296634,-29.863980813030935,-32.673841050234955,-36.84375737155847,-42.41191227564343,-49.264135250480535,-57.15211580953314,-65.76730591352157,-74.74162189615345,-83.72873363259328,-92.45314270749668,-100.77176725788536,-108.7048186182285,-116.35238503607525,-123.83572680178008,-131.18651464864297,-138.3470349204988,-145.20306201969152,-151.56631484208015,-157.21349412328414,-161.86539366978582,-165.24921251980527,-167.14933519729516,-167.45074434574735,-166.07109462175367,-162.9596705848487,-158.09851772437014,-151.5833792172882,-143.62839030964733,-134.59602811838226,-124.8934457727521,-114.91202807151672,-104.9727123769967,-95.26757206982506,-85.90296633390085,-76.94422979941987,-68.50837757634565,-60.72079859706844,-53.69002175400817,-47.39937725656239,-41.71369758639287,-36.45306828696414,-31.487170095848455,-26.83887424162549,-22.661557670187108,-19.16274927927617,-16.460107134721,-14.532779691490703,-13.230070756715804,-12.375077321878507,-11.826000820357137
33,-6.405956391403606,-5.678034518977711,-5.357217720857534,-5.79223908015058,-7.27774271628607,-9.975096815178972,-13.881305954847676,-18.821631586008834,-24.532524384431554,-30.6698535504554,-36.91294652307147,-43.013795118631606,-48.86841992095765,-54.54218955400802,-60.196243862447545,-66.01147575006121,-72.05726586034325,-78.27538791921438,-84.49693341714305,-90.45639792565089,-95.85861011017141,-100.3859444219413,-103.77065575212782,-105.82606012746578,-106.46605568890618,-105.62889801246729,-103.27529123352838,-99.40144817067471,-94.1406830599235,-87.74621276288985,-80.619348405771,-73.17843780691965,-65.79224177225683,-58.719316767153714,-52.065406413782284,-45.83834577083917,-40.02307878170427,-34.6946188539456,-29.967751056235784,-25.958137812118252,-22.648495985545765,-19.8832495348488,-17.44819431203257,-15.164458149443249,-12.997924552617633,-11.034102370582445,-9.403490715849443,-8.157625327468281,-7.245131567860938,-6.5367290013019215,-5.937400878322137,-5.415563672387066
34,15.441808985387183,17.59167203910863,19.824661763129484,21.780379694271005,23.095720322761395,23.50695850336581,22.909103239765386,21.3870445100124,19.13207975772275,16.434803593264633,13.568801572990651,10.74297526088344,8.022277079973946,5.304474626400179,2.3715519307675095,-1.0196023749742835,-4.989690651038927,-9.502292313577982,-14.35817505260593,-19.237804422197996,-23.79120988793852,-27.67650588147626,-30.636995697698694,-32.51770314811961,-33.258987184033,-32.82042488722118,-31.180809570347947,-28.36307810844778,-24.54334582211095,-20.008857538801067,-15.182288913399816,-10.472567628731667,-6.206475145566401,-2.570343207272572,0.4169460539121701,2.846270495932231,4.819681701733998,6.322654294669064,7.276211214231125,7.579866781595683,7.264554971061102,6.507713297346072,5.556930830614874,4.638251939320867,3.8470846002259123,3.169567014851168,2.552150807879002,2.001186824284048,1.588607473457273,1.415370570183029,1.4977796503309264,1.7675218900707819
35,34.71326752574089,38.084844879544335,41.98239962770879,46.06759509066285,49.94966449458536,53.298193949402275,55.919897855666136,57.8076528508584,59.063691823796944,59.90419111584379,60.54348531604637,61.14913895678046,61.75544266570887,62.23816694362654,62.33402255521423,61.74270129667434,60.28542749261419,57.95700426985104,54.95710090707348,51.62832639563271,48.35063106756911,45.47435638425054,43.243155573663444,41.7863540791443,41.14776145997985,41.35481533790721,42.41189204102034,44.263501335484534,46.69073299821662,49.377992083037725,51.8951851577599,53.85660899055961,54.98624296057824,55.166773996322036,54.45267932470415,53.01850896893052,51.04654707820532,48.59163797336555,45.628703363509885,42.09165233657643,38.03600725205558,33.662474561709246,29.250771537112882,25.070458214273458,21.275126323421205,17.91459223881759,14.998539422092676,12.573405384889043,10.720661772128722,9.512887854695009,8.90424591185564,8.75044213122493
36,48.42703625035915,52.72342230652123,57.88230230961756,63.61032480735798,69.52786446309722,75.2804433550939,80.61821595310425,85.45432223339424,89.79852701655363,93.7823961382951,97.55717643885646,101.25369161440995,104.88963434003972,108.33926168918447,111.3150279318379,113.47608144679498,114.58868554893775,114.59166364403768,113.65188397306474,112.09823090763643,110.30965015154698,108.62853245058591,107.285625694185,106.39563385914767,106.00100438773393,106.1297851361469,106.77851022648747,107.8634349296201,109.1305412160716,110.242907602993,110.77194932839825,110.3607282959274,108.78349070683294,105.98175466548628,102.06442886013588,97.26628408558508,91.83078014743069,85.87715900219757,79.43793837951614,72.49161786882871,65.12414634139589,57.56053307995319,50.110914766633186,43.08281185119404,36.67791612071062,30.992347944368476,26.075584187452705,21.99043611939703,18.815833454559993,16.599224916557603,15.255684866049592,14.5961620396709
37,54.56635858647644,59.43323327819667,65.35345653648722,72.08868108285958,79.30281828253192,86.66092791566166,93.89568126045685,100.8652305424298,107.49710244344567,113.83825880650693,119.9779491051006,126.01576477440858,131.96633585541326,137.72423898485386,143.0067013948792,147.46231527940108,150.81881989987937,152.95673162191406,153.9822252989552,154.17522336964453,153.88118488840132,153.41660905905337,152.99658284110524,152.72883430011257,152.66502586704405,152.8451906077271,153.27095385849088,153.8443875597127,154.29321745938728,154.27040507638367,153.35620644450478,151.2223482468196,147.68683703810552,142.73658163796176,136.5150612632185,129.28982227788038,121.33719326480241,112.82268499171278,103.82558371019627,94.36946364419339,84.57174087006729,74.68231150232793,65.03917107861514,55.979557197306235,47.736579678052294,40.4278593487295,34.1131070578453,28.844924694073654,24.687036644409318,21.665921384492094,19.68183330946306,18.533980682839683
38,52.45042905575178,57.51011528341223,63.655477028883865,70.7019099587618,78.37993805612825,86.41203316728513,94.55275883423485,102.63691992143151,110.53064111945764,118.20557797331094,125.69368120035415,133.06743325883667,140.34784619690026,147.46794983611926,154.18069569494742,160.16155084041816,165.1269067356841,168.91096092880275,171.54435809429492,173.23166515093135,174.25634347648293,174.8900050728439,175.32387375904864,175.6585686310077,175.95734500211393,176.27681133901774,176.63649330028238,176.94573175114851,176.93959817603627,176.27890070173498,174.5619239711084,171.48624381242416,166.90263351652447,160.82689970119236,153.4172138217225,144.94628578868037,135.692432872759,125.84296987539233,115.50474160929309,104.73904634532016,93.68984924039398,82.62825370989015,71.91337235236415,61.900159240309335,52.83286124527547,44.82427213552842,37.9151223464325,32.12318471475197,27.484585483004764,24.00790544021976,21.59903180583808,20.074940459022514
39,42.93126187577434,47.80405156238271,53.645779194542,60.31783103929456,67.63125906360165,75.39391567907035,83.41661264840559,91.54439109356304,99.6105254796397,107.52901285552639,115.28228570717579,122.91673694064798,130.4616639388055,137.89757835750402,145.0377630147657,151.6192494696793,157.37770649798358,162.12403076265127,165.81580803335078,168.57108128295113,170.59325556556405,172.09188529347398,173.221919733837,174.0688927584922,174.70200695346716,175.19182189970434,175.58580008854756,175.8247384209733,175.68167086541666,174.848719571198,172.9545390721171,169.71874682778184,165.01008854363818,158.85252025789532,151.39737789321362,142.8972671419832,133.60655614318955,123.71286197484051,113.33226271085664,102.55235460723338,91.53279950516719,80.55469715142283,69.98477120241557,60.17944601397187,51.37397668417907,43.65430103374467,37.01956783373748,31.435373542462003,26.901207547486592,23.410364924085002,20.88853532531192,19.19115746592081
40,28.182665962582746,32.48981920055439,37.53127163783233,43.20716221285727,49.41554248290879,56.065641609573845,63.049303039690585,70.25161617133824,77.50368148007647,84.68445244690861,91.7362037711714,98.67702544248914,105.53780697252887,112.34297330679328,118.97767381049971,125.26298303214253,130.98041727300097,135.9452443205505,140.05975244857586,143.35973577298182,145.9624339513041,148.00307034074694,149.58825786130478,150.7785214024059,151.64055246049315,152.2529784812309,152.6967035570326,152.964463577297,152.89579709881878,152.23924231225806,150.66950358492113,147.92714245876846,143.88414296225778,138.54978604368193,132.04549969406457,124.58215892644512,116.37342633918695,107.59420535812671,98.35801510245699,88.76518162252125,78.97365694454493,69.25335559614336,59.9570451368304,51.42355403398244,43.86407729829068,37.326023202353326,31.756415863299367,27.06256039660269,23.204040665644982,20.161793109730354,17.888262491316937,16.286247204507674
41,11.105051391118536,14.490477695470531,18.304706005341245,22.485227068572613,27.01837002562081,31.918229122301113,37.16902991636971,42.714757674558655,48.408524669655094,54.11446760212846,59.743431624335926,65.28292158139084,70.75647296776856,76.22256325465014,81.63870450617719,86.91685920017972,91.89970111259845,96.42750566518725,100.3692284846154,103.69074203494915,106.42670034303728,108.634332131483,110.36708226229848,111.65653303928752,112.56248428522326,113.16781521560961,113.58813233268847,113.87991873597753,113.96902333785579,113.681542811378,112.755011247222,110.95409904765074,108.14237029445167,104.29248590217321,99.4719544030545,93.83172597128987,87.53694991059615,80.745703913184,73.56505749684447,66.09479081292318,58.4707004113817,50.92462218691628,43.7698466147267,37.30969130349365,31.725037637857213,27.027101146432756,23.115723417131505,19.84711384703627,17.143900476833778,14.976026917167246,13.319826027321653,12.119757291114581
42,-5.375816091372599,-3.199813668034153,-0.917597833530067,1.4502621876891908,3.974525288066957,6.766223369546424,9.899870679180708,13.385050141186639,17.1111738582905,20.94137334975062,24.760220663250834,28.521382238812294,32.230468448680085,35.965993035520114,39.74906680581057,43.57610291025435,47.355768431515116,50.96484453423295,54.26008843171371,57.15377823417862,59.60867952414492,61.609467468027105,63.160849981383535,64.26984185562833,64.99146390962005,65.41377335662514,65.68442781774957,65.92389135205599,66.1491093136517,66.2741514038014,66.11166099374009,65.45703966405563,64.16063427930317,62.14477880956724,59.40517980166692,56.02140610422725,52.109361438133874,47.810598438010516,43.22523787982334,38.43927558694088,33.54657844177359,28.714853675519635,24.194602303804345,20.240785283160676,17.007583834569346,14.485654278609218,12.546849481695972,11.014468027856083,9.780668342875003,8.80155264890152,8.06429549883535,7.537768912140734
43,-18.928976748566242,-18.118329638037494,-17.490017346503464,-17.016764733480045,-16.553846369874464,-15.910952578202796,-14.936376589608813,-13.558926998155357,-11.849047032102249,-9.939476308258918,-7.971733177222973,-6.03031320687046,-4.137231341180382,-2.207782094502136,-0.17034121022720683,2.0418198520776514,4.400721749484546,6.822389828177393,9.167742681246182,11.312225848498429,13.162554475645948,14.644945607716409,15.7286247895222,16.40696918870526,16.73629258680421,16.813146877698955,16.810317654868868,16.90087990289112,17.18175202307748,17.651761205440152,18.202795131477387,18.669188142709572,18.891712267786716,18.741136701356254,18.134112923701764,17.074884312642098,15.632545007680847,13.932344974181206,12.067358143897764,10.09992015841351,8.069612002180975,6.063143212892555,4.253196543054969,2.840024053887987,1.9609223893389753,1.608796027728829,1.654815490246051,1.9128182071930269,2.2512420736059653,2.604192725819985,2.9493198945767176,3.2576321916396864
44,-28.20990188505698,-28.728504059648344,-29.64261953885989,-30.877759011635362,-32.23593120687053,-33.47483599072848,-34.38731462591011,-34.851796038986095,-34.900774243416095,-34.661850687590345,-34.3028587756271,-33.94871385164117,-33.655856815779885,-33.345566210769334,-32.910801086861966,-32.2324299292311,-31.282653050820272,-30.10952905316094,-28.83705293202638,-27.610326481452148,-26.55849192232563,-25.793129145878993,-25.361725052590828,-25.272043996898674,-25.461213939177924,-25.822685330068452,-26.169840398964197,-26.296860920017934,-26.050150173695783,-25.361597993250143,-24.26542697979903,-22.881612905352313,-21.36855049445876,-19.895629919336216,-18.62002710563445,-17.609269776593123,-16.837760807586164,-16.19887237911678,-15.607700762504237,-15.029468289578858,-14.47918498330148,-13.95318289636316,-13.359062680035777,-12.551212784124687,-11.398536300376009,-9.884348393767766,-8.111237922229236,-6.252648939508163,-4.459101132125852,-2.830072178870978,-1.4198219218056352,-0.2750652449120139
45,-32.847664217578654,-34.465188834724586,-36.592475175135746,-39.1193217330723,-41.825053819524896,-44.44901807749477,-46.75393406862031,-48.58107222043782,-49.927460011151766,-50.91386232082823,-51.731952618251626,-52.546876553323614,-53.4541095364516,-54.392153324727474,-55.23432259268611,-55.82716556094192,-56.09665151541549,-56.06024126515581,-55.820412322282664,-55.52767625207548,-55.32474954442114,-55.337345191033364,-55.60913716860409,-56.13858875552501,-56.855337623115474,-57.64714079052442,-58.329694804949895,-58.6893874910229,-58.54494533463094,-57.78132222553006,-56.370909189392364,-54.38457146338317,-51.96637984295205,-49.30590520751832,-46.61837447365053,-44.0328183163906,-41.56379528936975,-39.1273650681062,-36.648154499951374,-34.11498306514818,-31.584470862612193,-29.122012753676586,-26.705047149406255,-24.23816099920515,-21.59092530908947,-18.711951849977197,-15.66120016437236,-12.585337391084181,-9.65095822051444,-6.999514539185213,-4.731784190213318,-2.9210944746207588
46,-33.31569356022169,-35.64691175561563,-38.49806093951213,-41.7455728075837,-45.1834842629238,-48.569593624884874,-51.66274612653183,-54.28029669176965,-56.383853139727535,-58.080878864291776,-59.577480596933924,-61.07279090890154,-62.701508939204246,-64.42807423002023,-66.12110132013026,-67.60975296936147,-68.78500764053263,-69.63993911958903,-70.25388416128669,-70.77099149878472,-71.32774226575839,-72.0428719706947,-72.9387946230288,-73.99918164658686,-75.15048333733944,-76.28465380492048,-77.23740434372189,-77.81059951746079,-77.82057392447553,-77.12591050281219,-75.6500059881655,-73.41435692351592,-70.53675223033235,-67.20657790634584,-63.67893429123035,-60.13246271799619,-56.61968663333846,-53.08277349137518,-49.45501858203704,-45.737151541267735,-42.004319761948864,-38.36480835170585,-34.84508876992197,-31.391900075585966,-27.876010729856887,-24.214054321148012,-20.42189165591111,-16.615590791023976,-12.974456361826412,-9.680853415746867,-6.883099264513135,-4.678193700735562
47,-30.590747041476448,-33.180302336751936,-36.20783052445972,-39.56647747762429,-43.10384417381238,-46.630549003889655,-49.92311663402745,-52.783994550664374,-55.13533264873456,-57.060467748188444,-58.76637307517876,-60.47622495278745,-62.360667285808745,-64.41448150776125,-66.51253101481143,-68.48006566985953,-70.185618424724,-71.60595283425437,-72.8015802951478,-73.9038846847534,-75.02823348690504,-76.26992937667069,-77.61729279219162,-79.03901423903949,-80.46792710316572,-81.81523941996977,-82.9537116102274,-83.71750072621342,-83.93495537074932,-83.4495698930898,-82.14406638406922,-79.99231766352364,-77.07896474478207,-73.57867349609421,-69.7723548937563,-65.87784877638433,-61.98448233230306,-58.06084311940515,-54.0446111400056,-49.93162513962261,-45.78853595429416,-41.73541160114581,-37.82234855952561,-34.02837114180812,-30.230410281285913,-26.32656716782151,-22.2995103324958,-18.238303419307158,-14.328734279839182,-10.782007402333477,-7.782712463378402,-5.442292147499245
48,-25.900221612009773,-28.31547180540258,-31.019686849629636,-33.953860178276614,-37.05178923138442,-40.20254635793367,-43.21318230528266,-45.875536635078106,-48.0678854485667,-49.840198036851575,-51.388565204055226,-52.94907623664574,-54.720092313531495,-56.72160780921331,-58.83593267877052,-60.89107832363095,-62.74644048457412,-64.37487829470285,-65.83104408311544,-67.2358129513733,-68.67686022646524,-70.21620391776105,-71.80096753566261,-73.38896846254329,-74.93195732357776,-76.37645956646145,-77.64376306421809,-78.60584752571617,-79.10236715017686,-78.96078474392311,-78.0252530526127,-76.22543364278545,-73.6127248034403,-70.34157314185325,-66.71277880616492,-62.976753314520465,-59.25926137170143,-55.551917695928296,-51.79020522271742,-47.94771295328451,-44.058954405225165,-40.22745095455883,-36.50264022760564,-32.88496878860116,-29.263001826287336,-25.533857663498054,-21.664611709887026,-17.725227212095604,-13.900222509835771,-10.410900035179537,-7.459825548614305,-5.162269386257776
49,-20.430658271888774,-22.338304248248107,-24.3496239279973,-26.479904551219818,-28.77052094496827,-31.202346182621,-33.61507958023833,-35.7888936179985,-37.55581243306972,-38.9292247682821,-40.089653610343134,-41.27742689869535,-42.70676166985527,-44.40788913535505,-46.26070252898921,-48.09542611799793,-49.775113372003375,-51.28551202980077,-52.69504325450407,-54.12350505844802,-55.63074958825575,-57.24100849874435,-58.85834412265899,-60.43746390251226,-61.963598917409286,-63.43357463204791,-64.82143508035949,-66.03093077697861,-66.89835877131634,-67.22294089574984,-66.80658855456966,-65.53842397781045,-63.441817191258224,-60.65321085297592,-57.49531478059214,-54.249418122656834,-51.07886107415504,-47.99371282322295,-44.92094520546118,-41.79771848651393,-38.60987960443924,-35.42339800288903,-32.26794576047695,-29.155218356405328,-25.989135413654026,-22.681382131285943,-19.201208349966976,-15.608084676901967,-12.078275282693937,-8.824755265691579,-6.050161617521553,-3.8658591813418184
50,-15.12858493950688,-16.3503501428645,-17.48338314461313,-18.632117376795804,-19.951441644145007,-21.51394860084281,-23.185653453994064,-24.732283688227085,-25.943081892529563,-26.8010152024151,-27.475173938169064,-28.205132910609677,-29.206853098645865,-30.499168495906247,-31.942105764839653,-33.36247223837108,-34.638002510284196,-35.78580862945671,-36.90996345964095,-38.142233366567325,-39.518363289452736,-41.0234865697023,-42.519850058141174,-43.96722941725329,-45.39748065090521,-46.86931862892061,-48.40786854572707,-49.9357891445344,-51.264289999122525,-52.1465095398313,-52.33499602641382,-51.681354153921575,-50.18901499902597,-47.98395569014508,-45.418380973329704,-42.807042397936925,-40.352787918153126,-38.07978435985001,-35.90184985277813,-33.71038300939841,-31.434047330046383,-29.089256101415344,-26.674059077503557,-24.20320798134111,-21.597064479621338,-18.791494017279035,-15.771431497002027,-12.593846969286574,-9.424157463249543,-6.455928954764914,-3.880218715806592,-1.8005667831372136
51,-10.619704158853096,-11.123858442939081,-11.362968457412421,-11.53265695449278,-11.893584892473086,-12.599589177514531,-13.532639214916287,-14.442022577656417,-15.082647393626758,-15.4194095402853,-15.619043616031604,-15.91827612227462,-16.52146265302588,-17.415133992324286,-18.421951583931786,-19.358508927041044,-20.124528357291183,-20.78286011863179,-21.489662745885425,-22.399436814153773,-23.528220042208545,-24.823274813948046,-26.109409432044572,-27.358951267332145,-28.65981466335802,-30.13900637410859,-31.86737564067664,-33.772699370280975,-35.621081125314845,-37.103647276150696,-37.916772811549436,-37.876297247072216,-36.97261215913636,-35.32914653029354,-33.33524506865945,-31.343513144197686,-29.598570608271075,-28.136905368340933,-26.858081436398493,-25.604714048327025,-24.247006120725302,-22.748082283379517,-21.069325050474504,-19.222655459963164,-17.143610688234844,-14.795305905853866,-12.185910958977388,-9.376299690093475,-6.523062136977359,-3.798247519760878,-1.3774537178504715,0.6442187722421977
