# logmstar_GL_min[m]    logmstar_GL_min[n]    Radius[i](Mpc/h70)    Radius[j](Mpc/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
1.030000000000000071e+01 1.080000000000000071e+01 1.408915045649939968e+00 7.624618881985674168e-01 6.923292217617542420e-04 5.050309686251613049e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.408915045649939968e+00 1.036457440524030327e+00 1.560264785496253120e-03 1.521361623092277841e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.408915045649939968e+00 1.408915045649939968e+00 2.591760352327458251e-03 3.373999123525486116e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.408915045649939968e+00 1.915217671509155561e+00 1.426914623825184048e-03 2.480396963251802617e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.408915045649939968e+00 2.603463381689461009e+00 4.743153536504043184e-04 1.106483642244143924e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 3.539034586317788000e-02 6.325197655813444200e-04 3.042587336414964705e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 4.810809282451224134e-02 -2.514288990426059655e-05 -1.683263668712166208e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 6.539604343397804886e-02 1.526657840512504001e-04 1.394037242597945465e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 8.889652958014769568e-02 1.605864094649606870e-04 1.973540383111585343e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.208420656116956649e-01 1.642829384298181712e-04 2.710772109073079418e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.642674341762205836e-01 1.691655624056755082e-04 3.758469717543142701e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 2.232979864606629561e-01 1.028390200294699945e-04 3.079622902858493438e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 3.035415449656087006e-01 7.685568014857856634e-05 3.096788482691765522e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 4.126211390461415052e-01 1.489144376012619666e-04 8.061812386596750287e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 5.608991823739490901e-01 2.801239849525806653e-04 2.037786706094332073e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 7.624618881985674168e-01 3.285397836591038428e-04 3.202277669768869173e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.036457440524030327e+00 6.067678405415664975e-04 7.905373205490735800e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.408915045649939968e+00 1.267437662963629254e-03 2.204663970232246042e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.915217671509155561e+00 1.822361436953692402e-03 4.232757535811684096e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.915217671509155561e+00 2.603463381689461009e+00 7.786632659452851846e-04 2.427130761897506456e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 3.539034586317788000e-02 2.439871921362889553e-04 1.580677803916876215e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 4.810809282451224134e-02 -1.083258061929444918e-04 -9.767338966021995499e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 6.539604343397804886e-02 1.165940923835946457e-04 1.433892468831093122e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 8.889652958014769568e-02 9.107395606499853224e-05 1.507435731088095990e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.208420656116956649e-01 8.461364372045841861e-05 1.880391665700833354e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.642674341762205836e-01 -7.868342706593278041e-05 -2.354451451069977403e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 2.232979864606629561e-01 6.575325614763736744e-05 2.651943391130614255e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 3.035415449656087006e-01 7.834503353249830740e-05 4.251619765570724212e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 4.126211390461415052e-01 -4.884657095726347597e-06 -3.561535985306484410e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 5.608991823739490901e-01 5.414966651416782474e-05 5.305320057208374410e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 7.624618881985674168e-01 1.523428092742538378e-04 1.999863498917265302e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.036457440524030327e+00 1.690271023602846158e-04 2.965948071400586333e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.408915045649939968e+00 2.385407113720238717e-04 5.588376788669021517e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.915217671509155561e+00 6.453650258451092137e-04 2.018838948218245125e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.603463381689461009e+00 2.603463381689461009e+00 1.136229735939348626e-03 4.769984988633583362e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 3.539034586317788000e-02 -7.753643583172663105e-03 -1.070708410012897300e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 4.810809282451224134e-02 1.791923597358036427e-02 3.372883213907664716e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 6.539604343397804886e-02 2.925109720185558714e-04 7.475672239215966343e-06 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 8.889652958014769568e-02 6.210601346856288105e-03 2.144175387397903316e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.208420656116956649e-01 4.051893664802326891e-04 1.891001522552362461e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.642674341762205836e-01 1.681997506033013198e-03 1.057872966284102928e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 2.232979864606629561e-01 2.865037027297267277e-03 2.430711592283980220e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 3.035415449656087006e-01 2.476572938908586097e-03 2.832137628967188749e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 4.126211390461415052e-01 1.066664623772020301e-03 1.641075944814177935e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 5.608991823739490901e-01 6.083496865014676510e-04 1.255868879511194659e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 7.624618881985674168e-01 1.311036733731269768e-03 3.613258079322736148e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.036457440524030327e+00 5.819192253476418832e-04 2.138343755985034570e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.408915045649939968e+00 4.460661921364696115e-04 2.173450303201559998e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.915217671509155561e+00 7.932307672113259565e-04 5.168234460033824685e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.539034586317788000e-02 2.603463381689461009e+00 3.021384271418133742e-04 2.641128548945455030e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 3.539034586317788000e-02 2.358522826788685307e-03 4.482412175564169800e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 4.810809282451224134e-02 1.302417918910901869e-02 3.373948918132785280e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 6.539604343397804886e-02 2.842958697334242030e-02 9.999653842400267438e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 8.889652958014769568e-02 1.248264171634626274e-02 5.931157867717652124e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.208420656116956649e-01 -5.245527812142852797e-03 -3.369219906706140194e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.642674341762205836e-01 2.546455895808102379e-04 2.204198259337348891e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 2.232979864606629561e-01 -1.404078877670607208e-03 -1.639460751315986340e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 3.035415449656087006e-01 -2.136550261557853419e-04 -3.362657771108399453e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 4.126211390461415052e-01 -1.082022661817887794e-03 -2.291096961738286998e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 5.608991823739490901e-01 -4.105982820495634208e-04 -1.166579829433441552e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 7.624618881985674168e-01 6.442319466336301993e-04 2.443614560456126373e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.036457440524030327e+00 -1.149598695773402577e-05 -5.813897952631245080e-06 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.408915045649939968e+00 1.192886879952160959e-04 7.999373822230602992e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.915217671509155561e+00 7.118957255238552004e-05 6.383595601015029024e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.810809282451224134e-02 2.603463381689461009e+00 4.221375359097276196e-04 5.078598398360809323e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 3.539034586317788000e-02 2.197494261672439456e-02 5.686516913630063281e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 4.810809282451224134e-02 -3.798641878789874374e-03 -1.339872188233905495e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 6.539604343397804886e-02 1.560513644562251667e-02 7.473583079111433556e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 8.889652958014769568e-02 1.053511844422337120e-02 6.815838342110082512e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.208420656116956649e-01 1.857207784342426986e-03 1.624230044228768325e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.642674341762205836e-01 1.893280051445619472e-03 2.231393870170736275e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 2.232979864606629561e-01 2.363343674464098241e-03 3.757364079111388897e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 3.035415449656087006e-01 1.719952256708534057e-04 3.685809016379899215e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 4.126211390461415052e-01 1.180589902866433210e-03 3.403713973110676833e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 5.608991823739490901e-01 -4.629633115824080872e-05 -1.790980227733225601e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 7.624618881985674168e-01 6.126580460165533893e-04 3.164138381959381483e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.036457440524030327e+00 4.112368222290468836e-04 2.831783305333528361e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.408915045649939968e+00 -4.640689774201950629e-04 -4.237270095059122695e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.915217671509155561e+00 -1.020312304452103175e-04 -1.245744521323782392e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 6.539604343397804886e-02 2.603463381689461009e+00 -2.135880543654369455e-04 -3.498756679281031057e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 3.539034586317788000e-02 -1.060114728952849840e-02 -3.684555084146619959e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 4.810809282451224134e-02 -4.562949230031827091e-03 -2.161694197432897913e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 6.539604343397804886e-02 9.039077846811807704e-03 5.814321236782488481e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 8.889652958014769568e-02 1.242603453622436425e-02 1.079756965880013199e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.208420656116956649e-01 9.968235472796351318e-03 1.170897644440322023e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.642674341762205836e-01 1.491697231062924381e-03 2.361324427520542662e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 2.232979864606629561e-01 9.072537727505138689e-04 1.937308485770506447e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 3.035415449656087006e-01 1.157292211999534767e-03 3.330987987236869500e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 4.126211390461415052e-01 6.818566643396021002e-04 2.640345027701785849e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 5.608991823739490901e-01 3.390745965250056880e-04 1.761785651359439346e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 7.624618881985674168e-01 3.715077987512216103e-04 2.577026366139964974e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.036457440524030327e+00 1.182058528886273824e-04 1.093252811670138532e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.408915045649939968e+00 1.358256038458443475e-04 1.665707935700526333e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.915217671509155561e+00 8.360300406643255344e-05 1.370980710446970021e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 8.889652958014769568e-02 2.603463381689461009e+00 5.864858645716388292e-05 1.290351199015667843e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 3.539034586317788000e-02 -1.425384552256659700e-03 -6.688392958076737230e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 4.810809282451224134e-02 3.191782901844637810e-03 2.041453594680578366e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 6.539604343397804886e-02 3.381275154388624707e-03 2.936384732159858565e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 8.889652958014769568e-02 7.900009581102407016e-03 9.267842064481464966e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.208420656116956649e-01 1.246895385948528813e-02 1.977371224233248626e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.642674341762205836e-01 7.929610743752962126e-03 1.694667080184565112e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 2.232979864606629561e-01 3.097996432608412197e-03 8.931172124495757479e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 3.035415449656087006e-01 1.838886555798269413e-04 7.145662856633992960e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 4.126211390461415052e-01 1.030673664165182232e-03 5.388232408351145610e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 5.608991823739490901e-01 -1.162282066691821095e-05 -8.153177550694529126e-06 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 7.624618881985674168e-01 -3.852556338994550457e-04 -3.607924771434029378e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.036457440524030327e+00 3.065582548083103714e-04 3.827825975100279145e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.408915045649939968e+00 -1.625471449612919672e-04 -2.691250380265875711e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.915217671509155561e+00 1.945139745368916611e-05 4.306434215533179726e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.208420656116956649e-01 2.603463381689461009e+00 -1.958527945176537772e-05 -5.817517537447747732e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 3.539034586317788000e-02 -4.437503090331615212e-03 -2.813916819728543581e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 4.810809282451224134e-02 1.728825276784151394e-03 1.494308014233338756e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 6.539604343397804886e-02 1.176788407627301714e-03 1.381063600977951785e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 8.889652958014769568e-02 3.932914240165653018e-03 6.235170538812068695e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.208420656116956649e-01 8.656609503464271146e-03 1.855192042143288290e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.642674341762205836e-01 1.088994355498230752e-02 3.145147421363525715e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 2.232979864606629561e-01 5.704553509637189448e-03 2.222450300985581891e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 3.035415449656087006e-01 1.151777762807172775e-03 6.048380814551351835e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 4.126211390461415052e-01 5.441425813678429273e-04 3.844330408479776666e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 5.608991823739490901e-01 -8.420955542265879973e-05 -7.982879823019270102e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 7.624618881985674168e-01 -1.414367023998186663e-04 -1.790001731048392606e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.036457440524030327e+00 3.828044656075856793e-04 6.459501735590661604e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.408915045649939968e+00 -3.163202270708714446e-05 -7.077576558601100841e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.915217671509155561e+00 1.068695402115963045e-04 3.197450310098243968e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.642674341762205836e-01 2.603463381689461009e+00 8.496212190500279291e-06 3.410484911707564699e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 3.539034586317788000e-02 -2.464249663881146191e-03 -2.101602824017574493e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 4.810809282451224134e-02 -1.052364462196414248e-03 -1.223343859053234689e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 6.539604343397804886e-02 3.522621459661851636e-03 5.559997862525208273e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 8.889652958014769568e-02 1.240532704982212501e-03 2.645059396293643361e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.208420656116956649e-01 1.735405273427004539e-03 5.001903501706608801e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.642674341762205836e-01 5.517925584400189612e-03 2.143307915002360883e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 2.232979864606629561e-01 8.268232565748358243e-03 4.332279163969761891e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 3.035415449656087006e-01 3.239671416554602834e-03 2.288046004608973970e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 4.126211390461415052e-01 1.590077670442278804e-03 1.510844206674281107e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 5.608991823739490901e-01 3.072379005262961915e-04 3.917115307461434227e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 7.624618881985674168e-01 3.984997848847973950e-05 6.782858708911195975e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.036457440524030327e+00 3.496310340456163022e-04 7.934605682680363151e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.408915045649939968e+00 -4.539037586640855818e-05 -1.365886905795229425e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.915217671509155561e+00 9.510923141153904711e-05 3.827065416401577110e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.232979864606629561e-01 2.603463381689461009e+00 7.038565461277880304e-05 3.799866044164142338e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 3.539034586317788000e-02 -3.096413896787237035e-03 -3.558943578205029279e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 4.810809282451224134e-02 -1.604155165586934042e-03 -2.513187576946368453e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 6.539604343397804886e-02 -1.330690200996792385e-03 -2.830621262797028892e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 8.889652958014769568e-02 -1.917959849402688869e-04 -5.511412026075993589e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.208420656116956649e-01 7.260082874445162064e-04 2.820149503534929774e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.642674341762205836e-01 2.546686874430171763e-03 1.333154356435440648e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 2.232979864606629561e-01 3.710546923610234197e-03 2.620220474481908552e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 3.035415449656087006e-01 6.210965271869190070e-03 5.911790656876147326e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 4.126211390461415052e-01 2.864429653101224511e-03 3.668053517482046475e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 5.608991823739490901e-01 8.515356950166534395e-04 1.463155831410541813e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 7.624618881985674168e-01 4.396940624979679235e-04 1.008628970272371040e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.036457440524030327e+00 4.929225126283367196e-04 1.507614082842690176e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.408915045649939968e+00 1.255034401397245166e-05 5.089823828505654862e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.915217671509155561e+00 7.747273020785343169e-05 4.201343903799534740e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 3.035415449656087006e-01 2.603463381689461009e+00 9.528294230814535865e-05 6.932588940154506274e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 3.539034586317788000e-02 5.630618121055691074e-04 8.698445482431435257e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 4.810809282451224134e-02 -9.363047371926560940e-04 -1.971601899889260294e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 6.539604343397804886e-02 -5.274151420829989488e-04 -1.507928943370582023e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 8.889652958014769568e-02 2.769142367496145538e-04 1.069527928104058010e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.208420656116956649e-01 -2.952527068507222394e-04 -1.541515581168663299e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.642674341762205836e-01 5.556729360496388435e-04 3.909737577500000338e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 2.232979864606629561e-01 1.985786802285264933e-03 1.884759777676274029e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 3.035415449656087006e-01 3.135289318340204762e-03 4.011077431587949452e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 4.126211390461415052e-01 4.110953043140458743e-03 7.075603625082813389e-03 9.708287439144076547e-01
