survey,dataset,SNID,join_key,JLA_x1,JLA_c,JLA_logMst,JLA_tmax,PplusCID,Pplus_x1,Pplus_c,Pplus_HOST_LOGMASS,Pplus_PKMJD
SDSS,SDSS_allCandidates_BOSS,16646,16646,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16648,16648,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16650,16650,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16652,16652,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16653,16653,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16655,16655,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16656,16656,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16657,16657,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16658,16658,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16659,16659,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16661,16661,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16663,16663,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16665,16665,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16666,16666,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16667,16667,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16668,16668,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16670,16670,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16692,16692,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16708,16708,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16709,16709,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16711,16711,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16712,16712,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16714,16714,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16715,16715,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16716,16716,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16718,16718,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16721,16721,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16722,16722,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16723,16723,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16724,16724,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16726,16726,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16727,16727,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16734,16734,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16735,16735,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16736,16736,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16737,16737,-0.44361,-0.075727,10.07,54068.757201,,,,,
SDSS,SDSS_allCandidates_BOSS,16738,16738,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16739,16739,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16740,16740,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16741,16741,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16742,16742,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16743,16743,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16744,16744,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16748,16748,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16749,16749,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16750,16750,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16751,16751,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16752,16752,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16753,16753,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16754,16754,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16756,16756,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16757,16757,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16758,16758,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16759,16759,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16761,16761,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16762,16762,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16763,16763,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16766,16766,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16767,16767,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16768,16768,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16770,16770,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16772,16772,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16773,16773,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16774,16774,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16776,16776,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16778,16778,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16779,16779,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16780,16780,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16781,16781,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16787,16787,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16788,16788,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16789,16789,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16790,16790,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16793,16793,0.524838,-0.051257,5.0,54070.762749,,,,,
SDSS,SDSS_allCandidates_BOSS,16794,16794,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16830,16830,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16831,16831,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16832,16832,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16835,16835,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16836,16836,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16838,16838,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16840,16840,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16841,16841,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16842,16842,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16846,16846,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16847,16847,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16849,16849,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16850,16850,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16857,16857,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16866,16866,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16867,16867,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16868,16868,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16869,16869,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16872,16872,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16873,16873,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16874,16874,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16875,16875,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16876,16876,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16877,16877,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16878,16878,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16879,16879,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16880,16880,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16881,16881,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16882,16882,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16883,16883,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16884,16884,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16885,16885,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16886,16886,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16888,16888,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16889,16889,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16890,16890,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16891,16891,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16892,16892,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16893,16893,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16894,16894,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16897,16897,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16898,16898,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16899,16899,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16911,16911,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16913,16913,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16914,16914,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16915,16915,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16916,16916,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16917,16917,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16923,16923,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16924,16924,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16925,16925,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16927,16927,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16928,16928,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16930,16930,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16937,16937,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16938,16938,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16939,16939,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16940,16940,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16941,16941,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16942,16942,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16943,16943,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16945,16945,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16946,16946,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16947,16947,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16950,16950,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16952,16952,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16953,16953,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16954,16954,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16956,16956,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16957,16957,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16958,16958,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16959,16959,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16960,16960,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16962,16962,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16964,16964,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16966,16966,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16968,16968,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16970,16970,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16972,16972,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16973,16973,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16975,16975,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16976,16976,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16977,16977,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16978,16978,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16979,16979,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16981,16981,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16982,16982,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16984,16984,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16988,16988,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16991,16991,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16992,16992,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16994,16994,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16995,16995,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16997,16997,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16998,16998,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,16999,16999,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17000,17000,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17002,17002,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17004,17004,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17005,17005,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17031,17031,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17033,17033,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17035,17035,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17040,17040,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17041,17041,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17048,17048,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17049,17049,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17051,17051,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17052,17052,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17053,17053,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17054,17054,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17055,17055,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17056,17056,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17058,17058,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17059,17059,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17061,17061,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17062,17062,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17063,17063,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17064,17064,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17065,17065,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17066,17066,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17067,17067,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17068,17068,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17071,17071,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17073,17073,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17075,17075,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17076,17076,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17077,17077,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17078,17078,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17079,17079,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17080,17080,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17081,17081,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17082,17082,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17086,17086,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17087,17087,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17088,17088,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17089,17089,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17090,17090,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17091,17091,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17092,17092,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17093,17093,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17094,17094,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17096,17096,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17097,17097,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17098,17098,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17099,17099,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17100,17100,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17102,17102,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17103,17103,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17104,17104,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17106,17106,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17107,17107,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17108,17108,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17109,17109,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17110,17110,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17111,17111,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17112,17112,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17113,17113,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17114,17114,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17115,17115,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17116,17116,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17117,17117,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17118,17118,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17119,17119,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17120,17120,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17121,17121,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17122,17122,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17124,17124,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17126,17126,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17127,17127,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17128,17128,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17129,17129,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17131,17131,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17139,17139,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17140,17140,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17141,17141,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17167,17167,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17168,17168,0.503374,-0.039676,9.52,54356.947904,17168,0.54542,-0.038296,9.757,54357.0
SDSS,SDSS_allCandidates_BOSS,17169,17169,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17170,17170,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17171,17171,-0.384727,-0.141622,10.628,54340.661534,,,,,
SDSS,SDSS_allCandidates_BOSS,17174,17174,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17176,17176,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17178,17178,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17179,17179,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17181,17181,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17186,17186,0.642723,0.111359,10.562,54353.810894,17186,0.62903,0.11553,10.1643,54353.8
SDSS,SDSS_allCandidates_BOSS,17191,17191,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17196,17196,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17200,17200,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17202,17202,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17204,17204,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17205,17205,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17206,17206,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17208,17208,0.836869,-0.068099,8.2,54342.030357,17208,0.86472,-0.071594,11.5,54342.0
SDSS,SDSS_allCandidates_BOSS,17209,17209,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17214,17214,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17215,17215,0.282892,0.015433,11.24,54350.994124,17215,0.29117,0.020215,11.331,54351.0
SDSS,SDSS_allCandidates_BOSS,17217,17217,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17218,17218,-0.760469,-0.084884,10.015,54349.497744,17218,-0.7975,-0.082569,10.158,54349.5
SDSS,SDSS_allCandidates_BOSS,17219,17219,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17220,17220,1.820322,0.150278,10.466,54356.922823,17220,1.85173,0.13563,10.863,54357.0
SDSS,SDSS_allCandidates_BOSS,17223,17223,1.013494,-0.070271,5.0,54347.0041,17223,1.05435,-0.080664,7.0,54347.1
SDSS,SDSS_allCandidates_BOSS,17226,17226,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17228,17228,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17229,17229,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17232,17232,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17234,17234,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17235,17235,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17236,17236,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17237,17237,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17240,17240,-1.466919,-0.121433,10.813,54337.325699,,,,,
SDSS,SDSS_allCandidates_BOSS,17242,17242,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17244,17244,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17245,17245,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17247,17247,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17253,17253,-0.196987,-0.122244,10.642,54341.617922,,,,,
SDSS,SDSS_allCandidates_BOSS,17254,17254,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17258,17258,0.316969,0.027279,9.647,54342.580001,,,,,
SDSS,SDSS_allCandidates_BOSS,17262,17262,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17263,17263,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17268,17268,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17269,17269,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17271,17271,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17272,17272,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17274,17274,1.957731,-0.136685,8.963,54352.879758,,,,,
SDSS,SDSS_allCandidates_BOSS,17280,17280,-0.839375,-0.198044,10.785,54343.803287,,,,,
SDSS,SDSS_allCandidates_BOSS,17284,17284,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17286,17286,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17287,17287,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17289,17289,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17290,17290,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17291,17291,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17292,17292,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17294,17294,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17295,17295,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17296,17296,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17297,17297,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17298,17298,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17299,17299,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17300,17300,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17302,17302,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17303,17303,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17306,17306,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17310,17310,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17312,17312,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17313,17313,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17315,17315,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17316,17316,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17317,17317,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17318,17318,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17319,17319,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17322,17322,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17323,17323,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17324,17324,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17328,17328,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17330,17330,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17331,17331,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17332,17332,-0.237165,0.036489,10.532,54358.077361,17332,-0.208196,0.040663,10.604,54358.1
SDSS,SDSS_allCandidates_BOSS,17333,17333,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17337,17337,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17339,17339,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17340,17340,-0.075475,-0.006613,11.229,54356.407457,17340,-0.045383,-0.003459,11.443,54356.4
SDSS,SDSS_allCandidates_BOSS,17341,17341,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17343,17343,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17344,17344,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17345,17345,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17351,17351,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17355,17355,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17366,17366,0.567102,-0.095614,10.756,54351.464017,17366,0.56478,-0.091214,10.2891,54351.5
SDSS,SDSS_allCandidates_BOSS,17370,17370,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17371,17371,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17372,17372,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17373,17373,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17374,17374,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17376,17376,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17377,17377,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17382,17382,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17386,17386,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17389,17389,1.13039,0.058277,9.793,54352.993334,17389,1.11247,0.066589,9.891,54353.0
SDSS,SDSS_allCandidates_BOSS,17390,17390,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17391,17391,,,,,17391,0.34173,0.024238,7.0,54345.1
SDSS,SDSS_allCandidates_BOSS,17393,17393,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17394,17394,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17395,17395,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17396,17396,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17397,17397,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17399,17399,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17401,17401,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17404,17404,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17405,17405,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17407,17407,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17408,17408,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17409,17409,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,17410,17410,,,,,,,,,
