run,period,condition,observable,h,in_i4_grid,n_games,N_anchored,alphabet_K,I_plugin_nats,I_MM_nats,I_MM_clamped_june29_nats,H_R_cond_MM_nats,T_vs_targetperm_nats,T_boot_sd_nats,T_ratio_h_over_h_plus_8,I_MM_own_targetperm_floor_nats,T_vs_own_floor_nats,T_own_ratio_h_over_h_plus_8
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,80,1,120000,2978360,783,0.069608,0.029721,0.029721,5.838809,0.000000,,,0.029721,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,84,0,120000,2978360,783,0.069245,0.029702,0.029702,5.820016,0.000000,,,0.029702,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,88,0,120000,2978360,783,0.068981,0.029809,0.029809,5.800595,0.000000,,,0.029809,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,92,0,120000,2978360,783,0.068213,0.029477,0.029477,5.783873,0.000000,,,0.029477,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,96,1,120000,2978360,783,0.068362,0.029612,0.029612,5.787522,0.000000,,,0.029612,0.000000,
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,8,1,120000,2978360,783,0.132863,0.074978,0.074978,5.891025,0.048006,,1.006782,0.029256,0.045723,0.996858
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,12,1,120000,2978360,783,0.132993,0.075075,0.075075,5.891020,0.047710,,1.013074,0.029357,0.045718,1.004640
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,16,1,120000,2978360,783,0.132819,0.074936,0.074936,5.891182,0.047682,,1.020102,0.029069,0.045867,1.007562
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,20,0,120000,2978360,783,0.132799,0.074894,0.074894,5.891614,0.047094,,1.014377,0.029388,0.045506,0.993396
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,24,1,120000,2978360,783,0.132921,0.074946,0.074946,5.892181,0.046743,,1.007231,0.029424,0.045522,0.993463
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,28,0,120000,2978360,783,0.133030,0.075086,0.075086,5.892891,0.046426,,1.012164,0.029277,0.045809,1.000541
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,32,1,120000,2978360,783,0.133229,0.075323,0.075323,5.892538,0.046407,,1.021237,0.029501,0.045822,1.011214
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,36,0,120000,2978360,783,0.133065,0.075069,0.075069,5.892749,0.045868,,1.017325,0.029285,0.045784,0.999505
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,40,1,120000,2978360,783,0.132607,0.074660,0.074660,5.893172,0.045442,,0.996534,0.029347,0.045314,0.989928
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,44,0,120000,2978360,783,0.132870,0.074959,0.074959,5.892260,0.045087,,1.002696,0.029152,0.045807,1.005774
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,48,1,120000,2978360,783,0.133134,0.075222,0.075222,5.891693,0.045600,,1.004743,0.029447,0.045775,0.998100
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,52,0,120000,2978360,783,0.132795,0.074849,0.074849,5.891586,0.044966,,1.002513,0.029305,0.045544,0.996185
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,56,0,120000,2978360,783,0.132996,0.075096,0.075096,5.890918,0.045385,,1.001838,0.029234,0.045862,0.996234
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,60,0,120000,2978360,783,0.132812,0.074887,0.074887,5.891354,0.044853,,0.985910,0.029169,0.045718,0.988546
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,64,1,120000,2978360,783,0.133103,0.075262,0.075262,5.890718,0.045302,,0.998237,0.029227,0.046035,1.005329
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,68,0,120000,2978360,783,0.133035,0.075120,0.075120,5.890104,0.045494,,1.006896,0.028872,0.046248,1.009741
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,72,0,120000,2978360,783,0.133019,0.075174,0.075174,5.890115,0.045382,,1.002359,0.029383,0.045791,0.998217
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,76,0,120000,2978360,783,0.132874,0.074974,0.074974,5.890727,0.045183,,0.996594,0.029172,0.045802,1.002282
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,80,1,120000,2978360,783,0.132923,0.074995,0.074995,5.890090,0.045275,,1.000677,0.029122,0.045873,1.003930
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,84,0,120000,2978360,783,0.132880,0.075039,0.075039,5.890137,0.045337,,1.003952,0.029341,0.045698,1.005560
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,88,0,120000,2978360,783,0.132929,0.075053,0.075053,5.890289,0.045244,,0.993218,0.029359,0.045693,0.993796
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,92,0,120000,2978360,783,0.132537,0.074636,0.074636,5.890381,0.045159,,,0.029191,0.045445,
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,96,1,120000,2978360,783,0.133043,0.075165,0.075165,5.890145,0.045553,,,0.029187,0.045979,
power,2014-07,REAL,san_matkey,8,1,120000,2978360,86309,2.581125,2.549418,2.549418,3.003222,2.114643,,1.402930,0.434795,2.114623,1.403361
power,2014-07,REAL,san_matkey,12,1,120000,2978360,86309,2.308922,2.265153,2.265153,3.938007,1.765015,,1.356019,0.499656,1.765497,1.355925
power,2014-07,REAL,san_matkey,16,1,120000,2978360,86309,2.128850,2.074655,2.074655,4.720420,1.507305,,1.330746,0.567827,1.506828,1.330573
power,2014-07,REAL,san_matkey,20,0,120000,2978360,86309,2.001129,1.937968,1.937968,5.375307,1.301615,,1.316896,0.635907,1.302061,1.317341
power,2014-07,REAL,san_matkey,24,1,120000,2978360,86309,1.904841,1.834475,1.834475,5.915127,1.132677,,1.311121,0.702010,1.132465,1.310861
power,2014-07,REAL,san_matkey,28,0,120000,2978360,86309,1.826042,1.750155,1.750155,6.354844,0.988396,,1.307403,0.761755,0.988401,1.306363
power,2014-07,REAL,san_matkey,32,1,120000,2978360,86309,1.756179,1.676326,1.676326,6.705894,0.863899,,1.296730,0.812417,0.863909,1.295794
power,2014-07,REAL,san_matkey,36,0,120000,2978360,86309,1.691640,1.609160,1.609160,6.975246,0.755999,,1.280069,0.852555,0.756605,1.280104
power,2014-07,REAL,san_matkey,40,1,120000,2978360,86309,1.630849,1.547204,1.547204,7.168482,0.666214,,1.256032,0.880502,0.666702,1.258441
power,2014-07,REAL,san_matkey,44,0,120000,2978360,86309,1.571092,1.487045,1.487045,7.294618,0.590593,,1.225488,0.895996,0.591050,1.226841
power,2014-07,REAL,san_matkey,48,1,120000,2978360,86309,1.513302,1.429615,1.429615,7.361532,0.530412,,1.192699,0.899831,0.529784,1.189830
power,2014-07,REAL,san_matkey,52,0,120000,2978360,86309,1.457547,1.374772,1.374772,7.379884,0.481924,,1.159464,0.893007,0.481765,1.160284
power,2014-07,REAL,san_matkey,56,0,120000,2978360,86309,1.404078,1.322506,1.322506,7.362116,0.444715,,1.138672,0.877246,0.445260,1.142002
power,2014-07,REAL,san_matkey,60,0,120000,2978360,86309,1.352075,1.271880,1.271880,7.318820,0.415644,,1.126562,0.856667,0.415213,1.128579
power,2014-07,REAL,san_matkey,64,1,120000,2978360,86309,1.299951,1.221231,1.221231,7.260940,0.390556,,1.119460,0.831337,0.389895,1.117971
power,2014-07,REAL,san_matkey,68,0,120000,2978360,86309,1.248861,1.171703,1.171703,7.195124,0.368949,,1.120333,0.803795,0.367908,1.115754
power,2014-07,REAL,san_matkey,72,0,120000,2978360,86309,1.198405,1.123021,1.123021,7.125239,0.348879,,1.121158,0.774269,0.348752,1.121166
power,2014-07,REAL,san_matkey,76,0,120000,2978360,86309,1.148830,1.075342,1.075342,7.053263,0.329321,,1.118839,0.745603,0.329739,1.121257
power,2014-07,REAL,san_matkey,80,1,120000,2978360,86309,1.100209,1.028789,1.028789,6.981034,0.311177,,1.121684,0.717727,0.311062,1.117870
power,2014-07,REAL,san_matkey,84,0,120000,2978360,86309,1.053950,0.984774,0.984774,6.908738,0.294342,,1.127971,0.690694,0.294080,1.126590
power,2014-07,REAL,san_matkey,88,0,120000,2978360,86309,1.009896,0.942873,0.942873,6.837827,0.277420,,1.135102,0.664610,0.278263,1.141961
power,2014-07,REAL,san_matkey,92,0,120000,2978360,86309,0.967851,0.902906,0.902906,6.768586,0.260948,,,0.641870,0.261036,
power,2014-07,REAL,san_matkey,96,1,120000,2978360,86309,0.927065,0.864146,0.864146,6.698052,0.244401,,,0.620475,0.243671,
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,8,1,120000,2978360,86309,2.619538,2.398729,2.398729,5.429411,1.963954,,1.072769,1.815424,0.583306,0.998386
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,12,1,120000,2978360,86309,2.619599,2.398885,2.398885,5.428829,1.898747,,1.076830,1.814697,0.584188,0.998229
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,16,1,120000,2978360,86309,2.618789,2.398084,2.398084,5.428770,1.830734,,1.079198,1.813835,0.584249,1.002286
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,20,0,120000,2978360,86309,2.620200,2.399627,2.399627,5.428164,1.763274,,1.076716,1.814403,0.585224,1.002020
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,24,1,120000,2978360,86309,2.618762,2.398182,2.398182,5.428690,1.696384,,1.068647,1.815266,0.582916,0.996361
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,28,0,120000,2978360,86309,2.620076,2.399399,2.399399,5.429149,1.637640,,1.058596,1.815355,0.584044,0.999509
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,32,1,120000,2978360,86309,2.620507,2.399840,2.399840,5.428783,1.587414,,1.045334,1.814795,0.585045,1.001798
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,36,0,120000,2978360,86309,2.620703,2.400154,2.400154,5.427294,1.546993,,1.029321,1.815823,0.584331,0.999289
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,40,1,120000,2978360,86309,2.620098,2.399561,2.399561,5.427710,1.518570,,1.012035,1.815565,0.583995,0.999763
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,44,0,120000,2978360,86309,2.619952,2.399378,2.399378,5.427274,1.502926,,0.997259,1.814631,0.584747,1.000223
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,48,1,120000,2978360,86309,2.620306,2.399715,2.399715,5.427804,1.500512,,0.986120,1.815582,0.584133,0.998068
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,52,0,120000,2978360,86309,2.620447,2.399904,2.399904,5.428349,1.507056,,0.976865,1.815287,0.584617,1.000732
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,56,0,120000,2978360,86309,2.620038,2.399423,2.399423,5.427667,1.521632,,0.969451,1.814159,0.585264,0.999100
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,60,0,120000,2978360,86309,2.619535,2.398983,2.398983,5.428601,1.542747,,0.965648,1.814793,0.584189,0.997316
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,64,1,120000,2978360,86309,2.620912,2.400256,2.400256,5.428431,1.569581,,0.966269,1.814465,0.585791,1.004745
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,68,0,120000,2978360,86309,2.621103,2.400382,2.400382,5.428652,1.597628,,0.964791,1.814620,0.585762,0.998790
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,72,0,120000,2978360,86309,2.619330,2.398515,2.398515,5.430924,1.624373,,0.965443,1.815491,0.583025,0.995881
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,76,0,120000,2978360,86309,2.622448,2.401953,2.401953,5.427463,1.655932,,0.968853,1.815482,0.586471,1.004434
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,80,1,120000,2978360,86309,2.620793,2.400128,2.400128,5.428423,1.682516,,0.970967,1.814692,0.585436,1.003344
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,84,0,120000,2978360,86309,2.620342,2.399599,2.399599,5.428542,1.709167,,0.972939,1.815717,0.583882,0.999354
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,88,0,120000,2978360,86309,2.618961,2.398278,2.398278,5.429079,1.732825,,0.973007,1.814794,0.583485,0.998106
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,92,0,120000,2978360,86309,2.619275,2.398664,2.398664,5.428500,1.756706,,,1.814405,0.584259,
power,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,96,1,120000,2978360,86309,2.621258,2.400643,2.400643,5.427554,1.780898,,,1.816051,0.584592,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,8,1,120000,2978360,86309,0.517494,0.434775,0.434775,5.117865,0.000000,,,0.434775,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,12,1,120000,2978360,86309,0.594974,0.500138,0.500138,5.703021,0.000000,,,0.500138,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,16,1,120000,2978360,86309,0.674137,0.567350,0.567350,6.227725,0.000000,,,0.567350,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,20,0,120000,2978360,86309,0.754418,0.636353,0.636353,6.676922,0.000000,,,0.636353,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,24,1,120000,2978360,86309,0.829988,0.701798,0.701798,7.047804,0.000000,,,0.701798,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,28,0,120000,2978360,86309,0.898619,0.761759,0.761759,7.343240,0.000000,,,0.761759,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,32,1,120000,2978360,86309,0.956423,0.812427,0.812427,7.569793,0.000000,,,0.812427,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,36,0,120000,2978360,86309,1.002312,0.853161,0.853161,7.731245,0.000000,,,0.853161,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,40,1,120000,2978360,86309,1.033755,0.880990,0.880990,7.834696,0.000000,,,0.880990,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,44,0,120000,2978360,86309,1.051012,0.896453,0.896453,7.885211,0.000000,,,0.896453,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,48,1,120000,2978360,86309,1.054024,0.899204,0.899204,7.891944,0.000000,,,0.899204,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,52,0,120000,2978360,86309,1.046801,0.892848,0.892848,7.861809,0.000000,,,0.892848,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,56,0,120000,2978360,86309,1.029659,0.877791,0.877791,7.806831,0.000000,,,0.877791,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,60,0,120000,2978360,86309,1.005690,0.856236,0.856236,7.734464,0.000000,,,0.856236,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,64,1,120000,2978360,86309,0.977276,0.830675,0.830675,7.651497,0.000000,,,0.830675,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,68,0,120000,2978360,86309,0.946193,0.802754,0.802754,7.564073,0.000000,,,0.802754,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,72,0,120000,2978360,86309,0.914417,0.774142,0.774142,7.474118,0.000000,,,0.774142,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,76,0,120000,2978360,86309,0.883116,0.746021,0.746021,7.382584,0.000000,,,0.746021,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,80,1,120000,2978360,86309,0.851625,0.717611,0.717611,7.292212,0.000000,,,0.717611,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,84,0,120000,2978360,86309,0.821268,0.690432,0.690432,7.203079,0.000000,,,0.690432,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,88,0,120000,2978360,86309,0.793336,0.665453,0.665453,7.115247,0.000000,,,0.665453,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,92,0,120000,2978360,86309,0.767050,0.641958,0.641958,7.029534,0.000000,,,0.641958,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,96,1,120000,2978360,86309,0.742078,0.619746,0.619746,6.942453,0.000000,,,0.619746,0.000000,
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,8,1,120000,2978360,86309,2.712684,2.504684,2.504684,5.323680,2.069909,,1.067096,1.816913,0.687771,0.995867
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,12,1,120000,2978360,86309,2.713545,2.505669,2.505669,5.322365,2.005530,,1.072534,1.816357,0.689311,0.998732
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,16,1,120000,2978360,86309,2.714879,2.507109,2.507109,5.321071,1.939759,,1.074405,1.816483,0.690626,0.999889
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,20,0,120000,2978360,86309,2.714065,2.506252,2.506252,5.322229,1.869899,,1.072494,1.816066,0.690186,1.003151
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,24,1,120000,2978360,86309,2.714909,2.507225,2.507225,5.321392,1.805427,,1.065774,1.816523,0.690702,0.999491
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,28,0,120000,2978360,86309,2.713239,2.505265,2.505265,5.324664,1.743505,,1.054295,1.817246,0.688019,0.996413
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,32,1,120000,2978360,86309,2.714254,2.506431,2.506431,5.323102,1.694005,,1.041529,1.815378,0.691054,1.000319
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,36,0,120000,2978360,86309,2.714682,2.506878,2.506878,5.322629,1.653717,,1.027469,1.816383,0.690496,1.000713
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,40,1,120000,2978360,86309,2.715174,2.507450,2.507450,5.321561,1.626460,,1.011526,1.816617,0.690833,0.997752
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,44,0,120000,2978360,86309,2.713702,2.505958,2.505958,5.322624,1.609506,,0.997371,1.815954,0.690004,0.997585
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,48,1,120000,2978360,86309,2.714788,2.507131,2.507131,5.320954,1.607927,,0.987528,1.814741,0.692390,1.002638
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,52,0,120000,2978360,86309,2.714370,2.506597,2.506597,5.321912,1.613749,,0.977852,1.814922,0.691674,1.001692
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,56,0,120000,2978360,86309,2.713673,2.506024,2.506024,5.320542,1.628234,,0.971424,1.815456,0.690569,1.001206
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,60,0,120000,2978360,86309,2.714129,2.506535,2.506535,5.321299,1.650299,,0.968419,1.816029,0.690506,0.999324
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,64,1,120000,2978360,86309,2.714403,2.506806,2.506806,5.321842,1.676131,,0.966933,1.817069,0.689737,0.997810
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,68,0,120000,2978360,86309,2.714559,2.506870,2.506870,5.321273,1.704116,,0.967495,1.815897,0.690973,0.999625
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,72,0,120000,2978360,86309,2.715150,2.507594,2.507594,5.320271,1.733452,,0.968407,1.816344,0.691250,0.998950
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,76,0,120000,2978360,86309,2.714959,2.507391,2.507391,5.320629,1.761369,,0.969985,1.816158,0.691232,0.999929
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,80,1,120000,2978360,86309,2.715056,2.507615,2.507615,5.318947,1.790004,,0.972671,1.815638,0.691977,1.001904
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,84,0,120000,2978360,86309,2.713718,2.506305,2.506305,5.319737,1.815873,,0.974220,1.815024,0.691281,0.999858
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,88,0,120000,2978360,86309,2.713210,2.505750,2.505750,5.320687,1.840297,,0.975459,1.815088,0.690662,0.999045
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,92,0,120000,2978360,86309,2.713381,2.505883,2.505883,5.320596,1.863925,,,1.814503,0.691380,
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,96,1,120000,2978360,86309,2.713867,2.506341,2.506341,5.320533,1.886595,,,1.815019,0.691322,
power,2014-07,REAL,san_statekey,8,1,120000,2978360,13119973,12.622702,12.939299,12.939299,2.179205,0.231713,,22.041230,12.707466,0.231832,22.025112
power,2014-07,REAL,san_statekey,12,1,120000,2978360,13119973,12.654670,12.977374,12.977374,2.362368,0.051785,,23.617005,12.925597,0.051777,23.597214
power,2014-07,REAL,san_statekey,16,1,120000,2978360,13119973,12.661464,12.985926,12.985926,2.403950,0.010513,,16.461117,12.975400,0.010526,16.340309
power,2014-07,REAL,san_statekey,20,0,120000,2978360,13119973,12.662044,12.986688,12.986688,2.412317,0.002193,,5.852987,12.984494,0.002194,5.859786
power,2014-07,REAL,san_statekey,24,1,120000,2978360,13119973,12.661414,12.985879,12.985879,2.413874,0.000639,,2.109168,12.985235,0.000644,2.188182
power,2014-07,REAL,san_statekey,28,0,120000,2978360,13119973,12.660488,12.984679,12.984679,2.414135,0.000375,,1.548939,12.984304,0.000374,1.508237
power,2014-07,REAL,san_statekey,32,1,120000,2978360,13119973,12.659457,12.983338,12.983338,2.414211,0.000303,,1.387525,12.983044,0.000294,1.249664
power,2014-07,REAL,san_statekey,36,0,120000,2978360,13119973,12.658303,12.981840,12.981840,2.414249,0.000242,,1.074376,12.981592,0.000248,1.129147
power,2014-07,REAL,san_statekey,40,1,120000,2978360,13119973,12.656899,12.980012,12.980012,2.414259,0.000218,,0.955836,12.979776,0.000236,1.037565
power,2014-07,REAL,san_statekey,44,0,120000,2978360,13119973,12.655413,12.978080,12.978080,2.414258,0.000225,,1.024709,12.977860,0.000220,1.014308
power,2014-07,REAL,san_statekey,48,1,120000,2978360,13119973,12.653820,12.976012,12.976012,2.414248,0.000228,,1.178835,12.975785,0.000227,1.137776
power,2014-07,REAL,san_statekey,52,0,120000,2978360,13119973,12.652084,12.973759,12.973759,2.414255,0.000220,,1.218119,12.973542,0.000217,1.162548
power,2014-07,REAL,san_statekey,56,0,120000,2978360,13119973,12.650188,12.971296,12.971296,2.414264,0.000194,,1.149902,12.971097,0.000200,1.359526
power,2014-07,REAL,san_statekey,60,0,120000,2978360,13119973,12.647994,12.968442,12.968442,2.414262,0.000180,,1.282250,12.968255,0.000186,1.359644
power,2014-07,REAL,san_statekey,64,1,120000,2978360,13119973,12.645664,12.965425,12.965425,2.414271,0.000168,,1.274519,12.965278,0.000147,0.983854
power,2014-07,REAL,san_statekey,68,0,120000,2978360,13119973,12.642855,12.961795,12.961795,2.414268,0.000141,,1.759453,12.961657,0.000137,1.550394
power,2014-07,REAL,san_statekey,72,0,120000,2978360,13119973,12.639192,12.957089,12.957089,2.414269,0.000132,,2.179093,12.956940,0.000149,2.064465
power,2014-07,REAL,san_statekey,76,0,120000,2978360,13119973,12.634259,12.950810,12.950810,2.414278,0.000080,,-13.481386,12.950721,0.000088,-2.354597
power,2014-07,REAL,san_statekey,80,1,120000,2978360,13119973,12.627569,12.942380,12.942380,2.414268,0.000061,,-0.406123,12.942308,0.000072,-0.523968
power,2014-07,REAL,san_statekey,84,0,120000,2978360,13119973,12.617763,12.930169,12.930169,2.414260,-0.000006,,0.020429,12.930207,-0.000038,0.128575
power,2014-07,REAL,san_statekey,88,0,120000,2978360,13119973,12.603723,12.912969,12.912969,2.414261,-0.000149,,0.233950,12.913107,-0.000138,0.203571
power,2014-07,REAL,san_statekey,92,0,120000,2978360,13119973,12.583554,12.888491,12.888491,2.414224,-0.000290,,,12.888783,-0.000292,
power,2014-07,REAL,san_statekey,96,1,120000,2978360,13119973,12.555914,12.854885,12.854885,2.414206,-0.000638,,,12.855563,-0.000677,
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,8,1,120000,2978360,13119973,14.199537,14.627062,14.627062,0.389200,1.919476,,1.162515,14.626431,0.000631,0.739262
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,12,1,120000,2978360,13119973,14.199199,14.626689,14.626689,0.389244,1.701099,,1.035907,14.625793,0.000896,1.058692
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,16,1,120000,2978360,13119973,14.199070,14.626555,14.626555,0.389226,1.651141,,1.005943,14.625702,0.000853,1.203483
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,20,0,120000,2978360,13119973,14.199128,14.626630,14.626630,0.389122,1.642135,,0.999643,14.625784,0.000846,1.042828
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,24,1,120000,2978360,13119973,14.199165,14.626627,14.626627,0.389228,1.641387,,0.998637,14.625918,0.000709,1.136886
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,28,0,120000,2978360,13119973,14.199512,14.627026,14.627026,0.389154,1.642721,,0.998464,14.626214,0.000811,0.812818
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,32,1,120000,2978360,13119973,14.199175,14.626663,14.626663,0.389339,1.643628,,0.998165,14.626040,0.000624,1.070447
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,36,0,120000,2978360,13119973,14.199338,14.626847,14.626847,0.389092,1.645248,,0.997997,14.625848,0.000998,1.206678
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,40,1,120000,2978360,13119973,14.199003,14.626442,14.626442,0.389390,1.646648,,0.996556,14.625860,0.000583,0.671967
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,44,0,120000,2978360,13119973,14.198948,14.626405,14.626405,0.389180,1.648550,,0.996656,14.625578,0.000827,1.144599
