run,period,condition,observable,h,in_i4_grid,n_games,N_anchored,alphabet_K,I_plugin_nats,I_MM_nats,I_MM_clamped_june29_nats,H_R_cond_MM_nats,T_vs_targetperm_nats,T_boot_sd_nats,T_ratio_h_over_h_plus_8,I_MM_own_targetperm_floor_nats,T_vs_own_floor_nats,T_own_ratio_h_over_h_plus_8
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,16,1,30000,724325,3310025,12.959184,13.399918,13.399918,0.295905,1.437218,,1.003947,13.399817,0.000101,0.596778
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,20,0,30000,724325,3310025,12.959254,13.399976,13.399976,0.296032,1.432537,,1.001371,13.400008,-0.000033,-0.092567
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,24,1,30000,724325,3310025,12.958351,13.399188,13.399188,0.295809,1.431568,,0.999689,13.399019,0.000169,1.300997
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,28,0,30000,724325,3310025,12.956764,13.397437,13.397437,0.295773,1.430576,,0.997433,13.397085,0.000352,1.154743
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,32,1,30000,724325,3310025,12.957213,13.397846,13.397846,0.295871,1.432013,,0.996779,13.397716,0.000130,0.739545
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,36,0,30000,724325,3310025,12.958247,13.398903,13.398903,0.295732,1.434258,,0.998231,13.398599,0.000305,-6.393945
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,40,1,30000,724325,3310025,12.959222,13.399933,13.399933,0.295778,1.436640,,0.997257,13.399757,0.000176,0.461903
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,44,0,30000,724325,3310025,12.958114,13.398760,13.398760,0.296023,1.436799,,0.996214,13.398808,-0.000048,-0.198083
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,48,1,30000,724325,3310025,12.960175,13.401080,13.401080,0.295707,1.440592,,0.997962,13.400700,0.000380,2.110015
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,52,0,30000,724325,3310025,12.960320,13.401202,13.401202,0.295839,1.442260,,0.997055,13.400961,0.000241,0.473303
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,56,0,30000,724325,3310025,12.959977,13.400909,13.400909,0.295840,1.443534,,0.997795,13.400729,0.000180,0.833077
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,60,0,30000,724325,3310025,12.961271,13.402355,13.402355,0.295821,1.446519,,0.998878,13.401847,0.000508,2.491729
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,64,1,30000,724325,3310025,12.960044,13.401003,13.401003,0.295798,1.446724,,0.998616,13.400787,0.000216,0.903704
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,68,0,30000,724325,3310025,12.959659,13.400616,13.400616,0.295759,1.448144,,0.997185,13.400412,0.000204,2.401013
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,72,0,30000,724325,3310025,12.958195,13.398971,13.398971,0.295784,1.448728,,0.994810,13.398731,0.000239,0.929383
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,76,0,30000,724325,3310025,12.958868,13.399695,13.399695,0.295943,1.452232,,0.994422,13.399610,0.000085,0.453133
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,80,1,30000,724325,3310025,12.959145,13.399994,13.399994,0.295861,1.456286,,0.990570,13.399737,0.000258,1.602599
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,84,0,30000,724325,3310025,12.957988,13.398690,13.398690,0.295720,1.460378,,0.985203,13.398502,0.000187,0.596331
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,88,0,30000,724325,3310025,12.959619,13.400445,13.400445,0.295716,1.470149,,0.978712,13.400284,0.000161,2.004220
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,92,0,30000,724325,3310025,12.959508,13.400320,13.400320,0.295913,1.482312,,,13.400006,0.000314,
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,96,1,30000,724325,3310025,12.959375,13.400087,13.400087,0.295853,1.502127,,,13.400007,0.000080,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,8,1,30000,724325,3310025,11.481644,11.787046,11.787046,2.018661,0.000000,,,11.787046,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,12,1,30000,724325,3310025,11.604385,11.934603,11.934603,2.020257,0.000000,,,11.934603,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,16,1,30000,724325,3310025,11.626425,11.962700,11.962700,2.020368,0.000000,,,11.962700,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,20,0,30000,724325,3310025,11.630069,11.967439,11.967439,2.020378,0.000000,,,11.967439,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,24,1,30000,724325,3310025,11.630207,11.967620,11.967620,2.020384,0.000000,,,11.967620,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,28,0,30000,724325,3310025,11.629633,11.966861,11.966861,2.020384,0.000000,,,11.966861,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,32,1,30000,724325,3310025,11.628858,11.965833,11.965833,2.020384,0.000000,,,11.965833,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,36,0,30000,724325,3310025,11.627962,11.964645,11.964645,2.020373,0.000000,,,11.964645,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,40,1,30000,724325,3310025,11.626938,11.963293,11.963293,2.020363,0.000000,,,11.963293,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,44,0,30000,724325,3310025,11.625930,11.961961,11.961961,2.020363,0.000000,,,11.961961,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,48,1,30000,724325,3310025,11.624815,11.960488,11.960488,2.020352,0.000000,,,11.960488,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,52,0,30000,724325,3310025,11.623645,11.958942,11.958942,2.020371,0.000000,,,11.958942,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,56,0,30000,724325,3310025,11.622455,11.957375,11.957375,2.020352,0.000000,,,11.957375,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,60,0,30000,724325,3310025,11.621290,11.955836,11.955836,2.020350,0.000000,,,11.955836,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,64,1,30000,724325,3310025,11.620116,11.954279,11.954279,2.020330,0.000000,,,11.954279,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,68,0,30000,724325,3310025,11.618752,11.952472,11.952472,2.020317,0.000000,,,11.952472,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,72,0,30000,724325,3310025,11.617063,11.950242,11.950242,2.020326,0.000000,,,11.950242,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,76,0,30000,724325,3310025,11.614948,11.947463,11.947463,2.020326,0.000000,,,11.947463,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,80,1,30000,724325,3310025,11.612094,11.943708,11.943708,2.020279,0.000000,,,11.943708,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,84,0,30000,724325,3310025,11.607960,11.938312,11.938312,2.020288,0.000000,,,11.938312,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,88,0,30000,724325,3310025,11.601737,11.930295,11.930295,2.020261,0.000000,,,11.930295,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,92,0,30000,724325,3310025,11.592057,11.918008,11.918008,2.020168,0.000000,,,11.918008,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,96,1,30000,724325,3310025,11.576320,11.897960,11.897960,2.020072,0.000000,,,11.897960,0.000000,
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,8,1,30000,724325,3310025,12.958359,13.399191,13.399191,0.295033,1.612145,,1.121797,13.399044,0.000146,0.272344
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,12,1,30000,724325,3310025,12.959220,13.400119,13.400119,0.294905,1.465516,,1.021344,13.399912,0.000207,0.737242
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,16,1,30000,724325,3310025,12.958966,13.399810,13.399810,0.294758,1.437110,,1.002764,13.399272,0.000538,1.011042
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,20,0,30000,724325,3310025,12.961344,13.402329,13.402329,0.294951,1.434890,,1.001309,13.402049,0.000281,0.771286
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,24,1,30000,724325,3310025,12.959855,13.400769,13.400769,0.294788,1.433149,,0.999701,13.400237,0.000532,1.586562
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,28,0,30000,724325,3310025,12.959062,13.399875,13.399875,0.294756,1.433014,,0.999422,13.399511,0.000364,1.776281
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,32,1,30000,724325,3310025,12.958697,13.399410,13.399410,0.294917,1.433577,,0.998835,13.399075,0.000335,3.766309
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,36,0,30000,724325,3310025,12.957866,13.398488,13.398488,0.295006,1.433842,,0.998580,13.398283,0.000205,0.763194
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,40,1,30000,724325,3310025,12.957845,13.398542,13.398542,0.295059,1.435249,,0.999381,13.398453,0.000089,0.470492
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,44,0,30000,724325,3310025,12.957138,13.397842,13.397842,0.294939,1.435880,,0.997165,13.397573,0.000268,1.291022
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,48,1,30000,724325,3310025,12.956018,13.396626,13.396626,0.294879,1.436138,,0.995813,13.396437,0.000189,0.573920
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,52,0,30000,724325,3310025,12.958127,13.398905,13.398905,0.294955,1.439962,,0.996435,13.398697,0.000208,1.920737
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,56,0,30000,724325,3310025,12.958750,13.399551,13.399551,0.294881,1.442176,,0.996727,13.399222,0.000329,4.269697
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,60,0,30000,724325,3310025,12.960004,13.400949,13.400949,0.294998,1.445114,,0.997034,13.400841,0.000108,0.533952
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,64,1,30000,724325,3310025,12.960261,13.401191,13.401191,0.294996,1.446912,,0.997473,13.401114,0.000077,0.560987
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,68,0,30000,724325,3310025,12.960939,13.401885,13.401885,0.294914,1.449413,,0.997296,13.401682,0.000203,0.375078
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,72,0,30000,724325,3310025,12.959918,13.400819,13.400819,0.295010,1.450577,,0.996169,13.400682,0.000138,0.314204
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,76,0,30000,724325,3310025,12.959933,13.400806,13.400806,0.294966,1.453343,,0.994092,13.400265,0.000541,2.034659
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,80,1,30000,724325,3310025,12.959010,13.399863,13.399863,0.294877,1.456155,,0.990530,13.399426,0.000438,2.330437
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,84,0,30000,724325,3310025,12.959407,13.400292,13.400292,0.295029,1.461980,,0.986984,13.400026,0.000266,1.802689
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,88,0,30000,724325,3310025,12.959430,13.400372,13.400372,0.294991,1.470077,,0.979195,13.400184,0.000188,0.467263
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,92,0,30000,724325,3310025,12.958432,13.399268,13.399268,0.295068,1.481260,,,13.399121,0.000147,
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,96,1,30000,724325,3310025,12.958401,13.399270,13.399270,0.294888,1.501311,,,13.398868,0.000402,
