SWIFTJ0925.0+5218     35.6   57.2   34.4  21.2   50.0   57.1
SWIFTJ0925.2-8423      3.4    8.8    4.0   3.6    8.3    9.5
SWIFTJ0926.1+6931      0.4    9.2    0.4   4.0    7.7    8.8
SWIFTJ0926.2+1244      9.0   15.9    9.1   6.2   13.7   15.7
SWIFTJ0927.3+2301      3.8   15.9    3.8   4.1   12.4   14.2
SWIFTJ0929.7+6232      0.9    9.0    1.6   3.3    7.0    8.0
SWIFTJ0934.7-2156      0.7   20.7   52.6  28.3   78.3   89.5
SWIFTJ0935.5+2616      6.1   13.3    6.1   5.5   11.4   13.0
SWIFTJ0935.9+6120      0.2    7.8   45.4  14.2   31.5   36.0
SWIFTJ0936.2-6553      0.7   13.0    0.8   4.8   10.2   11.7
SWIFTJ0942.2+2344      2.5   13.8    2.6   3.5   10.3   11.8
SWIFTJ0945.6-1420      7.3   26.9    7.6   9.8   21.9   25.0
SWIFTJ0947.6-3057     87.5  201.3  100.0  81.5  174.0  198.8
SWIFTJ0947.7+0726      7.6   23.6   10.2   8.7   20.9   23.9
SWIFTJ0950.5+7318      1.0   15.5    7.6   6.4   18.1   20.7
SWIFTJ0951.9-0649      6.6   19.3    6.7   6.3   16.0   18.3
SWIFTJ0952.3-6234      3.7   15.9    6.1   5.8   14.6   16.7
SWIFTJ0955.5+6907     10.5   15.4   10.5   6.3   14.5   16.6
SWIFTJ0959.5-2248      2.5   83.2   37.3  47.0  119.0  136.0
SWIFTJ0959.7-3112      7.7   17.2    7.8   6.8   15.0   17.1
SWIFTJ0959.9+1303      2.2    5.9    2.2   2.6    4.4    5.0
SWIFTJ1001.7+5543      0.3   33.0    6.6  33.3   98.5  112.6
SWIFTJ1001.8+2848      1.3    7.5    3.2   4.3    7.9    9.0
SWIFTJ1003.4-3726      1.5   10.5    1.5   4.5    8.8   10.1
SWIFTJ1005.9-2305      7.0   14.6    7.3   5.0   13.1   15.0
SWIFTJ1007.4+6534      2.2    8.9    2.2   3.5    7.2    8.2
SWIFTJ1008.6-0955      8.8   13.3    8.9   4.4   10.5   12.0
SWIFTJ1009.3-4250      3.1   35.3   10.3  13.3   35.0   40.0
SWIFTJ1013.5-3601      1.9   20.1   15.4   8.0   19.5   22.3
SWIFTJ1017.0-0404      4.0   14.7    4.7   4.4   11.6   13.3
SWIFTJ1020.5-0237B     2.4    5.9    2.4   2.5    5.1    5.8
SWIFTJ1021.7-0327      5.4   20.4    5.5   6.3   15.0   17.1
SWIFTJ1023.5+1952     36.9  109.9   37.2  41.6   93.3  106.6
SWIFTJ1029.8-3821      0.4   12.1    0.7   4.2    9.6   11.0
SWIFTJ1031.5+5051     11.2    4.9   11.2   3.1    7.2    8.2
SWIFTJ1031.5-4205      0.6   16.5   22.1   8.6   20.7   23.7
SWIFTJ1031.7-3451      2.6   86.4   52.0  41.8  102.4  117.0
SWIFTJ1031.9-1418     16.6   32.5   16.7  12.9   28.4   32.5
SWIFTJ1032.7-2835      2.3   15.6    3.6   5.9   13.5   15.4
SWIFTJ1033.6+7303      2.6   12.8    3.6   4.3   11.7   13.4
SWIFTJ1033.8+5257      0.3    7.4   20.5   6.0   14.2   16.2
SWIFTJ1038.8-4942      4.4   26.2    4.9   7.7   18.8   21.5
SWIFTJ1040.7-4619     11.6   24.9   15.5   9.7   19.9   22.7
SWIFTJ1041.4-1740      0.5    9.8    1.3   4.5    9.7   11.1
SWIFTJ1042.4+0046      2.9   12.1    3.1   3.5   10.0   11.4
SWIFTJ1043.4+1105      6.4   14.2    6.4   4.3   11.3   12.9
SWIFTJ1044.1+7024      2.2   12.9    5.5   5.4   12.8   14.6
SWIFTJ1044.8+3812      3.9   14.0    5.1   3.4   10.1   11.5
SWIFTJ1046.8+2556      3.4   19.3    5.4   6.6   17.8   20.3
SWIFTJ1048.4-2511      0.3   26.0   12.3  10.7   30.3   34.6
SWIFTJ1049.4+2258      1.6   32.4   21.7  17.3   43.8   50.0
SWIFTJ1051.2-1704A     2.4   22.4    3.6   5.5   17.3   19.8
SWIFTJ1051.2-1704B     2.6    3.7    2.7   2.0    3.4    3.9
SWIFTJ1052.8+1043      1.6   16.5    3.0   6.2   13.7   15.7
SWIFTJ1059.8+6507      2.0   11.5    2.5   3.7    9.6   11.0
SWIFTJ1100.9+1104      3.7   13.7    3.6   3.7   10.8   12.3
SWIFTJ1103.4+3731      3.6    9.5    3.6   3.3    7.8    8.9
SWIFTJ1103.5-2329     43.7   12.9   43.3   5.5   13.1   15.0
SWIFTJ1104.4+3812   1282.4  158.4 1279.5  72.7  160.1  182.9
SWIFTJ1105.7+5854A     0.8    5.9    1.6   2.6    5.6    6.4
SWIFTJ1105.7+5854B     2.1    5.3    2.1   2.0    4.7    5.4
SWIFTJ1106.5+7234     27.5  118.3   30.7  41.7   99.7  113.9
SWIFTJ1110.6-2832      4.0    6.7    4.0   3.4    5.7    6.5
SWIFTJ1113.6+0936      2.6   12.4    2.6   4.8    9.4   10.7
SWIFTJ1114.3+2020      0.5    9.5   11.6   3.3    8.9   10.2
SWIFTJ1114.3+7944      1.7   11.6    2.5   3.1    9.8   11.2
SWIFTJ1115.3+5423      2.5    9.3    3.3   9.8   20.2   23.1
SWIFTJ1120.8-4316      9.2   15.4    9.3   5.9   14.3   16.3
SWIFTJ1125.6+5423     10.3   19.6   10.4   7.2   16.8   19.2
SWIFTJ1126.7+3514      5.2    9.8    6.1   2.7    7.0    8.0
SWIFTJ1127.5+1906      4.4   15.6    4.6   5.8   12.8   14.6
SWIFTJ1130.1-1447      6.0   34.4    6.0   9.7   32.3   36.9
SWIFTJ1131.9-1233      2.4   11.5    2.4   4.3   10.2   11.7
SWIFTJ1132.7+5301      1.6   12.1    1.7   4.4   10.8   12.3
SWIFTJ1132.9+1019A     3.9   15.6    4.0   6.0   13.0   14.9
SWIFTJ1132.9+1019B     1.3    8.8    1.3   1.4    4.0    4.6
SWIFTJ1136.0+2132      7.1   13.2    7.3   5.9   11.5   13.1
SWIFTJ1136.7+6738     15.0   10.7   14.9   4.4   11.3   12.9
SWIFTJ1136.7-6007      4.2   20.7    4.6   7.4   18.6   21.3
SWIFTJ1138.9+2529A     1.6    8.9    7.3   3.5    8.4    9.6
SWIFTJ1138.9+2529B     2.2    5.6    3.3   2.5    5.1    5.8
SWIFTJ1139.0-2323      7.0   16.6    7.2   5.6   13.8   15.8
SWIFTJ1139.0-3743     76.9  181.1  128.7  66.2  157.6  180.1
SWIFTJ1139.1+5913      7.7   20.7    7.7   7.6   17.8   20.3
SWIFTJ1139.8+3157      6.5   18.0    7.4   5.0   14.2   16.2
SWIFTJ1141.3+2156      6.6   18.3    6.7   5.0   13.7   15.7
SWIFTJ1142.2+1021      4.0   13.8    4.0   5.3   11.9   13.6
SWIFTJ1143.7+7942      6.7   27.2    6.7  11.6   22.6   25.8
SWIFTJ1144.1+3652      1.6   15.4    1.6   4.3   11.7   13.4
SWIFTJ1145.2+5905      5.2   16.2    6.0   6.2   13.4   15.3
SWIFTJ1145.6-1819     17.3   53.3   17.3  20.0   45.0   51.4
SWIFTJ1145.6-6956      3.9   15.8    4.0   4.4   12.3   14.1
SWIFTJ1148.3+0901      5.1   11.9    5.4   4.8   10.3   11.8
SWIFTJ1148.7+2941      5.3   24.5    6.7   7.4   21.1   24.1
SWIFTJ1149.3+5307      3.3    6.0    3.3   2.9    5.2    5.9
SWIFTJ1149.3-0414      2.8   11.0    2.8   4.2    9.4   10.7
SWIFTJ1152.1-1122      8.0   15.2    7.3   6.5   12.8   14.6
SWIFTJ1152.6-0512      1.1   14.0    1.5   5.3   11.1   12.7
SWIFTJ1153.6+4931      5.6   13.5    5.7   4.3   11.6   13.3
SWIFTJ1157.8+5529      6.1   14.8    6.1   5.3   13.4   15.3
SWIFTJ1158.9+4234      0.6   13.1    5.1   4.7   13.5   15.4
SWIFTJ1159.7-2002      3.5   15.9    3.5   5.7   12.7   14.5
SWIFTJ1200.2-5350      8.3   48.0    9.7  19.6   40.9   46.7
SWIFTJ1200.8+0650      5.2   21.2    8.2   8.8   18.4   21.0
SWIFTJ1201.2-0341      6.1   11.3    6.1   5.0    9.7   11.1
SWIFTJ1202.5+3332      5.5   25.2   11.8   8.8   21.9   25.0
SWIFTJ1203.0+4433     17.6   39.5   18.4  17.5   33.3   38.1
SWIFTJ1204.5+2019      2.4   29.5    7.0   9.3   27.9   31.9
SWIFTJ1204.8+2758      5.2   10.4    5.2   4.1    8.8   10.1
SWIFTJ1204.9+3105      2.4   13.3    2.7   3.8    8.8   10.1
SWIFTJ1205.8+4959      1.2   10.3    1.2   3.3    7.7    8.8
SWIFTJ1206.2+5243      0.5   27.9   26.6  22.4   62.8   71.8
SWIFTJ1207.5+3355      1.6   14.6    2.2   3.1    9.5   10.9
SWIFTJ1209.4+4340      5.2   30.0    8.5  10.0   27.1   31.0
SWIFTJ1209.5+4702      4.9   22.2    7.3   8.2   20.2   23.1
SWIFTJ1210.1-4637      2.9   18.2    2.9   5.0   12.3   14.1
SWIFTJ1210.5+3924     47.2  538.9   84.8 180.9  460.1  525.7
SWIFTJ1210.7+3819      3.1   20.7    4.5   9.0   17.4   19.9
SWIFTJ1211.3-3935      5.8   21.7    6.3   7.2   18.0   20.6
SWIFTJ1212.9+0702      0.2   16.7    7.7   7.5   22.1   25.3
SWIFTJ1213.1+3239A     0.6   11.6    4.5   4.1   11.9   13.6
SWIFTJ1213.1+3239B     0.5    8.1    0.5   2.2    7.1    8.1
SWIFTJ1213.9-0531      3.6   11.8    3.7   4.7    9.8   11.2
SWIFTJ1214.3+2933      2.6   15.5    8.1   6.1   14.4   16.5
SWIFTJ1217.2-2611      3.5   13.8   10.2   5.2   11.8   13.5
SWIFTJ1217.3+0714      2.8   32.5    2.8  12.0   26.7   30.5
SWIFTJ1218.5+2952     13.2   21.7   13.9  10.3   18.7   21.4
SWIFTJ1219.4+4720      3.5   22.0    6.8   7.5   17.6   20.1
SWIFTJ1221.3+3012     12.4    7.9   12.3   4.4   10.5   12.0
SWIFTJ1222.4+0414      2.9   35.5    2.9   7.9   28.0   32.0
SWIFTJ1222.4+7520      6.8   15.8    6.7   6.5   15.1   17.3
SWIFTJ1223.7+0238     10.1   22.6   10.1   8.0   20.1   23.0
SWIFTJ1224.9+2122      3.0   22.5    3.0   6.7   16.7   19.1
SWIFTJ1225.8+1240     20.4  277.4   71.7 107.9  282.7  323.0
SWIFTJ1229.1+0202    117.8  444.8  117.6 134.2  380.4  434.7
SWIFTJ1231.4+5758      1.3    7.9   23.2   5.2   11.0   12.6
SWIFTJ1232.0-4219      5.8   15.8    5.6   5.1   12.9   14.7
SWIFTJ1232.0-4802      7.6   15.5    7.7   4.6   11.6   13.3
SWIFTJ1232.1+2009      4.1   13.4    4.1   4.3    9.0   10.3
SWIFTJ1235.6-3954      7.4  188.1  104.0 113.1  259.8  296.9
SWIFTJ1238.6+0928      1.1   11.6    5.0   4.6   11.9   13.6
SWIFTJ1238.9-2720      3.9   93.9   59.0  40.9  110.7  126.5
SWIFTJ1239.3-1611      2.1   41.2    2.9  13.8   33.0   37.7
SWIFTJ1239.6-0519     35.7   88.1   35.7  30.1   76.5   87.4
SWIFTJ1240.2+3457A     1.3    9.0    8.0   4.8   11.4   13.0
SWIFTJ1240.2+3457B     1.2    7.0    1.2   1.9    5.9    6.7
SWIFTJ1240.9+2735      2.1    7.1    2.6   3.2    6.4    7.3
SWIFTJ1240.9-3331      6.4   15.7    6.5   5.2   14.4   16.5
SWIFTJ1241.6-5748     10.0   46.7   13.7  14.7   40.0   45.7
SWIFTJ1246.6+5435      0.9   27.4    4.8  11.3   31.2   35.7
SWIFTJ1248.2-5828      3.9    9.6    4.6   4.1    7.4    8.5
SWIFTJ1252.3-1323      4.6   13.8    4.6   5.1   11.8   13.5
SWIFTJ1253.5-4137      0.3   15.2   24.9  16.1   42.9   49.0
SWIFTJ1255.0-2657      5.6   16.1    5.6   6.2   14.5   16.6
SWIFTJ1256.2-0551      7.9   34.3    7.9   8.7   28.5   32.6
SWIFTJ1300.1+1635      2.1   14.4    2.2   3.6   11.1   12.7
SWIFTJ1302.9+1620      6.9   17.2    9.7   7.2   14.7   16.8
SWIFTJ1303.8+5345     25.9   32.6   26.0  12.2   27.2   31.1
SWIFTJ1304.3-0532      1.0   20.5    5.0   6.2   19.3   22.1
SWIFTJ1304.3-1022      3.5   24.9    9.2   8.7   24.1   27.5
SWIFTJ1305.4-1034      2.8   13.2    2.8   4.6   12.8   14.6
SWIFTJ1305.4-4928      1.7  284.9  149.4 521.7 1470.5 1680.3
SWIFTJ1306.4-4025A     9.2   33.1   15.1  13.5   30.2   34.5
SWIFTJ1306.4-4025B     3.7   16.9    3.8   4.7   12.1   13.8
SWIFTJ1309.2+1139      2.0   53.5   10.4  23.4   58.5   66.8
SWIFTJ1310.7+0834      1.1   10.3    2.9   4.3    9.4   10.7
SWIFTJ1310.9-5553      5.7   32.5    6.0   9.2   30.0   34.3
SWIFTJ1312.1-5631      1.3   17.3    9.0   8.3   20.8   23.8
SWIFTJ1313.1-1108      8.2   15.2    8.2   6.1   13.0   14.9
SWIFTJ1313.6+3650B     4.3    5.5    4.2   2.4    4.8    5.5
SWIFTJ1315.8+4420      7.0   17.1   11.9   7.7   15.3   17.5
SWIFTJ1316.9-7155      5.1   16.4    5.2   6.6   13.9   15.9
SWIFTJ1321.2+0859      2.3   14.7   13.0   5.8   14.0   16.0
SWIFTJ1322.2-1641      2.8   30.5   41.7  17.3   36.7   41.9
SWIFTJ1325.4-4301    184.9 1389.0  347.3 481.3 1287.1 1470.7
SWIFTJ1331.2-2524      2.0   14.2    2.0   3.5   11.0   12.6
SWIFTJ1331.6-0504      3.5   20.2    3.5   3.9   14.5   16.6
SWIFTJ1332.0-7754      0.9   17.0    8.5   7.5   20.5   23.4
SWIFTJ1333.5-3401      5.9   18.9   16.3  11.1   20.9   23.9
SWIFTJ1334.8-2328D1    4.6   18.2    6.9   5.7   15.9   18.2
SWIFTJ1334.8-2328D2    2.9   18.2    2.7   3.3   10.2   11.7
SWIFTJ1335.8-3416     36.8   63.3   41.6  28.7   54.1   61.8
SWIFTJ1336.0+0304      6.1   15.6    7.2   5.8   11.9   13.6
SWIFTJ1337.7-1253      4.7    8.8    4.7   4.0   11.3   12.9
SWIFTJ1338.2+0433      9.5  115.5   10.8  36.5   93.0  106.3
SWIFTJ1341.2+3023      2.5   19.4    9.8   9.1   20.0   22.9
SWIFTJ1341.2-1439     10.2   24.1   10.3   9.7   20.6   23.5
SWIFTJ1341.5+6742      1.6    8.9    3.6   3.2    7.7    8.8
SWIFTJ1341.9+3537      6.2   13.9    6.7   3.9    9.8   11.2
SWIFTJ1344.7+1934      0.9   19.5    4.1   7.1   21.5   24.6
SWIFTJ1345.5+4139      5.0   19.2    5.2   5.6   15.4   17.6
SWIFTJ1346.4+1924      3.0   10.8    3.0   4.8   10.2   11.7
SWIFTJ1347.1+7325      2.6    6.0    2.6   2.9    5.3    6.1
SWIFTJ1347.4-6033     42.5  107.5   47.8  40.3   88.4  101.0
SWIFTJ1347.7+0212      0.6    6.0    0.6   2.8    4.9    5.6
SWIFTJ1349.3-3018     96.3  290.5  118.9 110.2  248.8  284.3
SWIFTJ1349.7+0209      6.2   16.2    6.3   5.6   14.7   16.8
SWIFTJ1351.5-1814     11.5   17.9   11.6   7.3   16.3   18.6
SWIFTJ1352.8+6917     12.3   39.2   12.3  13.6   33.6   38.4
SWIFTJ1353.7-1122      2.5   15.1    6.0   5.2   14.1   16.1
SWIFTJ1354.1-3748      5.7   22.1    9.2   7.8   19.4   22.2
SWIFTJ1354.5+1326      1.5    9.9    4.1   4.1    9.0   10.3
SWIFTJ1355.6+3524      2.4    7.4    5.2   3.6    8.3    9.5
SWIFTJ1355.9+1822      0.7   11.0    2.1   3.8   11.7   13.4
SWIFTJ1356.1+3832      2.4   21.6    2.4   8.1   17.8   20.3
SWIFTJ1356.6-1932      9.2   16.9    9.3   6.8   15.2   17.4
SWIFTJ1408.1-3024      6.6   17.2    7.9   7.9   14.0   16.0
SWIFTJ1410.9-4229      3.1   12.1    4.3   5.8    9.8   11.2
SWIFTJ1412.9-6522     12.7  272.1  984.4 236.9  540.2  617.3
SWIFTJ1413.2-0312     92.7  241.0  115.6  95.8  205.4  234.7
SWIFTJ1416.9-1158      7.7   18.1    7.7   8.3   15.7   17.9
SWIFTJ1416.9-4640      0.6   22.2   35.6  17.3   43.7   49.9
SWIFTJ1417.7+2539     12.9    7.5   12.9   3.5    8.6    9.8
SWIFTJ1417.7+6143      3.0    7.1    3.0   3.0    6.1    7.0
SWIFTJ1417.9+2507     19.1   78.6   20.9  27.0   66.4   75.9
SWIFTJ1419.0-2639     19.2   39.9   25.8  15.0   34.7   39.6
SWIFTJ1421.4+4747      7.0   18.6    7.0   7.6   16.1   18.4
SWIFTJ1424.2+2435      5.8   19.2    7.7   7.2   16.8   19.2
SWIFTJ1427.5+1949      5.9   13.3    5.9   4.9   11.5   13.1
SWIFTJ1428.7+4234     44.7   22.0   44.5   9.1   20.0   22.9
SWIFTJ1429.2+0118      8.2   17.8    8.1   6.6   14.6   16.7
SWIFTJ1431.2+2816      2.5   10.6    2.5   3.3    7.3    8.3
SWIFTJ1432.8-4412      0.6   17.9   75.9  88.3  269.9  308.4
SWIFTJ1433.9+0528      5.0   16.0    8.1   6.0   14.6   16.7
SWIFTJ1434.9+4837      4.1   12.3    3.9   5.2   10.3   11.8
SWIFTJ1436.4+5846     13.6   25.9   13.6  10.0   22.4   25.6
SWIFTJ1436.8-1615      6.5   18.7    6.6   6.2   16.0   18.3
SWIFTJ1439.2+1417      3.8   15.2    4.6   4.2   11.8   13.5
SWIFTJ1441.4+5341      1.5   14.4    5.5   4.4    9.6   11.0
SWIFTJ1442.5-1715      1.4   88.6   37.8  38.7  103.3  118.0
SWIFTJ1445.6+2702      0.7   13.7  179.5  88.1  218.9  250.1
SWIFTJ1446.7-6416      4.9   14.4    4.6   4.2   10.4   11.9
SWIFTJ1448.7-4009      2.9   12.8    4.0   5.8   11.8   13.5
SWIFTJ1449.5+8602      1.0    8.9    1.5   2.6    7.5    8.6
SWIFTJ1451.0-5540A     5.2   40.8    5.4  13.6   35.5   40.6
SWIFTJ1451.0-5540B     3.9   26.5    7.1   9.2   23.2   26.5
SWIFTJ1453.3+2558     10.8   24.0   10.8   8.2   19.2   21.9
SWIFTJ1454.9-5133      9.2   21.5    9.5   9.0   18.2   20.8
SWIFTJ1457.8-4308      2.4   27.8    7.3  13.9   28.1   32.1
SWIFTJ1458.9+7143      1.4    9.4    1.4   2.7    7.9    9.0
SWIFTJ1504.2+1025      9.7   35.6   15.2  13.3   33.3   38.1
SWIFTJ1506.7+0353A     4.3   19.0    4.3   6.7   15.5   17.7
SWIFTJ1506.7+0353B     3.9   15.7    4.3   5.1   14.2   16.2
SWIFTJ1508.6-4953      3.1   29.0    3.2   6.3   22.8   26.1
SWIFTJ1508.8-0013      7.3   19.5    8.1   6.6   17.7   20.2
SWIFTJ1512.0-2119      8.3   31.3    8.4  12.2   25.9   29.6
SWIFTJ1512.2-1053B     0.9    8.3    1.1   3.2    6.9    7.9
SWIFTJ1512.8-0906      7.8   70.0    7.9  16.2   58.7   67.1
SWIFTJ1513.8-8125      9.9   29.9   11.3  10.1   24.9   28.5
SWIFTJ1515.0+4205      5.1   20.1   10.1   7.8   18.5   21.1
SWIFTJ1519.6+6538      1.5   13.2    2.2   5.1   11.8   13.5
SWIFTJ1521.8+0334      2.7   15.4    2.7   6.0   12.7   14.5
SWIFTJ1523.5+6340      4.2    8.3    4.2   3.4    7.0    8.0
SWIFTJ1530.0-1300      5.9   15.5    5.9   5.9   13.5   15.4
SWIFTJ1533.2-0836     10.2   32.7   14.8  12.5   28.8   32.9
SWIFTJ1535.8-5749      4.9   23.4   12.1  22.9   51.1   58.4
SWIFTJ1535.9+5751      7.4   23.3    7.5   9.3   19.2   21.9
SWIFTJ1542.0-1410      3.7   14.3    3.5   6.1    9.9   11.3
SWIFTJ1546.3+6928      1.0   13.9    3.6   5.1   13.8   15.8
SWIFTJ1547.5+2050      7.3    7.8    7.3   4.0    7.4    8.5
SWIFTJ1548.5-1344     14.0   43.7   14.9  16.1   36.8   42.0
SWIFTJ1553.6+2347      3.1   10.4    3.2   4.6    8.7    9.9
SWIFTJ1553.6+2606      1.1   10.0    1.1   3.8    7.5    8.6
SWIFTJ1557.8-7913      5.7   14.9    8.5   6.1   15.8   18.1
SWIFTJ1605.9-7250      3.2   25.4    6.4  10.9   24.7   28.2
SWIFTJ1607.2+4834      3.6   13.5    3.6   3.4   10.0   11.4
SWIFTJ1607.4+8502      4.3   13.3    4.3   4.0   11.4   13.0
SWIFTJ1613.2-6043      4.8   32.2    4.8  12.3   29.0   33.1
SWIFTJ1614.0+6544      3.7   12.4    3.6   4.8   10.8   12.3
SWIFTJ1617.8+3223      7.0   23.3    7.5   6.8   18.9   21.6
SWIFTJ1618.7-5930      5.3   21.4    5.4   6.3   18.7   21.4
SWIFTJ1621.2+8104      5.0   22.7    9.8   7.7   20.3   23.2
SWIFTJ1625.9+4349      3.1   13.2    3.8   4.4   13.6   15.5
SWIFTJ1626.5-2951      2.0   19.1    1.9   5.2   16.5   18.9
SWIFTJ1626.7+8530      5.6   13.0    5.6   4.2   10.6   12.1
SWIFTJ1628.1+5145      7.1   43.4   15.7  18.6   40.7   46.5
SWIFTJ1629.9+6722      5.0   14.0    5.0   3.5    9.2   10.5
SWIFTJ1630.5+3925      1.2   12.8   12.6   5.2   12.4   14.2
SWIFTJ1631.7+2353      2.0    9.5    2.1   4.3    8.3    9.5
SWIFTJ1635.0-5804      0.5   28.2   24.8  11.3   28.1   32.1
SWIFTJ1643.1+3951      3.6   23.0    3.6   4.9   18.1   20.7
SWIFTJ1643.2+7036      0.2   11.7   13.4  11.4   31.9   36.5
SWIFTJ1648.0-3037     11.9   45.7   12.3  16.4   38.7   44.2
SWIFTJ1650.5+0434      3.8   24.5    5.0   8.0   20.1   23.0
SWIFTJ1652.0-5915A     2.2   19.5  671.3 400.1  976.5 1115.8
SWIFTJ1652.0-5915B     2.6   20.2    2.9   7.0   18.1   20.7
SWIFTJ1652.3+5554      4.5   15.1    6.4   6.3   13.6   15.5
SWIFTJ1652.9+0223      2.0   72.2  411.1 128.9  304.7  348.2
SWIFTJ1653.2+2352      2.0   11.4    4.3   5.5   10.5   12.0
SWIFTJ1654.0+3946     51.5   44.3   51.3  18.5   40.8   46.6
SWIFTJ1656.1-5200     17.8   45.5   18.3  16.7   40.0   45.7
SWIFTJ1656.3-3302      5.3   62.5    5.1  16.8   49.7   56.8
SWIFTJ1708.6+2155      3.4   10.1    3.4   3.7   10.3   11.8
SWIFTJ1717.1-6249      8.6   99.4   23.0  43.6   94.0  107.4
SWIFTJ1719.7+4900      4.9   18.2    5.0   7.3   15.1   17.3
SWIFTJ1721.7+4316      2.8   13.2    2.8   4.3   11.0   12.6
SWIFTJ1723.2+3418      8.5   18.8    8.5   7.8   16.3   18.6
SWIFTJ1723.5+3630      8.4   20.1    7.6   6.1   15.1   17.3
SWIFTJ1731.3+1442      2.3   11.5    2.3   4.7    9.6   11.0
SWIFTJ1733.3+3635      1.9   16.3    2.0   4.5   14.2   16.2
SWIFTJ1737.5-2908     51.9  115.9   72.2  45.3  103.1  117.8
SWIFTJ1737.7-5956B     6.9   22.5    6.4   7.5   19.1   21.8
SWIFTJ1741.9-1211     12.3   44.5   33.3  16.0   40.2   45.9
SWIFTJ1742.1-6054      4.1   10.7    4.1   3.0    8.1    9.3
SWIFTJ1742.2+1833      4.6   12.0    4.7   3.9   10.6   12.1
SWIFTJ1743.4+6253      1.5   10.1    2.9   3.5    7.4    8.5
SWIFTJ1745.4+2906      7.2   21.1    7.3   7.4   18.3   20.9
SWIFTJ1747.7-2253      1.8   18.1    2.0   7.2   17.9   20.5
SWIFTJ1747.8+6837A     0.6    4.8    0.6   1.8    3.4    3.9
SWIFTJ1747.8+6837B     2.0    5.2    2.0   2.2    4.4    5.0
SWIFTJ1748.8-3257     13.8   36.7   14.6  13.2   33.2   37.9
SWIFTJ1751.8-6019      3.1   15.0    7.2   5.8   14.7   16.8
SWIFTJ1800.3+6637      0.7   19.2   11.6   8.9   24.6   28.1
SWIFTJ1802.8-1455      6.0   40.3    6.3  13.8   34.3   39.2
SWIFTJ1807.9+1124      6.4   24.7    6.6   6.8   20.0   22.9
SWIFTJ1816.0+4236      4.9   19.2    5.7   6.8   15.2   17.4
SWIFTJ1821.6+5953      1.9   14.4    3.3   3.8   11.5   13.1
SWIFTJ1822.0+6421     15.2   18.9   19.7   8.0   17.4   19.9
SWIFTJ1824.2+1845      3.5   18.2    4.1   6.2   15.1   17.3
SWIFTJ1824.3-5624      7.8   42.5   17.2  17.1   38.9   44.4
SWIFTJ1825.7+7215      1.3    8.5    2.5   3.4    7.5    8.6
SWIFTJ1826.1-0710      9.2   21.0   10.0   8.7   18.1   20.7
SWIFTJ1826.8+3254      4.7   18.0    9.0   6.4   16.7   19.1
SWIFTJ1829.4+4846      3.7   18.2    3.8   4.1   12.5   14.3
SWIFTJ1830.8+0928      0.4    3.1    0.8   1.4    3.4    3.9
SWIFTJ1833.7-2105     10.9   85.4   11.8  19.7   76.7   87.6
SWIFTJ1835.0+3240     37.8   86.3   49.4  26.2   65.6   75.0
SWIFTJ1836.9-5924     24.5   14.2   26.8   5.9   13.9   15.9
SWIFTJ1838.4-6524     22.3  111.7   60.5  50.4  105.9  121.0
SWIFTJ1842.0+7945     42.6  101.2   44.4  36.6   88.5  101.1
SWIFTJ1844.5-6221     24.4   40.4   28.3  16.1   34.5   39.4
SWIFTJ1845.4+7211      3.9   11.5    4.7   5.0    9.9   11.3
SWIFTJ1848.0-7832      6.2   16.6    6.2   6.7   14.2   16.2
SWIFTJ1856.1+1539     11.8   30.2   12.3  12.5   26.7   30.5
SWIFTJ1856.2-7829      8.5   24.2    9.2   8.6   20.6   23.5
SWIFTJ1856.5-7851      1.7   11.0    1.7   3.8    9.2   10.5
SWIFTJ1856.6-5443      8.1   15.6    8.1   6.0   14.2   16.2
SWIFTJ1903.9+3349      4.6   19.7    7.9   6.3   16.9   19.3
SWIFTJ1905.4+4231      2.8   11.1    2.8   4.7    9.1   10.4
SWIFTJ1913.3-5010      2.7   19.3    8.4   6.6   17.5   20.0
SWIFTJ1919.4-2958      7.4   15.5    7.4   7.3   13.2   15.1
SWIFTJ1921.1-5842     21.7   54.4   21.9  21.3   46.8   53.5
SWIFTJ1925.0+5041      7.8   10.4    7.3   4.5    8.5    9.7
SWIFTJ1926.9+4140      5.5   13.0    5.6   5.6   11.5   13.1
SWIFTJ1928.0+7356      5.7   12.5    5.6   4.4   12.0   13.7
SWIFTJ1930.5+3414      2.3   27.4    9.7  12.2   27.2   31.1
SWIFTJ1933.9+3258     12.8   21.0   15.4   8.2   18.5   21.1
SWIFTJ1937.5-0613     23.2   23.2   23.9  11.6   21.1   24.1
SWIFTJ1938.1-5108      9.2   15.1    9.3   6.6   12.9   14.7
SWIFTJ1940.4-3015     11.5   21.6   11.6   8.1   18.4   21.0
SWIFTJ1942.6-1024     23.4   77.3   27.7  27.7   66.1   75.5
SWIFTJ1943.5+2120     17.0   28.3   18.7  10.4   26.9   30.7
SWIFTJ1947.3+4447      7.6   24.0   11.7  10.1   21.4   24.5
SWIFTJ1952.4+0237      2.5   34.3   14.8  14.3   39.7   45.4
SWIFTJ1959.4+4044     22.0  137.6   32.1  49.3  120.7  137.9
SWIFTJ1959.6+6507     93.2   34.3   91.5  15.2   34.7   39.6
SWIFTJ2001.0-1811      5.1   20.9    6.3   8.1   16.2   18.5
SWIFTJ2006.5+5619      1.9   10.2    8.8   5.1   11.5   13.1
