3788.859 19.624 0.013 19.985 0.015 19.983 0.019 20.055 0.041
3791.791 19.580 0.013 19.937 0.015 19.953 0.019 20.023 0.041
3793.794 19.620 0.013 19.941 0.015 19.987 0.019 19.999 0.040
3794.750 19.623 0.015 19.995 0.017 19.945 0.022 20.009 0.046
3797.797 19.556 0.015 20.000 0.018 19.869 0.022 19.904 0.047
3798.841 19.633 0.014 19.868 0.016 19.990 0.021 20.010 0.044
3799.854 19.611 0.015 19.900 0.017 19.929 0.022 19.935 0.046
3800.037 19.566 0.047 19.771 0.058 19.995 0.076 19.887 0.076
3800.791 19.506 0.023 19.971 0.027 19.903 0.034 20.022 0.072
3815.828 19.642 0.017 19.918 0.020 20.058 0.026 19.914 0.055
3818.843 19.595 0.018 19.951 0.021 20.007 0.027 20.014 0.057
3820.721 19.600 0.016 19.905 0.018 19.993 0.023 19.913 0.049
3823.696 19.653 0.015 19.891 0.017 20.009 0.021 19.930 0.046
3827.816 19.690 0.015 19.925 0.018 20.055 0.022 19.886 0.047
3827.919 19.677 0.028 19.825 0.032 20.005 0.040 19.873 0.039
3832.752 19.558 0.032 20.038 0.038 20.129 0.049 19.812 0.103
3837.714 19.617 0.032 19.821 0.037 19.963 0.047 19.957 0.099
3841.669 19.665 0.016 19.855 0.019 19.914 0.024 20.001 0.050
3843.674 19.592 0.015 19.802 0.017 20.010 0.021 19.993 0.045
3844.642 19.586 0.015 19.846 0.017 19.978 0.021 20.027 0.045
3845.668 19.585 0.015 19.776 0.017 20.001 0.022 19.969 0.046
3846.644 19.608 0.014 19.806 0.016 20.041 0.020 20.013 0.042
3848.665 19.581 0.013 19.859 0.015 20.040 0.019 19.953 0.040
3849.667 19.579 0.016 19.825 0.018 19.908 0.023 20.014 0.049
3850.696 19.614 0.014 19.776 0.017 19.976 0.021 19.999 0.045
3851.707 19.598 0.013 19.802 0.016 19.994 0.020 19.994 0.042
3852.837 19.629 0.022 19.912 0.026 20.021 0.034 19.963 0.072
3854.730 19.650 0.016 19.888 0.018 20.015 0.023 19.997 0.049
3855.650 19.590 0.014 19.827 0.017 19.972 0.021 20.013 0.045
3856.695 19.578 0.013 19.787 0.015 20.004 0.019 19.984 0.040
3857.822 19.629 0.021 19.809 0.025 19.995 0.032 19.964 0.069
3858.643 19.544 0.017 19.826 0.020 20.021 0.026 20.005 0.054
3859.641 19.542 0.020 19.797 0.023 20.052 0.029 20.011 0.061
3861.765 19.663 0.027 19.889 0.031 19.911 0.040 19.982 0.084
3881.706 19.575 0.015 19.905 0.017 20.005 0.022 20.007 0.045
3882.666 19.585 0.014 19.933 0.016 20.033 0.020 20.029 0.043
3883.654 19.537 0.015 19.938 0.018 19.998 0.023 19.990 0.048
3884.724 19.556 0.010 19.892 0.013 20.038 0.019 19.927 0.019
3885.653 19.529 0.016 19.888 0.019 20.056 0.024 19.986 0.051
3885.720 19.574 0.011 19.926 0.013 20.013 0.028 19.934 0.029
3886.646 19.521 0.011 19.891 0.014 20.026 0.023 19.919 0.024
3887.646 19.581 0.014 19.898 0.018 20.037 0.022 19.949 0.022
3890.730 19.497 0.032 19.835 0.038 20.054 0.049 19.929 0.103
3896.660 19.477 0.035 19.907 0.042 19.924 0.053 19.982 0.113
3899.680 19.460 0.036 19.860 0.042 20.020 0.054 20.137 0.115
3903.708 19.565 0.020 19.903 0.024 20.087 0.031 19.903 0.065
3907.682 19.526 0.018 19.864 0.021 20.072 0.026 20.047 0.055
4019.006 19.377 0.027 19.768 0.027 20.167 0.027 20.049 0.027
4029.001 19.414 0.027 19.840 0.027 20.217 0.027 20.073 0.027
4031.006 19.455 0.027 19.873 0.027 20.248 0.027 20.087 0.027
4035.026 19.403 0.027 19.912 0.027 20.161 0.027 20.121 0.027
4035.980 19.437 0.027 19.885 0.027 20.179 0.027 20.088 0.027
4039.016 19.502 0.027 19.949 0.027 20.229 0.027 20.160 0.027
4043.955 19.440 0.027 19.812 0.027 20.084 0.027 20.023 0.027
4044.949 19.451 0.027 19.818 0.027 20.091 0.027 20.044 0.027
4045.966 19.398 0.027 19.873 0.027 20.286 0.040 20.000 0.034
4046.966 19.438 0.027 19.804 0.027 20.106 0.027 20.011 0.027
4047.004 19.436 0.038 19.763 0.045 20.293 0.058 19.893 0.122
4048.968 19.444 0.027 19.812 0.027 20.111 0.027 20.063 0.027
4050.008 19.449 0.027 19.831 0.027 20.080 0.027 20.048 0.027
4054.008 19.382 0.021 19.738 0.025 20.087 0.031 20.071 0.066
4059.902 19.506 0.027 19.886 0.027 20.250 0.027 20.119 0.027
4059.947 19.378 0.019 19.728 0.022 20.125 0.027 20.116 0.058
4060.884 19.355 0.017 19.691 0.019 20.131 0.024 20.095 0.051
