sample,galaxy,R_kpc,R_over_Rd,V_obs_kms,V_bar_kms,g_obs,g_bar,e_gobs,g_pred_gate,g_pred_mond,dlnB_ring
sparc,UGC04483,0.57,3.1666666666666665,20.8,11.620215144307783,2.4598083364652808e-11,7.677201455896473e-12,2.956500404405386e-12,2.6044118954644227e-11,3.325281463836399e-11,0.4115111709139241
sparc,UGC04483,0.73,4.055555555555555,20.8,12.436854505862806,1.920672262719466e-11,6.8666941214734036e-12,2.9918164092360915e-12,2.576116618469245e-11,3.123485427373248e-11,0.6442492091073548
sparc,UGC04483,0.89,4.944444444444445,22.9,12.81453861830382,1.9095472664915947e-11,5.979507247078133e-12,2.9351992917250708e-12,2.4743279388433895e-11,2.8916076664437676e-11,0.4532346144010198
sparc,UGC04483,1.05,5.833333333333334,24.3,13.158440257112542,1.8225216786895268e-11,5.344031159239659e-12,3.3450397888704888e-12,2.391439946369622e-11,2.717040392359672e-11,0.3402099408119181
sparc,UGC04483,1.21,6.722222222222222,24.2,13.372875532210712,1.5685371760910727e-11,4.789759299939138e-12,1.5944634104066276e-12,2.3010283803651155e-11,2.557847424769972e-11,0.4482563436200305
sparc,UGC04499,0.91,0.5260115606936416,25.999999999999996,21.061391217106245,2.4074360435872423e-11,1.5797274801386465e-11,7.592682906698227e-12,4.421855811318558e-11,5.0346172714065046e-11,0.4544678795718716
sparc,UGC04499,1.82,1.0520231213872833,45.1,25.71796551051424,3.621855759627876e-11,1.177745045469084e-11,4.850556272317597e-12,4.0461812943799825e-11,4.243136133587716e-11,0.059372978202605
sparc,UGC04499,2.73,1.5780346820809248,56.99999999999999,30.17801434819726,3.8568834840310406e-11,1.0811056302846392e-11,4.019278578095506e-12,3.9580721304479125e-11,4.039183107450967e-11,0.0087838050624291
sparc,UGC04499,3.63,2.098265895953757,61.99999999999999,35.09274640150012,3.4318334954887436e-11,1.0994552202790996e-11,3.155072729723523e-12,4.0398952639992386e-11,4.078402867237478e-11,0.0170777389740933
sparc,UGC04499,4.55,2.630057803468208,66.9,36.6476888766536,3.1877943287099106e-11,9.566019057371544e-12,2.6207576693429765e-12,3.748362525204743e-11,3.7662831215293046e-11,0.0092174295064371
sparc,UGC04499,5.45,3.1502890173410405,70.59999999999998,37.681245998507,2.9638918640614507e-11,8.443129736904392e-12,2.401340150486049e-12,3.499664357148071e-11,3.5085707943422697e-11,0.0055897351273782
sparc,UGC04499,6.37,3.6820809248554913,72.8,37.51771514897995,2.6963283688177113e-11,7.161150250263492e-12,1.970393807982174e-12,3.1933692541370187e-11,3.1978122583385035e-11,0.0036978471956119
sparc,UGC04499,7.28,4.208092485549133,73.29999999999998,39.21327390055566,2.3918064061075175e-11,6.845170676449461e-12,1.7359358909266028e-12,3.1155859976702025e-11,3.1180043191590005e-11,0.0026170060997559
sparc,UGC04499,8.18,4.728323699421965,74.3,39.87276514113361,2.187125875254856e-11,6.29867007274337e-12,1.5719047340324269e-12,2.975155751065448e-11,2.976489892158943e-11,0.0014656341200922
sparc,UGC05005,0.78,0.24375,14.499999999999998,11.578095698343487,8.735562123149713e-12,5.5696656095177275e-12,9.75973147551899e-12,2.313140933769322e-11,2.779925418658115e-11,0.1463385293726161
sparc,UGC05005,2.34,0.73125,32.6,22.390903286826106,1.4718677767734587e-11,6.943474191239831e-12,2.4200034611980795e-11,3.0476004535370875e-11,3.14298377665221e-11,0.0082549139787755
sparc,UGC05005,3.91,1.221875,48.6,30.55256617700058,1.95769592084297e-11,7.736919608642542e-12,9.10368885001052e-12,3.313215119132185e-11,3.3398161720288883e-11,0.0138048818226824
sparc,UGC05005,5.47,1.709375,58.1,34.745331341059334,1.9999281494042585e-11,7.152453509815723e-12,4.1995048920364794e-12,3.1874571757240344e-11,3.1956342276553776e-11,0.0080020786746362
sparc,UGC05005,7.04,2.1999999999999997,65.9,35.75632601372798,1.9991603275556653e-11,5.885489271487315e-12,5.2845785896843236e-12,2.8636267643811813e-11,2.866263805036675e-11,0.002263468383592
sparc,UGC05005,8.6,2.6874999999999996,72.5,37.35681129325681,1.980737923272319e-11,5.258847787035273e-12,6.666207631426839e-12,2.6920675257104993e-11,2.6930237078035494e-11,0.0009974356821265
sparc,UGC05005,10.17,3.1781249999999996,78.6,38.62869658686402,1.968673040217867e-11,4.75497908078839e-12,1.422654308961512e-11,2.5472492743777414e-11,2.5476160531456017e-11,0.0003177997650797
sparc,UGC05005,17.97,5.615625,97.09999999999998,42.63254214798832,1.7003559187751887e-11,3.277810467884376e-12,3.5022778965503377e-12,2.079581609764728e-11,2.0795873722166774e-11,0.0009236022497607
sparc,UGC05005,21.07,6.584375,99.4,42.61958294024004,1.5196993858687482e-11,2.7938514465255077e-12,3.057745243196677e-12,1.9076813069968335e-11,1.907682611490494e-11,0.0008158890534996
sparc,UGC05005,22.72,7.1,100.0,42.584646881241135,1.4263993351427664e-11,2.586706941073221e-12,2.8527986702855327e-12,1.8302578187219248e-11,1.83025842957598e-11,0.0007105241640401
sparc,UGC05005,28.61,8.940624999999999,99.1,43.08011838423845,1.1124459158884346e-11,2.1022548985075895e-12,2.2450977111774663e-12,1.6379524924098088e-11,1.6379525402641575e-11,-0.0001675431431767
sparc,UGC05253,0.13,0.0161090458488228,231.99999999999997,125.60121663423486,1.3417823421157961e-08,3.932726955268884e-09,3.863407778160999e-09,3.936633010075998e-09,3.943092735938333e-09,-0.0191432371900623
sparc,UGC05253,0.25,0.0309789343246592,233.0,185.02421133462505,7.037546673785805e-09,4.437788184396643e-09,1.020897328643606e-09,4.4419754589696825e-09,4.445861286000003e-09,-0.0049013504874224
sparc,UGC05253,0.38,0.047087980173482,234.0,213.11226998931804,4.669792388758307e-09,3.873314558750323e-09,5.827262297083012e-10,3.879932410741083e-09,3.8839954609974875e-09,-0.0006710101600092
sparc,UGC05253,0.51,0.0631970260223048,235.0,226.1851447376683,3.509255612932648e-09,3.250928628579192e-09,3.1657965529434955e-10,3.261109810272377e-09,3.265652922145871e-09,0.000664175192476
sparc,UGC05253,0.63,0.0780669144981412,236.0,232.57156356700187,2.8650546556332278e-09,2.7824164391218806e-09,2.2143473270656806e-10,2.796453761830739e-09,2.801341960797737e-09,0.0013775588678963
sparc,UGC05253,0.76,0.094175960346964,236.99999999999997,235.06324276670733,2.3951491040631646e-09,2.3561628746099942e-09,2.0818595588059575e-10,2.374952596232553e-09,2.3801196787522e-09,0.0016126796482913
sparc,UGC05253,0.89,0.1102850061957868,238.00000000000003,236.26285810511985,2.062592158104344e-09,2.0325926691373023e-09,1.7246043674906068e-10,2.056141901357341e-09,2.061378917204659e-09,0.001736674035927
sparc,UGC05253,1.01,0.1251548946716233,238.99999999999997,237.80429647085856,1.8328371662609063e-09,1.814543879082363e-09,5.3834798774692727e-11,1.8420790446022507e-09,1.8471920163807767e-09,0.0020917449137094
sparc,UGC05253,1.14,0.141263940520446,239.99999999999991,238.2360192750038,1.637446377824521e-09,1.613464636099175e-09,4.339232901234982e-11,1.6452588564904311e-09,1.6501792105095002e-09,0.0021049486403441
sparc,UGC05253,1.27,0.1573729863692688,239.99999999999997,237.17678579490027,1.4698337564724044e-09,1.435456685414629e-09,6.357030996743153e-11,1.4715195419911099e-09,1.4762219828422623e-09,0.0019740739629112
sparc,UGC05253,1.39,0.1722428748451053,241.0,237.6099803669871,1.3541561288504902e-09,1.3163276725903112e-09,3.978184810067001e-11,1.3556458099121854e-09,1.3600579641896567e-09,0.001996522408028
sparc,UGC05253,1.52,0.1883519206939281,241.99999999999997,237.50482222472868,1.248638146756709e-09,1.2026817767068814e-09,2.683024116997888e-11,1.2453395692976272e-09,1.2494373717173604e-09,0.0018743129890206
sparc,UGC05253,1.65,0.2044609665427509,241.99999999999997,236.6422387909648,1.1502605958001198e-09,1.0998919951561528e-09,1.6636000352481073e-11,1.1457538777834804e-09,1.1495494157947723e-09,0.0018337045805338
sparc,UGC05253,1.77,0.2193308550185873,242.99999999999997,235.73932707547968,1.0811569280361599e-09,1.0175137047747314e-09,1.7262917204857202e-11,1.066085838326157e-09,1.069606146558773e-09,0.0014695337469321
sparc,UGC05253,1.9,0.2354399008674101,243.99999999999997,234.8568706042044,1.0154896619808402e-09,9.40811014646804e-10,2.572018897967867e-11,9.92021828269907e-10,9.952513198161822e-10,0.0011354479728657
sparc,UGC05253,2.03,0.2515489467162329,244.0,234.1484840864873,9.504583043170431e-10,8.752580579667543e-10,1.246502694186286e-11,9.288075858991407e-10,9.317584632680544e-10,0.0011700890350854
sparc,UGC05253,2.16,0.2676579925650558,244.0,233.6572786796936,8.932547952609246e-10,8.191328298265144e-10,2.196528185067847e-11,8.74740436873946e-10,8.774281926612196e-10,0.0012580391451741
sparc,UGC05253,2.28,0.2825278810408921,244.99999999999997,233.57748367511792,8.531920037232369e-10,7.754906371415733e-10,1.5252983576766438e-11,8.327365816948497e-10,8.351955024540597e-10,0.0011762782287421
sparc,UGC05253,2.41,0.298636926889715,244.99999999999997,233.796444647903,8.071691985431452e-10,7.350353351209535e-10,1.9833300307060135e-11,7.938235048298677e-10,7.960521443323264e-10,0.0014412332202415
sparc,UGC05253,2.54,0.3147459727385377,246.0,234.32202026271452,7.721220451969102e-10,7.005545277166052e-10,1.6572375604226365e-11,7.606721656402917e-10,7.626891861866095e-10,0.0015172655245441
sparc,UGC05253,2.66,0.3296158612143742,246.0,234.81147789237215,7.372894717293804e-10,6.717481237744955e-10,1.426625156679614e-11,7.329737332102829e-10,7.348130703874607e-10,0.0017863239281095
sparc,UGC05253,2.79,0.345724907063197,245.99999999999997,235.396983264442,7.029354820072227e-10,6.436459444769372e-10,2.1259512138755033e-11,7.0594786496503e-10,7.07612153176443e-10,0.0020378052405958
sparc,UGC05253,2.92,0.3618339529120198,246.99999999999997,235.8201687091246,6.77111998868874e-10,6.172036628990385e-10,1.9408716404824408e-11,6.805023742265667e-10,6.82009189183224e-10,0.0020466855206058
sparc,UGC05253,3.04,0.3767038413878562,247.0,236.124092332824,6.50383893650366e-10,5.943694433431198e-10,1.969583613159813e-11,6.585151049035149e-10,6.598903952011352e-10,0.0021983682652475
sparc,UGC05253,3.17,0.392812887236679,246.99999999999997,236.2564389175457,6.237119989580795e-10,5.706338096337129e-10,2.5807030888063055e-11,6.356398347535245e-10,6.368864608709106e-10,0.0022918818485142
sparc,UGC05253,3.3,0.4089219330855018,247.0,236.2114952113889,5.991415262718524e-10,5.479457619869589e-10,1.7610394658840678e-11,6.137527720611718e-10,6.148835266707829e-10,0.0023832281643547
sparc,UGC05253,3.42,0.4237918215613382,247.0,235.99150478354088,5.781190165781032e-10,5.277352305538008e-10,1.7975522458784746e-11,5.94234889929053e-10,5.952689081225973e-10,0.0024120407240262
sparc,UGC05253,3.55,0.439900867410161,247.99999999999997,235.6041014710907,5.614672941351723e-10,5.067418758507345e-10,2.318316569332325e-11,5.739382568242955e-10,5.74877318469503e-10,0.0022706239284886
sparc,UGC05253,3.68,0.4560099132589839,247.99999999999991,235.44372518714525,5.416328516793101e-10,4.881753847273573e-10,1.2099379025416854e-11,5.559730215870638e-10,5.568257923580685e-10,0.0023385939415709
sparc,UGC05253,3.8,0.4708798017348203,247.99999999999991,235.11155186421607,5.245286563631214e-10,4.714262858518992e-10,1.3705426182391246e-11,5.397444578265582e-10,5.40525132051833e-10,0.002343588798602
sparc,UGC05253,3.93,0.4869888475836431,247.99999999999997,234.5251963435912,5.071778356691761e-10,4.535612263195736e-10,2.777207664672343e-11,5.224091177740293e-10,5.231190370712245e-10,0.0022726842181999
sparc,UGC05253,4.06,0.5030978934324658,247.99999999999997,233.8709673088987,4.909381512758282e-10,4.3659227295715603e-10,3.321750878390483e-11,5.059190514130486e-10,5.065649136417182e-10,0.0022154067968778
sparc,UGC05253,4.18,0.5179677819083023,247.99999999999991,233.0969519963742,4.768442330573831e-10,4.2125625482578746e-10,1.0498264163279489e-11,4.909915322008586e-10,4.915837140807368e-10,0.0022788450619597
sparc,UGC05253,4.31,0.5340768277571251,247.99999999999997,232.16707934158103,4.6246146036655735e-10,4.05297066719901e-10,5.1094532314692224e-11,4.754316136479083e-10,4.759708914066087e-10,0.001988844499783
sparc,UGC05253,4.44,0.550185873605948,247.99999999999997,231.20854705222297,4.4892092211258144e-10,3.901883099249731e-10,1.7703413783310675e-11,4.6067461353705484e-10,4.6116589142560336e-10,0.00217331944718
sparc,UGC05253,4.56,0.5650557620817843,247.99999999999991,230.2400351806783,4.371072136359346e-10,3.7674395968130064e-10,2.01280821762999e-11,4.4751881079864934e-10,4.479697507758354e-10,0.0021214270333234
sparc,UGC05253,4.69,0.5811648079306072,247.99999999999997,229.12407093101328,4.249912354328063e-10,3.6275887467733566e-10,5.175296495996271e-11,4.3380717079433325e-10,4.34218293062053e-10,0.0018330007394185
sparc,UGC05253,4.82,0.59727385377943,247.99999999999997,228.016291567072,4.135288162198883e-10,3.4957001461574387e-10,3.5016552986361517e-11,4.2084937484880364e-10,4.2122431900303005e-10,0.0019365668896624
sparc,UGC05253,4.94,0.6121437422552665,247.99999999999991,226.9450493401431,4.0348358181778576e-10,3.3788112576423235e-10,5.141161768323399e-12,4.0934086391673526e-10,4.0968535913438006e-10,0.0020465063610661
sparc,UGC05253,4.99,0.6183395291201983,247.99999999999997,226.4928793141188,3.99440660156285e-10,3.3316395947776653e-10,1.5365580233431282e-11,4.046895754504925e-10,4.0502215471426167e-10,0.0020035264511917
sparc,UGC05253,5.07,0.6282527881040892,247.99999999999991,225.75326613362648,3.93137848950663e-10,3.257688689480345e-10,1.3823234043749122e-11,3.9738920536650717e-10,3.9770360553464495e-10,0.0019858957322358
sparc,UGC05253,5.2,0.644361833952912,247.99999999999997,224.5235983811056,3.8330940272689654e-10,3.1417389697220873e-10,2.612068107292158e-11,3.859205356136164e-10,3.8620757109093013e-10,0.0018815682347519
sparc,UGC05253,5.45,0.6753407682775713,247.0,222.1991781487951,3.6278294251323167e-10,2.935876948683127e-10,2.4234488062624784e-11,3.654853857782876e-10,3.6572654115700206e-10,0.0018827399457717
sparc,UGC05253,5.58,0.6914498141263941,247.0,220.89984262103945,3.5433101016077285e-10,2.834040607662503e-10,6.7136401925199065e-12,3.5533718070196536e-10,3.5555756773630527e-10,0.0019328705673478
sparc,UGC05253,5.7,0.7063197026022304,246.99999999999997,219.71335478299903,3.4687140994686175e-10,2.744653406682764e-10,6.5723003989931705e-12,3.464061374721169e-10,3.466090050167129e-10,0.0019053650753213
sparc,UGC05253,5.83,0.7224287484510533,247.0,218.29800049473653,3.3913671298406735e-10,2.64899059034726e-10,1.683326356754925e-11,3.3682118964338787e-10,3.3700670167048684e-10,0.0018305286639412
sparc,UGC05253,6.47,0.8017348203221809,247.0,212.27529135535295,3.05589959304036e-10,2.2570649953951267e-10,1.704870299275148e-11,2.9722008711583976e-10,2.973401427142845e-10,0.001725381785854
sparc,UGC05253,6.59,0.8166047087980173,245.99999999999997,211.33586598114383,2.9760090968135835e-10,2.196395047286745e-10,1.4396141565886852e-11,2.91033747014179e-10,2.911445116464777e-10,0.0017733797097083
sparc,UGC05253,6.66,0.8252788104089219,246.0,210.83400840471631,2.94472972192215e-10,2.1630001871291935e-10,5.482464279025791e-12,2.8762119819867174e-10,2.8772689744669646e-10,0.0018083481148041
sparc,UGC05253,6.72,0.83271375464684,246.0,210.36076007658843,2.9184374922621307e-10,2.1340748338460948e-10,1.1222934421463318e-11,2.8466077172423436e-10,2.847623196153783e-10,0.0017827534040033
sparc,UGC05253,6.85,0.8488228004956628,245.99999999999997,209.49691078867963,2.8630510872994916e-10,2.0764148677525059e-10,7.029605108654037e-12,2.7874698393424396e-10,2.788401245046173e-10,0.0017968649242623
sparc,UGC05253,6.97,0.8636926889714993,246.0,208.7603491326837,2.813758959541108e-10,2.0263418112078383e-10,1.329100776823889e-11,2.7359690999677136e-10,2.7368294246312347e-10,0.0017660358846742
sparc,UGC05253,7.1,0.8798017348203221,246.0,208.006741525365,2.762239429295989e-10,1.9749037184345616e-10,1.4192970075732235e-11,2.6829166827246127e-10,2.68370643321449e-10,0.0017597120097674
sparc,UGC05253,7.23,0.895910780669145,245.99999999999997,207.3313972122891,2.712572606915839e-10,1.9268207132930429e-10,1.9671664759096975e-11,2.6331830345520647e-10,2.6339083326740776e-10,0.0017163172386045
sparc,UGC05253,8.32,1.0309789343246591,246.0,202.03091006081223,2.357199512980952e-10,1.589870564754058e-10,4.081979644430429e-12,2.280123434082097e-10,2.2804840848758403e-10,0.001833848896575
sparc,UGC05253,10.0,1.2391573729863692,244.99999999999997,192.82045205319895,1.94527776848898e-10,1.2049128837378504e-10,3.461800436984471e-12,1.863555649699478e-10,1.8636840703974103e-10,0.0018429872554435
sparc,UGC05253,11.61,1.4386617100371746,244.99999999999997,185.6953796678851,1.6755191804383979e-10,9.625414291043412e-11,1.2857045139690565e-12,1.5902988703717028e-10,1.5903489518546016e-10,0.0018438555640192
sparc,UGC05253,13.35,1.6542750929368029,245.99999999999997,175.1484259135662,1.4690561758802634e-10,7.446988210019723e-11,2.4125963213643356e-12,1.3333928738426886e-10,1.3334115840876835e-10,0.0017050520823482
sparc,UGC05253,14.98,1.856257744733581,244.99999999999997,166.32605364163484,1.298583290046048e-10,5.984918048698896e-11,1.4098904291928525e-12,1.1520533577426928e-10,1.1520610574081603e-10,0.0016109442111293
sparc,UGC05253,16.61,2.0582403965303593,244.99999999999997,159.2023344678086,1.171148566218531e-10,4.9451410765604494e-11,1.300213918414043e-12,1.016776338968658e-10,1.0167796134219523e-10,0.0014974981261028
sparc,UGC05253,18.34,2.272614622057001,244.99999999999997,153.6599568853252,1.0606749010299782e-10,4.172261663851266e-11,1.3767127286838085e-12,9.115579199407247e-11,9.115592882029896e-11,0.0014377760441096
sparc,UGC05253,19.97,2.4745972738537794,244.99999999999997,149.96958184912032,9.741000342959339e-11,3.6498729823262936e-11,1.614222913976119e-12,8.374990904580435e-11,8.374997100378183e-11,0.0014404967715638
sparc,UGC05253,21.6,2.676579925650558,244.99999999999997,146.17462553398244,9.005915594856388e-11,3.2058240564833194e-11,1.7350172084784549e-12,7.721959344646483e-11,7.721962206934385e-11,0.0014229669804948
sparc,UGC05253,23.33,2.890954151177199,244.0,142.8509850508564,8.270168700229736e-11,2.8346614328495543e-11,3.1250391563982858e-12,7.155800313248453e-11,7.155801604514682e-11,0.0014674020602056
sparc,UGC05253,26.7,3.3085501858736057,242.99999999999997,136.85473265473868,7.167220084734093e-11,2.2733056672573675e-11,6.252883366105464e-12,6.254633293143823e-11,6.254633582643366e-11,0.0014439653193464
sparc,UGC05253,29.95,3.711276332094176,238.99999999999997,130.76672998129146,6.180853215103558e-11,1.8503213306085317e-11,8.79284557797159e-12,5.5282394307316805e-11,5.5282395030708416e-11,0.0014002792679199
sparc,UGC05253,33.32,4.128872366790582,230.99999999999997,124.59677174790686,5.1900127150072256e-11,1.5099342702159394e-11,8.223137028972487e-12,4.902762430390918e-11,4.902762448456541e-11,0.0014676840894575
sparc,UGC05253,36.68,4.545229244114002,219.0,119.38335352971116,4.237486791195234e-11,1.2592375806233766e-11,4.682519650544506e-12,4.410468748647476e-11,4.410468753409151e-11,0.0016694285078684
sparc,UGC05253,39.94,4.949194547707559,210.0,114.56778002562498,3.578326656597309e-11,1.0650411550239695e-11,2.5559476118552205e-12,4.004647403412996e-11,4.0046474047701134e-11,0.0015823291019434
sparc,UGC05253,43.3,5.365551425030978,210.0,110.4997102711134,3.300655119272437e-11,9.138687716360316e-12,1.1190792594866548e-12,3.669620437014123e-11,3.66962043740165e-11,0.0016679958278897
sparc,UGC05253,46.67,5.7831474597273855,211.99999999999997,107.98105792221152,3.1209253135801915e-11,8.096676919371042e-12,7.772870592312933e-13,3.426485006940598e-11,3.426485007055757e-11,0.0017275849792885
sparc,UGC05253,49.92,6.185873605947956,212.99999999999997,106.13637491454097,2.94533084100163e-11,7.313131430349129e-12,1.7976197621136713e-12,3.235710962109647e-11,3.2357109621465496e-11,0.0016751431561086
sparc,UGC05253,53.29,6.603469640644361,218.0,103.10011736171788,2.8901256324179772e-11,6.464308194732504e-12,1.731423888044898e-12,3.019872444256579e-11,3.0198724442681075e-11,0.0018105144475935
sparc,UGC05414,0.68,0.4625850340136054,20.5,13.559059701911488,2.0028492593955798e-11,8.761928160054362e-12,4.826378215323983e-12,2.9315623249664714e-11,3.5829828406277104e-11,0.6419800565086853
sparc,UGC05414,1.37,0.9319727891156464,34.6,23.4284506529988,2.8319206818622016e-11,1.2984224802740756e-11,4.010523508995603e-12,4.1604030635300376e-11,4.4895472043474175e-11,0.2856431480127392
sparc,UGC05414,2.05,1.3945578231292517,46.0,28.33187162896232,3.345116573885013e-11,1.2689547169276002e-11,3.563276350442732e-12,4.2682213683075183e-11,4.430159347015551e-11,0.0948479928706025
sparc,UGC05414,2.74,1.8639455782312928,51.79999999999999,31.095215065987244,3.173645481973977e-11,1.143631270301805e-11,3.014350535002311e-12,4.089550025354137e-11,4.171859237219298e-11,0.0523919899412221
sparc,UGC05414,3.42,2.326530612244898,56.79999999999999,32.42896698940625,3.0571730335605225e-11,9.965281655891124e-12,2.626585282354815e-12,3.8113844037319437e-11,3.8551532378853197e-11,0.0267845955832995
sparc,UGC05414,4.11,2.795918367346939,61.4,33.680883301956314,2.972654085166345e-11,8.944881224881598e-12,2.362630608405825e-12,3.6009686081585444e-11,3.6252250486526987e-11,0.0143889929985969
sparc,UGC05716,1.03,0.9035087719298248,39.15,15.744849951650856,4.8225391596751365e-11,7.799904447447038e-12,1.0002303442289172e-11,2.9615306364161064e-11,3.355099397888959e-11,-0.3927928301905888
sparc,UGC05716,2.07,1.8157894736842104,49.15,20.883164271728553,3.782040312582012e-11,6.827657368265862e-12,2.539314960634922e-12,2.991397625603244e-11,3.1135394643554535e-11,-0.0877518089317599
sparc,UGC05716,3.09,2.710526315789474,55.04999999999999,22.056366427859324,3.1783785561842624e-11,5.1022168391603545e-12,6.928345626559699e-13,2.605424938763349e-11,2.6484506154138295e-11,-0.0324951524191767
sparc,UGC05716,4.13,3.62280701754386,59.35,23.19272730836113,2.7640178902355556e-11,4.220880401497038e-12,3.818862122987625e-13,2.3692721123026038e-11,2.3864560726238015e-11,-0.0103151637436108
sparc,UGC05716,5.16,4.526315789473685,63.849999999999994,24.91380340293308,2.5604809931668214e-11,3.898340943968648e-12,3.689338314351568e-13,2.2772888655270825e-11,2.285058069921628e-11,-0.0026147916320791
sparc,UGC05716,6.2,5.438596491228071,68.2,26.69128884111818,2.4312326229411628e-11,3.723890098716891e-12,6.13155441562874e-13,2.225046802047904e-11,2.2287678737546958e-11,0.0001694544884933
sparc,UGC05716,7.23,6.342105263157896,71.7,28.86941634325155,2.3043554413985675e-11,3.73583051381499e-12,6.877713590785125e-13,2.2307482131056915e-11,2.2326551642036287e-11,0.001586349863045
sparc,UGC05716,8.26,7.24561403508772,73.5,30.555159957035073,2.119552047990414e-11,3.6630135962428695e-12,6.171212765577533e-13,2.207869974757845e-11,2.2088678276950177e-11,0.0020667625541959
sparc,UGC05716,9.28,8.140350877192983,73.15,31.412953538309637,1.8686593553256324e-11,3.446029750311878e-12,5.109116487561537e-13,2.136257940075123e-11,2.1367869914545688e-11,0.0018933333893003
sparc,UGC05716,10.34,9.070175438596491,72.5,31.57051947624555,1.6474222572671126e-11,3.123865825915699e-12,3.363013711386657e-13,2.025872949134307e-11,2.0261485385341792e-11,0.0013322993905975
sparc,UGC05716,11.4,10.000000000000002,73.0,30.91235432638543,1.5149221783727212e-11,2.7164941179462794e-12,4.4410047420789355e-13,1.878922206747675e-11,1.879065929372539e-11,0.0011314852468619
sparc,UGC05716,12.37,10.850877192982455,74.7,29.683141680085008,1.4619110836892166e-11,2.308338447275115e-12,8.180439531219443e-13,1.72180033907678e-11,1.721879493145025e-11,0.001414243669777
sparc,UGC05721,0.09,0.2368421052631578,16.5,11.82333920684,9.803357350569203e-11,5.033699021371872e-11,5.430465829345608e-11,6.65844208663077e-11,1.0285560220642088e-10,-0.1844101436118254
sparc,UGC05721,0.27,0.7105263157894737,38.5,23.076678703834304,1.7791278154736703e-10,6.391934227494829e-11,6.358649023614988e-11,9.4211130955309e-11,1.2034560360749207e-10,-0.5719051194994997
sparc,UGC05721,0.45,1.1842105263157894,47.39999999999999,29.098394285595894,1.6180562836337824e-10,6.097825465043965e-11,3.1200494583149304e-11,9.777112805355943e-11,1.1663968934002807e-10,-0.5671591768871503
sparc,UGC05721,0.63,1.6578947368421053,55.49999999999999,31.804320461220353,1.584509588303334e-10,5.2033273250896154e-11,2.6094446192959415e-11,9.139138914871012e-11,1.0509701560362331e-10,-0.5638673442503759
sparc,UGC05721,0.81,2.1315789473684212,56.4,32.751928950826695,1.2726900356235736e-10,4.291787418639374e-11,2.4596314518257007e-11,8.274523939767932e-11,9.281438538847676e-11,-0.3308062560525556
sparc,UGC05721,0.99,2.6052631578947367,59.79999999999999,33.05511231262117,1.170621855578245e-10,3.5767742840092635e-11,1.7892113311011975e-11,7.5159898891209e-11,8.269109990249849e-11,-0.327131694811288
sparc,UGC05721,1.17,3.078947368421052,67.79999999999998,33.90770266473386,1.2732772537512334e-10,3.1846398514916545e-11,1.716482905499451e-11,7.107188551279738e-11,7.690184249284229e-11,-0.3908506835618188
sparc,UGC05721,1.35,3.5526315789473686,76.4,33.962351950358205,1.4012073393566802e-10,2.7689250656805543e-11,1.6763134923717348e-11,6.6014925457256e-11,7.053296751818447e-11,-0.4533847641714423
sparc,UGC05721,1.53,4.026315789473684,81.2,34.346962019951626,1.3965937123002649e-10,2.4988183336677848e-11,1.5720278978355202e-11,6.266361794226321e-11,6.6240780325712e-11,-0.4172771331178144
sparc,UGC05721,1.71,4.5,82.2,34.75684968463052,1.2805512943911852e-10,2.289465775280331e-11,5.982137433652251e-11,5.994676166736001e-11,6.281478685037936e-11,-0.1112497082395259
sparc,UGC05721,1.89,4.973684210526315,82.6,34.21431498656666,1.1698973177169014e-10,2.007258701218426e-11,1.2945352886116798e-11,5.576021537073903e-11,5.803462954889791e-11,-0.2825821469264371
sparc,UGC05721,2.07,5.447368421052631,82.3,32.140224796973655,1.0604221233526871e-10,1.6172491417194482e-11,1.177674144282328e-11,4.929441734411696e-11,5.1046785469757175e-11,-0.2573836372412899
sparc,UGC05721,2.25,5.921052631578947,82.09999999999997,29.86792342965945,9.708524946828304e-11,1.2849226811295104e-11,1.080827259610362e-11,4.327817440933483e-11,4.4624004327520006e-11,-0.2404073514224698
sparc,UGC05721,2.67,7.026315789473684,81.4,28.542278290283697,8.042424696886436e-11,9.888159562638854e-12,9.030437558911796e-12,3.7557222720784154e-11,3.8380913943675325e-11,-0.1626682072696263
sparc,UGC05721,3.15,8.289473684210526,79.3,28.39453556584435,6.469716874246982e-11,8.294848151878627e-12,7.456899398564618e-12,3.4230067382724677e-11,3.4735979283410877e-11,-0.092094709280851
sparc,UGC05721,3.61,9.5,78.5,27.517080150335715,5.5319922926256335e-11,6.7974645372315554e-12,6.441071280840547e-12,3.073965429362505e-11,3.1058315832538155e-11,-0.060457303703806
sparc,UGC05721,4.04,10.63157894736842,78.2,26.937625173723088,4.905480975738059e-11,5.8208539262438115e-12,5.733516127652924e-12,2.8275008606039212e-11,2.8487471579956407e-11,-0.041731197605622
sparc,UGC05721,4.49,11.81578947368421,78.09999999999998,27.10912945854219,4.402558966968316e-11,5.304375455748735e-12,5.1522905196018455e-12,2.691372146873786e-11,2.7058791028877497e-11,-0.0269405539567129
sparc,UGC05721,4.93,12.973684210526317,78.2,27.982674103809305,4.0199073310307826e-11,5.1473175842851635e-12,4.698459463634445e-12,2.6509676713450488e-11,2.661340932240893e-11,-0.0163174873706972
