sample,galaxy,R_kpc,R_over_Rd,V_obs_kms,V_bar_kms,g_obs,g_bar,e_gobs,g_pred_gate,g_pred_mond,dlnB_ring
sparc,NGC2903,24.0,10.300429184549357,182.0,91.60687556073503,4.472815549314798e-11,1.133168138436344e-11,1.9660727689295815e-12,4.1498435486216784e-11,4.149844225756985e-11,0.0017679038615425
sparc,NGC2903,24.96,10.71244635193133,180.0,90.00462238129772,4.206780808413358e-11,1.0518032345716e-11,3.7393607185896515e-12,3.976044269747699e-11,3.976044707368828e-11,0.0017120145711859
sparc,NGC2915,0.34,0.6181818181818182,13.499999999999998,31.926017603202563,1.7371530161801043e-11,9.715385443586858e-11,2.5992956242102297e-11,1.3442555959156535e-10,1.6006993550594083e-10,0.1599282018153254
sparc,NGC2915,0.67,1.2181818181818185,31.3,35.39985451947507,4.738744868769776e-11,6.061465066169281e-11,3.784939991030172e-11,1.0261814005658592e-10,1.1617870142691917e-10,0.1420507160254848
sparc,NGC2915,1.0,1.818181818181818,35.3,34.68985154191352,4.038302664783728e-11,3.899907777851439e-11,3.065906838985947e-11,7.966635377107864e-11,8.732844446261021e-11,0.0997847469788017
sparc,NGC2915,1.34,2.4363636363636365,50.5,33.23873643807778,6.167759240974248e-11,2.6719828608779628e-11,2.291230957637166e-11,6.449852883166214e-11,6.900782133896925e-11,0.0238037204822392
sparc,NGC2915,1.68,3.0545454545454542,60.99999999999999,31.335326709641947,7.177940319061e-11,1.894124960958038e-11,2.3769572859841352e-11,5.3307808960129503e-11,5.605804872384359e-11,-0.067346686992903
sparc,NGC2915,2.01,3.654545454545454,66.5,29.616442223872873,7.130117518778779e-11,1.4142271477585782e-11,2.5518315330366155e-11,4.54251835348816e-11,4.7184740159224495e-11,-0.0744119482745305
sparc,NGC2915,2.34,4.254545454545454,74.4,28.161487886828706,7.666188054537933e-11,1.0983602079538754e-11,2.390531758941936e-11,3.9600765267468825e-11,4.076069158354104e-11,-0.0996232750165152
sparc,NGC2915,2.67,4.854545454545454,83.0,26.856124068822737,8.361696076772372e-11,8.754369286901698e-12,1.8476326029880148e-11,3.5030092213043206e-11,3.581230454259264e-11,-0.1398213062094653
sparc,NGC2915,3.01,5.472727272727272,86.4,25.511775712403868,8.037304905159671e-11,7.0075198308317864e-12,1.4251332308685898e-11,3.1062512849986076e-11,3.1591841144853265e-11,-0.1375817844564761
sparc,NGC2915,3.35,6.090909090909091,83.59999999999998,24.35121454876532,6.761097559031367e-11,5.736485523404617e-12,1.3231047376286268e-11,2.7892536444170208e-11,2.825765931658387e-11,-0.0942510741238369
sparc,NGC2915,3.68,6.6909090909090905,79.8,23.711545710897887,5.6079924310742646e-11,4.951324243671324e-12,1.1145709267774164e-11,2.578777022416417e-11,2.6049854758770478e-11,-0.06398577763867
sparc,NGC2915,4.02,7.309090909090908,82.79999999999998,23.440549268308537,5.5269314138667296e-11,4.429543487242693e-12,9.278302735839075e-12,2.43125007559418e-11,2.4503586084426915e-11,-0.0598238166373332
sparc,NGC2915,4.35,7.909090909090907,83.5,23.444286084246624,5.1943731955927526e-11,4.0948144055243064e-12,8.945519347619615e-12,2.3328711738517214e-11,2.34721859442952e-11,-0.0462363503341181
sparc,NGC2915,4.68,8.509090909090908,80.39999999999999,23.43386545152122,4.4762640708663856e-11,3.802694755812351e-12,8.740963421965456e-12,2.2434673102202533e-11,2.2543285328300838e-11,-0.0290827301036957
sparc,NGC2915,5.02,9.127272727272723,80.29999999999998,23.227991734112525,4.162716439934923e-11,3.4831250229384396e-12,7.848508953999345e-12,2.14108376436069e-11,2.1492415436399695e-11,-0.0231124576146702
sparc,NGC2915,5.35,9.727272727272728,82.09999999999998,22.817966605287157,4.083024510348353e-11,3.1539118664119388e-12,7.877601491342012e-12,2.0304934047764512e-11,2.0366642314844028e-11,-0.0201066583185387
sparc,NGC2915,5.69,10.345454545454546,82.4,22.276685121444796,3.867155287925795e-11,2.826430564028592e-12,7.818787269034434e-12,1.914998232345487e-11,1.9196331666574505e-11,-0.0163331895748902
sparc,NGC2915,6.03,10.963636363636365,80.9,21.78778097925532,3.517460149477343e-11,2.5512801168590076e-12,6.852308029142512e-12,1.81324625347402e-11,1.8167546055021756e-11,-0.0130400776650909
sparc,NGC2915,6.36,11.563636363636364,79.0,21.64679537483551,3.180142066890296e-11,2.3876989188210317e-12,4.9513604332595736e-12,1.7505963985428027e-11,1.7533259278085456e-11,-0.0110932287776035
sparc,NGC2915,6.69,12.163636363636364,81.4,21.823733640236725,3.2097569418066946e-11,2.307179806207573e-12,4.818578603056241e-12,1.7192536716447797e-11,1.7214169503087546e-11,-0.0105185493510867
sparc,NGC2915,7.02,12.763636363636362,79.7,22.22189123364616,2.932438990981005e-11,2.2796825652845885e-12,4.113509149205476e-12,1.708671624722556e-11,1.710410052317596e-11,-0.0074368046441501
sparc,NGC2915,7.36,13.38181818181818,77.5,22.578594951856505,2.6446916585903828e-11,2.2447370030771012e-12,4.320231793258612e-12,1.6949476897223005e-11,1.6963382980416735e-11,-0.0040501317491613
sparc,NGC2915,7.7,14.0,79.9,22.456003651585025,2.6869048560526912e-11,2.12238256873327e-12,4.311153974292303e-12,1.6452073164204738e-11,1.6463025314881327e-11,-0.0043209018847412
sparc,NGC2915,8.03,14.599999999999998,81.5,22.537009562051484,2.680705633289145e-11,2.0498707922800196e-12,5.170637123350351e-12,1.6151767974398285e-11,1.6160559903604183e-11,-0.0034714578602903
sparc,NGC2915,8.37,15.218181818181815,82.2,22.711603862343143,2.616180063809948e-11,1.9971910259311344e-12,4.977744063015522e-12,1.5930817795032248e-11,1.5937881059333892e-11,-0.0029721250184614
sparc,NGC2915,8.7,15.818181818181817,82.0,22.824595286663897,2.5047126370372312e-11,1.9406015474763314e-12,4.331320145510724e-12,1.5690077545796527e-11,1.5695794594238426e-11,-0.002539817207487
sparc,NGC2915,9.03,16.418181818181814,84.7,23.039457458889956,2.574711217343292e-11,1.9050492179106023e-12,3.4896912367297512e-12,1.5537459130124893e-11,1.5542120271243856e-11,-0.0034579330244519
sparc,NGC2915,9.37,17.036363636363635,86.09999999999998,23.095737702009004,2.5639890540343495e-11,1.8449030172874238e-12,3.2995352751104064e-12,1.5275480941731333e-11,1.5279244130576316e-11,-0.0035546706278313
sparc,NGC2915,9.7,17.636363636363633,85.3,23.24156190964798,2.4309486371271392e-11,1.804713811273217e-12,2.9809757027373834e-12,1.5098411489361303e-11,1.5101488945597334e-11,-0.0027423181939725
sparc,NGC2915,10.04,18.25454545454545,86.5,23.1362929182702,2.415171398251504e-11,1.7278390700468719e-12,3.6018163049068677e-12,1.4754062935305946e-11,1.4756545606070257e-11,-0.0024581338207346
sparc,NGC2955,0.75,0.0399786780383795,169.0,141.60114960691524,1.2341319638109402e-09,8.664065958703316e-10,6.236382823044632e-11,9.107753185340583e-10,9.231884037749981e-10,-0.0422779299564741
sparc,NGC2955,1.55,0.0826226012793177,203.0,192.61703216486333,8.616082176691151e-10,7.757238255941267e-10,4.1764654491941337e-11,8.30353423385707e-10,8.35421138371679e-10,-0.0003313772272264
sparc,NGC2955,2.3,0.1226012793176972,231.99999999999997,215.98363764415112,7.583987151089283e-10,6.572995296751654e-10,3.589318056851739e-11,7.182606666658529e-10,7.208288342471947e-10,-0.0001669351133999
sparc,NGC2955,3.06,0.1631130063965885,255.99999999999997,239.01264742686735,6.940774886046598e-10,6.05020086094272e-10,2.3750464063190697e-11,6.688632278358453e-10,6.702085828152464e-10,0.0010950294225557
sparc,NGC2955,3.85,0.2052238805970149,247.99999999999997,249.4993673338672,5.177165958908733e-10,5.239955788278244e-10,1.4487714417268792e-11,5.909030000999494e-10,5.916378234801685e-10,0.0033164889835446
sparc,NGC2955,4.61,0.2457356076759062,253.0,252.59988169039192,4.499762289328511e-10,4.485540838029696e-10,2.0204466247735923e-11,5.178113885819654e-10,5.182365662372688e-10,0.0027092149411271
sparc,NGC2955,5.36,0.2857142857142857,268.99999999999994,251.52123007809897,4.375112503050068e-10,3.825022214106894e-10,2.7389180130618275e-11,4.533712039390083e-10,4.5362439803195854e-10,0.0020250000988781
sparc,NGC2955,6.12,0.326226012793177,268.0,249.38209504693796,3.80336162884072e-10,3.2932793489151443e-10,1.3254999109467284e-11,4.0107504379675054e-10,4.01227089332777e-10,0.0020530314550786
sparc,NGC2955,6.91,0.3683368869936034,259.99999999999994,247.76539724101912,3.1704295219455724e-10,2.8790732429413035e-10,1.360845902496638e-11,3.5996681839561646e-10,3.600576214281961e-10,0.0018995212623675
sparc,NGC2955,7.66,0.4083155650319829,244.99999999999997,247.5126282232888,2.5395271129098953e-10,2.5918830924499475e-10,1.7559016037834135e-11,3.3120456421798637e-10,3.3126099305414647e-10,0.0009640978586469
sparc,NGC2955,8.42,0.4488272921108741,247.0,244.7136040967073,2.348179378500134e-10,2.3049079711308576e-10,1.1408158923887287e-11,3.021790512548712e-10,3.0221431092611767e-10,0.0009240448753015
sparc,NGC2955,8.86,0.4722814498933901,267.0,242.11231567187983,2.6075836880948006e-10,2.1441220146234367e-10,2.011843594560034e-11,2.8576555363687525e-10,2.8579252928006517e-10,0.0017372073496828
sparc,NGC2955,9.21,0.4909381663113006,254.99999999999997,239.66207568157293,2.2880746286223648e-10,2.0211030493178567e-10,1.3046511803987914e-11,2.7312074803030477e-10,2.7314259224303884e-10,0.0013938358753233
sparc,NGC2955,10.82,0.5767590618336886,253.0,229.52481179602344,1.917181529926473e-10,1.5779072583231402e-10,1.6974255442827268e-11,2.2676849527934903e-10,2.2677697948540366e-10,0.0013337159060157
sparc,NGC2955,11.56,0.6162046908315565,271.0,225.48616303445317,2.0588760535993387e-10,1.42538247139173e-10,1.7169962661012937e-11,2.1044020868996915e-10,2.104457746226755e-10,0.0017823126566243
sparc,NGC2955,12.4,0.6609808102345416,276.0,221.25538834116557,1.9908838963928543e-10,1.2794269125230305e-10,1.2565651259117219e-11,1.9457359624927772e-10,1.9457707781554655e-10,0.0018258071299852
sparc,NGC2955,14.17,0.7553304904051172,275.0,217.07863602851387,1.7295972742712075e-10,1.0777394314317787e-10,1.2704678160101232e-11,1.721589878460172e-10,1.721603328025033e-10,0.0018127839691999
sparc,NGC2955,16.88,0.8997867803837952,275.0,209.3377010478523,1.4519190388876192e-10,8.413407287561572e-11,1.0559411191909955e-11,1.4490240446635844e-10,1.449027392179052e-10,0.0018154063545328
sparc,NGC2955,19.49,1.038912579957356,276.0,206.3144225932836,1.266647527720441e-10,7.077775664315063e-11,1.0738968169803738e-11,1.288422799277133e-10,1.2884237459368048e-10,0.001775835206963
sparc,NGC2955,22.19,1.1828358208955223,266.99999999999994,199.48437126752563,1.0411532887120291e-10,5.8117898894346654e-11,1.2244274631295026e-11,1.1299550396479347e-10,1.1299553082033244e-10,0.0015643129085305
sparc,NGC2955,24.8,1.3219616204690832,257.0,192.1397423231331,8.631057713246406e-11,4.824276396693e-11,1.0142332410118344e-11,1.0006209012557283e-10,1.0006209841952348e-10,0.0013259159684273
sparc,NGC2955,27.51,1.4664179104477613,253.99999999999997,183.91863187290187,7.600222342340698e-11,3.9848347837134573e-11,8.138820776049884e-12,8.852947533756251e-11,8.852947788084042e-11,0.0013243814940094
sparc,NGC2955,30.12,1.605543710021322,247.99999999999997,176.6802154458727,6.617559409627696e-11,3.358693142676653e-11,6.190620092877521e-12,7.949517017696422e-11,7.949517102135126e-11,0.0011696808287632
sparc,NGC2955,35.43,1.8885927505330489,226.99999999999997,166.36005476075076,4.71335354235898e-11,2.5314911400676788e-11,4.651062526380667e-12,6.676726175997169e-11,6.676726185957958e-11,-0.0003278981947244
sparc,NGC2976,0.11,0.1089108910891089,6.799999999999999,8.53720094644609,1.3623057667627946e-11,2.1472755416000477e-11,1.4504549634356815e-11,3.4913051254745646e-11,6.043147139222841e-11,0.5446143631931353
sparc,NGC2976,0.17,0.1683168316831683,9.5,11.05867984887889,1.7204725345432582e-11,2.3313479925589705e-11,1.561102447132935e-11,4.067417047170703e-11,6.350776836023947e-11,0.5277080264295031
sparc,NGC2976,0.24,0.2376237623762376,14.0,14.021986307224807,2.6466364197128984e-11,2.6549557702138425e-11,1.1758627521867306e-11,4.8029145993728187e-11,6.873822381348753e-11,0.959540064781084
sparc,NGC2976,0.31,0.3069306930693069,19.8,16.601835741869028,4.098435847205706e-11,2.8813763435386476e-11,2.2769088040031703e-11,5.3589414050809973e-11,7.22821346303709e-11,0.3123552945391437
sparc,NGC2976,0.38,0.3762376237623762,26.1,18.864796579873317,5.8096085783220946e-11,3.0350797788317624e-11,1.7362048624870628e-11,5.779255509193163e-11,7.464050503162352e-11,0.1737452246940272
sparc,NGC2976,0.45,0.4455445544554455,28.699999999999996,21.01562038104038,5.931994428716508e-11,3.180690200205838e-11,1.4468279094430507e-11,6.157598826520126e-11,7.684252704416639e-11,0.2171115522960602
sparc,NGC2976,0.52,0.5148514851485149,28.699999999999996,23.194603898320832,5.133456717158517e-11,3.3528956070296585e-11,9.658768736117071e-12,6.546835987917442e-11,7.940942036687514e-11,0.5138918005888596
sparc,NGC2976,0.59,0.5841584158415841,31.699999999999996,25.38757767097917,5.5197062714741484e-11,3.5402992520749426e-11,8.706161311473419e-12,6.936381316268588e-11,8.216048039371291e-11,0.4527801203557422
sparc,NGC2976,0.66,0.6534653465346535,35.5,27.512805200488003,6.188169847761001e-11,3.716851976685984e-11,8.018473605549465e-12,7.294683540101635e-11,8.471502336908478e-11,0.328886742035796
sparc,NGC2976,0.73,0.7227722772277227,39.4,29.57435882652403,6.891583750358704e-11,3.882909517566713e-11,7.346358312565116e-12,7.624724659159529e-11,8.708720491559453e-11,0.2161162201522737
sparc,NGC2976,0.8,0.7920792079207921,42.89999999999999,31.56889608459567,7.455453265107878e-11,4.037181355149581e-11,7.994192312236886e-12,7.926831842040188e-11,8.926630313390954e-11,0.139589838858546
sparc,NGC2976,0.87,0.8613861386138614,46.0,33.55183601533603,7.88217123731526e-11,4.193366131212943e-11,8.91028052913899e-12,8.220760096742603e-11,9.144966813297031e-11,0.098188036056124
sparc,NGC2976,0.94,0.9306930693069306,49.1,35.70556259184274,8.311599062537627e-11,4.3953489724869317e-11,1.0495298205240996e-11,8.565313210340729e-11,9.424148152453239e-11,0.0702586492992505
sparc,NGC2976,1.01,1.0,49.20000000000001,38.2977923645737,7.767089088317434e-11,4.7062561545695046e-11,1.0103530521388532e-11,9.04228099642885e-11,9.847432235901244e-11,0.1531254794542218
sparc,NGC2976,1.08,1.0693069306930694,51.39999999999999,41.05233428198693,7.927786344018919e-11,5.057098498094207e-11,9.871173657922391e-12,9.559775747263348e-11,1.0316589909276047e-10,0.1601297765848844
sparc,NGC2976,1.14,1.1287128712871286,57.2,43.39939400498582,9.301150272259343e-11,5.354413836346669e-11,1.0081666379022368e-11,9.990381945553247e-11,1.0707826941458366e-10,0.0722850212588103
sparc,NGC2976,1.21,1.198019801980198,63.79999999999999,46.46000053809728,1.0901981529690843e-10,5.781260055314192e-11,9.910892299718949e-12,1.0583529509391547e-10,1.1260411369691187e-10,0.0025784296521815
sparc,NGC2976,1.29,1.2772277227722773,67.8,49.93082064216448,1.1548328580534443e-10,6.263212581601618e-11,9.53844248539718e-12,1.1240225774436211e-10,1.187285712741189e-10,0.0019597335058574
sparc,NGC2976,1.35,1.3366336633663367,69.79999999999998,52.52373558687538,1.1695708392107048e-10,6.622575208254635e-11,1.1058979281935035e-11,1.1721389137669428e-10,1.2322465463497703e-10,0.0151656913759279
sparc,NGC2976,1.42,1.405940594059406,71.7,55.2458256341599,1.1732739324867356e-10,6.965624310061448e-11,1.2763649474751095e-11,1.2182179035583988e-10,1.274658699884314e-10,0.0278408757138703
sparc,NGC2976,1.49,1.4752475247524752,74.1,57.829067950296405,1.194261968474766e-10,7.273703130615478e-11,1.4182868181616655e-11,1.2594143899958208e-10,1.3123582950571095e-10,0.030110293019695
sparc,NGC2976,1.56,1.5445544554455446,76.7,60.28965251185314,1.2221248765435488e-10,7.551103411639995e-11,1.5296478246177404e-11,1.2963777480575622e-10,1.3460108843784284e-10,0.0286178278310235
sparc,NGC2976,1.63,1.6138613861386135,79.9,62.185613689984585,1.2692740731046457e-10,7.688501431702109e-11,1.3979489165608114e-11,1.3162460250111384e-10,1.3625819392085348e-10,0.0194217884176535
sparc,NGC2976,1.74,1.7227722772277227,83.6,64.20776393863908,1.3017055645261543e-10,7.678480715780508e-11,1.0432329285078034e-11,1.320023060506693e-10,1.3613754923704407e-10,0.0109628085097346
sparc,NGC2976,1.93,1.9108910891089108,83.9,62.84432193921739,1.18199616487304e-10,6.631690282170634e-11,1.1129642076873678e-11,1.2005418204526688e-10,1.2333796850123508e-10,0.0094880263710841
sparc,NGC2976,2.1,2.0792079207920793,88.7,61.15324439471711,1.2141641337032635e-10,5.771240407512084e-11,1.2155329771459956e-11,1.0980195935961956e-10,1.1247554713190904e-10,-0.0192229371311059
sparc,NGC2976,2.27,2.2475247524752477,85.3,60.03266027755224,1.0387754088164426e-10,5.1451587088317705e-11,1.3054715571526691e-11,1.0213225889666788e-10,1.0433046646596715e-10,0.0003959659045496
sparc,NGC2998,0.33,0.0532258064516129,89.99999999999999,31.50867816967256,7.954640074090711e-10,9.749803963838302e-11,3.5353955884847614e-10,1.3434240992017656e-10,1.6046541905478302e-10,-1.042374833326443
sparc,NGC2998,0.99,0.1596774193548387,125.0,65.92686895340927,5.114866302784668e-10,1.42278461699738e-10,1.2275679126683199e-10,1.992696499892216e-10,2.1016552718678836e-10,-0.3309959440627055
sparc,NGC2998,1.98,0.3193548387096774,148.0,93.46787710224298,3.585153007878251e-10,1.4299110497359368e-10,7.267202042996454e-11,2.0720870563648508e-10,2.1093412379905838e-10,-0.0736634417985127
sparc,NGC2998,2.64,0.4258064516129032,180.0,109.42123057249904,3.9773200370453566e-10,1.4697677615514894e-10,7.512715625530118e-11,2.1319654661725624e-10,2.1522259823804748e-10,-0.0485221289615337
sparc,NGC2998,3.63,0.5854838709677419,200.99999999999997,139.21984933909386,3.60690699925184e-10,1.7303945899648315e-10,5.383443282465433e-11,2.4198841527811547e-10,2.428913614401548e-10,-0.01350433183968
sparc,NGC2998,7.59,1.2241935483870967,206.0,157.5831012513715,1.8119329371127943e-10,1.0602956148292259e-10,1.7591581913716447e-11,1.7013717996132423e-10,1.7018965346687388e-10,0.0014837571306081
sparc,NGC2998,12.5,2.0161290322580645,214.0,154.1195368861456,1.1873178267151532e-10,6.15821479015829e-11,5.548214143528752e-12,1.1740115257486082e-10,1.1740391887872976e-10,0.0018698143320614
sparc,NGC2998,17.48,2.8193548387096774,211.99999999999997,147.60772608505286,8.332584919038189e-11,4.0394869211789936e-11,3.930464584451975e-12,8.929849399354896e-11,8.929869655118038e-11,0.001780927515766
sparc,NGC2998,22.46,3.6225806451612903,212.99999999999997,134.9007379520216,6.546345306447079e-11,2.6258405679544957e-11,1.2293606209290289e-12,6.827598856135301e-11,6.827600684268035e-11,0.0018757454859512
sparc,NGC2998,27.44,4.425806451612903,214.0,129.00029050354885,5.408700012368591e-11,1.965380869243856e-11,1.0109719649287085e-12,5.730732910527539e-11,5.7307331129185886e-11,0.001843190260407
sparc,NGC2998,32.32,5.212903225806452,212.99999999999997,124.5530513476085,4.549223873230241e-11,1.55556028161045e-11,8.543143423906556e-13,4.989190672368387e-11,4.9891906991817255e-11,0.0017362294009852
sparc,NGC2998,37.3,6.016129032258064,212.99999999999997,118.81301612197208,3.94184760275607e-11,1.2265031404022004e-11,1.1103796064101606e-12,4.343733776865835e-11,4.3437337806153353e-11,0.0017103757127767
sparc,NGC2998,42.28,6.819354838709677,202.99999999999997,112.30156031863494,3.1586867014832736e-11,9.666873977360174e-12,9.33601980733973e-13,3.7888599385725826e-11,3.788859939140008e-11,0.0012259876523583
sparc,NGC3109,0.26,0.1666666666666666,6.099999999999999,2.2054931421339763,4.638053744624031e-12,6.06299946912126e-13,2.433077374229e-12,4.787010801712813e-12,8.525815015191527e-12,0.5037028121358242
sparc,NGC3109,0.52,0.3333333333333333,11.199999999999998,3.9599053018980146,7.817756808998098e-12,9.772725754016093e-13,9.772196011247622e-13,7.906470049034911e-12,1.0930958598952493e-11,0.5209546285223359
sparc,NGC3109,0.77,0.4935897435897435,14.900000000000002,6.709761545688489,9.343966364279786e-12,1.8948415624953997e-12,1.8813355095865337e-12,1.2602953521857006e-11,1.549776600902063e-11,0.6265887708046901
sparc,NGC3109,1.03,0.6602564102564102,19.1,8.925561606980258,1.1478336821186398e-11,2.506590180583723e-12,2.6442241891738297e-12,1.562870165347716e-11,1.7996044313498744e-11,0.3680966321136011
sparc,NGC3109,1.29,0.8269230769230769,24.3,11.138529974821632,1.4834478780031032e-11,3.1168471161751985e-12,1.0988502800022989e-12,1.830613873739775e-11,2.0236859379832557e-11,0.267618564182046
sparc,NGC3109,1.55,0.9935897435897436,29.799999999999997,13.033909620677903,1.856736542063338e-11,3.55195264434077e-12,2.3676506241076117e-12,2.017957741318604e-11,2.172203913043452e-11,0.082909960370672
sparc,NGC3109,1.81,1.1602564102564104,34.29999999999999,14.712909297620238,2.106488633280884e-11,3.875859229570358e-12,1.965237208891787e-12,2.1551830633011165e-11,2.2778634504778572e-11,0.0294049626267407
sparc,NGC3109,2.06,1.3205128205128205,38.2,16.017879073085798,2.2956673642372795e-11,4.036381952436892e-12,4.206720300958366e-12,2.2311874415173156e-11,2.3288630394152013e-11,-0.0010044404761554
sparc,NGC3109,2.32,1.487179487179487,42.5,16.823960591965257,2.5231282722236573e-11,3.953829657272924e-12,6.64918509385999e-12,2.2270556939384912e-11,2.3027424120431988e-11,-0.0213389486314873
sparc,NGC3109,2.58,1.6538461538461535,42.3,17.400288790706895,2.2475558041898864e-11,3.80314305234122e-12,3.18802241729062e-12,2.1957781905526022e-11,2.2544733065467083e-11,-0.000802670292507
sparc,NGC3109,2.84,1.8205128205128205,47.29999999999999,17.905178022013633,2.5530151748172467e-11,3.658376523278633e-12,4.749795674078601e-12,2.161470655398761e-11,2.2073463780745165e-11,-0.0247000359942739
sparc,NGC3109,3.1,1.9871794871794872,49.29999999999999,18.40565402260946,2.5408650500650428e-11,3.5415246529174756e-12,4.123107586312443e-12,2.132529792508327e-11,2.1687369545231294e-11,-0.0225378791383542
sparc,NGC3109,3.35,2.147435897435898,50.6,19.020139326513885,2.4768840780662015e-11,3.499709815496547e-12,3.426519475585654e-12,2.1255312973185588e-11,2.1547918223532635e-11,-0.0166536337297009
sparc,NGC3109,3.61,2.314102564102564,52.99999999999999,19.570945301645494,2.5217033307615572e-11,3.4384749056056245e-12,3.3305515689303586e-12,2.110727112769918e-11,2.134243615864088e-11,-0.0162322665125855
sparc,NGC3109,3.87,2.480769230769231,54.7,19.41786162274312,2.5056080889285763e-11,3.157484981125627e-12,3.0232199976103476e-12,2.0194937840019157e-11,2.0379119498937988e-11,-0.0169805813405872
sparc,NGC3109,4.13,2.647435897435898,55.2,19.23198377703143,2.390988892520232e-11,2.902335213470596e-12,2.6855310024683768e-12,1.9327554455395377e-11,1.947250752878825e-11,-0.013906827179973
sparc,NGC3109,4.38,2.8076923076923075,57.5,19.522367940390836,2.4463074259647105e-11,2.8199430114475144e-12,2.212312802611564e-12,1.9054198956780568e-11,1.9172581288553078e-11,-0.0145231616612597
sparc,NGC3109,4.64,2.974358974358974,59.099999999999994,19.84865738532458,2.439531532319865e-11,2.7516535000839765e-12,1.9813454069602963e-12,1.8824644456746262e-11,1.8921149581269273e-11,-0.0126776169217038
sparc,NGC3109,4.9,3.141025641025641,61.20000000000001,20.248843176833585,2.477172322827858e-11,2.711775973200142e-12,1.5381135337820033e-12,1.8693780719276928e-11,1.8773093602986777e-11,-0.0119592973442079
sparc,NGC3109,5.16,3.3076923076923075,62.7,20.624939999912726,2.469078142015453e-11,2.671684314912893e-12,1.4964109951608804e-12,1.8557909565132463e-11,1.8623300976314648e-11,-0.0101069027506505
sparc,NGC3109,5.42,3.474358974358974,64.4,21.172002739467043,2.4798299619686315e-11,2.6802422645328553e-12,2.233387232828892e-12,1.8600822663537655e-11,1.8655355965902896e-11,-0.0080186483064682
sparc,NGC3109,5.67,3.6346153846153846,66.6,21.687555187249668,2.5352153412853344e-11,2.6883610243899853e-12,2.436242970604526e-12,1.863980378403563e-11,1.868572543824334e-11,-0.0072946967938947
sparc,NGC3109,5.93,3.801282051282051,66.3,21.72169537582184,2.4022700024987688e-11,2.578589436317164e-12,2.4638666692295066e-12,1.8233991728813588e-11,1.827171288203944e-11,-0.0050645457791965
sparc,NGC3109,6.19,3.967948717948718,66.2,21.540337741084745,2.2944298528647113e-11,2.4292030783667628e-12,2.2181799181773647e-12,1.766511284400959e-11,1.7695919717873678e-11,-0.0038908469689121
sparc,NGC3109,6.45,4.134615384615385,67.3,21.363059237852617,2.2757254616879793e-11,2.293066394341715e-12,2.0288785691126116e-12,1.7132503146983536e-11,1.7157746181094215e-11,-0.0038070009283015
sparc,NGC3198,0.32,0.1019108280254777,24.399999999999995,44.74571711348472,6.029469868011239e-11,2.0276940265988395e-10,1.7742456414885536e-10,2.43813837397141e-10,2.738223914249982e-10,0.0193425856396427
sparc,NGC3198,0.64,0.2038216560509554,43.29999999999999,52.08548550220109,9.493913565603662e-11,1.3737348444717467e-10,7.147842545927929e-11,1.8767624294359603e-10,2.0485988675580416e-10,0.0965688901958557
sparc,NGC3198,0.96,0.3057324840764331,45.5,55.84729357811352,6.988774295804372e-11,1.0528887489155915e-10,4.9459018093384786e-11,1.5868018970300267e-10,1.6935115248511034e-10,0.0935913348246866
sparc,NGC3198,1.28,0.4076433121019108,58.5,58.478778202011014,8.664653846328889e-11,8.658368506808539e-11,4.5619032216569194e-11,1.4080848088114004e-10,1.4778934591407528e-10,0.0669681353148633
sparc,NGC3198,1.61,0.5127388535031847,68.79999999999998,59.55272202007226,9.527971627222068e-11,7.138826260137557e-11,2.1077867466034872e-11,1.2495162901486042e-10,1.2958968914938792e-10,0.0752169515781822
sparc,NGC3198,1.93,0.6146496815286624,76.9,58.81004973641835,9.929898867280359e-11,5.8075805106620127e-11,2.660024924134921e-11,1.0978192604962472e-10,1.1294159215286967e-10,0.0208186987043467
sparc,NGC3198,2.24,0.713375796178344,82.0,61.544779632394494,9.728124974207102e-11,5.4800418916552944e-11,1.9195251473496452e-11,1.0641021348179304e-10,1.0871529285006039e-10,0.0176522734914231
sparc,NGC3198,2.57,0.8184713375796178,86.89999999999999,62.8616858666708,9.522607505821384e-11,4.9829712278534465e-11,1.665634454412947e-11,1.0052736016202483e-10,1.0218166694638443e-10,0.0096792980131868
sparc,NGC3198,2.89,0.9203821656050956,97.59999999999998,62.902108867668346,1.0681967378621988e-10,4.436924348545353e-11,6.6324510568083236e-12,9.360839936577654e-11,9.481190706492204e-11,-0.0151570656156037
sparc,NGC3198,3.21,1.0222929936305731,100.0,66.32389049203914,1.0095885636898332e-10,4.441037184410387e-11,1.072183054638603e-11,9.394996159493715e-11,9.486826014655099e-11,-0.0046664753842924
sparc,NGC3198,3.54,1.127388535031847,107.0,71.57228583746644,1.0481266125663427e-10,4.6896018039410487e-11,1.4712954879202304e-11,9.75359656309023e-11,9.824945058243483e-11,-0.002931089888032
sparc,NGC3198,3.85,1.2261146496815287,113.0,76.7431433419299,1.0748444349848075e-10,4.957559011692064e-11,1.3925418166528836e-11,1.0127560636755079e-10,1.0184341155233244e-10,-0.001331127994677
sparc,NGC3198,4.17,1.3280254777070062,117.0,81.69204643048182,1.0638615753765926e-10,5.186482905657962e-11,9.47473300463598e-12,1.0442547775883532e-10,1.048752578555514e-10,0.0010571225495847
sparc,NGC3198,4.5,1.4331210191082802,119.0,85.26872199112638,1.01983723372937e-10,5.2362026801300225e-11,9.718448933185762e-12,1.0517739135160292e-10,1.0552931233266004e-10,0.0028008118587097
