element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Fe	2	"344.94684"	"0.00012"	"344.946936"	"0.000016"	"34"	""		"10.5027943"	"14.0960624"	"3d6.(5D).4d"	"e 6G"	"7/2"	"3d6.(5D<2>).5f"	"2[4]*"	"9/2"	8	10		""	"L18349c139"	
Fe	2	"344.9649"	"0.0003"	"344.964993"	"0.000016"	"28"	""		"9.7002396"	"13.2933197"	"3d6.(5D).5s"	"e 6D"	"7/2"	"3d6.(5D).6p"	"6F*"	"9/2"	8	10		""	"L18349c139"	
Fe	1	"345.03279"	"0.00004"	"345.032799"	"0.000017"	"16200"	"2.34e+07"	B	"2.22271209"	"5.81508605"	"3d7.(4P).4s"	"a 5P"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"y 3P*"	"1"	3	3		"T5720"	"L11631"	
Fe	2	""	""	"345.04014"	"0.00004"	""	"1.02e-02"	E	"0.35186476"	"3.9441623"	"3d7"	"a 4F"	"5/2"	"3d7"	"b 2F"	"5/2"	6	6	M1	"T8961"	""	
Fe	1	"345.16132"	"0.00010"	"345.161340"	"0.000017"	"2190"	"5.08e+06"	B	"2.42419831"	"6.01523448"	"3d6.4s2"	"a 3P2"	"1"	"3d7.(4P).4p"	"x 3P*"	"1"	3	3		"T5720"	"L11631"	
Fe	1	"345.19142"	"0.00004"	"345.191434"	"0.000017"	"16200"	"1.13e+07"	B	"2.22271209"	"5.81343520"	"3d7.(4P).4s"	"a 5P"	"1"	"3d7.(4P).4p"	"u 5D*"	"2"	3	5		"T5720"	"L11631"	
Fe	1	"345.22744"	"0.00004"	"345.227423"	"0.000017"	"23400"	"7.49e+05"	B	"0.95815732"	"4.54850612"	"3d7.(4F).4s"	"a 5F"	"3"	"3d7.(4F).4p"	"y 3F*"	"4"	7	9		"T5720"	"L11631"	
Fe	2	""	""	"345.230691"	"0.000019"	""	"3.89e-01"	C+	"0.30129858"	"3.89161339"	"3d7"	"a 4F"	"7/2"	"3d6.(3D).4s"	"b 4D"	"5/2"	8	6	E2	"T9588c100"	""	
Fe	1	""	""	"345.254094"	"0.000017"	""	"5.2e-02"	D	"0.05156912"	"3.64164057"	"3d6.4s2"	"a 5D"	"3"	"3d6.4s2"	"b 3D"	"3"	7	7	M1	"T6409"	""	
Fe	3	"345.2749"	"0.0012"	"345.2741"	"0.0006"	"24"	""		"11.579200"	"15.169064"	"3d5.(b 2F).4s"	"3F"	"3"	"3d5.(4P).4p"	"3D*"	"3"	7	7		""	"L1171"	
Fe	1	"345.30201"	"0.00004"	"345.30202"	"0.00003"	"6000"	""		"2.75857762"	"6.34815078"	"3d7.(2G).4s"	"a 3G"	"3"	"3d7.(2D2).4p"	"v 3F*"	"2"	7	5		""	"L11631"	
Fe	3	""	""	"345.3239"	"0.0013"	""	"1.3e-01"	D+	"2.660939"	"6.250285"	"3d6"	"a 3F"	"4"	"3d6"	"b 3P"	"2"	9	5	E2	"u45"	""	
Fe	2	"345.3376"	"0.0002"	"345.337022"	"0.000020"	"230"	""		"5.51071390"	"9.0999233"	"3d6.(5D).4p"	"z 4D*"	"7/2"	"3d5.4s2"	"4F"	"5/2"	8	6		""	"L18349c139"	
Fe	2	"345.36155"	"0.00002"	"345.361598"	"0.000017"	"2100"	"8.e+05"	D+	"5.51071390"	"9.0996679"	"3d6.(5D).4p"	"z 4D*"	"7/2"	"3d5.4s2"	"4F"	"9/2"	8	10		"T6892c83"	"L18349c139"	
Fe	2	"345.41496"	"0.00003"	"345.414998"	"0.000020"	"190"	""		"10.4190334"	"14.0074326"	"3d6.(5D).4d"	"e 6G"	"13/2"	"3d6.(5D<4>).5f"	"2[7]*"	"15/2"	14	16		""	"L18349c139"	
Fe	1	""	""	"345.433856"	"0.000017"	""	"2.1e-02"	D	"0.05156912"	"3.63977237"	"3d6.4s2"	"a 5D"	"3"	"3d6.4s2"	"b 3D"	"2"	7	5	M1	"T6409"	""	
Fe	3	"345.437"	"0.003"	"345.4321"	"0.0006"	"48wh"	""		"14.623957"	"18.212179"	"3d5.(b 2G).4s"	"1G"	"4"	"3d5.(b 2F).4p"	"3G*"	"3"	9	7		""	"L1171"	
Fe	2	""	""	"345.511369"	"0.000021"	""	"4.01e-01"	C+	"0.30129858"	"3.88869686"	"3d7"	"a 4F"	"7/2"	"3d6.(3D).4s"	"b 4D"	"3/2"	8	4	E2	"T9588c100"	""	
Fe	3	"345.5204"	"0.0012"	"345.5192"	"0.0005"	"21"	""		"10.498000"	"14.085317"	"3d5.(a 2F).4s"	"3F"	"3"	"3d5.(4G).4p"	"5G*"	"3"	7	7		""	"L1171"	
Fe	1	"345.62440"	"0.00018"	"345.62449"	"0.00005"	"468"	""		"3.07133880"	"6.6575630"	"3d7.(2P).4s"	"c 3P"	"1"	"3d6.(3D).4s.4p.(3P*)"	"5F*"	"1"	3	3		""	"L11631"	
Fe	2	"345.6926"	"0.0003"	"345.692778"	"0.000017"	"110"	"7.e+05"	D	"3.90341906"	"7.4889348"	"3d6.(3D).4s"	"b 4D"	"7/2"	"3d6.(3P2).4p"	"y 4P*"	"5/2"	8	6		"T6892c83"	"L18349c139"	
Fe	1	"345.70867"	"0.00018"	"345.70858"	"0.00004"	"790"	""		"3.60252504"	"7.1878769"	"3d6.(5D).4s.4p.(3P*)"	"z 5P*"	"3"	"3d6.(5D).4s (4D).4d"	"i 5D"	"2"	7	5		""	"L11631"	
Fe	1	"345.83031"	"0.00004"	"345.83031"	"0.00003"	"5200"	"2.92e+07"	B	"2.42419831"	"6.00828827"	"3d6.4s2"	"a 3P2"	"1"	"3d7.(4P).4p"	"x 3P*"	"0"	3	1		"T5720"	"L11631"	
Fe	3	"345.8906"	"0.0012"	"345.8902"	"0.0006"	"35"	""		"11.131770"	"14.715239"	"3d5.(a 2G).4s"	"3G"	"4"	"3d5.(4G).4p"	"3H*"	"4"	9	9		""	"L1171"	
Fe	1	"345.94262"	"0.00010"	"345.94261"	"0.00003"	"2400"	"1.45e+06"	C+	"2.69240763"	"6.27533411"	"3d7.(2G).4s"	"a 3G"	"5"	"3d6.(3F2).4s.4p.(3P*)"	"x 1G*"	"4"	11	9		"T5720"	"L11631"	
Fe	1	"345.99138"	"0.00004"	"345.99141"	"0.00003"	"3800"	"2.17e+07"	B	"3.01725044"	"6.59967157"	"3d7.(2P).4s"	"c 3P"	"2"	"3d7.(2D2).4p"	"v 3P*"	"1"	5	3		"T5720"	"L11631"	
Fe	1	""	""	"345.995412"	"0.000017"	""	"4.77e+05"	D+	"2.27860466"	"5.86098438"	"3d6.4s2"	"a 3P2"	"2"	"3d7.(4P).4p"	"w 3D*"	"1"	5	3		"T6110"	""	
Fe	2	""	""	"346.018970"	"0.000020"	""	"1.6e-03"	E	"0.23217279"	"3.81430861"	"3d7"	"a 4F"	"9/2"	"3d6.(3G).4s"	"b 2G"	"7/2"	10	8	M1	"T9588c100"	""	
Fe	2	"346.04365"	"0.00010"	"346.043714"	"0.000017"	"40"	""		"10.4801123"	"14.0619920"	"3d6.(5D).4d"	"e 6G"	"9/2"	"3d6.(5D<3>).5f"	"2[6]*"	"11/2"	10	12		""	"L18349c139"	
Fe	3	""	""	"346.0516"	"0.0016"	""	"2.6e-01"	D+	"2.565000"	"6.146798"	"3d6"	"a 3P"	"1"	"3d6"	"b 3P"	"1"	3	3	E2	"u45"	""	
Fe	1	"346.23518"	"0.00010"	"346.235211"	"0.000017"	"1260"	""		"2.19786640"	"5.77776507"	"3d7.(4P).4s"	"a 5P"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"z 3S*"	"1"	5	3		""	"L11631"	
Fe	1	"346.33026"	"0.00018"	"346.330151"	"0.000017"	"550"	"1.50e+05"	E	"1.48486439"	"5.06378173"	"3d7.(4F).4s"	"a 3F"	"4"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"3"	9	7		"T5720"	"L11631"	
Fe	2	"346.3974"	"0.0015"	"346.396370"	"0.000010"	"40"	"8.e+03"	E	"1.67061856"	"5.24885175"	"3d7"	"a 4P"	"5/2"	"3d6.(5D).4p"	"z 6F*"	"5/2"	6	6		"T6892c83"	"L7357"	
Fe	2	"346.4497"	"0.0015"	"346.449747"	"0.000019"	"260"	"2.2e+05"	D	"4.14931647"	"7.7269984"	"3d6.(1G2).4s"	"c 2G"	"9/2"	"3d6.(3H).4p"	"z 2G*"	"7/2"	10	8		"T6892c83"	"L7357"	
Fe	2	"346.45691"	"0.00013"	"346.456815"	"0.000017"	"32"	""		"10.4190334"	"13.9966424"	"3d6.(5D).4d"	"e 6G"	"13/2"	"3d6.(5D<4>).5f"	"2[6]*"	"13/2"	14	14		""	"L18349c139"	
Fe	1	"346.49105"	"0.00024"	"346.49109"	"0.00003"	"363"	""		"2.58810592"	"6.16536100"	"3d6.4s2"	"b 3F2"	"3"	"3d7.(2G).4p"	"y 3H*"	"4"	7	9		""	"L11631"	
Fe	2	"346.4911"	"0.0002"	"346.491194"	"0.000021"	"110bl(Fe I)"	""		"5.55260578"	"9.1298598"	"3d6.(5D).4p"	"z 4D*"	"5/2"	"3d5.4s2"	"4F"	"3/2"	6	4		""	"L18349c148"	
Fe	1	"346.58604"	"0.00004"	"346.586035"	"0.000017"	"870000"	"1.19e+07"	B	"0.11011433"	"3.68638944"	"3d6.4s2"	"a 5D"	"1"	"3d6.(5D).4s.4p.(3P*)"	"z 5P*"	"1"	3	3		"T5720"	"L11631"	
Fe	1	"346.62827"	"0.00018"	"346.628000"	"0.000017"	"550"	"9.50e+04"	C+	"2.40407444"	"5.97991659"	"3d6.4s2"	"a 3H"	"6"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"5"	13	11		"T5720"	"L11631"	
Fe	1	"346.64985"	"0.00010"	"346.649828"	"0.000017"	"2820"	"1.24e+05"	C	"0.85899575"	"4.43461275"	"3d7.(4F).4s"	"a 5F"	"5"	"3d7.(4F).4p"	"z 3G*"	"4"	11	9		"T4653"	"L11631"	
Fe	1	"346.68925"	"0.00010"	"346.689247"	"0.000017"	"2510"	""		"2.55917148"	"6.13438193"	"3d6.4s2"	"b 3F2"	"4"	"3d6.(3F2).4s.4p.(3P*)"	"1F*"	"3"	9	7		""	"L11631"	
Fe	3	""	""	"346.7234"	"0.0013"	""	"1.32e-01"	C+	"2.660939"	"6.235798"	"3d6"	"a 3F"	"4"	"3d6"	"b 3F"	"3"	9	7	M1+E2	"u45"	""	
Fe	2	"346.86792"	"0.00016"	"346.868096"	"0.000021"	"200"	"2.0e+06"	D+	"4.15363129"	"7.7269984"	"3d6.(1G2).4s"	"c 2G"	"7/2"	"3d6.(3H).4p"	"z 2G*"	"7/2"	8	8		"T6892c83"	"L18349c139"	
Fe	1	"346.88442"	"0.00004"	"346.884432"	"0.000017"	"5100"	"2.61e+06"	B	"2.55917148"	"6.13237029"	"3d6.4s2"	"b 3F2"	"4"	"3d7.(2G).4p"	"v 3G*"	"5"	9	11		"T5720"	"L11631"	
Fe	1	"346.90117"	"0.00004"	"346.90120"	"0.00004"	"3470"	"8.58e+06"	B	"3.30140276"	"6.8744289"	"3d7.(2H).4s"	"b 3H"	"4"	"3d6.(1G2).4s.4p.(3P*)"	"v 3H*"	"4"	9	9		"T5720"	"L11631"	
Fe	3	""	""	"346.9509"	"0.0013"	""	"7.5e-01"	C	"2.660939"	"6.233453"	"3d6"	"a 3F"	"4"	"3d6"	"b 3F"	"4"	9	9	E2	"u45"	""	
Fe	1	"346.98303"	"0.00010"	"346.983029"	"0.000017"	"2510"	"2.19e+06"	C	"2.60850194"	"6.18068544"	"3d6.4s2"	"b 3F2"	"2"	"3d7.(2G).4p"	"v 3G*"	"3"	5	7		"T5720"	"L11631"	
Fe	1	"347.12654"	"0.00004"	"347.126539"	"0.000017"	"6300"	"3.98e+06"	C+	"2.22271209"	"5.79341882"	"3d7.(4P).4s"	"a 5P"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"y 3P*"	"2"	3	5		"T5720"	"L11631"	
Fe	1	"347.13429"	"0.00004"	"347.134301"	"0.000017"	"5400"	"7.36e+06"	C+	"2.27860466"	"5.84923154"	"3d6.4s2"	"a 3P2"	"2"	"3d7.(4P).4p"	"u 5D*"	"1"	5	3		"T5720"	"L11631"	
Fe	1	"347.32968"	"0.00018"	"347.329542"	"0.000017"	"1050"	""		"3.04686890"	"6.61548873"	"3d7.(2G).4s"	"a 1G"	"4"	"3d6.(3G).4s.4p.(3P*)"	"3F*"	"3"	9	7		""	"L11631"	
Fe	1	"347.36839"	"0.00024"	"347.36827"	"0.00005"	"309"	""		"3.68638944"	"7.2546114"	"3d6.(5D).4s.4p.(3P*)"	"z 5P*"	"1"	"3d6.4s.(4D).4d"	"5F"	"2"	3	5		""	"L11631"	
Fe	1	"347.54500"	"0.00004"	"347.544997"	"0.000017"	"1200000"	"9.75e+06"	B	"0.08728574"	"3.65369332"	"3d6.4s2"	"a 5D"	"2"	"3d6.(5D).4s.4p.(3P*)"	"z 5P*"	"2"	5	5		"T5720"	"L11631"	
Fe	1	"347.56514"	"0.00004"	"347.565068"	"0.000017"	"5600"	"8.61e+06"	C+	"2.17594512"	"5.74214676"	"3d7.(4P).4s"	"a 5P"	"3"	"3d7.(4P).4p"	"w 5P*"	"2"	7	5		"T5720"	"L11631"	
Fe	2	""	""	"347.574081"	"0.000010"	""	"1.7e+04"	E	"1.67061856"	"5.23672772"	"3d7"	"a 4P"	"5/2"	"3d6.(5D).4p"	"z 6F*"	"7/2"	6	8		"T6892c83"	""	
Fe	1	"347.58631"	"0.00010"	"347.586325"	"0.000017"	"1740"	""		"2.43269470"	"5.99867825"	"3d6.4s2"	"a 3H"	"5"	"3d7.(2G).4p"	"z 1H*"	"5"	11	11		""	"L11631"	
Fe	1	"347.63442"	"0.00018"	"347.63442"	"0.00003"	"1000"	"2.70e+07"	D+	"3.60252504"	"7.16801526"	"3d6.(5D).4s.4p.(3P*)"	"z 5P*"	"3"	"3d6.(5D).4s (4D).4d"	"i 5D"	"3"	7	7		"T5720"	"L11631"	
Fe	1	"347.67016"	"0.00004"	"347.670157"	"0.000017"	"490000"	"5.72e+06"	B	"0.12126572"	"3.68638944"	"3d6.4s2"	"a 5D"	"0"	"3d6.(5D).4s.4p.(3P*)"	"z 5P*"	"1"	1	3		"T5720"	"L11631"	
Fe	1	"347.68541"	"0.00004"	"347.685393"	"0.000017"	"4570"	"3.21e+06"	B+	"2.58810592"	"6.15307342"	"3d6.4s2"	"b 3F2"	"3"	"3d7.(2G).4p"	"v 3G*"	"4"	7	9		"T5720"	"L11631"	
Fe	1	"347.70035"	"0.00010"	"347.700352"	"0.000017"	"1200"	""		"2.42419831"	"5.98901244"	"3d6.4s2"	"a 3P2"	"1"	"3d7.(4P).4p"	"x 3P*"	"2"	3	5		""	"L11631"	
Fe	1	"347.78506"	"0.00010"	"347.78511"	"0.00004"	"2190"	""		"2.22271209"	"5.7866575"	"3d7.(4P).4s"	"a 5P"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"y 3P*"	"0"	3	1		""	"L11631"	
Fe	1	"347.83695"	"0.00018"	"347.836928"	"0.000017"	"710"	""		"2.43269470"	"5.99610917"	"3d6.4s2"	"a 3H"	"5"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"4"	11	9		""	"L11631"	
Fe	1	"347.86226"	"0.00010"	"347.86226"	"0.00004"	"2690"	""		"3.04686890"	"6.6100239"	"3d7.(2G).4s"	"a 1G"	"4"	"3d6.(3G).4s.4p.(3P*)"	"y 1H*"	"5"	9	11		""	"L11631"	
Fe	2	"347.86639"	"0.00011"	"347.866533"	"0.000018"	"220"	""		"5.54876624"	"9.1118775"	"3d6.(5D).4p"	"z 4F*"	"7/2"	"3d5.4s2"	"4F"	"7/2"	8	8		""	"L18349c139"	
Fe	1	"347.96771"	"0.00024"	"347.96793"	"0.00004"	"282"	""		"3.57321890"	"7.1352919"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(3D).4s.4p.(3P*)"	"t 3F*"	"4"	11	9		""	"L11631"	
Fe	1	"348.03372"	"0.00024"	"348.033396"	"0.000017"	"324"	""		"3.24096914"	"6.80237209"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.4s.(6D).6s"	"5D"	"3"	7	7		""	"L11631"	
Fe	1	"348.15633"	"0.00024"	"348.156131"	"0.000017"	"309"	""		"2.27860466"	"5.83875215"	"3d6.4s2"	"a 3P2"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"x 3F*"	"3"	5	7		""	"L11631"	
Fe	2	"348.16594"	"0.00015"	"348.166098"	"0.000018"	"28"	""		"10.4514812"	"14.0115268"	"3d6.(5D).4d"	"e 6G"	"11/2"	"3d6.(5D<4>).5f"	"2[7]*"	"13/2"	12	14		""	"L18349c139"	
Fe	3	"348.2305"	"0.0012"	"348.2315"	"0.0007"	"56"	""		"15.228939"	"18.788316"	"3d5.(4D).4p"	"5D*"	"3"	"3d5.(6S).4d"	"5D"	"4"	7	9		""	"L1171"	
Fe	2	"348.24173"	"0.00005"	"348.241803"	"0.000018"	"500"	"6.e+05"	D	"5.55260578"	"9.1118775"	"3d6.(5D).4p"	"z 4D*"	"5/2"	"3d5.4s2"	"4F"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	1	"348.30069"	"0.00010"	"348.300698"	"0.000017"	"3310"	"1.45e+05"	B	"0.91460217"	"4.47327202"	"3d7.(4F).4s"	"a 5F"	"4"	"3d7.(4F).4p"	"z 3G*"	"3"	9	7		"T5720"	"L11631"	
Fe	2	""	""	"348.40123"	"0.00004"	""	"5.2e-02"	D+	"0.38651921"	"3.9441623"	"3d7"	"a 4F"	"3/2"	"3d7"	"b 2F"	"5/2"	4	6	M1	"T8961"	""	
Fe	1	"348.48503"	"0.00018"	"348.48492"	"0.00003"	"1120"	"1.34e+05"	C+	"2.45343044"	"6.01021907"	"3d6.4s2"	"a 3H"	"4"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"3"	9	7		"T5720"	"L11631"	
Fe	1	"348.4978"	"0.0003"	"348.497873"	"0.000017"	"1020bl"	"1.84e+06"	D+	"2.42419831"	"5.98085478"	"3d6.4s2"	"a 3P2"	"1"	"3d6.(3G).4s.4p.(3P*)"	"v 5F*"	"2"	3	5		"T5720"	"L11631"	
Fe	2	"348.49782"	"0.00011"	"348.497848"	"0.000017"	"29bl(Fe I)"	""		"10.5615658"	"14.1182225"	"3d6.(5D).4d"	"e 4G"	"9/2"	"3d6.(5D<1>).5f"	"2[4]*"	"7/2"	10	8		""	"L18349c148"	
Fe	1	"348.53400"	"0.00004"	"348.53403"	"0.00003"	"5900"	"1.30e+07"	C+	"2.19786640"	"5.75415389"	"3d7.(4P).4s"	"a 5P"	"2"	"3d7.(4P).4p"	"w 5P*"	"1"	5	3		"T5720"	"L11631"	
Fe	1	"348.65515"	"0.00018"	"348.655065"	"0.000017"	"680"	""		"2.22271209"	"5.77776507"	"3d7.(4P).4s"	"a 5P"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"z 3S*"	"1"	3	3		""	"L11631"	
Fe	1	""	""	"348.723551"	"0.000017"	""	"3.7e-02"	D	"0.08728574"	"3.64164057"	"3d6.4s2"	"a 5D"	"2"	"3d6.4s2"	"b 3D"	"3"	5	7	M1	"T6409"	""	
Fe	1	""	""	"348.723551"	"0.000017"	""	"2.0e-03"	E	"0.08728574"	"3.64164057"	"3d6.4s2"	"a 5D"	"2"	"3d6.4s2"	"b 3D"	"3"	5	7	E2	"T6409"	""	
Fe	2	"348.7990"	"0.0015"	"348.798563"	"0.000012"	"120"	"1.7e+04"	E	"1.69526130"	"5.24885175"	"3d7"	"a 4P"	"3/2"	"3d6.(5D).4p"	"z 6F*"	"5/2"	4	6		"T6892c83"	"L7357"	
Fe	3	"348.8913"	"0.0012"	"348.8907"	"0.0009"	"95"	""		"13.129349"	"16.682001"	"3d5.(b 2D).4s"	"3D"	"1"	"3d5.(a 2D).4p"	"3P*"	"1"	3	3		""	"L1171"	
Fe	1	""	""	"348.906944"	"0.000017"	""	"8.3e-02"	D	"0.08728574"	"3.63977237"	"3d6.4s2"	"a 5D"	"2"	"3d6.4s2"	"b 3D"	"2"	5	5	M1	"T6409"	""	
Fe	3	"348.9070"	"0.0018"	"348.9076"	"0.0005"	"13w"	""		"11.121102"	"14.673582"	"3d5.(a 2G).4s"	"3G"	"3"	"3d5.(4G).4p"	"3F*"	"4"	7	9		""	"L1171"	
Fe	1	"348.94114"	"0.00018"	"348.94120"	"0.00004"	"580"	""		"2.99035244"	"6.5424903"	"3d6.4s2"	"b 3G"	"4"	"3d7.(2H).4p"	"w 3H*"	"4"	9	9		""	"L11631"	
Fe	3	"348.9492"	"0.0012"	"348.9497"	"0.0006"	"34"	""		"11.147182"	"14.699234"	"3d5.(a 2G).4s"	"3G"	"5"	"3d5.(4G).4p"	"3H*"	"5"	11	11		""	"L1171"	
Fe	1	"348.96675"	"0.00004"	"348.96673"	"0.00003"	"6200"	"7.47e+06"	B	"2.94879294"	"6.50067093"	"3d6.4s2"	"b 3G"	"5"	"3d7.(2H).4p"	"w 3H*"	"6"	11	13		"T5720"	"L11631"	
Fe	2	""	""	"348.998540"	"0.000019"	""	"4.09e-02"	C+	"0.35186476"	"3.90341906"	"3d7"	"a 4F"	"5/2"	"3d6.(3D).4s"	"b 4D"	"7/2"	6	8	E2	"T9588c100"	""	
Fe	1	"349.05738"	"0.00004"	"349.057352"	"0.000017"	"1320000"	"6.14e+06"	B	"0.05156912"	"3.60252504"	"3d6.4s2"	"a 5D"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 5P*"	"3"	7	7		"T5720"	"L11631"	
Fe	2	"349.06283"	"0.00004"	"349.062689"	"0.000018"	"800"	"4.2e+05"	D	"5.54876624"	"9.0996679"	"3d6.(5D).4p"	"z 4F*"	"7/2"	"3d5.4s2"	"4F"	"9/2"	8	10		"T6892c83"	"L18349c139"	
Fe	1	"349.07436"	"0.00018"	"349.074282"	"0.000017"	"1230"	""		"2.27860466"	"5.82938837"	"3d6.4s2"	"a 3P2"	"2"	"3d7.(4P).4p"	"w 3D*"	"3"	5	7		""	"L11631"	
Fe	3	"349.118"	"0.003"	"349.1093"	"0.0007"	"85*"	""		"15.237522"	"18.787949"	"3d5.(4P).4p"	"3D*"	"2"	"3d5.(6S).4d"	"5D"	"2"	5	5		""	"L1171"	
Fe	3	"349.118"	"0.003"	"349.1182"	"0.0007"	"85*"	""		"15.237522"	"18.787859"	"3d5.(4P).4p"	"3D*"	"2"	"3d5.(6S).4d"	"5D"	"3"	5	7		""	"L1171"	
Fe	2	"349.124350"	"0.000017"	"349.124362"	"0.000016"	"400bl(Ar)"	""		"10.5027943"	"14.0530687"	"3d6.(5D).4d"	"e 6G"	"7/2"	"3d6.(5D<3>).5f"	"2[4]*"	"9/2"	8	10		""	"L18349c148"	
Fe	1	"349.32803"	"0.00018"	"349.328110"	"0.000017"	"540"	"9.4e+04"	E	"1.48486439"	"5.03306811"	"3d7.(4F).4s"	"a 3F"	"4"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"4"	9	9		"T2578n"	"L11631"	
Fe	2	"349.34732"	"0.00010"	"349.347267"	"0.000021"	"290"	"3.2e+06"	D+	"4.14931647"	"7.6973256"	"3d6.(1G2).4s"	"c 2G"	"9/2"	"3d6.(3H).4p"	"z 2G*"	"9/2"	10	10		"T6892c83"	"L18349c139"	
Fe	1	"349.3689"	"0.0003"	"349.368776"	"0.000017"	"2000bl*"	""		"3.01762252"	"6.56541325"	"3d6.4s2"	"b 3G"	"3"	"3d6.(3G).4s.4p.(3P*)"	"3F*"	"4"	7	9		""	"L11631"	
Fe	1	"349.3689"	"0.0003"	"349.36889"	"0.00003"	"2000bl*"	"8.59e+05"	C	"2.72754450"	"6.27533411"	"3d7.(2G).4s"	"a 3G"	"4"	"3d6.(3F2).4s.4p.(3P*)"	"x 1G*"	"4"	9	9		"T5720"	"L11631"	
Fe	3	"349.3857"	"0.0018"	"349.3870"	"0.0007"	"22l"	""		"15.240343"	"18.787949"	"3d5.(4P).4p"	"3D*"	"1"	"3d5.(6S).4d"	"5D"	"2"	3	5		""	"L1171"	
Fe	2	"349.41555"	"0.00016"	"349.415385"	"0.000021"	"200"	"4.0e+05"	D	"5.55260578"	"9.0999233"	"3d6.(5D).4p"	"z 4D*"	"5/2"	"3d5.4s2"	"4F"	"5/2"	6	6		"T6892c83"	"L18349c139"	
Fe	2	"349.4672"	"0.0015"	"349.466808"	"0.000017"	"340"	"7.e+04"	E	"2.27642922"	"5.82322475"	"3d7"	"a 2P"	"3/2"	"3d6.(5D).4p"	"z 4P*"	"5/2"	4	6		"T6892c83"	"L7357"	
Fe	1	"349.52865"	"0.00004"	"349.528625"	"0.000017"	"17400"	"9.46e+06"	B	"2.55917148"	"6.10533975"	"3d6.4s2"	"b 3F2"	"4"	"3d7.(2G).4p"	"w 3F*"	"3"	9	7		"T4293"	"L11631"	
Fe	2	"349.5621"	"0.0002"	"349.562141"	"0.000017"	"240"	"2.6e+05"	C+	"4.14931647"	"7.6951447"	"3d6.(1G2).4s"	"c 2G"	"9/2"	"3d6.(3F2).4p"	"y 4F*"	"7/2"	10	8		"T7461"	"L18196"	
Fe	3	""	""	"349.6077"	"0.0011"	""	"5.1e-01"	D+	"2.690431"	"6.235798"	"3d6"	"a 3F"	"3"	"3d6"	"b 3F"	"3"	7	7	E2	"u45"	""	
Fe	3	"349.627"	"0.003"	"349.6270"	"0.0009"	"120bl(Fe II)"	""		"15.243146"	"18.788316"	"3d5.(4D).4p"	"5D*"	"4"	"3d5.(6S).4d"	"5D"	"4"	9	9		""	"L1171"	
Fe	2	"349.63455"	"0.00019"	"349.634766"	"0.000021"	"140"	"5.e+05"	D	"5.58476799"	"9.1298598"	"3d6.(5D).4p"	"z 4D*"	"3/2"	"3d5.4s2"	"4F"	"3/2"	4	4		"T6892c83"	"L18349c139"	
Fe	3	"349.6715"	"0.0012"	"349.6721"	"0.0007"	"21"	""		"15.243146"	"18.787859"	"3d5.(4D).4p"	"5D*"	"4"	"3d5.(6S).4d"	"5D"	"3"	9	7		""	"L1171"	
Fe	1	"349.70028"	"0.00024"	"349.70014"	"0.00003"	"560"	""		"2.72754450"	"6.27197352"	"3d7.(2G).4s"	"a 3G"	"4"	"3d7.(2G).4p"	"z 1F*"	"3"	9	7		""	"L11631"	
Fe	1	"349.71031"	"0.00004"	"349.710322"	"0.000017"	"15100"	"9.02e+06"	B	"2.17594512"	"5.72027099"	"3d7.(4P).4s"	"a 5P"	"3"	"3d7.(4P).4p"	"w 5P*"	"3"	7	7		"T5720"	"L11631"	
Fe	1	"349.71480"	"0.00010"	"349.714811"	"0.000017"	"2950"	"4.29e+06"	C+	"2.19786640"	"5.74214676"	"3d7.(4P).4s"	"a 5P"	"2"	"3d7.(4P).4p"	"w 5P*"	"2"	5	5		"T5720"	"L11631"	
Fe	3	"349.7598"	"0.0012"	"349.7607"	"0.0006"	"30"	""		"14.174554"	"17.718370"	"3d5.(b 2G).4s"	"3G"	"5"	"3d5.(a 2G).4p"	"3H*"	"5"	11	11		""	"L1171"	
Fe	1	"349.78403"	"0.00004"	"349.784032"	"0.000017"	"479000"	"3.08e+06"	B	"0.11011433"	"3.65369332"	"3d6.4s2"	"a 5D"	"1"	"3d6.(5D).4s.4p.(3P*)"	"z 5P*"	"2"	3	5		"T5720"	"L11631"	
