element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Si	3	"468.380"	"468.3794"	"7"	"1.10e+08"	B	"28.085821"	"30.732169"	"3p.4s"	"3P*"	"1"	"3p.4p"	"3P"	"0"	3	1		"T6298c4,LS"	"L4833"	
Si	3	"471.665"	"471.6654"	"16"	"1.32e+08"	B	"25.333789"	"27.961701"	"3s.4d"	"1D"	"2"	"3s.5f"	"1F*"	"3"	5	7		"T6298c4"	"L4833"	
Si	1	""	"472.1571"	""	"3.4e+05"	D	"4.9200852"	"7.5452605"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.(2P*<3/2>).6p<1/2>"	"(3/2,1/2)"	"1"	1	3		"T6066c4,LS"	""	
Si	3	"473.052"	"473.0521"	"7"	"4.47e+07"	B	"28.122131"	"30.742340"	"3p.4s"	"3P*"	"2"	"3p.4p"	"3P"	"1"	5	3		"T6298c4,LS"	"L4833"	
Si	1	""	"473.8832"	""	"1.0e+06"	D	"4.9296471"	"7.5452605"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.(2P*<3/2>).6p<1/2>"	"(3/2,1/2)"	"1"	3	3		"T6066c4,LS"	""	
Si	1	""	"474.7993"	""	"5.7e+05"	D	"4.9296471"	"7.5402137"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.(2P*<3/2>).6p<1/2>"	"(3/2,1/2)"	"2"	3	5		"T6066c4,LS"	""	
Si	1	""	"475.5276"	""	"7.5e+05"	D	"4.9200852"	"7.5266539"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.(2P*<3/2>).6p<3/2>"	"(3/2,3/2)"	"1"	1	3		"T6066c4,LS"	""	
Si	1	""	"477.2785"	""	"5.7e+05"	D	"4.9296471"	"7.5266539"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.(2P*<3/2>).6p<3/2>"	"(3/2,3/2)"	"1"	3	3		"T6066c4,LS"	""	
Si	1	"478.2991"	"478.2991"	"50"	"1.7e+06"	D	"4.9537952"	"7.5452605"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.(2P*<3/2>).6p<1/2>"	"(3/2,1/2)"	"1"	5	3		"T6066c4,LS"	"L3521"	
Si	1	"479.2212"	"479.2213"	"35"	"2.2e+06"	D	"4.9296471"	"7.516125"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.(2P*<1/2>).6p<1/2>"	"(1/2,1/2)"	"0"	3	1		"T6066c4,LS"	"L3521"	
Si	1	"479.2324"	"479.2324"	"80"	"1.7e+06"	D	"4.9537952"	"7.5402137"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.(2P*<3/2>).6p<1/2>"	"(3/2,1/2)"	"2"	5	5		"T6066c4,LS"	"L3521"	
Si	3	"480.043"	"480.0427"	"8"	"2.76e+07"	B	"25.773102"	"28.355155"	"3s.5s"	"1S"	"0"	"3p.4s"	"1P*"	"1"	1	3		"T6298c4"	"L4833"	
Si	1	""	"480.5439"	""	"6.0e+05"	D	"4.9200852"	"7.4994450"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.(2P*<1/2>).6p<3/2>"	"(1/2,3/2)"	"1"	1	3		"T6066c4,LS"	""	
Si	3	"481.333"	"481.3333"	"15"	"2.10e+08"	B+	"25.978583"	"28.553712"	"3s.4f"	"3F*"	"2"	"3s.5g"	"3G"	"3"	5	7		"T6298c4,LS"	"L4833"	
Si	1	""	"481.7581"	""	"9.1e+05"	D	"4.9537952"	"7.5266539"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.(2P*<3/2>).6p<3/2>"	"(3/2,3/2)"	"1"	5	3		"T6066c4,LS"	""	
Si	1	""	"481.8052"	""	"1.1e+06"	D	"4.9537952"	"7.526402"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.(2P*<3/2>).6p<3/2>"	"(3/2,3/2)"	"3"	5	7		"T6066c4,LS"	""	
Si	3	"481.972"	"481.9712"	"16"	"2.12e+08"	B+	"25.982046"	"28.553767"	"3s.4f"	"3F*"	"3"	"3s.5g"	"3G"	"4"	7	9		"T6298c4,LS"	"L4833"	
Si	3	""	"481.9814"	""	"1.82e+07"	B	"25.982046"	"28.553712"	"3s.4f"	"3F*"	"3"	"3s.5g"	"3G"	"3"	7	7		"T6298c4,LS"	""	
Si	1	""	"482.1167"	""	"8.0e+05"	D	"4.9296471"	"7.5005925"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.(2P*<1/2>).6p<3/2>"	"(1/2,3/2)"	"2"	3	5		"T6066c4,LS"	""	
Si	3	""	"482.1711"	""	"1.64e-05"	E	"15.152669"	"17.723324"	"3p2"	"1D"	"2"	"3s.3d"	"3D"	"1"	5	3	M1	"c44"	""	
Si	3	""	"482.1711"	""	"2.32e-06"	D+	"15.152669"	"17.723324"	"3p2"	"1D"	"2"	"3s.3d"	"3D"	"1"	5	3	E2	"c44"	""	
Si	3	""	"482.2272"	""	"1.61e-06"	E	"15.152669"	"17.723025"	"3p2"	"1D"	"2"	"3s.3d"	"3D"	"2"	5	5	M1	"c44"	""	
Si	3	""	"482.2272"	""	"1.49e-05"	D+	"15.152669"	"17.723025"	"3p2"	"1D"	"2"	"3s.3d"	"3D"	"2"	5	5	E2	"c44"	""	
Si	3	""	"482.2760"	""	"7.42e-06"	E	"15.152669"	"17.722765"	"3p2"	"1D"	"2"	"3s.3d"	"3D"	"3"	5	7	M1	"c44"	""	
Si	3	""	"482.2760"	""	"2.11e-05"	C	"15.152669"	"17.722765"	"3p2"	"1D"	"2"	"3s.3d"	"3D"	"3"	5	7	E2	"c44"	""	
Si	1	""	"482.3319"	""	"4.5e+05"	E	"4.9296471"	"7.4994450"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.(2P*<1/2>).6p<3/2>"	"(1/2,3/2)"	"1"	3	3		"T6066c4,LS"	""	
Si	3	"482.897"	"482.8950"	"18"	"2.25e+08"	B+	"25.987051"	"28.553852"	"3s.4f"	"3F*"	"4"	"3s.5g"	"3G"	"5"	9	11		"T6298c4,LS"	"L4833"	
Si	3	""	"482.9111"	""	"1.41e+07"	B	"25.987051"	"28.553767"	"3s.4f"	"3F*"	"4"	"3s.5g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Si	3	""	"482.9214"	""	"2.76e+05"	D+	"25.987051"	"28.553712"	"3s.4f"	"3F*"	"4"	"3s.5g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Si	3	""	"484.2623"	""	"2.01e+06"	C	"25.562576"	"28.122131"	"3s.5s"	"3S"	"1"	"3p.4s"	"3P*"	"2"	3	5		"T6298c4,LS"	""	
Si	1	""	"486.6880"	""	"2.6e+05"	E	"4.9537952"	"7.5005925"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.(2P*<1/2>).6p<3/2>"	"(1/2,3/2)"	"2"	5	5		"T6066c4,LS"	""	
Si	1	""	"486.9074"	""	"2.9e+04"	E	"4.9537952"	"7.4994450"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.(2P*<1/2>).6p<3/2>"	"(1/2,3/2)"	"1"	5	3		"T6066c4,LS"	""	
Si	2	"488.320"	""	"15w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	""	"489.676"	""	"1.8e+06"	D	"12.877091"	"15.40835"	"3s2.5p"	"2P*"	"1/2"	"3s2.9s"	"2S"	"1/2"	2	2		"T6527c4,LS"	""	
Si	2	""	"490.265"	""	"3.5e+06"	D	"12.880129"	"15.40835"	"3s2.5p"	"2P*"	"3/2"	"3s2.9s"	"2S"	"1/2"	4	2		"T6527c4,LS"	""	
Si	3	""	"490.5616"	""	"1.21e+06"	D	"29.060364"	"31.587051"	"3s.6p"	"1P*"	"1"	"3s.8d"	"1D"	"2"	3	5		"T6298c4"	""	
Si	2	"490.699"	""	"20w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	3	""	"491.2310"	""	"1.93e+06"	C	"25.562576"	"28.085821"	"3s.5s"	"3S"	"1"	"3p.4s"	"3P*"	"1"	3	3		"T6298c4,LS"	""	
Si	2	"493.280"	""	"20w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	3	""	"494.3260"	""	"1.89e+06"	D+	"25.562576"	"28.070023"	"3s.5s"	"3S"	"1"	"3p.4s"	"3P*"	"0"	3	1		"T6298c4,LS"	""	
Si	1	"494.7607"	"494.7607"	"30"	"4.2e+06"	D	"5.0823459"	"7.5875894"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.(2P*<3/2>).6p<3/2>"	"(3/2,3/2)"	"0"	3	1		"T1619CA"	"L3521"	
Si	1	"500.6061"	"500.6059"	"40"	"2.8e+06"	D	"5.0823459"	"7.5583377"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.(2P*<3/2>).6p<3/2>"	"(3/2,3/2)"	"2"	3	5		"T1619CA"	"L3521"	
Si	2	"504.103"	"504.1024"	"1000"	"7.00e+07"	B	"10.066443"	"12.525262"	"3s2.4p"	"2P*"	"1/2"	"3s2.4d"	"2D"	"3/2"	2	4		"T7222"	"L3541"	
Si	2	"505.598"	"505.5984"	"1000"	"1.45e+08"	B	"10.073880"	"12.525423"	"3s2.4p"	"2P*"	"3/2"	"3s2.4d"	"2D"	"5/2"	4	6		"T7222"	"L3541"	
Si	2	""	"505.6317"	""	"2.10e+07"	B	"10.073880"	"12.525262"	"3s2.4p"	"2P*"	"3/2"	"3s2.4d"	"2D"	"3/2"	4	4		"T6570"	""	
Si	3	"509.142"	""	"10w"	""		""	""	""	""	""	""	""	""				""	"L4833"	
Si	3	""	"510.40"	""	"1.54e+06"	D	"29.063765"	"[31.4922]"	"3s.6p"	"3P*"	"0"	"3s.8d"	"3D"	"1"	1	3		"T6298c4,LS"	""	
Si	3	""	"510.70"	""	"2.07e+06"	D	"29.065417"	"[31.4925]"	"3s.6p"	"3P*"	"1"	"3s.8d"	"3D"	"2"	3	5		"T6298c4,LS"	""	
Si	3	""	"510.75"	""	"1.15e+06"	D	"29.065417"	"[31.4922]"	"3s.6p"	"3P*"	"1"	"3s.8d"	"3D"	"1"	3	3		"T6298c4,LS"	""	
Si	3	""	"510.9666"	""	"2.75e+06"	D+	"29.067126"	"31.492914"	"3s.6p"	"3P*"	"2"	"3s.8d"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"511.06"	""	"6.89e+05"	D	"29.067126"	"[31.4925]"	"3s.6p"	"3P*"	"2"	"3s.8d"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"511.11"	""	"7.66e+04"	E	"29.067126"	"[31.4922]"	"3s.6p"	"3P*"	"2"	"3s.8d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Si	2	""	"511.3168"	""	"1.3e+04"	E	"10.415201"	"12.839327"	"3s.3p2"	"2P"	"3/2"	"3s2.4f"	"2F*"	"5/2"	4	6		"T6527c4"	""	
Si	3	"511.376"	"511.376"	"7w"	"3.82e+07"	C+	"28.54956"	"30.973400"	"3s.5f"	"3F*"	"2"	"3s.7g"	"3G"	"3"	5	7		"T6298c4,LS"	"L4833"	
Si	3	""	"511.3866"	""	"3.91e+07"	C+	"28.549670"	"30.973466"	"3s.5f"	"3F*"	"3"	"3s.7g"	"3G"	"4"	7	9		"T6298c4,LS"	""	
Si	3	""	"511.4005"	""	"3.36e+06"	D+	"28.549670"	"30.973400"	"3s.5f"	"3F*"	"3"	"3s.7g"	"3G"	"3"	7	7		"T6298c4,LS"	""	
Si	3	"511.412"	"511.4117"	"8w"	"4.17e+07"	C+	"28.549923"	"30.973600"	"3s.5f"	"3F*"	"4"	"3s.7g"	"3G"	"5"	9	11		"T6298c4,LS"	"L4833"	
Si	3	""	"511.4400"	""	"2.60e+06"	D+	"28.549923"	"30.973466"	"3s.5f"	"3F*"	"4"	"3s.7g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Si	3	""	"511.4538"	""	"5.11e+04"	E	"28.549923"	"30.973400"	"3s.5f"	"3F*"	"4"	"3s.7g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Si	3	""	"513.3685"	""	"3.25e+02"	E	"28.553712"	"30.968151"	"3s.5g"	"3G"	"3"	"3s.7f"	"3F*"	"4"	7	9		"T6298c4,LS"	""	
Si	3	""	"513.3759"	""	"2.76e+04"	E	"28.553712"	"30.968116"	"3s.5g"	"3G"	"3"	"3s.7f"	"3F*"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"513.3801"	""	"2.14e+04"	E	"28.553767"	"30.968151"	"3s.5g"	"3G"	"4"	"3s.7f"	"3F*"	"4"	9	9		"T6298c4,LS"	""	
Si	3	""	"513.3817"	""	"4.39e+05"	E	"28.553712"	"30.968089"	"3s.5g"	"3G"	"3"	"3s.7f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"513.3875"	""	"4.13e+05"	E	"28.553767"	"30.968116"	"3s.5g"	"3G"	"4"	"3s.7f"	"3F*"	"3"	9	7		"T6298c4,LS"	""	
Si	3	""	"513.3983"	""	"4.17e+05"	D	"28.553852"	"30.968151"	"3s.5g"	"3G"	"5"	"3s.7f"	"3F*"	"4"	11	9		"T6298c4,LS"	""	
Si	2	"518.190"	""	"100"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	"518.525"	""	"100w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	""	"518.5520"	""	"7.74e+05"	E	"12.839311"	"15.229615"	"3s2.4f"	"2F*"	"7/2"	"3s2.7g"	"2G"	"7/2"	8	8		"T6527c4,LS"	""	
Si	2	""	"518.5520"	""	"1.24e+07"	D+	"12.839311"	"15.229615"	"3s2.4f"	"2F*"	"7/2"	"3s2.7g"	"2G"	"9/2"	8	10		"T6527c4,LS"	""	
Si	2	""	"518.5555"	""	"1.08e+07"	D	"12.839327"	"15.229615"	"3s2.4f"	"2F*"	"5/2"	"3s2.7g"	"2G"	"7/2"	6	8		"T6527c4,LS"	""	
Si	2	"519.286"	""	"200w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	3	"519.726"	"519.7236"	"5"	"2.47e+07"	B	"28.355155"	"30.740071"	"3p.4s"	"1P*"	"1"	"3p.4p"	"1D"	"2"	3	5		"T6298c4"	"L4833"	
Si	2	"520.241"	""	"500w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	"529.519"	""	"30w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	3	""	"530.260"	""	"7.23e+03"	E	"28.54956"	"30.887085"	"3s.5f"	"3F*"	"2"	"3s.7d"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"530.2855"	""	"2.56e+05"	E	"28.549670"	"30.887085"	"3s.5f"	"3F*"	"3"	"3s.7d"	"3D"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"530.3429"	""	"2.96e+06"	D+	"28.549923"	"30.887085"	"3s.5f"	"3F*"	"4"	"3s.7d"	"3D"	"3"	9	7		"T6298c4,LS"	""	
Si	3	""	"530.745"	""	"3.57e+05"	E	"28.54956"	"30.884947"	"3s.5f"	"3F*"	"2"	"3s.7d"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"530.7709"	""	"2.86e+06"	D+	"28.549670"	"30.884947"	"3s.5f"	"3F*"	"3"	"3s.7d"	"3D"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"531.038"	""	"3.21e+06"	D+	"28.54956"	"30.88366"	"3s.5f"	"3F*"	"2"	"3s.7d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Si	3	""	"531.3244"	""	"1.30e+07"	C	"29.254207"	"31.587051"	"3p.3d"	"1P*"	"1"	"3s.8d"	"1D"	"2"	3	5		"T6298c4"	""	
Si	2	"540.534"	""	"100w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	"541.724"	""	"15w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	"542.892"	""	"15w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	"543.289"	""	"15w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	"543.862"	""	"100w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	"544.726"	""	"20w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	3	"545.146"	"545.1455"	"6"	"4.60e+07"	B+	"28.085821"	"30.359521"	"3p.4s"	"3P*"	"1"	"3p.4p"	"3D"	"2"	3	5		"T6298c4,LS"	"L4833"	
Si	3	""	"545.1960"	""	"3.41e+07"	B	"28.070023"	"30.343512"	"3p.4s"	"3P*"	"0"	"3p.4p"	"3D"	"1"	1	3		"T6298c4,LS"	""	
Si	2	"545.449"	""	"15w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	"545.645"	""	"100w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	""	"546.2145"	""	"5.36e+06"	E	"12.877091"	"15.146341"	"3s2.5p"	"2P*"	"1/2"	"3s2.7d"	"2D"	"3/2"	2	4		"T6527c4,LS"	""	
Si	2	"546.643"	"546.6461"	"500w"	"2.16e+07"	C	"12.525262"	"14.792721"	"3s2.4d"	"2D"	"3/2"	"3s2.6f"	"2F*"	"5/2"	4	6		"T6527c4,LS"	"L3541"	
Si	2	"546.687"	"546.6849"	"500w"	"1.54e+06"	D+	"12.525423"	"14.792721"	"3s2.4d"	"2D"	"5/2"	"3s2.6f"	"2F*"	"5/2"	6	6		"T6527c4,LS"	"L3541"	
Si	2	""	"546.6894"	""	"2.31e+07"	C+	"12.525423"	"14.792702"	"3s2.4d"	"2D"	"5/2"	"3s2.6f"	"2F*"	"7/2"	6	8		"T6527c4,LS"	""	
Si	2	"546.921"	""	"100w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	""	"546.9451"	""	"6.42e+06"	D	"12.880129"	"15.146349"	"3s2.5p"	"2P*"	"3/2"	"3s2.7d"	"2D"	"5/2"	4	6		"T6527c4,LS"	""	
Si	2	""	"546.9469"	""	"1.07e+06"	E	"12.880129"	"15.146341"	"3s2.5p"	"2P*"	"3/2"	"3s2.7d"	"2D"	"3/2"	4	4		"T6527c4,LS"	""	
Si	3	"547.305"	"547.3042"	"7"	"6.07e+07"	B+	"28.122131"	"30.386863"	"3p.4s"	"3P*"	"2"	"3p.4p"	"3D"	"3"	5	7		"T6298c4,LS"	"L4833"	
Si	2	""	"547.7702"	""	"4.30e+05"	E	"12.525262"	"14.788068"	"3s2.4d"	"2D"	"3/2"	"3s2.7p"	"2P*"	"3/2"	4	4		"T7166"	""	
Si	2	""	"547.8092"	""	"3.87e+06"	D+	"12.525423"	"14.788068"	"3s2.4d"	"2D"	"5/2"	"3s2.7p"	"2P*"	"3/2"	6	4		"T7166"	""	
Si	2	""	"548.6296"	""	"4.41e+06"	D	"12.525262"	"14.784523"	"3s2.4d"	"2D"	"3/2"	"3s2.7p"	"2P*"	"1/2"	4	2		"T7166"	""	
Si	3	""	"549.0111"	""	"2.50e+07"	B	"28.085821"	"30.343512"	"3p.4s"	"3P*"	"1"	"3p.4p"	"3D"	"1"	3	3		"T6298c4,LS"	""	
Si	1	"549.323"	""	"40"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	2	"549.645"	""	"200w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	1	"551.7535"	""	"35"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"553.9926"	""	"1.46e+07"	B	"28.122131"	"30.359521"	"3p.4s"	"3P*"	"2"	"3p.4p"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Si	2	"554.074"	""	"100w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	""	"556.8355"	""	"2.9e+06"	D	"12.877091"	"15.103058"	"3s2.5p"	"2P*"	"1/2"	"3s2.8s"	"2S"	"1/2"	2	2		"T6527c4,LS"	""	
Si	2	""	"557.5967"	""	"5.7e+06"	D	"12.880129"	"15.103058"	"3s2.5p"	"2P*"	"3/2"	"3s2.8s"	"2S"	"1/2"	4	2		"T6527c4,LS"	""	
Si	2	"557.666"	""	"150w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	3	""	"557.9851"	""	"1.59e+06"	C	"28.122131"	"30.343512"	"3p.4s"	"3P*"	"2"	"3p.4p"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Si	3	""	"559.6886"	""	"1.17e+05"	E	"28.154479"	"30.369100"	"3s.5d"	"3D"	"1"	"3s.7p"	"3P*"	"2"	3	5		"T6298c4,LS"	""	
Si	3	""	"559.7832"	""	"1.75e+06"	D+	"28.154854"	"30.369100"	"3s.5d"	"3D"	"2"	"3s.7p"	"3P*"	"2"	5	5		"T6298c4,LS"	""	
Si	1	""	"559.7940"	""	"5.4e+05"	D	"4.9200852"	"7.1342886"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.5p"	"3S"	"1"	1	3		"T6066c4,LS"	""	
Si	3	""	"559.9246"	""	"9.79e+06"	C	"28.155413"	"30.369100"	"3s.5d"	"3D"	"3"	"3s.7p"	"3P*"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"560.0005"	""	"2.91e+06"	D+	"28.154479"	"30.367866"	"3s.5d"	"3D"	"1"	"3s.7p"	"3P*"	"1"	3	3		"T6298c4,LS"	""	
Si	3	""	"560.0953"	""	"8.75e+06"	C	"28.154854"	"30.367866"	"3s.5d"	"3D"	"2"	"3s.7p"	"3P*"	"1"	5	3		"T6298c4,LS"	""	
Si	3	""	"560.1461"	""	"1.17e+07"	D+	"28.154479"	"30.367291"	"3s.5d"	"3D"	"1"	"3s.7p"	"3P*"	"0"	3	1		"T6298c4,LS"	""	
Si	2	""	"560.5352"	""	"2.36e+05"	D	"14.174760"	"16.386036"	"3s.3p.(3P*).3d"	"4F*"	"5/2"	"3s.3p.(3P*).4p"	"4D"	"7/2"	6	8		"T6527c4,LS"	""	
Si	1	"562.2221"	"562.2220"	"30"	"1.6e+06"	D	"4.9296471"	"7.1342886"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.5p"	"3S"	"1"	3	3		"T6066c4,LS"	"L3521"	
Si	2	"563.297"	"563.297"	"100w"	"4.00e+06"	C+	"14.185600"	"16.386036"	"3s.3p.(3P*).3d"	"4F*"	"7/2"	"3s.3p.(3P*).4p"	"4D"	"7/2"	8	8		"T6570"	"L3541"	
Si	2	"563.948"	""	"200w"	""		""	""	""	""	""	""	""	""				""	"L3541"	
Si	2	""	"564.101"	""	"4.26e+05"	D	"14.167134"	"16.364433"	"3s.3p.(3P*).3d"	"4F*"	"3/2"	"3s.3p.(3P*).4p"	"4D"	"5/2"	4	6		"T6527c4,LS"	""	
Si	1	"564.5611"	"564.5613"	"90"	"9.7e+05"	D	"4.9296471"	"7.1251535"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.5p"	"3P"	"2"	3	5		"T6066c4,LS"	"L3521"	
Si	2	"566.066"	"566.065"	"150w"	"7.00e+06"	C+	"14.174760"	"16.364433"	"3s.3p.(3P*).3d"	"4F*"	"5/2"	"3s.3p.(3P*).4p"	"4D"	"5/2"	6	6		"T6570"	"L3541"	
Si	1	"566.5554"	"566.5555"	"80"	"6.31e+05"	D	"4.9200852"	"7.1078640"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.5p"	"3P"	"1"	1	3		"T2301"	"L3521"	
Si	2	"566.956"	"566.956"	"1000w"	"5.00e+07"	B+	"14.199804"	"16.386036"	"3s.3p.(3P*).3d"	"4F*"	"9/2"	"3s.3p.(3P*).4p"	"4D"	"7/2"	10	8		"T6570"	"L3541"	
Si	2	"568.144"	"568.144"	"30w"	"1.00e+07"	C+	"14.167134"	"16.348796"	"3s.3p.(3P*).3d"	"4F*"	"3/2"	"3s.3p.(3P*).4p"	"4D"	"3/2"	4	4		"T6570"	"L3541"	
Si	1	"568.4484"	"568.4484"	"120"	"2.6e+06"	D	"4.9537952"	"7.1342886"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.5p"	"3S"	"1"	5	3		"T6066c4,LS"	"L3521"	
Si	2	"568.881"	"568.882"	"300w"	"4.60e+07"	B	"14.185600"	"16.364433"	"3s.3p.(3P*).3d"	"4F*"	"7/2"	"3s.3p.(3P*).4p"	"4D"	"5/2"	8	6		"T6570"	"L3541"	
Si	3	""	"569.02"	""	"5.95e+06"	D+	"29.788726"	"31.96702"	"3s.6d"	"3D"	"1"	"3s.9f"	"3F*"	"2"	3	5		"T6298c4,LS"	""	
Si	1	"569.0425"	"569.0425"	"100"	"9.26e+05"	D+	"4.9296471"	"7.1078640"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.5p"	"3P"	"1"	3	3		"T2301"	"L3521"	
Si	3	""	"569.405"	""	"4.71e+04"	D	"25.978583"	"28.155413"	"3s.4f"	"3F*"	"2"	"3s.5d"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"569.551"	""	"2.34e+06"	C	"25.978583"	"28.154854"	"3s.4f"	"3F*"	"2"	"3s.5d"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"569.649"	""	"2.10e+07"	B	"25.978583"	"28.154479"	"3s.4f"	"3F*"	"2"	"3s.5d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Si	3	""	"569.74"	""	"1.10e+06"	E	"29.791454"	"31.96702"	"3s.6d"	"3D"	"2"	"3s.9f"	"3F*"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"569.74"	""	"6.26e+06"	D+	"29.791454"	"31.96702"	"3s.6d"	"3D"	"2"	"3s.9f"	"3F*"	"3"	5	7		"T6298c4,LS"	""	
Si	1	"570.1105"	"570.1104"	"90"	"1.83e+06"	D	"4.9296471"	"7.1037839"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.5p"	"3P"	"0"	3	1		"T2301"	"L3521"	
Si	2	"570.137"	"570.137"	"200w"	"4.50e+07"	B	"14.174760"	"16.348796"	"3s.3p.(3P*).3d"	"4F*"	"5/2"	"3s.3p.(3P*).4p"	"4D"	"3/2"	6	4		"T6570"	"L3541"	
Si	3	""	"570.312"	""	"1.66e+06"	C	"25.982046"	"28.155413"	"3s.4f"	"3F*"	"3"	"3s.5d"	"3D"	"3"	7	7		"T6298c4,LS"	""	
Si	3	"570.460"	"570.459"	"7"	"1.86e+07"	B	"25.982046"	"28.154854"	"3s.4f"	"3F*"	"3"	"3s.5d"	"3D"	"2"	7	5		"T6298c4,LS"	"L4833"	
Si	2	"570.637"	"570.64"	"100w"	"6.10e+07"	B	"14.167134"	"16.33925"	"3s.3p.(3P*).3d"	"4F*"	"3/2"	"3s.3p.(3P*).4p"	"4D"	"1/2"	4	2		"T6570"	"L3541"	
Si	3	""	"570.72"	""	"3.09e+04"	E	"29.795217"	"31.96702"	"3s.6d"	"3D"	"3"	"3s.9f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"570.72"	""	"7.82e+05"	E	"29.795217"	"31.96702"	"3s.6d"	"3D"	"3"	"3s.9f"	"3F*"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"570.72"	""	"7.02e+06"	D+	"29.795217"	"31.96702"	"3s.6d"	"3D"	"3"	"3s.9f"	"3F*"	"4"	7	9		"T6298c4,LS"	""	
Si	1	"570.8397"	"570.8400"	"160"	"1.39e+06"	D+	"4.9537952"	"7.1251535"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.5p"	"3P"	"2"	5	5		"T2301"	"L3521"	
