element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
K	2	"250.460"	"0.003"	""	""	"3"	""		""	""	""	""	""	""	""	""				""	"L3490"	
K	3	"255.002"	"0.003"	"255.001"	"0.004"	"6"	"1.58e+08"		"25.717038"	"30.57768"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	6	4		"T7942"	"L3491"	
K	3	"263.511"	"0.003"	"263.511"	"0.004"	"5"	"1.29e+08"		"25.873990"	"30.57768"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	4	4		"T7942"	"L3491"	
K	3	"268.990"	"0.003"	"268.996"	"0.004"	"5"	"7.48e+07"		"25.969891"	"30.57768"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	2	4		"T7942"	"L3491"	
K	3	"273.696"	"0.003"	"273.700"	"0.003"	"1"	""		"25.717038"	"30.24562"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	6	4		""	"L3398"	
K	2	"274.355"	"0.003"	""	""	"4"	""		""	""	""	""	""	""	""	""				""	"L3490"	
K	2	"277.789"	"0.003"	"277.7884"	"0.0017"	"2"	"2.82e+07"		"22.714413"	"27.176357"	"3p5.4p"	"3S"	"1"	"3p5.4d"	"3D*"	"2"	3	5		"T8304"	"L3490"	
K	3	"280.040"	"0.003"	"280.040"	"0.004"	"3"	"4.97e+06"		"25.717038"	"30.14311"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	6	6		"T7942"	"L3491"	
K	2	"280.899"	"0.003"	""	""	"3"	""		""	""	""	""	""	""	""	""				""	"L3490"	
K	3	"287.735"	"0.003"	"287.740"	"0.003"	"1"	"4.05e+06"		"25.717038"	"30.02467"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	6	4		"T7942"	"L3491"	
K	3	"289.890"	"0.003"	"289.887"	"0.004"	"1"	""		"25.969891"	"30.24562"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	2	4		""	"L3398"	
K	3	"290.336"	"0.003"	"290.336"	"0.004"	"4"	"1.33e+07"		"25.873990"	"30.14311"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	4	6		"T7942"	"L3491"	
K	1	""	""	"292.75309"	"0.00003"	""	"8.15e+02"	C+	"0.00000000"	"4.2338727"	"3p6.4s"	"2S"	"1/2"	"3p6.13p"	"2P*"	"3/2"	2	4		"T5436n,extrap"	""	
K	1	""	""	"292.75701"	"0.00003"	""	"4.69e+02"	C+	"0.00000000"	"4.2338159"	"3p6.4s"	"2S"	"1/2"	"3p6.13p"	"2P*"	"1/2"	2	2		"T5436n,extrap"	""	
K	3	"293.845"	"0.003"	"293.845"	"0.003"	"5"	"4.24e+07"		"25.717038"	"29.93518"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	6	6		"T7942"	"L3491"	
K	1	""	""	"294.26696"	"0.00003"	""	"1.13e+03"	C+	"0.00000000"	"4.2120922"	"3p6.4s"	"2S"	"1/2"	"3p6.12p"	"2P*"	"3/2"	2	4		"T5436n,extrap"	""	
K	1	""	""	"294.27223"	"0.00003"	""	"6.82e+02"	C+	"0.00000000"	"4.2120168"	"3p6.4s"	"2S"	"1/2"	"3p6.12p"	"2P*"	"1/2"	2	2		"T5436n,extrap"	""	
K	3	"294.894"	"0.003"	"294.897"	"0.005"	"1"	""		"26.374588"	"30.57768"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	4	4		""	"L3398"	
K	2	"295.088"	"0.003"	""	""	"2"	""		""	""	""	""	""	""	""	""				""	"L3490"	
K	3	"295.433"	"0.003"	"295.432"	"0.003"	"3"	"3.00e+07"		"25.873990"	"30.06948"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	4	2		"T7942"	"L3491"	
K	1	""	""	"296.32104"	"0.00003"	""	"1.73e+03"	C+	"0.00000000"	"4.1828956"	"3p6.4s"	"2S"	"1/2"	"3p6.11p"	"2P*"	"3/2"	2	4		"T5436n,extrap"	""	
K	1	""	""	"296.32833"	"0.00003"	""	"1.10e+03"	C+	"0.00000000"	"4.1827927"	"3p6.4s"	"2S"	"1/2"	"3p6.11p"	"2P*"	"1/2"	2	2		"T5436n,extrap"	""	
K	3	"298.620"	"0.003"	"298.621"	"0.003"	"5"	"1.18e+08"		"25.873990"	"30.02467"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	4	4		"T7942"	"L3491"	
K	1	"299.2108"	""	"299.21179"	"0.00003"	"a"	"3.16e+03"	C+	"0.00000000"	"4.1424855"	"3p6.4s"	"2S"	"1/2"	"3p6.10p"	"2P*"	"3/2"	2	4		"T5436n,extrap"	"L3287"	
K	1	"299.2215"	""	"299.22225"	"0.00003"	"a"	"2.12e+03"	C+	"0.00000000"	"4.1423407"	"3p6.4s"	"2S"	"1/2"	"3p6.10p"	"2P*"	"1/2"	2	2		"T5436n,extrap"	"L3287"	
K	3	"299.242"	"0.003"	"299.242"	"0.003"	"6"	"2.51e+08"		"25.717038"	"29.85910"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	6	8		"T7942"	"L3491"	
K	3	"302.343"	"0.003"	"302.343"	"0.003"	"3"	"2.13e+08"		"25.969891"	"30.06948"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	2	2		"T7942"	"L3491"	
K	2	"303.043"	"0.003"	""	""	"2"	""		""	""	""	""	""	""	""	""				""	"L3490"	
K	1	"303.4751"	""	"303.47619"	"0.00003"	"a"	"6.74e+03"	B	"0.00000000"	"4.0842783"	"3p6.4s"	"2S"	"1/2"	"3p6.9p"	"2P*"	"3/2"	2	4		"T5436n"	"L3287"	
K	1	"303.4911"	""	"303.49207"	"0.00003"	"a"	"4.78e+03"	C+	"0.00000000"	"4.0840647"	"3p6.4s"	"2S"	"1/2"	"3p6.9p"	"2P*"	"1/2"	2	2		"T5436n"	"L3287"	
K	2	"304.716"	"0.003"	"304.7123"	"0.0021"	"2"	"1.92e+07"		"23.108646"	"27.176357"	"3p5.4p"	"3D"	"3"	"3p5.4d"	"3D*"	"2"	7	5		"T8304"	"L3490"	
K	3	"305.207"	"0.003"	"305.202"	"0.003"	"6"	"1.85e+08"		"25.873990"	"29.93518"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	4	6		"T7942"	"L3491"	
K	3	"305.684"	"0.003"	"305.684"	"0.003"	"5"	"1.18e+08"		"25.969891"	"30.02467"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	2	4		"T7942"	"L3491"	
K	3	"306.125"	"0.003"	"306.125"	"0.004"	"3"	"1.31e+08"		"26.374588"	"30.42353"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"2P*"	"1/2"	4	2		"T7942"	"L3491"	
K	2	"306.218"	"0.003"	"306.2141"	"0.0013"	"5"	"8.82e+08"		"22.714413"	"26.762175"	"3p5.4p"	"3S"	"1"	"3p5.4d"	"3P*"	"2"	3	5		"T8304"	"L3490"	
K	2	"307.500"	"0.003"	"307.5017"	"0.0021"	"3"	"4.30e+07"		"23.145544"	"27.176357"	"3p5.4p"	"3D"	"2"	"3p5.4d"	"3D*"	"2"	5	5		"T8304"	"L3490"	
K	1	"310.1791"	""	"310.1789"	"0.0006"	"a"	"1.62e+04"	B+	"0.00000000"	"3.996024"	"3p6.4s"	"2S"	"1/2"	"3p6.8p"	"2P*"	"3/2"	2	4		"T5436n"	"L3287"	
K	1	"310.2051"	""	"310.2046"	"0.0006"	"a"	"1.22e+04"	C+	"0.00000000"	"3.995693"	"3p6.4s"	"2S"	"1/2"	"3p6.8p"	"2P*"	"1/2"	2	2		"T5436n"	"L3287"	
K	2	"310.500"	"0.003"	"310.4998"	"0.0014"	"6"	"4.97e+08"		"22.714413"	"26.706308"	"3p5.4p"	"3S"	"1"	"3p5.4d"	"3P*"	"1"	3	3		"T8304"	"L3490"	
K	2	"314.275"	"0.003"	"314.2706"	"0.0014"	"2"	"1.98e+08"		"22.714413"	"26.658413"	"3p5.4p"	"3S"	"1"	"3p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	3	3		"T8304"	"L3490"	
K	2	"315.715"	"0.003"	"315.7137"	"0.0022"	"2"	"2.73e+07"		"23.250385"	"27.176357"	"3p5.4p"	"3D"	"1"	"3p5.4d"	"3D*"	"2"	3	5		"T8304"	"L3490"	
K	2	"317.181"	"0.003"	"317.1812"	"0.0023"	"2"	"1.09e+08"		"22.714413"	"26.622222"	"3p5.4p"	"3S"	"1"	"3p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	3	1		"T8304"	"L3490"	
K	2	"319.007"	"0.003"	"319.0041"	"0.0023"	"5"	"3.19e+08"		"23.108646"	"26.994125"	"3p5.4p"	"3D"	"3"	"3p5.4d"	"3D*"	"3"	7	7		"T8304"	"L3490"	
K	3	"320.195"	"0.003"	"320.194"	"0.005"	"6"	"6.12e+07"		"26.374588"	"30.24562"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	4	4		"T7942"	"L3491"	
K	3	"320.934"	"0.003"	"320.935"	"0.005"	"6"	"3.94e+07"		"26.561420"	"30.42353"	"3s2.3p4.(3P).4s"	"2P"	"1/2"	"3s2.3p4.(3P).4p"	"2P*"	"1/2"	2	2		"T7942"	"L3491"	
K	1	"321.7151"	""	"321.7154"	"0.0006"	"a"	"5.01e+04"	B+	"0.00000000"	"3.852735"	"3p6.4s"	"2S"	"1/2"	"3p6.7p"	"2P*"	"3/2"	2	4		"T5436n"	"L3287"	
K	1	"321.7615"	""	"321.7620"	"0.0006"	"a"	"4.00e+04"	C+	"0.00000000"	"3.852177"	"3p6.4s"	"2S"	"1/2"	"3p6.7p"	"2P*"	"1/2"	2	2		"T5436n"	"L3287"	
K	2	"322.060"	"0.003"	"322.0533"	"0.0023"	"4bl*"	"2.52e+08"		"23.327664"	"27.176357"	"3p5.4p"	"1D"	"2"	"3p5.4d"	"3D*"	"2"	5	5		"T8304"	"L12188"	
K	2	"322.060"	"0.003"	"322.0626"	"0.0023"	"4bl*"	"1.79e+08"		"23.145544"	"26.994125"	"3p5.4p"	"3D"	"2"	"3p5.4d"	"3D*"	"3"	5	7		"T8304"	"L12188"	
K	3	"325.398"	"0.003"	"325.397"	"0.005"	"3"	"1.15e+08"		"26.374588"	"30.18373"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	4	4		"T7942"	"L3491"	
K	2	"325.881"	"0.003"	"325.8715"	"0.0024"	"3"	"2.53e+07"		"23.108646"	"26.912246"	"3p5.4p"	"3D"	"3"	"3p5.4d"	"3F*"	"2"	7	5		"T8304"	"L3490"	
K	3	"327.879"	"0.003"	"327.879"	"0.004"	"6"	"1.09e+08"		"25.717038"	"29.49735"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	6	4		"T7942"	"L3491"	
K	3	"328.906"	"0.003"	"328.905"	"0.005"	"6"	"1.76e+08"		"26.374588"	"30.14311"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	4	6		"T7942"	"L3398"	
K	2	"329.065"	"0.003"	"329.0637"	"0.0024"	"5"	"4.72e+08"		"23.145544"	"26.912246"	"3p5.4p"	"3D"	"2"	"3p5.4d"	"3F*"	"2"	5	5		"T8304"	"L3490"	
K	2	"330.160"	"0.003"	"330.1537"	"0.0015"	"3"	"9.17e+06"		"20.394409"	"24.148675"	"3p5.3d"	"3P*"	"1"	"3p5.4p"	"1S"	"0"	3	1		"T8304"	"L3490"	
K	3	"332.240"	"0.003"	"332.240"	"0.004"	"6"	"1.52e+08"		"25.717038"	"29.44773"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	6	6		"T7942"	"L3491"	
K	2	"333.767"	"0.003"	"333.7649"	"0.0025"	"1"	"4.78e+05"		"23.462708"	"27.176357"	"3p5.4p"	"1P"	"1"	"3p5.4d"	"3D*"	"2"	3	5		"T8304"	"L3490"	
K	2	"335.651"	"0.003"	"335.6486"	"0.0016"	"2"	"5.88e+07"		"22.714413"	"26.407221"	"3p5.4p"	"3S"	"1"	"3p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	3	3		"T8304"	"L3490"	
K	3	"335.843"	"0.003"	"335.843"	"0.004"	"3"	"1.59e+08"		"25.873990"	"29.56466"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	4	2		"T7942"	"L3491"	
K	3	"336.422"	"0.003"	"336.433"	"0.005"	"6"	"1.12e+08"		"26.561420"	"30.24562"	"3s2.3p4.(3P).4s"	"2P"	"1/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	2	4		"T7942"	"L3491"	
K	2	"338.062"	"0.003"	"338.061"	"0.003"	"6"	"1.59e+09"		"23.327664"	"26.994125"	"3p5.4p"	"1D"	"2"	"3p5.4d"	"3D*"	"3"	5	7		"T8304"	"L3490"	
K	2	"338.486"	"0.003"	"338.485"	"0.003"	"6bl*"	"1.10e+09"		"23.250385"	"26.912246"	"3p5.4p"	"3D"	"1"	"3p5.4d"	"3F*"	"2"	3	5		"T8304"	"L12188"	
K	2	"338.486"	"0.003"	"338.488"	"0.003"	"6bl*"	"5.25e+07"		"23.514521"	"27.176357"	"3p5.4p"	"3P"	"2"	"3p5.4d"	"3D*"	"2"	5	5		"T8304"	"L12188"	
K	2	"339.263"	"0.003"	"339.2572"	"0.0016"	"3"	"3.72e+07"		"23.108646"	"26.762175"	"3p5.4p"	"3D"	"3"	"3p5.4d"	"3P*"	"2"	7	5		"T8304"	"L3490"	
K	2	"340.424"	"0.003"	"340.4194"	"0.0016"	"6"	"2.20e+08"		"22.714413"	"26.355470"	"3p5.4p"	"3S"	"1"	"3p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	3	5		"T8304"	"L3490"	
K	3	"342.082"	"0.003"	"342.082"	"0.004"	"6"	"2.76e+07"		"25.873990"	"29.49735"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	4	4		"T7942"	"L3491"	
K	3	"342.183"	"0.003"	"342.181"	"0.005"	"4"	"6.87e+07"		"26.561420"	"30.18373"	"3s2.3p4.(3P).4s"	"2P"	"1/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	2	4		"T7942"	"L3491"	
K	2	"342.713"	"0.003"	"342.7185"	"0.0017"	"2"	"1.72e+07"		"23.145544"	"26.762175"	"3p5.4p"	"3D"	"2"	"3p5.4d"	"3P*"	"2"	5	5		"T8304"	"L3490"	
K	2	"344.005"	"0.003"	"344.000"	"0.003"	"7"	"1.12e+09"		"23.573202"	"27.176357"	"3p5.4p"	"3P"	"1"	"3p5.4d"	"3D*"	"2"	3	5		"T8304"	"L3490"	
K	1	"344.6376"	""	"344.6372"	"0.0006"	"a"	"1.65e+05"	B+	"0.00000000"	"3.596498"	"3p6.4s"	"2S"	"1/2"	"3p6.6p"	"2P*"	"3/2"	2	4		"T5436n"	"L3287"	
K	1	"344.7376"	""	"344.7375"	"0.0006"	"a"	"1.45e+05"	C+	"0.00000000"	"3.595451"	"3p6.4s"	"2S"	"1/2"	"3p6.6p"	"2P*"	"1/2"	2	2		"T5436n"	"L3287"	
K	3	"344.801"	"0.003"	"344.803"	"0.004"	"3"	"1.95e+07"		"25.969891"	"29.56466"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	2	2		"T7942"	"L3491"	
K	2	"345.785"	"0.003"	"345.783"	"0.003"	"2"	"8.91e+06"		"23.327664"	"26.912246"	"3p5.4p"	"1D"	"2"	"3p5.4d"	"3F*"	"2"	5	5		"T8304"	"L3490"	
K	3	"346.832"	"0.003"	"346.831"	"0.004"	"6"	"2.97e+07"		"25.873990"	"29.44773"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	4	6		"T7942"	"L3491"	
K	3	"348.111"	"0.003"	"348.113"	"0.004"	"1"	"1.02e+07"		"26.374588"	"29.93518"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	4	6		"T7942"	"L3398"	
K	3	"351.388"	"0.003"	"351.382"	"0.004"	"5"	"4.35e+07"		"25.969891"	"29.49735"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	2	4		"T7942"	"L3491"	
K	2	"352.851"	"0.003"	"352.8420"	"0.0018"	"1"	"2.39e+07"		"23.145544"	"26.658413"	"3p5.4p"	"3D"	"2"	"3p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	5	3		"T8304"	"L3490"	
K	2	"352.953"	"0.003"	"352.9504"	"0.0018"	"3"	"3.13e+07"		"23.250385"	"26.762175"	"3p5.4p"	"3D"	"1"	"3p5.4d"	"3P*"	"2"	3	5		"T8304"	"L3490"	
K	2	"353.075"	"0.003"	"353.0700"	"0.0018"	"7"	"2.26e+08"		"20.638075"	"24.148675"	"3p5.4s"	"1P*"	"1"	"3p5.4p"	"1S"	"0"	3	1		"T8304"	"L3490"	
K	2	"356.215"	"0.003"	"356.215"	"0.003"	"4"	"6.49e+07"		"23.514521"	"26.994125"	"3p5.4p"	"3P"	"2"	"3p5.4d"	"3D*"	"3"	5	7		"T8304"	"L3490"	
K	2	"358.660"	"0.003"	"358.6562"	"0.0018"	"2"	"2.52e+07"		"23.250385"	"26.706308"	"3p5.4p"	"3D"	"1"	"3p5.4d"	"3P*"	"1"	3	3		"T8304"	"L3490"	
K	2	"359.322"	"0.003"	"359.320"	"0.003"	"2"	"3.46e+06"		"23.462708"	"26.912246"	"3p5.4p"	"1P"	"1"	"3p5.4d"	"3F*"	"2"	3	5		"T8304"	"L3490"	
K	2	"360.888"	"0.003"	"360.8923"	"0.0018"	"5"	"3.64e+08"		"23.327664"	"26.762175"	"3p5.4p"	"1D"	"2"	"3p5.4d"	"3P*"	"2"	5	5		"T8304"	"L3490"	
K	2	"361.849"	"0.003"	"361.8485"	"0.0019"	"6"	"8.14e+07"		"20.147767"	"23.573202"	"3p5.4s"	"3P*"	"2"	"3p5.4p"	"3P"	"1"	5	3		"T8304"	"L3490"	
K	2	"362.642"	"0.003"	"362.645"	"0.004"	"4"	"5.38e+08"		"25.039551"	"28.457461"	"3p5.3d"	"1P*"	"1"	"3p5.(2P*<1/2>).4f"	"2[5/2]"	"2"	3	5		"T8304"	"L3490"	
K	2	"363.700"	"0.003"	"363.6967"	"0.0019"	"3"	"7.62e+06"		"23.250385"	"26.658413"	"3p5.4p"	"3D"	"1"	"3p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	3	3		"T8304"	"L3490"	
K	2	"364.795"	"0.003"	"364.800"	"0.003"	"2"	"5.37e+05"		"23.514521"	"26.912246"	"3p5.4p"	"3P"	"2"	"3p5.4d"	"3F*"	"2"	5	5		"T8304"	"L3490"	
K	1	"364.8841"	""	"364.88422"	"0.00007"	"3"	""		"0.00000000"	"3.3969373"	"3p6.4s"	"2S"	"1/2"	"3p6.4d"	"2D"	"3/2"	2	4	E2	""	"L6096"	
K	1	"364.8981"	""	"364.89847"	"0.00007"	"4"	""		"0.00000000"	"3.3968046"	"3p6.4s"	"2S"	"1/2"	"3p6.4d"	"2D"	"5/2"	2	6	E2	""	"L6096"	
K	2	"366.860"	"0.003"	"366.8599"	"0.0019"	"3"	"3.67e+07"		"23.327664"	"26.706308"	"3p5.4p"	"1D"	"2"	"3p5.4d"	"3P*"	"1"	5	3		"T8304"	"L3490"	
K	2	"367.605"	"0.003"	"367.601"	"0.003"	"3"	"8.36e+07"		"23.250385"	"26.622222"	"3p5.4p"	"3D"	"1"	"3p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	3	1		"T8304"	"L3490"	
K	2	"368.154"	"0.003"	"368.1556"	"0.0019"	"6"	"1.56e+08"		"20.147767"	"23.514521"	"3p5.4s"	"3P*"	"2"	"3p5.4p"	"3P"	"2"	5	5		"T8304"	"L3490"	
K	2	"371.660"	"0.003"	"371.6622"	"0.0020"	"5"	"1.48e+07"		"20.238213"	"23.573202"	"3p5.4s"	"3P*"	"1"	"3p5.4p"	"3P"	"1"	3	3		"T8304"	"L3490"	
K	2	"372.134"	"0.003"	"372.1354"	"0.0020"	"5"	"1.44e+08"		"23.327664"	"26.658413"	"3p5.4p"	"1D"	"2"	"3p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	5	3		"T8304"	"L3490"	
K	2	"373.913"	"0.003"	"373.9100"	"0.0020"	"5"	"2.36e+07"		"20.147767"	"23.462708"	"3p5.4s"	"3P*"	"2"	"3p5.4p"	"1P"	"1"	5	3		"T8304"	"L3490"	
K	2	"374.442"	"0.003"	"374.4450"	"0.0020"	"5"	"1.07e+07"		"20.262998"	"23.573202"	"3p5.3d"	"3P*"	"0"	"3p5.4p"	"3P"	"1"	1	3		"T8304"	"L3490"	
K	2	"375.662"	"0.003"	"375.6636"	"0.0020"	"3"	"4.40e+07"		"23.462708"	"26.762175"	"3p5.4p"	"1P"	"1"	"3p5.4d"	"3P*"	"2"	3	5		"T8304"	"L3490"	
K	2	"376.736"	"0.003"	"376.7423"	"0.0020"	"6"	"1.01e+08"		"20.238213"	"23.528233"	"3p5.4s"	"3P*"	"1"	"3p5.4p"	"3P"	"0"	3	1		"T8304"	"L3490"	
K	2	"378.319"	"0.003"	"378.3192"	"0.0020"	"6"	"1.49e+08"		"20.238213"	"23.514521"	"3p5.4s"	"3P*"	"1"	"3p5.4p"	"3P"	"2"	3	5		"T8304"	"L3490"	
K	2	"380.014"	"0.003"	"380.0162"	"0.0020"	"6"	"2.75e+08"		"23.145544"	"26.407221"	"3p5.4p"	"3D"	"2"	"3p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	5	3		"T8304"	"L3490"	
