day_key,schema_variant,utc_iso,time,tab_name,start,stop,image0_time,image1_time,image2_time,image3_time,image0_name,image1_name,image2_name,image3_name,image0_human_time,image1_human_time,image2_human_time,image3_human_time,new_path,found
2022_178,C16,2022-06-27T20:32:36.690000Z,2022-178T20:32:36.690000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739206755.255977,3739206755.934688,N/A,N/A,img0_image%d0_3739206755.255977.png,img0_image%d1_3739206755.934688.png,N/A,N/A,2022-178T20:32:35.255000,2022-178T20:32:35.934000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/90p000000T1,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:33:33.164000Z,2022-178T20:33:33.164000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739206811.777461,3739206812.470820,N/A,N/A,img0_image%d0_3739206811.777461.png,img0_image%d1_3739206812.470820.png,N/A,N/A,2022-178T20:33:31.777000,2022-178T20:33:32.470000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/90p000000T2,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:35:35.750000Z,2022-178T20:35:35.750000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739206933.174922,3739206934.339961,N/A,N/A,img0_image%d0_3739206933.174922.png,img0_image%d1_3739206934.339961.png,N/A,N/A,2022-178T20:35:33.174000,2022-178T20:35:34.339000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/90p000000T3,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:38:02.588000Z,2022-178T20:38:02.588000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207080.523555,3739207081.446406,N/A,N/A,img0_image%d0_3739207080.523555.png,img0_image%d1_3739207081.446406.png,N/A,N/A,2022-178T20:38:00.523000,2022-178T20:38:01.446000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/90p000000T4,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:38:58.990000Z,2022-178T20:38:58.990000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207137.212031,3739207138.174922,N/A,N/A,img0_image%d0_3739207137.212031.png,img0_image%d1_3739207138.174922.png,N/A,N/A,2022-178T20:38:57.212000,2022-178T20:38:58.174000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/90p000000T5,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:40:36.450000Z,2022-178T20:40:36.450000,Tables/220627_V40_3739203710_DiffMZI_30sep_T12p0ms/V40-00004-02783-Phase_120p000000T01-RDiffMZI_30sep_T12p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/120p000000T0,N/A
2022_178,C16,2022-06-27T20:41:48.326000Z,2022-178T20:41:48.326000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207306.638789,3739207307.470820,N/A,N/A,img0_image%d0_3739207306.638789.png,img0_image%d1_3739207307.470820.png,N/A,N/A,2022-178T20:41:46.638000,2022-178T20:41:47.470000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/120p000000T1,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:42:48.036000Z,2022-178T20:42:48.036000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207365.898555,3739207367.009883,N/A,N/A,img0_image%d0_3739207365.898555.png,img0_image%d1_3739207367.009883.png,N/A,N/A,2022-178T20:42:45.898000,2022-178T20:42:47.009000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/120p000000T2,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:43:48.352000Z,2022-178T20:43:48.352000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207426.953242,3739207427.677852,N/A,N/A,img0_image%d0_3739207426.953242.png,img0_image%d1_3739207427.677852.png,N/A,N/A,2022-178T20:43:46.953000,2022-178T20:43:47.677000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/120p000000T3,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:44:52.440000Z,2022-178T20:44:52.440000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207490.211055,3739207491.180781,N/A,N/A,img0_image%d0_3739207490.211055.png,img0_image%d1_3739207491.180781.png,N/A,N/A,2022-178T20:44:50.211000,2022-178T20:44:51.180000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/120p000000T4,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:46:00.438000Z,2022-178T20:46:00.438000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207557.922969,3739207558.983516,N/A,N/A,img0_image%d0_3739207557.922969.png,img0_image%d1_3739207558.983516.png,N/A,N/A,2022-178T20:45:57.922000,2022-178T20:45:58.983000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/120p000000T5,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:47:08.950000Z,2022-178T20:47:08.950000,Tables/220627_V40_3739203710_DiffMZI_30sep_T12p0ms/V40-00005-02784-Phase_150p000000T01-RDiffMZI_30sep_T12p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/150p000000T0,N/A
2022_178,C16,2022-06-27T20:48:21.758000Z,2022-178T20:48:21.758000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207700.391719,3739207701.094844,N/A,N/A,img0_image%d0_3739207700.391719.png,img0_image%d1_3739207701.094844.png,N/A,N/A,2022-178T20:48:20.391000,2022-178T20:48:21.094000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/150p000000T1,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:49:19.992000Z,2022-178T20:49:19.992000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207758.104609,3739207759.091914,N/A,N/A,img0_image%d0_3739207758.104609.png,img0_image%d1_3739207759.091914.png,N/A,N/A,2022-178T20:49:18.104000,2022-178T20:49:19.091000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/150p000000T2,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:50:16.968000Z,2022-178T20:50:16.968000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207814.932734,3739207815.787227,N/A,N/A,img0_image%d0_3739207814.932734.png,img0_image%d1_3739207815.787227.png,N/A,N/A,2022-178T20:50:14.932000,2022-178T20:50:15.787000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/150p000000T3,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:51:11.622000Z,2022-178T20:51:11.622000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207869.538203,3739207870.285274,N/A,N/A,img0_image%d0_3739207869.538203.png,img0_image%d1_3739207870.285274.png,N/A,N/A,2022-178T20:51:09.538000,2022-178T20:51:10.285000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/150p000000T4,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:52:07.902000Z,2022-178T20:52:07.902000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739207926.298945,3739207927.006953,N/A,N/A,img0_image%d0_3739207926.298945.png,img0_image%d1_3739207927.006953.png,N/A,N/A,2022-178T20:52:06.298000,2022-178T20:52:07.006000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/150p000000T5,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:53:03.982000Z,2022-178T20:53:03.982000,Tables/220627_V40_3739203710_DiffMZI_30sep_T12p0ms/V40-00006-02785-Phase_180p000000T01-RDiffMZI_30sep_T12p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/180p000000T0,N/A
2022_178,C16,2022-06-27T20:54:17.572000Z,2022-178T20:54:17.572000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208056.149531,3739208056.920039,N/A,N/A,img0_image%d0_3739208056.149531.png,img0_image%d1_3739208056.920039.png,N/A,N/A,2022-178T20:54:16.149000,2022-178T20:54:16.920000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/180p000000T1,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:55:13.677000Z,2022-178T20:55:13.677000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208112.013789,3739208112.721797,N/A,N/A,img0_image%d0_3739208112.013789.png,img0_image%d1_3739208112.721797.png,N/A,N/A,2022-178T20:55:12.013000,2022-178T20:55:12.721000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/180p000000T2,Found 2022/178 2022/178
2022_178,C16,2022-06-27T20:57:04.412000Z,2022-178T20:57:04.412000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208222.450313,3739208223.498164,N/A,N/A,img0_image%d0_3739208222.450313.png,img0_image%d1_3739208223.498164.png,N/A,N/A,2022-178T20:57:02.450000,2022-178T20:57:03.498000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/180p000000T3,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:00:07.879000Z,2022-178T21:00:07.879000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208406.262813,3739208407.082149,N/A,N/A,img0_image%d0_3739208406.262813.png,img0_image%d1_3739208407.082149.png,N/A,N/A,2022-178T21:00:06.262000,2022-178T21:00:07.082000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/180p000000T4,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:01:06.154000Z,2022-178T21:01:06.154000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208464.559688,3739208465.289180,N/A,N/A,img0_image%d0_3739208464.559688.png,img0_image%d1_3739208465.289180.png,N/A,N/A,2022-178T21:01:04.559000,2022-178T21:01:05.289000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/180p000000T5,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:02:08.675000Z,2022-178T21:02:08.675000,Tables/220627_V40_3739203710_DiffMZI_30sep_T12p0ms/V40-00007-02786-Phase_210p000000T01-RDiffMZI_30sep_T12p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/210p000000T0,N/A
2022_178,C16,2022-06-27T21:03:29.305000Z,2022-178T21:03:29.305000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208607.252070,3739208608.030391,N/A,N/A,img0_image%d0_3739208607.252070.png,img0_image%d1_3739208608.030391.png,N/A,N/A,2022-178T21:03:27.252000,2022-178T21:03:28.030000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/210p000000T1,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:04:26.702000Z,2022-178T21:04:26.702000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208665.100703,3739208665.854609,N/A,N/A,img0_image%d0_3739208665.100703.png,img0_image%d1_3739208665.854609.png,N/A,N/A,2022-178T21:04:25.100000,2022-178T21:04:25.854000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/210p000000T2,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:05:25.496000Z,2022-178T21:05:25.496000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208723.458125,3739208724.338984,N/A,N/A,img0_image%d0_3739208723.458125.png,img0_image%d1_3739208724.338984.png,N/A,N/A,2022-178T21:05:23.458000,2022-178T21:05:24.338000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/210p000000T3,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:06:35.553000Z,2022-178T21:06:35.553000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208793.859492,3739208794.576289,N/A,N/A,img0_image%d0_3739208793.859492.png,img0_image%d1_3739208794.576289.png,N/A,N/A,2022-178T21:06:33.859000,2022-178T21:06:34.576000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/210p000000T4,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:07:43.045000Z,2022-178T21:07:43.045000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739208860.794063,3739208861.662227,N/A,N/A,img0_image%d0_3739208860.794063.png,img0_image%d1_3739208861.662227.png,N/A,N/A,2022-178T21:07:40.794000,2022-178T21:07:41.662000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/210p000000T5,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:08:54.827000Z,2022-178T21:08:54.827000,Tables/220627_V40_3739203710_DiffMZI_30sep_T12p0ms/V40-00008-02787-Phase_240p000000T01-RDiffMZI_30sep_T12p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/240p000000T0,N/A
2022_178,C16,2022-06-27T21:10:12.712000Z,2022-178T21:10:12.712000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209011.201289,3739209011.928828,N/A,N/A,img0_image%d0_3739209011.201289.png,img0_image%d1_3739209011.928828.png,N/A,N/A,2022-178T21:10:11.201000,2022-178T21:10:11.928000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/240p000000T1,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:11:12.952000Z,2022-178T21:11:12.952000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209071.291133,3739209072.057734,N/A,N/A,img0_image%d0_3739209071.291133.png,img0_image%d1_3739209072.057734.png,N/A,N/A,2022-178T21:11:11.291000,2022-178T21:11:12.057000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/240p000000T2,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:12:36.391000Z,2022-178T21:12:36.391000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209154.338008,3739209155.141719,N/A,N/A,img0_image%d0_3739209154.338008.png,img0_image%d1_3739209155.141719.png,N/A,N/A,2022-178T21:12:34.338000,2022-178T21:12:35.141000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/240p000000T3,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:13:31.184000Z,2022-178T21:13:31.184000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209209.600703,3739209210.506953,N/A,N/A,img0_image%d0_3739209209.600703.png,img0_image%d1_3739209210.506953.png,N/A,N/A,2022-178T21:13:29.600000,2022-178T21:13:30.506000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/240p000000T4,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:14:28.853000Z,2022-178T21:14:28.853000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209267.214961,3739209267.966914,N/A,N/A,img0_image%d0_3739209267.214961.png,img0_image%d1_3739209267.966914.png,N/A,N/A,2022-178T21:14:27.214000,2022-178T21:14:27.966000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/240p000000T5,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:15:32.064000Z,2022-178T21:15:32.064000,Tables/220627_V40_3739203710_DiffMZI_30sep_T12p0ms/V40-00009-02788-Phase_270p000000T01-RDiffMZI_30sep_T12p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/270p000000T0,N/A
2022_178,C16,2022-06-27T21:16:52.372000Z,2022-178T21:16:52.372000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209410.357539,3739209411.254024,N/A,N/A,img0_image%d0_3739209410.357539.png,img0_image%d1_3739209411.254024.png,N/A,N/A,2022-178T21:16:50.357000,2022-178T21:16:51.254000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/270p000000T1,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:17:57.322000Z,2022-178T21:17:57.322000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209475.144649,3739209475.813594,N/A,N/A,img0_image%d0_3739209475.144649.png,img0_image%d1_3739209475.813594.png,N/A,N/A,2022-178T21:17:55.144000,2022-178T21:17:55.813000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/270p000000T2,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:19:04.896000Z,2022-178T21:19:04.896000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209543.413203,3739209544.090938,N/A,N/A,img0_image%d0_3739209543.413203.png,img0_image%d1_3739209544.090938.png,N/A,N/A,2022-178T21:19:03.413000,2022-178T21:19:04.090000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/270p000000T3,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:20:13.523000Z,2022-178T21:20:13.523000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209611.616328,3739209612.317500,N/A,N/A,img0_image%d0_3739209611.616328.png,img0_image%d1_3739209612.317500.png,N/A,N/A,2022-178T21:20:11.616000,2022-178T21:20:12.317000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/270p000000T4,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:21:31.044000Z,2022-178T21:21:31.044000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209688.666133,3739209690.088984,N/A,N/A,img0_image%d0_3739209688.666133.png,img0_image%d1_3739209690.088984.png,N/A,N/A,2022-178T21:21:28.666000,2022-178T21:21:30.088000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/270p000000T5,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:24:16.057000Z,2022-178T21:24:16.057000,Tables/220627_V40_3739203710_DiffMZI_30sep_T12p0ms/V40-00009-02788-Phase_270p000000T01-RDiffMZI_30sep_T12p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/270p000000T0,N/A
2022_178,C16,2022-06-27T21:26:18.039000Z,2022-178T21:26:18.039000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739209976.448359,3739209977.218867,N/A,N/A,img0_image%d0_3739209976.448359.png,img0_image%d1_3739209977.218867.png,N/A,N/A,2022-178T21:26:16.448000,2022-178T21:26:17.218000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/270p000000T6,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:28:07.859000Z,2022-178T21:28:07.859000,Tables/220627_V40_3739203710_DiffMZI_30sep_T12p0ms/V40-00010-02789-Phase_300p000000T01-RDiffMZI_30sep_T12p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/300p000000T0,N/A
2022_178,C16,2022-06-27T21:29:27.405000Z,2022-178T21:29:27.405000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739210165.463008,3739210166.172969,N/A,N/A,img0_image%d0_3739210165.463008.png,img0_image%d1_3739210166.172969.png,N/A,N/A,2022-178T21:29:25.463000,2022-178T21:29:26.172000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/300p000000T1,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:30:34.706000Z,2022-178T21:30:34.706000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739210233.015742,3739210233.755977,N/A,N/A,img0_image%d0_3739210233.015742.png,img0_image%d1_3739210233.755977.png,N/A,N/A,2022-178T21:30:33.015000,2022-178T21:30:33.755000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/300p000000T2,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:32:36.420000Z,2022-178T21:32:36.420000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739210353.817500,3739210354.994258,N/A,N/A,img0_image%d0_3739210353.817500.png,img0_image%d1_3739210354.994258.png,N/A,N/A,2022-178T21:32:33.817000,2022-178T21:32:34.994000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/300p000000T3,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:35:13.231000Z,2022-178T21:35:13.231000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739210511.704219,3739210512.472774,N/A,N/A,img0_image%d0_3739210511.704219.png,img0_image%d1_3739210512.472774.png,N/A,N/A,2022-178T21:35:11.704000,2022-178T21:35:12.472000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/300p000000T4,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:36:29.607000Z,2022-178T21:36:29.607000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739210588.010859,3739210588.735469,N/A,N/A,img0_image%d0_3739210588.010859.png,img0_image%d1_3739210588.735469.png,N/A,N/A,2022-178T21:36:28.010000,2022-178T21:36:28.735000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/300p000000T5,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:37:57.398000Z,2022-178T21:37:57.398000,Tables/220627_V40_3739203710_DiffMZI_30sep_T12p0ms/V40-00011-02790-Phase_330p000000T01-RDiffMZI_30sep_T12p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/330p000000T0,N/A
2022_178,C16,2022-06-27T21:39:10.670000Z,2022-178T21:39:10.670000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739210749.120234,3739210749.851680,N/A,N/A,img0_image%d0_3739210749.120234.png,img0_image%d1_3739210749.851680.png,N/A,N/A,2022-178T21:39:09.120000,2022-178T21:39:09.851000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/330p000000T1,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:40:14.478000Z,2022-178T21:40:14.478000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739210812.487422,3739210813.631953,N/A,N/A,img0_image%d0_3739210812.487422.png,img0_image%d1_3739210813.631953.png,N/A,N/A,2022-178T21:40:12.487000,2022-178T21:40:13.631000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/330p000000T2,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:41:18.858000Z,2022-178T21:41:18.858000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739210876.786250,3739210877.984492,N/A,N/A,img0_image%d0_3739210876.786250.png,img0_image%d1_3739210877.984492.png,N/A,N/A,2022-178T21:41:16.786000,2022-178T21:41:17.984000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/330p000000T3,Found 2022/178 2022/178
2022_178,C16,2022-06-27T21:42:15.612000Z,2022-178T21:42:15.612000,C:/CALSupportFiles/TimeSequences/Rb-OnlyDspKOFF/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3739210933.260859,3739210934.140742,N/A,N/A,img0_image%d0_3739210933.260859.png,img0_image%d1_3739210934.140742.png,N/A,N/A,2022-178T21:42:13.260000,2022-178T21:42:14.140000,N/A,N/A,220627_V40_3739203710_DiffMZI_30sep_T12p0ms/Phase/330p000000T4,Found 2022/178 2022/178
