sector,ring_index,r_inner_kpc,r_center_kpc,r_outer_kpc,co_pixel_count,hi_pixel_count,mean_i_co21_k_kms,co_sigma_mean_k_kms,co_annular_snr,mean_i_hi_k_kms,sigma_mol_he_faceon_msun_pc2,sigma_hi_he_faceon_msun_pc2,q_mol_to_hi,f_sigma,eligible
phi_135_180,9,1.8865069959334264,2.0044136831792656,2.1223203704251046,177,703,0.6847981364193889,0.033231935679026714,20.60662800486755,619.8927690728522,2.0805839070089336,5.586328544213699,0.37244209511522475,0.27137180974032715,True
phi_135_180,10,2.1223203704251046,2.2402270576709435,2.358133744916783,195,781,0.18637566315350648,0.030514109399834084,6.107851968129861,511.2531127167335,0.5662547615021875,4.607293389079589,0.12290399453274445,0.10945191675436729,True
phi_135_180,11,2.358133744916783,2.4760404321626224,2.5939471194084613,216,866,0.30421639844238463,0.029050066262121563,10.472141292119975,667.7832490833313,0.9242836818408174,6.017906340932915,0.15358891107260603,0.1331400723415408,True
phi_135_180,12,2.5939471194084613,2.7118538066543003,2.8297604939001397,237,949,0.6312963871052817,0.02712220746796693,23.275995799784486,903.8518064277846,1.91803253208582,8.145300926059432,0.23547718488207334,0.1905961419308198,True
phi_135_180,13,2.8297604939001397,2.947667181145979,3.065573868391818,254,1025,0.7493249000991294,0.027161667444686836,27.587588340262474,940.5996363095246,2.2766319669312467,8.476463767841423,0.26858275211043614,0.21171874807821348,True
phi_135_180,14,3.065573868391818,3.183480555637657,3.301387242883496,265,1113,1.3016734157803695,0.028367193820182726,45.88657672773587,1056.0536008374813,3.9548015933784404,9.516907873278894,0.4155553091443217,0.2935634563057219,True
phi_135_180,15,3.301387242883496,3.419293930129335,3.5372006173751744,171,1199,1.6671042063708963,0.037546733367976676,44.40077889153353,1236.9342777362658,5.0650695418334974,11.14696219697697,0.454390124621319,0.31242657449948585,True
phi_135_180,16,3.5372006173751744,3.655107304621014,3.773013991866853,120,1274,1.1139122982106178,0.04277562106378282,26.040821161887067,1275.8894360895647,3.3843374831513766,11.498016966302442,0.2943409714101091,0.227406052896125,True
phi_135_180,17,3.773013991866853,3.890920679112692,4.008827366358531,83,1357,0.29578747219235363,0.045929770801650956,6.439994518364143,1121.87285130596,0.8986745462773417,10.110055552998968,0.0888891798434051,0.08163289845178588,True
phi_135_180,18,4.008827366358531,4.12673405360437,4.244640740850209,54,1440,0.18873086156774319,0.05126458728806068,3.681505529484636,1055.089033410011,0.5734104292207001,9.508215417386959,0.06030684035325362,0.0568767813788334,True
