file,tracer,region,z,dNdz
LRGz4_dNdz_north,LRGz4,north,0.595,0.024
LRGz4_dNdz_north,LRGz4,north,0.605,0.031
LRGz4_dNdz_north,LRGz4,north,0.615,0.038
LRGz4_dNdz_north,LRGz4,north,0.625,0.033
LRGz4_dNdz_north,LRGz4,north,0.635,0.038
LRGz4_dNdz_north,LRGz4,north,0.645,0.054
LRGz4_dNdz_north,LRGz4,north,0.655,0.062
LRGz4_dNdz_north,LRGz4,north,0.665,0.067
LRGz4_dNdz_north,LRGz4,north,0.675,0.091
LRGz4_dNdz_north,LRGz4,north,0.685,0.107
LRGz4_dNdz_north,LRGz4,north,0.695,0.173
LRGz4_dNdz_north,LRGz4,north,0.705,0.198
LRGz4_dNdz_north,LRGz4,north,0.715,0.27
LRGz4_dNdz_north,LRGz4,north,0.725,0.349
LRGz4_dNdz_north,LRGz4,north,0.735,0.429
LRGz4_dNdz_north,LRGz4,north,0.745,0.557
LRGz4_dNdz_north,LRGz4,north,0.755,0.748
LRGz4_dNdz_north,LRGz4,north,0.765,1.06
LRGz4_dNdz_north,LRGz4,north,0.775,1.551
LRGz4_dNdz_north,LRGz4,north,0.785,1.867
LRGz4_dNdz_north,LRGz4,north,0.795,2.466
LRGz4_dNdz_north,LRGz4,north,0.805,2.977
LRGz4_dNdz_north,LRGz4,north,0.815,3.605
LRGz4_dNdz_north,LRGz4,north,0.825,3.821
LRGz4_dNdz_north,LRGz4,north,0.835,4.22
LRGz4_dNdz_north,LRGz4,north,0.845,4.895
LRGz4_dNdz_north,LRGz4,north,0.855,5.191
LRGz4_dNdz_north,LRGz4,north,0.865,5.851
LRGz4_dNdz_north,LRGz4,north,0.875,6.241
LRGz4_dNdz_north,LRGz4,north,0.885,6.63
LRGz4_dNdz_north,LRGz4,north,0.895,6.986
LRGz4_dNdz_north,LRGz4,north,0.905,7.048
LRGz4_dNdz_north,LRGz4,north,0.915,6.926
LRGz4_dNdz_north,LRGz4,north,0.925,6.728
LRGz4_dNdz_north,LRGz4,north,0.935,6.673
LRGz4_dNdz_north,LRGz4,north,0.945,6.689
LRGz4_dNdz_north,LRGz4,north,0.955,6.19
LRGz4_dNdz_north,LRGz4,north,0.965,5.837
LRGz4_dNdz_north,LRGz4,north,0.975,5.427
LRGz4_dNdz_north,LRGz4,north,0.985,4.874
LRGz4_dNdz_north,LRGz4,north,0.995,4.247
LRGz4_dNdz_north,LRGz4,north,1.005,3.76
LRGz4_dNdz_north,LRGz4,north,1.0150000000000001,3.392
LRGz4_dNdz_north,LRGz4,north,1.025,3.284
LRGz4_dNdz_north,LRGz4,north,1.0350000000000001,2.668
LRGz4_dNdz_north,LRGz4,north,1.045,2.414
LRGz4_dNdz_north,LRGz4,north,1.0550000000000002,2.068
LRGz4_dNdz_north,LRGz4,north,1.065,1.768
LRGz4_dNdz_north,LRGz4,north,1.0750000000000002,1.447
LRGz4_dNdz_north,LRGz4,north,1.085,1.229
LRGz4_dNdz_north,LRGz4,north,1.0950000000000002,1.086
LRGz4_dNdz_north,LRGz4,north,1.105,0.895
LRGz4_dNdz_north,LRGz4,north,1.1150000000000002,0.695
LRGz4_dNdz_north,LRGz4,north,1.125,0.606
LRGz4_dNdz_north,LRGz4,north,1.1349999999999998,0.495
LRGz4_dNdz_north,LRGz4,north,1.145,0.426
LRGz4_dNdz_north,LRGz4,north,1.1549999999999998,0.331
LRGz4_dNdz_north,LRGz4,north,1.165,0.261
LRGz4_dNdz_north,LRGz4,north,1.1749999999999998,0.235
LRGz4_dNdz_north,LRGz4,north,1.185,0.212
LRGz4_dNdz_north,LRGz4,north,1.1949999999999998,0.165
LRGz4_dNdz_north,LRGz4,north,1.205,0.153
LRGz4_dNdz_north,LRGz4,north,1.2149999999999999,0.098
LRGz4_dNdz_north,LRGz4,north,1.225,0.09
LRGz4_dNdz_north,LRGz4,north,1.2349999999999999,0.075
LRGz4_dNdz_north,LRGz4,north,1.245,0.065
LRGz4_dNdz_north,LRGz4,north,1.255,0.056
LRGz4_dNdz_north,LRGz4,north,1.2650000000000001,0.05
LRGz4_dNdz_north,LRGz4,north,1.275,0.033
LRGz4_dNdz_north,LRGz4,north,1.2850000000000001,0.041
LRGz4_dNdz_north,LRGz4,north,1.295,0.035
LRGz4_dNdz_north,LRGz4,north,1.3050000000000002,0.012
LRGz4_dNdz_north,LRGz4,north,1.315,0.017
LRGz4_dNdz_north,LRGz4,north,1.3250000000000002,0.017
LRGz4_dNdz_north,LRGz4,north,1.335,0.006
LRGz4_dNdz_north,LRGz4,north,1.3450000000000002,0.008
LRGz4_dNdz_north,LRGz4,north,1.355,0.006
LRGz4_dNdz_north,LRGz4,north,1.3650000000000002,0.014
LRGz4_dNdz_north,LRGz4,north,1.375,0.003
LRGz4_dNdz_north,LRGz4,north,1.3849999999999998,0.006
LRGz4_dNdz_north,LRGz4,north,1.395,0.003
LRGz4_dNdz_north,LRGz4,north,1.4049999999999998,0.003
LRGz4_dNdz_north,LRGz4,north,1.415,0.003
LRGz4_dNdz_north,LRGz4,north,1.4249999999999998,0.003
LRGz4_dNdz_north,LRGz4,north,1.435,0.0
LRGz4_dNdz_north,LRGz4,north,1.4449999999999998,0.0
LRGz4_dNdz_north,LRGz4,north,1.455,0.0
LRGz4_dNdz_north,LRGz4,north,1.4649999999999999,0.0
LRGz4_dNdz_north,LRGz4,north,1.475,0.0
LRGz4_dNdz_north,LRGz4,north,1.4849999999999999,0.0
