file,tracer,region,z,dNdz
LRGz4_dNdz_south,LRGz4,south,0.425,0.007
LRGz4_dNdz_south,LRGz4,south,0.435,0.008
LRGz4_dNdz_south,LRGz4,south,0.445,0.006
LRGz4_dNdz_south,LRGz4,south,0.455,0.008
LRGz4_dNdz_south,LRGz4,south,0.46499999999999997,0.01
LRGz4_dNdz_south,LRGz4,south,0.475,0.011
LRGz4_dNdz_south,LRGz4,south,0.485,0.008
LRGz4_dNdz_south,LRGz4,south,0.495,0.007
LRGz4_dNdz_south,LRGz4,south,0.505,0.005
LRGz4_dNdz_south,LRGz4,south,0.515,0.004
LRGz4_dNdz_south,LRGz4,south,0.525,0.007
LRGz4_dNdz_south,LRGz4,south,0.535,0.012
LRGz4_dNdz_south,LRGz4,south,0.545,0.022
LRGz4_dNdz_south,LRGz4,south,0.555,0.015
LRGz4_dNdz_south,LRGz4,south,0.565,0.013
LRGz4_dNdz_south,LRGz4,south,0.575,0.022
LRGz4_dNdz_south,LRGz4,south,0.585,0.019
LRGz4_dNdz_south,LRGz4,south,0.595,0.016
LRGz4_dNdz_south,LRGz4,south,0.605,0.021
LRGz4_dNdz_south,LRGz4,south,0.615,0.022
LRGz4_dNdz_south,LRGz4,south,0.625,0.021
LRGz4_dNdz_south,LRGz4,south,0.635,0.025
LRGz4_dNdz_south,LRGz4,south,0.645,0.028
LRGz4_dNdz_south,LRGz4,south,0.655,0.033
LRGz4_dNdz_south,LRGz4,south,0.665,0.037
LRGz4_dNdz_south,LRGz4,south,0.675,0.043
LRGz4_dNdz_south,LRGz4,south,0.685,0.053
LRGz4_dNdz_south,LRGz4,south,0.695,0.068
LRGz4_dNdz_south,LRGz4,south,0.705,0.085
LRGz4_dNdz_south,LRGz4,south,0.715,0.119
LRGz4_dNdz_south,LRGz4,south,0.725,0.178
LRGz4_dNdz_south,LRGz4,south,0.735,0.215
LRGz4_dNdz_south,LRGz4,south,0.745,0.283
LRGz4_dNdz_south,LRGz4,south,0.755,0.417
LRGz4_dNdz_south,LRGz4,south,0.765,0.635
LRGz4_dNdz_south,LRGz4,south,0.775,1.051
LRGz4_dNdz_south,LRGz4,south,0.785,1.591
LRGz4_dNdz_south,LRGz4,south,0.795,2.401
LRGz4_dNdz_south,LRGz4,south,0.805,2.916
LRGz4_dNdz_south,LRGz4,south,0.815,3.336
LRGz4_dNdz_south,LRGz4,south,0.825,3.787
LRGz4_dNdz_south,LRGz4,south,0.835,4.561
LRGz4_dNdz_south,LRGz4,south,0.845,5.153
LRGz4_dNdz_south,LRGz4,south,0.855,5.677
LRGz4_dNdz_south,LRGz4,south,0.865,5.826
LRGz4_dNdz_south,LRGz4,south,0.875,6.271
LRGz4_dNdz_south,LRGz4,south,0.885,6.639
LRGz4_dNdz_south,LRGz4,south,0.895,6.767
LRGz4_dNdz_south,LRGz4,south,0.905,7.177
LRGz4_dNdz_south,LRGz4,south,0.915,7.009
LRGz4_dNdz_south,LRGz4,south,0.925,6.932
LRGz4_dNdz_south,LRGz4,south,0.935,6.96
LRGz4_dNdz_south,LRGz4,south,0.945,6.61
LRGz4_dNdz_south,LRGz4,south,0.955,6.382
LRGz4_dNdz_south,LRGz4,south,0.965,5.801
LRGz4_dNdz_south,LRGz4,south,0.975,5.195
LRGz4_dNdz_south,LRGz4,south,0.985,4.663
LRGz4_dNdz_south,LRGz4,south,0.995,4.27
LRGz4_dNdz_south,LRGz4,south,1.005,3.848
LRGz4_dNdz_south,LRGz4,south,1.0150000000000001,3.612
LRGz4_dNdz_south,LRGz4,south,1.025,3.042
LRGz4_dNdz_south,LRGz4,south,1.0350000000000001,2.633
LRGz4_dNdz_south,LRGz4,south,1.045,2.375
LRGz4_dNdz_south,LRGz4,south,1.0550000000000002,2.042
LRGz4_dNdz_south,LRGz4,south,1.065,1.703
LRGz4_dNdz_south,LRGz4,south,1.0750000000000002,1.504
LRGz4_dNdz_south,LRGz4,south,1.085,1.249
LRGz4_dNdz_south,LRGz4,south,1.0950000000000002,1.062
LRGz4_dNdz_south,LRGz4,south,1.105,0.847
LRGz4_dNdz_south,LRGz4,south,1.1150000000000002,0.747
LRGz4_dNdz_south,LRGz4,south,1.125,0.569
LRGz4_dNdz_south,LRGz4,south,1.1349999999999998,0.488
LRGz4_dNdz_south,LRGz4,south,1.145,0.409
LRGz4_dNdz_south,LRGz4,south,1.1549999999999998,0.33
LRGz4_dNdz_south,LRGz4,south,1.165,0.281
LRGz4_dNdz_south,LRGz4,south,1.1749999999999998,0.206
LRGz4_dNdz_south,LRGz4,south,1.185,0.156
LRGz4_dNdz_south,LRGz4,south,1.1949999999999998,0.122
LRGz4_dNdz_south,LRGz4,south,1.205,0.113
LRGz4_dNdz_south,LRGz4,south,1.2149999999999999,0.086
LRGz4_dNdz_south,LRGz4,south,1.225,0.076
LRGz4_dNdz_south,LRGz4,south,1.2349999999999999,0.06
LRGz4_dNdz_south,LRGz4,south,1.245,0.049
LRGz4_dNdz_south,LRGz4,south,1.255,0.047
LRGz4_dNdz_south,LRGz4,south,1.2650000000000001,0.03
LRGz4_dNdz_south,LRGz4,south,1.275,0.027
LRGz4_dNdz_south,LRGz4,south,1.2850000000000001,0.022
LRGz4_dNdz_south,LRGz4,south,1.295,0.023
LRGz4_dNdz_south,LRGz4,south,1.3050000000000002,0.019
LRGz4_dNdz_south,LRGz4,south,1.315,0.029
LRGz4_dNdz_south,LRGz4,south,1.3250000000000002,0.022
LRGz4_dNdz_south,LRGz4,south,1.335,0.013
LRGz4_dNdz_south,LRGz4,south,1.3450000000000002,0.008
LRGz4_dNdz_south,LRGz4,south,1.355,0.01
LRGz4_dNdz_south,LRGz4,south,1.3650000000000002,0.008
LRGz4_dNdz_south,LRGz4,south,1.375,0.007
LRGz4_dNdz_south,LRGz4,south,1.3849999999999998,0.006
LRGz4_dNdz_south,LRGz4,south,1.395,0.004
LRGz4_dNdz_south,LRGz4,south,1.4049999999999998,0.003
LRGz4_dNdz_south,LRGz4,south,1.415,0.003
LRGz4_dNdz_south,LRGz4,south,1.4249999999999998,0.003
LRGz4_dNdz_south,LRGz4,south,1.435,0.003
LRGz4_dNdz_south,LRGz4,south,1.4449999999999998,0.002
LRGz4_dNdz_south,LRGz4,south,1.455,0.0
LRGz4_dNdz_south,LRGz4,south,1.4649999999999999,0.0
LRGz4_dNdz_south,LRGz4,south,1.475,0.0
LRGz4_dNdz_south,LRGz4,south,1.4849999999999999,0.0
